viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,175390,Concepcion,Costa Mar,20075,L2,V1,2025-08-13 18:52:43,2025-08-13 19:36:19,CC→CW,2025-08-13,,20075,20073
1,175470,Lomas Coloradas,Concepcion,20196,L2,V1,2025-08-13 06:41:12,2025-08-13 07:15:54,CW→CC,2025-08-13,,20196,20196
2,175537,Concepcion,El Parque,20011,L2,V1,2025-08-13 08:03:54,2025-08-13 08:30:53,CC→CW,2025-08-13,,20011,20011
3,175936,Juan Pablo II,Los Canelos,20041,L2,V1,2025-08-13 12:51:07,2025-08-13 13:38:07,CC→CW,2025-08-13,,20041,20041
4,176438,Concepcion,Coronel,20063,L2,V1,2025-08-13 17:58:55,2025-08-13 18:53:28,CC→CW,2025-08-13,,20063,20063
5,177836,Concepcion,Cdal. Raul Silva Henriquez,20099,L2,V1,2025-08-13 22:36:21,2025-08-13 23:09:12,CC→CW,2025-08-13,,20099,20099
6,177864,Coronel,Concepcion,20010,L2,V1,2025-08-13 07:12:02,2025-08-13 08:06:23,CW→CC,2025-08-13,,20010,20010
7,177883,Concepcion,Cdal. Raul Silva Henriquez,20085,L2,V1,2025-08-13 20:17:18,2025-08-13 21:04:09,CC→CW,2025-08-13,,20085,20085
8,177998,Concepcion,Coronel,20035,L2,V1,2025-08-13 11:03:18,2025-08-13 11:58:27,CC→CW,2025-08-13,,20035,20035
9,177998,Coronel,Concepcion,20068,L2,V1,2025-08-13 17:41:41,2025-08-13 18:42:29,CW→CC,2025-08-13,,20068,20068
10,178071,Manquimavida,El Arenal,20311,L1,V1,2025-08-13 09:16:22,2025-08-13 10:13:00,HQ→TH,2025-08-13,,20311,20311
11,178071,El Arenal,Manquimavida,20330,L1,V1,2025-08-13 19:26:25,2025-08-13 20:18:18,TH→HQ,2025-08-13,,20330,20328
12,178082,Coronel,Cristo Redentor,20050,L2,V1,2025-08-13 14:37:41,2025-08-13 14:51:51,CW→CC,2025-08-13,,20050,20050
13,178095,Cdal. Raul Silva Henriquez,Coronel,20075,L2,V1,2025-08-13 19:37:19,2025-08-13 20:04:54,CC→CW,2025-08-13,,20075,20075
14,179102,Cristo Redentor,Huinca,20084,L2,V1,2025-08-13 19:38:18,2025-08-13 19:49:46,CW→CC,2025-08-13,,20084,20084
15,179183,Costa Mar,Concepcion,20042,L2,V1,2025-08-13 12:52:00,2025-08-13 13:29:25,CW→CC,2025-08-13,,20042,20042
16,179183,Concepcion,Cdal. Raul Silva Henriquez,20047,L2,V1,2025-08-13 14:39:16,2025-08-13 15:37:14,CC→CW,2025-08-13,,20047,20047
17,179219,Concepcion,Huinca,20055,L2,V1,2025-08-13 16:28:27,2025-08-13 17:19:38,CC→CW,2025-08-13,,20055,20055
18,179285,Coronel,Concepcion,20008,L2,V1,2025-08-13 06:48:22,2025-08-13 07:56:55,CW→CC,2025-08-13,,20008,20008
19,179285,Concepcion,Coronel,20055,L2,V1,2025-08-13 16:24:56,2025-08-13 17:30:10,CC→CW,2025-08-13,,20055,20055
20,180089,Los Canelos,Concepcion,20198,L2,V1,2025-08-13 07:22:01,2025-08-13 08:08:26,CW→CC,2025-08-13,,20198,20198
21,180089,Lomas Coloradas,Los Canelos,20071,L2,V1,2025-08-13 19:06:25,2025-08-13 19:23:38,CC→CW,2025-08-13,,20071,20071
22,180254,Coronel,Concepcion,20072,L2,V1,2025-08-13 18:06:58,2025-08-13 19:11:09,CW→CC,2025-08-13,,20072,20072
23,180279,Hito Galvarino,Juan Pablo II,20008,L2,V1,2025-08-13 07:14:20,2025-08-13 07:47:30,CW→CC,2025-08-13,,20008,20008
24,180387,Costa Mar,Cdal. Raul Silva Henriquez,20041,L2,V1,2025-08-13 13:03:16,2025-08-13 13:28:33,CC→CW,2025-08-13,,20041,20041
25,180387,Cdal. Raul Silva Henriquez,Costa Mar,20078,L2,V1,2025-08-13 19:17:06,2025-08-13 19:30:51,CW→CC,2025-08-13,,20078,20078
26,180395,Lzo. Arenas,Chiguayante,20332,L1,V1,2025-08-13 20:07:52,2025-08-13 20:44:01,TH→HQ,2025-08-13,,20332,20330
27,180586,Laguna Quinenco,Concepcion,20086,L2,V1,2025-08-13 19:47:53,2025-08-13 20:35:10,CW→CC,2025-08-13,,20086,20086
