viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,153193,Mercado,Concepcion,20322.0,L1,V1,2026-04-17 16:34:04,2026-04-17 18:25:24,TH→HQ,2026-04-17,combo_por_entrada,20322.0,20322.0,900.0,Monedero
1,165256,Cdal. Raul Silva Henriquez,Concepcion,20032.0,L2,V1,2026-04-17 08:57:49,2026-04-17 09:27:48,CW→CC,2026-04-17,,20032.0,20032.0,570.0,Monedero
2,174600,El Arenal,Concepcion,20843.0,L1,V1,2026-04-17 11:56:51,2026-04-17 12:20:36,TH→HQ,2026-04-17,,20843.0,20843.0,540.0,Monedero
3,175965,Laguna Quinenco,Costa Mar,20088.0,L2,V1,2026-04-17 17:37:58,2026-04-17 18:06:16,CW→CC,2026-04-17,,20088.0,20088.0,650.0,Monedero
4,175965,Costa Mar,Coronel,20093.0,L2,V1,2026-04-17 19:02:08,2026-04-17 19:45:46,CC→CW,2026-04-17,,20093.0,20093.0,650.0,Monedero
5,176113,Huinca,Concepcion,20014.0,L2,V1,2026-04-17 06:58:34,2026-04-17 08:31:07,CW→CC,2026-04-17,combo_por_entrada,20014.0,20014.0,900.0,Monedero
6,176113,Mercado,Concepcion,20324.0,L1,V1,2026-04-17 17:26:59,2026-04-17 18:34:48,TH→HQ,2026-04-17,match_por_salida_fallback,20324.0,20324.0,880.0,Monedero
7,176666,Hito Galvarino,Cristo Redentor,20069.0,L2,V1,2026-04-17 16:41:49,2026-04-17 16:57:31,CC→CW,2026-04-17,,20069.0,20069.0,460.0,Monedero
8,176675,Cristo Redentor,Hito Galvarino,20052.0,L2,V1,2026-04-17 11:21:20,2026-04-17 11:34:24,CW→CC,2026-04-17,,20052.0,20052.0,460.0,Monedero
9,176733,Concepcion,Lomas Coloradas,20029.0,L2,V1,2026-04-17 08:59:44,2026-04-17 09:23:30,CC→CW,2026-04-17,,20029.0,20029.0,570.0,Monedero
10,177227,Concepcion,Hito Galvarino,20101.0,L2,V1,2026-04-17 19:25:12,2026-04-17 20:01:05,CC→CW,2026-04-17,,20101.0,20101.0,850.0,Monedero
11,177292,Los Canelos,Cdal. Raul Silva Henriquez,20020.0,L2,V1,2026-04-17 07:41:09,2026-04-17 08:02:13,CW→CC,2026-04-17,,20020.0,20020.0,610.0,Monedero
12,177292,Cdal. Raul Silva Henriquez,Los Canelos,20069.0,L2,V1,2026-04-17 16:35:23,2026-04-17 16:53:09,CC→CW,2026-04-17,,20069.0,20069.0,610.0,Monedero
13,177504,Lomas Coloradas,Concepcion,20020.0,L2,V1,2026-04-17 07:57:04,2026-04-17 08:26:45,CW→CC,2026-04-17,,20020.0,20020.0,570.0,Monedero
14,177516,Chiguayante,Concepcion,20305.0,L1,V1,2026-04-17 07:43:34,2026-04-17 08:05:02,HQ→TH,2026-04-17,,20305.0,20305.0,510.0,Monedero
15,177714,Cdal. Raul Silva Henriquez,Diagonal Bio Bio,20042.0,L2,V1,2026-04-17 10:14:25,2026-04-17 10:29:24,CW→CC,2026-04-17,,20042.0,20042.0,510.0,Monedero
16,177714,Diagonal Bio Bio,Cdal. Raul Silva Henriquez,20063.0,L2,V1,2026-04-17 14:42:20,2026-04-17 15:44:51,CC→CW,2026-04-17,,20063.0,20063.0,510.0,Monedero
17,177748,Concepcion,Cdal. Raul Silva Henriquez,20095.0,L2,V1,2026-04-17 18:51:14,2026-04-17 19:54:22,CC→CW,2026-04-17,,20095.0,20093.0,570.0,Monedero
18,177792,Concepcion,Huinca,20009.0,L2,V1,2026-04-17 07:25:35,2026-04-17 08:00:01,CC→CW,2026-04-17,,20009.0,20009.0,850.0,Monedero
19,177792,Huinca,Concepcion,20072.0,L2,V1,2026-04-17 16:06:46,2026-04-17 16:54:46,CW→CC,2026-04-17,,20072.0,20072.0,850.0,Monedero
20,178037,Concepcion,Los Condores,20325.0,L1,V1,2026-04-17 17:30:38,2026-04-17 17:51:15,HQ→TH,2026-04-17,,20325.0,20325.0,500.0,Monedero
21,178071,Manquimavida,El Arenal,20311.0,L1,V1,2026-04-17 09:19:29,2026-04-17 10:14:35,HQ→TH,2026-04-17,,20311.0,20311.0,550.0,Monedero
22,178071,El Arenal,Manquimavida,20855.0,L1,V1,2026-04-17 20:21:31,2026-04-17 21:39:41,TH→HQ,2026-04-17,,20855.0,20855.0,550.0,Monedero
23,178158,Juan Pablo II,Costa Mar,20057.0,L2,V1,2026-04-17 12:57:34,2026-04-17 13:22:10,CC→CW,2026-04-17,,20057.0,20057.0,510.0,Monedero
24,178208,Lzo. Arenas,Manquimavida,20376.0,L1,V1,2026-04-17 16:35:10,2026-04-17 17:17:43,TH→HQ,2026-04-17,,20376.0,20376.0,510.0,Monedero
25,178960,Los Canelos,Concepcion,20066.0,L2,V1,2026-04-17 14:49:43,2026-04-17 15:29:33,CW→CC,2026-04-17,,20066.0,20066.0,850.0,Monedero
26,178960,Concepcion,Huinca,20083.0,L2,V1,2026-04-17 17:39:46,2026-04-17 18:25:39,CC→CW,2026-04-17,,20083.0,20079.0,850.0,Monedero
27,179042,Costa Mar,Lomas Coloradas,20041.0,L2,V1,2026-04-17 10:32:19,2026-04-17 10:49:43,CC→CW,2026-04-17,,20041.0,20041.0,430.0,Monedero
28,179042,Lomas Coloradas,Costa Mar,20052.0,L2,V1,2026-04-17 11:36:06,2026-04-17 11:49:27,CW→CC,2026-04-17,,20052.0,20052.0,430.0,Monedero
29,179096,Los Canelos,Hito Galvarino,20020.0,L2,V1,2026-04-17 07:39:58,2026-04-17 07:45:55,CW→CC,2026-04-17,,20020.0,20020.0,440.0,Monedero
30,179169,Juan Pablo II,Concepcion,20110.0,L2,V1,2026-04-17 20:09:31,2026-04-17 20:53:04,CW→CC,2026-04-17,combo_por_entrada,20110.0,20110.0,560.0,Monedero
31,179356,Los Canelos,Concepcion,20056.0,L2,V1,2026-04-17 12:16:40,2026-04-17 13:02:41,CW→CC,2026-04-17,,20056.0,20056.0,850.0,Monedero
32,179376,Concepcion,La Leonera,20332.0,L1,V1,2026-04-17 20:21:43,2026-04-17 20:51:04,TH→HQ,2026-04-17,,20332.0,20332.0,510.0,Monedero
33,180087,Lomas Coloradas,Concepcion,20008.0,L2,V1,2026-04-17 06:58:25,2026-04-17 07:26:08,CW→CC,2026-04-17,,20008.0,20008.0,570.0,Monedero
34,180619,Costa Mar,Coronel,20011.0,L2,V1,2026-04-17 07:54:41,2026-04-17 08:25:34,CC→CW,2026-04-17,,20011.0,20011.0,650.0,Monedero
35,181195,La Leonera,El Arenal,20301.0,L1,V1,2026-04-17 06:29:30,2026-04-17 07:22:20,HQ→TH,2026-04-17,,20301.0,20301.0,550.0,Monedero
36,181195,El Arenal,La Leonera,20320.0,L1,V1,2026-04-17 16:01:07,2026-04-17 16:51:15,TH→HQ,2026-04-17,,20320.0,20320.0,550.0,Monedero
37,181314,Concepcion,UTF Santa Maria,20335.0,L1,V1,2026-04-17 21:26:22,2026-04-17 21:47:42,HQ→TH,2026-04-17,,20335.0,20335.0,500.0,Monedero
38,181334,Coronel,Concepcion,20090.0,L2,V1,2026-04-17 17:50:32,2026-04-17 18:45:09,CW→CC,2026-04-17,,20090.0,20090.0,880.0,Monedero
39,181334,Concepcion,Costa Mar,20113.0,L2,V1,2026-04-17 20:41:42,2026-04-17 21:00:43,CC→CW,2026-04-17,,20113.0,20113.0,570.0,Monedero
40,182383,Concepcion,Lomas Coloradas,20071.0,L2,V1,2026-04-17 16:35:13,2026-04-17 17:01:04,CC→CW,2026-04-17,,20071.0,20071.0,570.0,Monedero
41,184253,Costa Mar,Diagonal Bio Bio,20044.0,L2,V1,2026-04-17 10:29:55,2026-04-17 10:37:55,CW→CC,2026-04-17,,20044.0,20044.0,510.0,Monedero
42,184323,El Arenal,Concepcion,20390.0,L1,V1,2026-04-17 08:35:20,2026-04-17 09:17:05,TH→HQ,2026-04-17,combo_relajado_pase1,20390.0,20390.0,590.0,Monedero
43,184406,Lomas Coloradas,Cristo Redentor,20027.0,L2,V1,2026-04-17 09:09:26,2026-04-17 09:28:07,CC→CW,2026-04-17,,20027.0,20027.0,630.0,Monedero
44,184406,Cristo Redentor,Lomas Coloradas,20116.0,L2,V1,2026-04-17 20:33:50,2026-04-17 20:52:49,CW→CC,2026-04-17,,20116.0,20116.0,630.0,Monedero
45,184422,El Arenal,Concepcion,20312.0,L1,V1,2026-04-17 09:57:31,2026-04-17 11:12:34,TH→HQ,2026-04-17,match_por_salida_fallback,20312.0,20312.0,910.0,Monedero
46,184422,Coronel,Concepcion,20068.0,L2,V1,2026-04-17 14:21:10,2026-04-17 16:52:51,CW→CC,2026-04-17,combo_por_entrada,20068.0,20066.0,910.0,Monedero
47,184425,El Parque,Coronel,20051.0,L2,V1,2026-04-17 12:00:01,2026-04-17 12:29:26,CC→CW,2026-04-17,,20051.0,20051.0,650.0,Monedero
48,185104,Lomas Coloradas,Huinca,20015.0,L2,V1,2026-04-17 08:11:35,2026-04-17 08:28:27,CC→CW,2026-04-17,,20015.0,20015.0,630.0,Monedero
49,185164,Concepcion,Lomas Coloradas,20101.0,L2,V1,2026-04-17 19:20:52,2026-04-17 19:50:43,CC→CW,2026-04-17,,20101.0,20099.0,570.0,Monedero
50,185921,UTF Santa Maria,Lzo. Arenas,20326.0,L1,V1,2026-04-17 18:02:19,2026-04-17 18:20:02,TH→HQ,2026-04-17,,20326.0,20326.0,500.0,Monedero
51,186090,Diagonal Bio Bio,Coronel,20023.0,L2,V1,2026-04-17 08:30:11,2026-04-17 09:11:07,CC→CW,2026-04-17,,20023.0,20017.0,790.0,Monedero
