viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,174637,UTF Santa Maria,Lzo. Arenas,20304,L1,V1,2025-10-13 07:43:36,2025-10-13 07:51:32,TH→HQ,2025-10-13,,20304,20304
1,175943,Hualqui,Concepcion,20856,L1,V2,2025-10-13 15:42:55,2025-10-13 16:11:40,,2025-10-13,sin_combo_factible_en_hub|sin_s1_factible_retro,,20856
2,175972,Concepcion,Huinca,20059,L2,V1,2025-10-13 17:12:27,2025-10-13 17:56:25,CC→CW,2025-10-13,,20059,20059
3,176240,Higueras,Manquimavida,20322,L1,V1,2025-10-13 17:08:29,2025-10-13 17:47:04,TH→HQ,2025-10-13,,20322,20322
4,176606,Laguna Quinenco,Concepcion,20030,L2,V1,2025-10-13 09:45:01,2025-10-13 10:54:45,CW→CC,2025-10-13,,20030,20030
5,176606,Concepcion,Laguna Quinenco,20049,L2,V1,2025-10-13 14:54:52,2025-10-13 15:54:51,CC→CW,2025-10-13,,20049,20049
6,177512,Higueras,Concepcion,20304,L1,V1,2025-10-13 07:31:14,2025-10-13 07:56:30,TH→HQ,2025-10-13,,20304,20304
7,177656,UTF Santa Maria,Lzo. Arenas,20332,L1,V1,2025-10-13 20:08:41,2025-10-13 20:30:26,TH→HQ,2025-10-13,,20332,20332
8,177715,Lomas Coloradas,Concepcion,20024,L2,V1,2025-10-13 09:25:24,2025-10-13 09:52:07,CW→CC,2025-10-13,,20024,20024
9,177998,Concepcion,Coronel,20011,L2,V1,2025-10-13 08:12:28,2025-10-13 09:02:01,CC→CW,2025-10-13,,20011,20011
10,178071,Manquimavida,El Arenal,20311,L1,V1,2025-10-13 09:14:38,2025-10-13 10:12:50,HQ→TH,2025-10-13,,20311,20311
11,178071,El Arenal,Manquimavida,20328,L1,V1,2025-10-13 19:06:55,2025-10-13 20:16:58,TH→HQ,2025-10-13,,20328,20328
12,178096,Los Condores,Concepcion,20865,L1,V1,2025-10-13 08:11:43,2025-10-13 08:28:47,TH→HQ,2025-10-13,,20865,20865
13,178096,Concepcion,Los Condores,20375,L1,V1,2025-10-13 09:15:23,2025-10-13 09:32:46,HQ→TH,2025-10-13,,20375,20375
14,178208,Concepcion,Manquimavida,20328,L1,V1,2025-10-13 19:32:05,2025-10-13 19:50:30,TH→HQ,2025-10-13,,20328,20328
15,179183,Costa Mar,Concepcion,20054,L2,V1,2025-10-13 15:36:26,2025-10-13 16:32:06,CW→CC,2025-10-13,,20054,20054
16,179396,Coronel,Concepcion,20024,L2,V1,2025-10-13 08:45:29,2025-10-13 09:53:32,CW→CC,2025-10-13,,20024,20024
17,179458,Concepcion,Mercado,20301,L1,V1,2025-10-13 05:51:04,2025-10-13 07:27:32,HQ→TH,2025-10-13,combo_por_entrada,20301,20301
18,180175,Cristo Redentor,Concepcion,20040,L2,V1,2025-10-13 12:18:51,2025-10-13 13:10:52,CW→CC,2025-10-13,,20040,20040
19,180175,Diagonal Bio Bio,Cristo Redentor,20087,L2,V1,2025-10-13 21:06:10,2025-10-13 21:38:29,CC→CW,2025-10-13,,20087,20087
20,180387,Cdal. Raul Silva Henriquez,Concepcion,20014,L2,V1,2025-10-13 07:46:24,2025-10-13 08:34:16,CW→CC,2025-10-13,combo_por_entrada,20014,20198
21,180387,Lomas Coloradas,Cdal. Raul Silva Henriquez,20087,L2,V1,2025-10-13 21:16:11,2025-10-13 21:24:20,CC→CW,2025-10-13,,20087,20087
22,181341,Coronel,Costa Mar,20190,L2,V1,2025-10-13 06:08:53,2025-10-13 06:44:48,CW→CC,2025-10-13,,20190,20004
23,181341,Costa Mar,Coronel,20059,L2,V1,2025-10-13 17:34:51,2025-10-13 18:11:31,CC→CW,2025-10-13,,20059,20059
24,181378,Los Canelos,Juan Pablo II,20022,L2,V1,2025-10-13 08:45:57,2025-10-13 09:44:14,CW→CC,2025-10-13,,20022,20022
25,181378,Diagonal Bio Bio,Concepcion,20080,L2,V1,2025-10-13 20:31:20,2025-10-13 21:04:33,CW→CC,2025-10-13,combo_relajado_pase3,20080,20080
26,182265,Los Canelos,Concepcion,20030,L2,V1,2025-10-13 09:48:49,2025-10-13 10:53:25,CW→CC,2025-10-13,,20030,20028
27,182349,Diagonal Bio Bio,Los Canelos,20059,L2,V1,2025-10-13 17:23:49,2025-10-13 17:53:04,CC→CW,2025-10-13,,20059,20059
28,182390,Concepcion,Cristo Redentor,20023,L2,V1,2025-10-13 09:29:59,2025-10-13 10:07:45,CC→CW,2025-10-13,,20023,20023
29,182432,Cdal. Raul Silva Henriquez,Coronel,20021,L2,V1,2025-10-13 09:46:59,2025-10-13 10:09:08,CC→CW,2025-10-13,,20021,20021
30,182432,Coronel,Cdal. Raul Silva Henriquez,20192,L2,V1,2025-10-13 13:18:56,2025-10-13 13:41:01,CW→CC,2025-10-13,,20192,20192
31,183449,Concepcion,Cdal. Raul Silva Henriquez,20037,L2,V1,2025-10-13 11:39:04,2025-10-13 12:15:47,CC→CW,2025-10-13,,20037,20037
