fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-01-05,L1,HQ→TH,20301.0,Hualqui,,2026-01-05 06:13:00,780.0,26,0,26.0,780.0,26.0,0.0,0.0,0.0,26.0
2026-01-05,L1,HQ→TH,20301.0,Concepcion,2026-01-05 06:56:00,2026-01-05 06:15:00,780.0,97,42,97.0,780.0,97.0,0.0,0.0,26.0,81.0
2026-01-05,L1,HQ→TH,20301.0,La Leonera,,2026-01-05 06:28:00,780.0,21,0,21.0,699.0,21.0,0.0,0.0,81.0,102.0
2026-01-05,L1,HQ→TH,20301.0,Manquimavida,,2026-01-05 06:30:30,780.0,14,0,14.0,678.0,14.0,0.0,0.0,102.0,116.0
2026-01-05,L1,HQ→TH,20301.0,Pedro Medina,2026-01-05 06:38:00,2026-01-05 06:34:00,780.0,7,2,7.0,666.0,7.0,0.0,0.0,116.0,121.0
2026-01-05,L1,HQ→TH,20301.0,Chiguayante,,2026-01-05 06:36:30,780.0,8,0,8.0,659.0,8.0,0.0,0.0,121.0,129.0
2026-01-05,L1,HQ→TH,20301.0,Lzo. Arenas,2026-01-05 07:06:00,2026-01-05 07:01:00,780.0,3,11,3.0,662.0,3.0,0.0,0.0,129.0,121.0
2026-01-05,L1,HQ→TH,20301.0,UTF Santa Maria,2026-01-05 07:10:00,2026-01-05 07:08:00,780.0,4,12,4.0,671.0,4.0,0.0,0.0,121.0,113.0
2026-01-05,L1,HQ→TH,20301.0,Los Condores,2026-01-05 07:14:00,2026-01-05 07:08:00,780.0,2,7,2.0,674.0,2.0,0.0,0.0,113.0,108.0
2026-01-05,L1,HQ→TH,20301.0,Higueras,2026-01-05 07:18:00,2026-01-05 07:14:30,780.0,2,53,2.0,725.0,2.0,0.0,0.0,108.0,57.0
