viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,175537,Concepcion,El Parque,20115,L2,V1,2025-08-16 08:22:56,2025-08-16 08:48:56,CC→CW,2025-08-16,,20115,20115
1,176047,Concepcion,Huinca,20177,L2,V1,2025-08-16 19:16:14,2025-08-16 20:08:35,CC→CW,2025-08-16,,20177,20177
2,176411,Concepcion,Huinca,20169,L2,V1,2025-08-16 18:13:18,2025-08-16 19:07:50,CC→CW,2025-08-16,,20169,20169
3,176457,Chiguayante,Higueras,20844,L1,V1,2025-08-16 12:31:17,2025-08-16 13:07:43,HQ→TH,2025-08-16,,20844,20844
4,176457,Higueras,Chiguayante,20847,L1,V1,2025-08-16 20:02:30,2025-08-16 20:43:49,TH→HQ,2025-08-16,,20847,20847
5,177521,Concepcion,Concepcion,,,N/A,2025-08-16 15:45:27,2025-08-16 15:47:01,,2025-08-16,no viajo,,
6,177714,Diagonal Bio Bio,Cdal. Raul Silva Henriquez,20173,L2,V1,2025-08-16 19:08:44,2025-08-16 19:25:23,CC→CW,2025-08-16,,20173,20173
7,177723,Pedro Medina,Concepcion,20321,L1,V1,2025-08-16 16:12:53,2025-08-16 16:30:39,HQ→TH,2025-08-16,,20321,20321
8,178050,Hito Galvarino,Cdal. Raul Silva Henriquez,20122,L2,V1,2025-08-16 08:41:02,2025-08-16 09:06:49,CW→CC,2025-08-16,,20122,20122
9,178096,Los Condores,Concepcion,20857,L1,V1,2025-08-16 08:41:00,2025-08-16 08:59:22,TH→HQ,2025-08-16,,20857,20857
10,178902,La Leonera,Manquimavida,20844,L1,V2,2025-08-16 12:30:07,2025-08-16 12:35:06,,2025-08-16,sin_combo_factible_en_hub|sin_s1_factible_retro,,20844
11,179102,Huinca,Cristo Redentor,20189,L2,V1,2025-08-16 21:37:30,2025-08-16 21:41:58,CC→CW,2025-08-16,,20189,20189
12,179415,Juan Pablo II,Cristo Redentor,20139,L2,V1,2025-08-16 12:20:27,2025-08-16 12:55:09,CC→CW,2025-08-16,,20139,20139
13,179415,Laguna Quinenco,Juan Pablo II,20146,L2,V1,2025-08-16 13:45:42,2025-08-16 14:31:46,CW→CC,2025-08-16,,20146,20146
14,179433,Concepcion,Hualqui,20859,L1,V1,2025-08-16 12:54:34,2025-08-16 13:30:48,TH→HQ,2025-08-16,,20859,20859
15,181241,Diagonal Bio Bio,Coronel,20107,L2,V1,2025-08-16 07:35:24,2025-08-16 08:14:05,CC→CW,2025-08-16,,20107,20107
16,182399,Concepcion,Costa Mar,20155,L2,V1,2025-08-16 16:29:03,2025-08-16 16:56:16,CC→CW,2025-08-16,,20155,20155
17,182446,Diagonal Bio Bio,Huinca,20111,L2,V1,2025-08-16 08:03:54,2025-08-16 08:34:58,CC→CW,2025-08-16,,20111,20111
18,183301,Hito Galvarino,Concepcion,20146,L2,V1,2025-08-16 13:55:01,2025-08-16 14:43:06,CW→CC,2025-08-16,,20146,20146
19,183301,Concepcion,Hito Galvarino,20161,L2,V1,2025-08-16 17:22:20,2025-08-16 18:00:49,CC→CW,2025-08-16,,20161,20161
20,184184,El Arenal,UTF Santa Maria,20348,L1,V1,2025-08-16 18:58:59,2025-08-16 19:15:57,TH→HQ,2025-08-16,,20348,20348
21,185115,UTF Santa Maria,La Leonera,20859,L1,V1,2025-08-16 12:41:10,2025-08-16 13:20:15,TH→HQ,2025-08-16,,20859,20859
22,185164,Lomas Coloradas,Concepcion,20114,L2,V1,2025-08-16 08:04:22,2025-08-16 08:31:23,CW→CC,2025-08-16,,20114,20114
23,185164,Concepcion,Lomas Coloradas,20169,L2,V1,2025-08-16 18:20:26,2025-08-16 18:52:41,CC→CW,2025-08-16,,20169,20169
24,186052,Hualqui,UTF Santa Maria,20850,L1,V1,2025-08-16 09:26:46,2025-08-16 10:15:18,HQ→TH,2025-08-16,,20850,20850
25,186052,Lzo. Arenas,Hualqui,20847,L1,V1,2025-08-16 20:15:39,2025-08-16 21:01:15,TH→HQ,2025-08-16,,20847,20847
26,186106,Concepcion,Juan Pablo II,20185,L2,V1,2025-08-16 20:24:40,2025-08-16 20:44:21,CC→CW,2025-08-16,,20185,20185
27,189693,Cdal. Raul Silva Henriquez,Los Canelos,20123,L2,V1,2025-08-16 09:48:20,2025-08-16 10:04:55,CC→CW,2025-08-16,,20123,20123
28,189710,Costa Mar,Coronel,20185,L2,V1,2025-08-16 20:32:24,2025-08-16 21:19:39,CC→CW,2025-08-16,,20185,20185
29,190605,Chiguayante,Los Condores,20349,L1,V1,2025-08-16 19:13:32,2025-08-16 19:47:13,HQ→TH,2025-08-16,,20349,20349
30,190809,Concepcion,Huinca,20189,L2,V1,2025-08-16 20:54:21,2025-08-16 21:40:27,CC→CW,2025-08-16,,20189,20189
31,194005,Lomas Coloradas,Concepcion,20118,L2,V1,2025-08-16 08:33:17,2025-08-16 09:02:34,CW→CC,2025-08-16,,20118,20118
32,194080,Costa Mar,El Parque,20135,L2,V1,2025-08-16 11:44:58,2025-08-16 11:50:34,CC→CW,2025-08-16,,20135,20135
33,194080,El Parque,Costa Mar,20184,L2,V1,2025-08-16 20:10:32,2025-08-16 20:16:17,CW→CC,2025-08-16,,20184,20184
34,194627,Lomas Coloradas,El Parque,20114,L2,V1,2025-08-16 08:01:05,2025-08-16 08:12:01,CW→CC,2025-08-16,,20114,20114
35,195586,Concepcion,Lomas Coloradas,20169,L2,V1,2025-08-16 18:22:05,2025-08-16 18:53:14,CC→CW,2025-08-16,,20169,20169
36,199337,Huinca,Concepcion,20114,L2,V1,2025-08-16 07:43:05,2025-08-16 08:28:53,CW→CC,2025-08-16,,20114,20114
37,199337,Concepcion,Huinca,20139,L2,V1,2025-08-16 11:40:17,2025-08-16 12:53:14,CC→CW,2025-08-16,,20139,20139
38,199426,Costa Mar,Concepcion,20184,L2,V1,2025-08-16 20:14:13,2025-08-16 20:34:45,CW→CC,2025-08-16,,20184,20184
39,202135,Cristo Redentor,Coronel,20151,L2,V1,2025-08-16 15:53:52,2025-08-16 16:14:37,CC→CW,2025-08-16,,20151,20151
40,202135,Coronel,Cristo Redentor,20160,L2,V1,2025-08-16 16:31:01,2025-08-16 16:50:29,CW→CC,2025-08-16,,20160,20160
41,213357,Los Canelos,Concepcion,20140,L2,V1,2025-08-16 12:20:00,2025-08-16 13:07:57,CW→CC,2025-08-16,,20140,20140
42,214112,Lomas Coloradas,Concepcion,20140,L2,V1,2025-08-16 12:36:58,2025-08-16 13:07:40,CW→CC,2025-08-16,,20140,20140
43,231321,Cristo Redentor,Concepcion,20172,L2,V1,2025-08-16 18:04:00,2025-08-16 19:02:24,CW→CC,2025-08-16,,20172,20172
44,239999,Cdal. Raul Silva Henriquez,Costa Mar,20188,L2,V1,2025-08-16 20:32:19,2025-08-16 20:46:06,CW→CC,2025-08-16,,20188,20188
45,240017,El Parque,Coronel,20151,L2,V1,2025-08-16 15:46:41,2025-08-16 16:14:48,CC→CW,2025-08-16,,20151,20151
46,246281,Concepcion,Concepcion,,,N/A,2025-08-16 16:07:46,2025-08-16 16:16:16,,2025-08-16,no viajo,,
47,249351,Hualqui,El Arenal,20846,L1,V1,2025-08-16 16:45:34,2025-08-16 17:53:24,HQ→TH,2025-08-16,,20846,20846
48,249426,Cristo Redentor,Concepcion,20188,L2,V1,2025-08-16 19:58:54,2025-08-16 21:10:06,CW→CC,2025-08-16,,20188,20184
49,259078,Lzo. Arenas,La Leonera,20845,L1,V1,2025-08-16 16:18:11,2025-08-16 16:49:53,TH→HQ,2025-08-16,,20845,20845
50,265142,Concepcion,Coronel,20151,L2,V1,2025-08-16 15:19:02,2025-08-16 16:13:42,CC→CW,2025-08-16,,20151,20151
51,281983,Concepcion,Concepcion,,,N/A,2025-08-16 18:08:15,2025-08-16 18:09:36,,2025-08-16,no viajo,,
52,281983,Concepcion,Costa Mar,20189,L2,V1,2025-08-16 21:02:18,2025-08-16 21:20:29,CC→CW,2025-08-16,,20189,20189
53,283415,La Leonera,El Arenal,20850,L1,V1,2025-08-16 09:42:30,2025-08-16 10:27:53,HQ→TH,2025-08-16,,20850,20850
54,283415,El Arenal,La Leonera,20847,L1,V1,2025-08-16 20:03:11,2025-08-16 20:51:26,TH→HQ,2025-08-16,,20847,20847
55,302834,Cristo Redentor,Concepcion,20150,L2,V1,2025-08-16 14:41:36,2025-08-16 15:33:21,CW→CC,2025-08-16,,20150,20150
56,308107,Concepcion,Chiguayante,20857,L1,V1,2025-08-16 08:38:20,2025-08-16 09:15:25,TH→HQ,2025-08-16,,20857,20857
57,317109,Laguna Quinenco,Concepcion,20130,L2,V1,2025-08-16 09:45:22,2025-08-16 10:47:14,CW→CC,2025-08-16,combo_por_entrada,20130,
58,320500,Cdal. Raul Silva Henriquez,Concepcion,20106,L2,V1,2025-08-16 06:54:39,2025-08-16 07:28:31,CW→CC,2025-08-16,,20106,20106
59,320500,Concepcion,Cdal. Raul Silva Henriquez,20139,L2,V1,2025-08-16 12:18:32,2025-08-16 13:33:16,CC→CW,2025-08-16,,20139,20139
60,322287,Concepcion,Chiguayante,20348,L1,V1,2025-08-16 19:05:31,2025-08-16 19:40:52,TH→HQ,2025-08-16,,20348,20348
61,323885,Coronel,Laguna Quinenco,20114,L2,V1,2025-08-16 07:23:51,2025-08-16 07:48:23,CW→CC,2025-08-16,,20114,20114
62,323885,Laguna Quinenco,Coronel,20135,L2,V1,2025-08-16 11:59:56,2025-08-16 12:17:47,CC→CW,2025-08-16,,20135,20135
63,329089,Cristo Redentor,Cdal. Raul Silva Henriquez,20154,L2,V1,2025-08-16 15:31:39,2025-08-16 16:00:08,CW→CC,2025-08-16,,20154,20154
64,330551,Concepcion,Lomas Coloradas,20155,L2,V1,2025-08-16 16:22:39,2025-08-16 17:01:01,CC→CW,2025-08-16,,20155,20155
65,331831,Huinca,Laguna Quinenco,20169,L2,V1,2025-08-16 18:53:46,2025-08-16 19:11:57,CC→CW,2025-08-16,,20169,20169
66,334361,Cdal. Raul Silva Henriquez,Concepcion,20180,L2,V1,2025-08-16 19:36:33,2025-08-16 19:59:48,CW→CC,2025-08-16,,20180,20180
67,335398,Concepcion,Los Canelos,20147,L2,V1,2025-08-16 14:27:35,2025-08-16 15:18:05,CC→CW,2025-08-16,,20147,20147
68,335398,Los Canelos,Cristo Redentor,20169,L2,V1,2025-08-16 18:48:10,2025-08-16 19:10:25,CC→CW,2025-08-16,,20169,20169
69,335998,Manquimavida,Concepcion,20850,L1,V1,2025-08-16 09:41:01,2025-08-16 10:39:40,HQ→TH,2025-08-16,,20850,20850
70,347369,Concepcion,Cristo Redentor,20189,L2,V1,2025-08-16 21:01:13,2025-08-16 21:42:17,CC→CW,2025-08-16,,20189,20189
71,347837,Lomas Coloradas,Juan Pablo II,20154,L2,V1,2025-08-16 15:58:11,2025-08-16 16:16:31,CW→CC,2025-08-16,,20154,20154
72,359553,Concepcion,Manquimavida,20859,L1,V1,2025-08-16 12:45:23,2025-08-16 13:16:37,TH→HQ,2025-08-16,,20859,20859
73,360803,Cdal. Raul Silva Henriquez,Diagonal Bio Bio,20138,L2,V1,2025-08-16 11:40:22,2025-08-16 12:02:36,CW→CC,2025-08-16,,20138,20134
74,362749,Cdal. Raul Silva Henriquez,Concepcion,20108,L2,V1,2025-08-16 07:25:50,2025-08-16 07:57:08,CW→CC,2025-08-16,,20108,20108
75,362749,Concepcion,Cdal. Raul Silva Henriquez,20139,L2,V1,2025-08-16 11:56:56,2025-08-16 12:41:35,CC→CW,2025-08-16,,20139,20139
76,362775,Laguna Quinenco,El Parque,20160,L2,V1,2025-08-16 16:31:47,2025-08-16 17:10:30,CW→CC,2025-08-16,,20160,20160
77,362775,El Parque,Laguna Quinenco,20165,L2,V1,2025-08-16 18:04:36,2025-08-16 18:41:05,CC→CW,2025-08-16,,20165,20165
78,365213,Manquimavida,Huinca,,,N/A,2025-08-16 19:14:09,2025-08-16 20:08:26,,2025-08-16,sin_combo_factible_en_hub|sin_s1_factible_retro,,
79,365963,Concepcion,Coronel,20147,L2,V1,2025-08-16 14:32:52,2025-08-16 15:29:12,CC→CW,2025-08-16,,20147,20147
80,365963,Hito Galvarino,Concepcion,20188,L2,V1,2025-08-16 20:07:31,2025-08-16 21:02:14,CW→CC,2025-08-16,,20188,20184
81,366074,Los Canelos,Concepcion,20108,L2,V1,2025-08-16 07:16:26,2025-08-16 07:57:51,CW→CC,2025-08-16,,20108,20108
82,366074,Concepcion,Los Canelos,20165,L2,V1,2025-08-16 17:45:01,2025-08-16 18:34:52,CC→CW,2025-08-16,,20165,20165
83,368643,Concepcion,Laguna Quinenco,20151,L2,V1,2025-08-16 15:08:14,2025-08-16 16:12:02,CC→CW,2025-08-16,,20151,20151
84,369028,Coronel,Concepcion,20138,L2,V1,2025-08-16 11:29:08,2025-08-16 12:18:01,CW→CC,2025-08-16,,20138,20138
85,369028,Concepcion,Coronel,20189,L2,V1,2025-08-16 20:43:25,2025-08-16 21:49:05,CC→CW,2025-08-16,,20189,20189
86,369319,Concepcion,Cdal. Raul Silva Henriquez,20185,L2,V1,2025-08-16 20:31:49,2025-08-16 20:59:24,CC→CW,2025-08-16,,20185,20185
87,369695,El Parque,Diagonal Bio Bio,20146,L2,V1,2025-08-16 14:12:15,2025-08-16 14:28:24,CW→CC,2025-08-16,,20146,20146
88,369715,Lomas Coloradas,Concepcion,20140,L2,V1,2025-08-16 12:30:08,2025-08-16 13:06:49,CW→CC,2025-08-16,,20140,20140
89,369715,Costa Mar,Lomas Coloradas,20165,L2,V1,2025-08-16 18:15:38,2025-08-16 18:21:42,CC→CW,2025-08-16,,20165,20165
90,370239,Cristo Redentor,Concepcion,20138,L2,V1,2025-08-16 11:25:50,2025-08-16 12:16:39,CW→CC,2025-08-16,,20138,20138
91,370239,Concepcion,Cristo Redentor,20151,L2,V1,2025-08-16 14:53:40,2025-08-16 16:07:33,CC→CW,2025-08-16,,20151,20151
92,372914,Juan Pablo II,Laguna Quinenco,20135,L2,V1,2025-08-16 11:37:15,2025-08-16 12:14:15,CC→CW,2025-08-16,,20135,20135
93,373817,Lomas Coloradas,Concepcion,20154,L2,V1,2025-08-16 15:59:26,2025-08-16 16:38:17,CW→CC,2025-08-16,,20154,20154
94,373829,El Parque,Juan Pablo II,20130,L2,V1,2025-08-16 10:07:56,2025-08-16 10:27:02,CW→CC,2025-08-16,,20130,20130
95,373829,Juan Pablo II,El Parque,20161,L2,V1,2025-08-16 17:13:35,2025-08-16 17:49:07,CC→CW,2025-08-16,,20161,20161
96,373840,Concepcion,Coronel,20151,L2,V1,2025-08-16 15:18:13,2025-08-16 16:14:14,CC→CW,2025-08-16,,20151,20151
97,373840,Coronel,Concepcion,20168,L2,V1,2025-08-16 17:41:51,2025-08-16 18:50:19,CW→CC,2025-08-16,combo_por_entrada,20168,20168
98,373881,Laguna Quinenco,Los Canelos,20164,L2,V1,2025-08-16 17:07:03,2025-08-16 17:26:43,CW→CC,2025-08-16,,20164,20164
99,373913,Laguna Quinenco,Concepcion,20126,L2,V1,2025-08-16 08:56:15,2025-08-16 10:03:32,CW→CC,2025-08-16,,20126,20122
100,373936,Los Canelos,Concepcion,20138,L2,V1,2025-08-16 11:24:36,2025-08-16 12:16:44,CW→CC,2025-08-16,,20138,20138
101,373936,Concepcion,Los Canelos,20185,L2,V1,2025-08-16 20:28:59,2025-08-16 21:09:22,CC→CW,2025-08-16,,20185,20185
102,376526,Coronel,Huinca,20146,L2,V1,2025-08-16 13:46:55,2025-08-16 14:05:33,CW→CC,2025-08-16,,20146,20146
103,376526,Huinca,Costa Mar,20160,L2,V1,2025-08-16 16:25:51,2025-08-16 17:12:57,CW→CC,2025-08-16,,20160,20160
104,376954,El Parque,Concepcion,20164,L2,V1,2025-08-16 17:35:15,2025-08-16 17:56:49,CW→CC,2025-08-16,,20164,20164
105,376993,Concepcion,Coronel,20131,L2,V1,2025-08-16 10:09:50,2025-08-16 11:23:41,CC→CW,2025-08-16,,20131,20127
