viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,165256,Cdal. Raul Silva Henriquez,Juan Pablo II,20042.0,L2,V1,2026-01-21 10:16:58,2026-01-21 10:40:51,CW→CC,2026-01-21,,20042.0,20042.0,510.0,Monedero
1,165256,Juan Pablo II,Cdal. Raul Silva Henriquez,20091.0,L2,V1,2026-01-21 18:52:06,2026-01-21 19:10:45,CC→CW,2026-01-21,,20091.0,20091.0,510.0,Monedero
2,199329,Cristo Redentor,El Parque,20014.0,L2,V1,2026-01-21 07:17:58,2026-01-21 07:40:11,CW→CC,2026-01-21,,20014.0,20014.0,630.0,Monedero
3,332509,Cdal. Raul Silva Henriquez,Concepcion,20034.0,L2,V1,2026-01-21 09:22:46,2026-01-21 09:46:51,CW→CC,2026-01-21,,20034.0,20034.0,570.0,Monedero
4,342026,Los Canelos,Lomas Coloradas,20000.0,L2,V1,2026-01-21 05:59:30,2026-01-21 06:20:54,CW→CC,2026-01-21,,20000.0,20000.0,610.0,Monedero
5,342026,Lomas Coloradas,Los Canelos,20083.0,L2,V1,2026-01-21 18:15:17,2026-01-21 18:34:11,CC→CW,2026-01-21,,20083.0,20083.0,610.0,Monedero
6,342054,Los Canelos,Laguna Quinenco,20003.0,L2,V1,2026-01-21 07:32:53,2026-01-21 07:41:20,CC→CW,2026-01-21,,20003.0,20003.0,530.0,Monedero
7,342054,Laguna Quinenco,Los Canelos,20104.0,L2,V1,2026-01-21 19:03:58,2026-01-21 19:23:15,CW→CC,2026-01-21,,20104.0,20100.0,530.0,Monedero
8,342081,Costa Mar,Concepcion,20014.0,L2,V1,2026-01-21 07:39:43,2026-01-21 08:00:55,CW→CC,2026-01-21,,20014.0,20014.0,570.0,Monedero
9,347620,Hito Galvarino,Concepcion,20008.0,L2,V1,2026-01-21 06:54:23,2026-01-21 07:29:59,CW→CC,2026-01-21,,20008.0,20008.0,850.0,Monedero
10,347620,Concepcion,Hito Galvarino,20087.0,L2,V1,2026-01-21 18:17:42,2026-01-21 19:02:22,CC→CW,2026-01-21,,20087.0,20087.0,850.0,Monedero
11,347652,Lomas Coloradas,Concepcion,20034.0,L2,V1,2026-01-21 09:24:42,2026-01-21 09:46:56,CW→CC,2026-01-21,,20034.0,20034.0,570.0,Monedero
12,347667,Huinca,Laguna Quinenco,20117.0,L2,V1,2026-01-21 21:51:40,2026-01-21 21:59:19,CC→CW,2026-01-21,,20117.0,20117.0,450.0,Monedero
13,347772,Lomas Coloradas,Costa Mar,20108.0,L2,V1,2026-01-21 20:00:01,2026-01-21 20:10:59,CW→CC,2026-01-21,,20108.0,20108.0,430.0,Monedero
14,351537,Costa Mar,Concepcion,20062.0,L2,V1,2026-01-21 14:14:59,2026-01-21 14:38:19,CW→CC,2026-01-21,,20062.0,20062.0,570.0,Monedero
15,351537,Concepcion,Costa Mar,20085.0,L2,V1,2026-01-21 18:12:04,2026-01-21 18:31:48,CC→CW,2026-01-21,,20085.0,20085.0,570.0,Monedero
16,351545,Hito Galvarino,Concepcion,20020.0,L2,V1,2026-01-21 08:01:52,2026-01-21 08:49:20,CW→CC,2026-01-21,,20020.0,20020.0,850.0,Monedero
