viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,177437,Lomas Coloradas,Costa Mar,20162.0,L2,V1,2026-07-26 18:32:30,2026-07-26 18:44:13,CW→CC,2026-07-26,,20162.0,20162.0,430,Monedero
1,177738,Lomas Coloradas,Laguna Quinenco,20135.0,L2,V1,2026-07-26 11:52:16,2026-07-26 12:24:27,CC→CW,2026-07-26,,20135.0,20135.0,650,Monedero
2,177738,Lomas Coloradas,Laguna Quinenco,20135.0,L2,V1,2026-07-26 11:52:27,2026-07-26 12:24:15,CC→CW,2026-07-26,,20135.0,20135.0,650,Monedero
3,177864,Costa Mar,Coronel,20063.0,L2,V1,2026-07-26 14:43:34,2026-07-26 15:19:33,CC→CW,2026-07-26,,20063.0,20063.0,650,Monedero
4,181298,Lomas Coloradas,Costa Mar,20152.0,L2,V1,2026-07-26 08:43:55,2026-07-26 08:58:27,CW→CC,2026-07-26,,20152.0,20152.0,430,Monedero
5,181298,Los Canelos,Lomas Coloradas,20166.0,L2,V1,2026-07-26 19:22:00,2026-07-26 19:38:43,CW→CC,2026-07-26,,20166.0,20166.0,610,Monedero
6,184283,Concepcion,Costa Mar,20161.0,L2,V1,2026-07-26 18:27:31,2026-07-26 18:44:25,CC→CW,2026-07-26,,20161.0,20161.0,570,Monedero
7,189830,Cdal. Raul Silva Henriquez,Concepcion,20170.0,L2,V1,2026-07-26 20:21:08,2026-07-26 20:59:34,CW→CC,2026-07-26,,20170.0,20170.0,570,Monedero
8,190093,Cdal. Raul Silva Henriquez,Concepcion,20146.0,L2,V1,2026-07-26 14:06:42,2026-07-26 14:35:08,CW→CC,2026-07-26,,20146.0,20146.0,570,Monedero
9,190093,Concepcion,Cdal. Raul Silva Henriquez,20167.0,L2,V1,2026-07-26 19:28:20,2026-07-26 20:23:05,CC→CW,2026-07-26,,20167.0,20167.0,570,Monedero
10,190586,Lzo. Arenas,Chiguayante,20847.0,L1,V1,2026-07-26 20:19:27,2026-07-26 20:41:56,TH→HQ,2026-07-26,,20847.0,20847.0,510,Monedero
11,191185,Costa Mar,Cristo Redentor,20063.0,L2,V1,2026-07-26 14:43:03,2026-07-26 15:13:10,CC→CW,2026-07-26,,20063.0,20063.0,630,Monedero
12,199263,Concepcion,Cristo Redentor,20157.0,L2,V1,2026-07-26 17:20:27,2026-07-26 18:09:20,CC→CW,2026-07-26,,20157.0,20157.0,850,Monedero
13,201305,Diagonal Bio Bio,Concepcion,20180.0,L2,V1,2026-07-26 17:18:06,2026-07-26 17:28:42,CW→CC,2026-07-26,,20180.0,20180.0,570,Monedero
14,210990,Alborada,Concepcion,20152.0,L2,V1,2026-07-26 08:58:15,2026-07-26 09:12:21,CW→CC,2026-07-26,,20152.0,20152.0,570,Monedero
15,221316,Lomas Coloradas,Diagonal Bio Bio,20180.0,L2,V1,2026-07-26 16:55:39,2026-07-26 17:19:07,CW→CC,2026-07-26,,20180.0,20180.0,510,Monedero
16,251289,Huinca,Concepcion,20180.0,L2,V1,2026-07-26 16:51:15,2026-07-26 17:29:23,CW→CC,2026-07-26,,20180.0,20180.0,850,Monedero
17,256103,Juan Pablo II,Cdal. Raul Silva Henriquez,20053.0,L2,V1,2026-07-26 12:12:03,2026-07-26 12:32:22,CC→CW,2026-07-26,,20053.0,20053.0,510,Monedero
18,262776,Concepcion,Lomas Coloradas,20167.0,L2,V1,2026-07-26 19:30:11,2026-07-26 20:20:15,CC→CW,2026-07-26,,20167.0,20167.0,570,Monedero
19,265142,Coronel,Concepcion,20040.0,L2,V1,2026-07-26 09:23:26,2026-07-26 10:23:05,CW→CC,2026-07-26,,20040.0,20156.0,880,Monedero
20,267131,Laguna Quinenco,Los Canelos,20166.0,L2,V1,2026-07-26 18:48:44,2026-07-26 19:27:03,CW→CC,2026-07-26,,20166.0,20166.0,530,Monedero
21,297997,Cristo Redentor,Cdal. Raul Silva Henriquez,20040.0,L2,V1,2026-07-26 09:48:14,2026-07-26 10:25:46,CW→CC,2026-07-26,,20040.0,20040.0,630,Monedero
22,318584,Cdal. Raul Silva Henriquez,Hito Galvarino,20037.0,L2,V1,2026-07-26 10:24:28,2026-07-26 10:32:38,CC→CW,2026-07-26,,20037.0,20037.0,610,Monedero
23,323879,Alborada,Lomas Coloradas,20071.0,L2,V1,2026-07-26 16:49:54,2026-07-26 17:19:46,CC→CW,2026-07-26,,20071.0,20071.0,510,Monedero
24,333560,Concepcion,Hito Galvarino,20161.0,L2,V1,2026-07-26 18:20:50,2026-07-26 19:00:42,CC→CW,2026-07-26,,20161.0,20161.0,850,Monedero
25,339967,Costa Mar,Coronel,20071.0,L2,V1,2026-07-26 16:43:00,2026-07-26 17:22:09,CC→CW,2026-07-26,,20071.0,20071.0,650,Monedero
26,341713,Costa Mar,Concepcion,20168.0,L2,V1,2026-07-26 18:05:18,2026-07-26 18:27:58,CW→CC,2026-07-26,,20168.0,20168.0,570,Monedero
27,344075,Cdal. Raul Silva Henriquez,Concepcion,20170.0,L2,V1,2026-07-26 20:27:58,2026-07-26 21:07:47,CW→CC,2026-07-26,combo_por_entrada,20170.0,20170.0,570,Monedero
28,347772,Concepcion,Costa Mar,20161.0,L2,V1,2026-07-26 18:21:44,2026-07-26 18:44:06,CC→CW,2026-07-26,,20161.0,,570,Monedero
29,351116,Concepcion,Concepcion,,,,2026-07-26 16:32:58,2026-07-26 16:35:29,,2026-07-26,no viajo,,,420,Monedero
30,359958,Cdal. Raul Silva Henriquez,Concepcion,20068.0,L2,V1,2026-07-26 15:50:14,2026-07-26 16:18:18,CW→CC,2026-07-26,,20068.0,20068.0,570,Monedero
31,366295,Concepcion,La Leonera,20859.0,L1,V1,2026-07-26 12:02:14,2026-07-26 13:19:09,TH→HQ,2026-07-26,match_por_salida_fallback,20859.0,20859.0,910,Monedero
32,370126,Los Canelos,Lomas Coloradas,20058.0,L2,V1,2026-07-26 12:37:07,2026-07-26 12:53:00,CW→CC,2026-07-26,,20058.0,20058.0,610,Monedero
33,370227,Juan Pablo II,Concepcion,20044.0,L2,V1,2026-07-26 10:39:21,2026-07-26 10:48:08,CW→CC,2026-07-26,,20044.0,20044.0,570,Monedero
34,372358,La Leonera,Los Condores,20848.0,L1,V1,2026-07-26 20:28:51,2026-07-26 21:16:55,HQ→TH,2026-07-26,,20848.0,20848.0,540,Monedero
35,373740,Cdal. Raul Silva Henriquez,Concepcion,20166.0,L2,V1,2026-07-26 19:30:05,2026-07-26 20:00:39,CW→CC,2026-07-26,,20166.0,20166.0,570,Monedero
36,373879,Laguna Quinenco,Concepcion,20068.0,L2,V1,2026-07-26 15:18:37,2026-07-26 16:37:50,CW→CC,2026-07-26,,20068.0,20068.0,880,Monedero
37,373905,Concepcion,Hito Galvarino,20149.0,L2,V1,2026-07-26 08:28:57,2026-07-26 08:57:38,CC→CW,2026-07-26,,20149.0,20149.0,850,Monedero
38,386822,Cristo Redentor,Cdal. Raul Silva Henriquez,20040.0,L2,V1,2026-07-26 09:48:13,2026-07-26 10:25:48,CW→CC,2026-07-26,,20040.0,20040.0,630,Monedero
39,387215,Cristo Redentor,Laguna Quinenco,20157.0,L2,V1,2026-07-26 18:00:50,2026-07-26 18:09:21,CC→CW,2026-07-26,,20157.0,20157.0,450,Monedero
40,390297,Cristo Redentor,Concepcion,20162.0,L2,V1,2026-07-26 17:57:28,2026-07-26 19:03:30,CW→CC,2026-07-26,,20162.0,20160.0,850,Monedero
41,392787,Lomas Coloradas,Hito Galvarino,20059.0,L2,V1,2026-07-26 13:27:36,2026-07-26 13:44:37,CC→CW,2026-07-26,,20059.0,20059.0,610,Monedero
42,401859,Concepcion,Laguna Quinenco,20051.0,L2,V1,2026-07-26 11:36:07,2026-07-26 12:25:15,CC→CW,2026-07-26,,20051.0,20049.0,880,Monedero
43,401859,Laguna Quinenco,Concepcion,20168.0,L2,V1,2026-07-26 17:33:07,2026-07-26 18:28:37,CW→CC,2026-07-26,,20168.0,20168.0,880,Monedero
44,402578,Lomas Coloradas,Los Canelos,20059.0,L2,V1,2026-07-26 13:30:34,2026-07-26 13:48:49,CC→CW,2026-07-26,,20059.0,20059.0,610,Monedero
45,407290,Concepcion,Laguna Quinenco,20147.0,L2,V1,2026-07-26 13:48:44,2026-07-26 15:15:12,CC→CW,2026-07-26,,20147.0,20063.0,880,Monedero
46,412111,Juan Pablo II,Huinca,20067.0,L2,V1,2026-07-26 15:23:07,2026-07-26 16:05:02,CC→CW,2026-07-26,,20067.0,20067.0,680,Monedero
47,419384,Los Canelos,El Parque,20050.0,L2,V1,2026-07-26 11:06:02,2026-07-26 11:25:45,CW→CC,2026-07-26,,20050.0,20050.0,610,Monedero
