viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,153193,Mercado,Concepcion,20322,L1,V1,2026-05-14 16:52:11,2026-05-14 18:12:41,TH→HQ,2026-05-14,combo_por_entrada,20322,20322,900,Monedero
1,175972,Huinca,Concepcion,20040,L2,V1,2026-05-14 09:31:36,2026-05-14 10:25:44,CW→CC,2026-05-14,,20040,20040,850,Monedero
2,176113,Huinca,Concepcion,20026,L2,V1,2026-05-14 08:03:58,2026-05-14 09:27:26,CW→CC,2026-05-14,combo_por_entrada,20026,20026,900,Monedero
3,177327,Juan Pablo II,Coronel,20091,L2,V1,2026-05-14 18:38:16,2026-05-14 19:23:09,CC→CW,2026-05-14,,20091,20091,790,Monedero
4,177354,Los Canelos,Concepcion,20010,L2,V1,2026-05-14 06:58:35,2026-05-14 07:37:41,CW→CC,2026-05-14,,20010,20010,850,Monedero
5,177512,UTF Santa Maria,Concepcion,20865,L1,V1,2026-05-14 08:00:11,2026-05-14 08:25:49,TH→HQ,2026-05-14,,20865,20865,500,Monedero
6,177668,Higueras,Lzo. Arenas,20390,L1,V1,2026-05-14 08:17:10,2026-05-14 08:30:35,TH→HQ,2026-05-14,,20390,20390,500,Monedero
7,177668,Lzo. Arenas,Higueras,20323,L1,V1,2026-05-14 17:09:19,2026-05-14 17:29:18,HQ→TH,2026-05-14,,20323,20323,500,Monedero
8,177723,Pedro Medina,Concepcion,20856,L1,V1,2026-05-14 15:44:53,2026-05-14 16:33:41,HQ→TH,2026-05-14,,20856,20856,510,Monedero
9,177723,Concepcion,Pedro Medina,20328,L1,V1,2026-05-14 19:05:02,2026-05-14 19:43:59,TH→HQ,2026-05-14,,20328,20328,510,Monedero
10,177748,Concepcion,Cdal. Raul Silva Henriquez,20085,L2,V1,2026-05-14 17:59:01,2026-05-14 19:11:32,CC→CW,2026-05-14,,20085,20085,570,Monedero
11,178880,Hito Galvarino,Coronel,20083,L2,V1,2026-05-14 18:12:05,2026-05-14 18:35:13,CC→CW,2026-05-14,,20083,20083,530,Monedero
