viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,177208,Concepcion,Coronel,20161.0,L2,V1,2026-04-11 18:32:59,2026-04-11 19:43:08,CC→CW,2026-04-11,,20161.0,20161.0,880.0,Monedero
1,177426,El Parque,Lomas Coloradas,20069.0,L2,V1,2026-04-11 16:52:55,2026-04-11 17:01:17,CC→CW,2026-04-11,,20069.0,20069.0,430.0,Monedero
2,177426,Lomas Coloradas,Los Canelos,20157.0,L2,V1,2026-04-11 17:35:00,2026-04-11 18:02:54,CC→CW,2026-04-11,,20157.0,20157.0,610.0,Monedero
3,177426,Los Canelos,Concepcion,20164.0,L2,V1,2026-04-11 18:53:50,2026-04-11 19:30:44,CW→CC,2026-04-11,,20164.0,20164.0,850.0,Monedero
4,177426,Concepcion,El Parque,20173.0,L2,V1,2026-04-11 21:26:50,2026-04-11 21:46:08,CC→CW,2026-04-11,,20173.0,20173.0,570.0,Monedero
5,177512,Los Condores,Concepcion,20857.0,L1,V1,2026-04-11 08:32:47,2026-04-11 08:55:30,TH→HQ,2026-04-11,,20857.0,20857.0,500.0,Monedero
6,177838,Concepcion,Los Canelos,20149.0,L2,V1,2026-04-11 08:25:43,2026-04-11 09:03:10,CC→CW,2026-04-11,,20149.0,20149.0,850.0,Monedero
7,177838,Los Canelos,Concepcion,20180.0,L2,V1,2026-04-11 16:23:20,2026-04-11 17:29:05,CW→CC,2026-04-11,,20180.0,20180.0,850.0,Monedero
8,178208,Lzo. Arenas,Manquimavida,20322.0,L1,V1,2026-04-11 16:54:16,2026-04-11 17:45:27,TH→HQ,2026-04-11,,20322.0,20322.0,510.0,Monedero
9,178895,Juan Pablo II,Huinca,20157.0,L2,V1,2026-04-11 17:32:26,2026-04-11 18:04:55,CC→CW,2026-04-11,,20157.0,20157.0,680.0,Monedero
10,179098,Laguna Quinenco,Los Canelos,20068.0,L2,V1,2026-04-11 15:37:28,2026-04-11 15:45:10,CW→CC,2026-04-11,,20068.0,20068.0,530.0,Monedero
11,179197,Huinca,Concepcion,20158.0,L2,V1,2026-04-11 17:21:25,2026-04-11 17:58:59,CW→CC,2026-04-11,,20158.0,20158.0,850.0,Monedero
12,179376,Concepcion,La Leonera,20847.0,L1,V1,2026-04-11 20:06:51,2026-04-11 20:48:29,TH→HQ,2026-04-11,,20847.0,20847.0,510.0,Monedero
13,180387,Cdal. Raul Silva Henriquez,Costa Mar,20040.0,L2,V1,2026-04-11 09:48:35,2026-04-11 10:45:16,CW→CC,2026-04-11,,20040.0,20040.0,430.0,Monedero
14,180387,Costa Mar,Cdal. Raul Silva Henriquez,20049.0,L2,V1,2026-04-11 11:30:46,2026-04-11 11:52:47,CC→CW,2026-04-11,,20049.0,20049.0,430.0,Monedero
15,181228,Huinca,Costa Mar,20040.0,L2,V1,2026-04-11 09:46:48,2026-04-11 10:08:10,CW→CC,2026-04-11,,20040.0,20040.0,630.0,Monedero
16,181238,Manquimavida,Concepcion,20844.0,L1,V1,2026-04-11 12:28:36,2026-04-11 12:58:36,HQ→TH,2026-04-11,,20844.0,20844.0,510.0,Monedero
17,181238,Concepcion,La Leonera,20326.0,L1,V1,2026-04-11 18:18:10,2026-04-11 18:48:37,TH→HQ,2026-04-11,,20326.0,,510.0,Monedero
18,181355,Laguna Quinenco,Alborada,20068.0,L2,V1,2026-04-11 15:34:39,2026-04-11 16:06:25,CW→CC,2026-04-11,,20068.0,20068.0,790.0,Monedero
19,183301,Hito Galvarino,Coronel,20063.0,L2,V1,2026-04-11 14:51:17,2026-04-11 15:18:21,CC→CW,2026-04-11,,20063.0,20063.0,530.0,Monedero
20,183301,Laguna Quinenco,Cristo Redentor,20158.0,L2,V1,2026-04-11 17:09:59,2026-04-11 17:22:45,CW→CC,2026-04-11,,20158.0,20158.0,450.0,Monedero
21,185104,Concepcion,Lomas Coloradas,20161.0,L2,V1,2026-04-11 18:21:48,2026-04-11 18:51:02,CC→CW,2026-04-11,,20161.0,20161.0,570.0,Monedero
22,185308,Concepcion,Diagonal Bio Bio,20169.0,L2,V1,2026-04-11 20:20:13,2026-04-11 20:40:37,CC→CW,2026-04-11,,20169.0,20169.0,570.0,Monedero
23,186052,Concepcion,Hualqui,20326.0,L1,V1,2026-04-11 18:21:16,2026-04-11 19:01:25,TH→HQ,2026-04-11,,20326.0,20326.0,550.0,Monedero
24,186881,Laguna Quinenco,Cristo Redentor,20158.0,L2,V1,2026-04-11 17:10:13,2026-04-11 17:22:55,CW→CC,2026-04-11,,20158.0,20158.0,450.0,Monedero
25,187637,El Parque,Diagonal Bio Bio,20180.0,L2,V1,2026-04-11 17:04:45,2026-04-11 17:19:25,CW→CC,2026-04-11,,20180.0,20180.0,510.0,Monedero
26,188537,Concepcion,Los Canelos,20063.0,L2,V1,2026-04-11 14:27:20,2026-04-11 15:10:20,CC→CW,2026-04-11,,20063.0,20063.0,850.0,Monedero
27,189240,Coronel,El Parque,20052.0,L2,V1,2026-04-11 11:05:00,2026-04-11 11:46:49,CW→CC,2026-04-11,,20052.0,20050.0,650.0,Monedero
28,189795,Concepcion,Costa Mar,20163.0,L2,V1,2026-04-11 18:48:38,2026-04-11 19:14:46,CC→CW,2026-04-11,,20163.0,20163.0,570.0,Monedero
29,190129,Concepcion,Juan Pablo II,20049.0,L2,V1,2026-04-11 11:20:25,2026-04-11 11:37:16,CC→CW,2026-04-11,,20049.0,20049.0,570.0,Monedero
30,190809,Huinca,Concepcion,20170.0,L2,V1,2026-04-11 20:20:58,2026-04-11 21:00:39,CW→CC,2026-04-11,,20170.0,20170.0,850.0,Monedero
31,191185,Costa Mar,Los Canelos,20167.0,L2,V1,2026-04-11 20:10:37,2026-04-11 20:36:16,CC→CW,2026-04-11,,20167.0,20167.0,610.0,Monedero
32,191233,Laguna Quinenco,Cristo Redentor,20058.0,L2,V1,2026-04-11 12:20:09,2026-04-11 12:48:13,CW→CC,2026-04-11,,20058.0,20056.0,450.0,Monedero
33,191364,Laguna Quinenco,Cdal. Raul Silva Henriquez,20062.0,L2,V1,2026-04-11 13:43:19,2026-04-11 14:10:48,CW→CC,2026-04-11,,20062.0,20062.0,650.0,Monedero
