viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,175390,Concepcion,Costa Mar,20069,L2,V1,2025-07-25 18:30:39,2025-07-25 18:50:47,CC→CW,2025-07-25,,20069,20069
1,175400,Cdal. Raul Silva Henriquez,Coronel,20191,L2,V1,2025-07-25 07:25:38,2025-07-25 07:46:26,CC→CW,2025-07-25,,20191,20191
2,176411,Concepcion,Lzo. Arenas,20301,L1,V1,2025-07-25 06:08:24,2025-07-25 07:08:43,HQ→TH,2025-07-25,combo_por_entrada,20301,20301
3,176438,Coronel,Concepcion,20078,L2,V1,2025-07-25 18:46:43,2025-07-25 19:47:32,CW→CC,2025-07-25,,20078,20078
4,177625,Diagonal Bio Bio,Cristo Redentor,20065,L2,V1,2025-07-25 18:12:32,2025-07-25 18:44:57,CC→CW,2025-07-25,,20065,20065
5,177883,Concepcion,Cdal. Raul Silva Henriquez,20085,L2,V1,2025-07-25 20:32:44,2025-07-25 20:56:58,CC→CW,2025-07-25,,20085,20085
6,177936,La Leonera,Chiguayante,20305,L1,V1,2025-07-25 07:35:53,2025-07-25 07:53:24,HQ→TH,2025-07-25,,20305,20305
7,178071,Manquimavida,El Arenal,20311,L1,V1,2025-07-25 09:22:08,2025-07-25 10:14:41,HQ→TH,2025-07-25,,20311,20311
8,178071,El Arenal,Manquimavida,20328,L1,V1,2025-07-25 18:59:07,2025-07-25 19:51:38,TH→HQ,2025-07-25,,20328,20328
9,178095,Concepcion,Cdal. Raul Silva Henriquez,20079,L2,V1,2025-07-25 19:38:39,2025-07-25 20:20:09,CC→CW,2025-07-25,,20079,20079
10,178096,Los Condores,Concepcion,20865,L1,V1,2025-07-25 07:59:46,2025-07-25 08:28:44,TH→HQ,2025-07-25,,20865,20865
11,178096,Concepcion,Los Condores,20311,L1,V1,2025-07-25 09:42:28,2025-07-25 10:04:26,HQ→TH,2025-07-25,,20311,
12,178188,Concepcion,Huinca,20041,L2,V1,2025-07-25 12:32:39,2025-07-25 13:42:38,CC→CW,2025-07-25,,20041,20041
13,178876,Concepcion,Higueras,20351,L1,V1,2025-07-25 06:43:17,2025-07-25 07:35:44,HQ→TH,2025-07-25,combo_por_entrada,20351,20301
14,178876,Concepcion,Lomas Coloradas,20055,L2,V1,2025-07-25 16:08:31,2025-07-25 17:02:34,CC→CW,2025-07-25,combo_por_entrada,20055,20320
15,179060,Concepcion,Cristo Redentor,20081,L2,V1,2025-07-25 20:01:48,2025-07-25 21:10:13,CC→CW,2025-07-25,,20081,20081
16,179164,Concepcion,Diagonal Bio Bio,20055,L2,V1,2025-07-25 16:39:04,2025-07-25 17:02:16,CC→CW,2025-07-25,,20055,20055
17,179295,Concepcion,Cdal. Raul Silva Henriquez,20081,L2,V1,2025-07-25 19:58:53,2025-07-25 20:26:47,CC→CW,2025-07-25,,20081,20079
