viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,139057,Concepcion,Concepcion,,,N/A,2025-07-04 11:39:34,2025-07-04 11:41:11,,2025-07-04,no viajo,,
1,176404,Pedro Medina,Lzo. Arenas,20321,L1,V1,2025-07-04 15:34:54,2025-07-04 16:42:16,HQ→TH,2025-07-04,,20321,
2,176753,Lomas Coloradas,Huinca,20061,L2,V1,2025-07-04 17:52:05,2025-07-04 18:09:38,CC→CW,2025-07-04,,20061,20061
3,177242,Concepcion,Costa Mar,20093,L2,V1,2025-07-04 21:29:20,2025-07-04 22:01:20,CC→CW,2025-07-04,,20093,20093
4,177625,Cristo Redentor,Concepcion,20040,L2,V1,2025-07-04 12:08:27,2025-07-04 13:01:06,CW→CC,2025-07-04,,20040,20040
5,177678,Concepcion,Concepcion,,,N/A,2025-07-04 10:14:20,2025-07-04 10:15:40,,2025-07-04,no viajo,,
6,177738,Concepcion,Lomas Coloradas,20079,L2,V1,2025-07-04 19:57:03,2025-07-04 20:22:33,CC→CW,2025-07-04,,20079,20079
7,177765,Juan Pablo II,Concepcion,20042,L2,V1,2025-07-04 13:08:21,2025-07-04 13:29:59,CW→CC,2025-07-04,,20042,20042
8,177968,Manquimavida,Concepcion,20325,L1,V1,2025-07-04 17:04:50,2025-07-04 17:32:49,HQ→TH,2025-07-04,,20325,20325
9,178022,Los Condores,Concepcion,20310,L1,V1,2025-07-04 09:11:04,2025-07-04 09:27:00,TH→HQ,2025-07-04,,20310,20310
10,178057,Cristo Redentor,Coronel,20031,L2,V1,2025-07-04 10:58:20,2025-07-04 11:22:12,CC→CW,2025-07-04,,20031,20031
11,178057,Coronel,Cristo Redentor,20046,L2,V1,2025-07-04 13:42:43,2025-07-04 14:02:39,CW→CC,2025-07-04,,20046,20046
12,178064,La Leonera,Lzo. Arenas,20309,L1,V1,2025-07-04 08:43:15,2025-07-04 09:11:20,HQ→TH,2025-07-04,,20309,20309
13,178071,Manquimavida,El Arenal,20311,L1,V1,2025-07-04 09:27:02,2025-07-04 10:14:14,HQ→TH,2025-07-04,,20311,20311
14,178096,Los Condores,Concepcion,20304,L1,V1,2025-07-04 07:39:21,2025-07-04 08:00:17,TH→HQ,2025-07-04,,20304,20304
15,178096,Concepcion,Los Condores,20311,L1,V1,2025-07-04 09:41:09,2025-07-04 10:05:47,HQ→TH,2025-07-04,,20311,20311
16,178119,Costa Mar,Concepcion,20060,L2,V1,2025-07-04 16:45:46,2025-07-04 17:39:14,CW→CC,2025-07-04,,20060,20060
17,178119,Concepcion,Costa Mar,20079,L2,V1,2025-07-04 19:41:53,2025-07-04 20:18:01,CC→CW,2025-07-04,,20079,20079
18,178876,Concepcion,Higueras,20351,L1,V1,2025-07-04 06:43:55,2025-07-04 07:36:35,HQ→TH,2025-07-04,combo_por_entrada,20351,20194
19,179068,Cdal. Raul Silva Henriquez,Juan Pablo II,20190,L2,V1,2025-07-04 13:26:04,2025-07-04 13:56:28,CW→CC,2025-07-04,,20190,20190
20,179096,Los Canelos,Hito Galvarino,20014,L2,V1,2025-07-04 07:51:10,2025-07-04 07:59:44,CW→CC,2025-07-04,,20014,20014
21,179098,Los Canelos,Coronel,20035,L2,V1,2025-07-04 11:40:34,2025-07-04 11:56:32,CC→CW,2025-07-04,,20035,20035
22,179098,Coronel,Los Canelos,20190,L2,V1,2025-07-04 13:18:29,2025-07-04 13:30:39,CW→CC,2025-07-04,,20190,20190
23,179163,Diagonal Bio Bio,Lomas Coloradas,20039,L2,V1,2025-07-04 12:28:27,2025-07-04 12:43:06,CC→CW,2025-07-04,,20039,20039
24,179163,Lomas Coloradas,Diagonal Bio Bio,20072,L2,V1,2025-07-04 18:37:19,2025-07-04 19:00:49,CW→CC,2025-07-04,,20072,20072
25,179164,Juan Pablo II,Diagonal Bio Bio,20073,L2,V1,2025-07-04 18:53:35,2025-07-04 19:00:29,CC→CW,2025-07-04,,20073,20073
26,179433,Concepcion,Hualqui,20332,L1,V1,2025-07-04 20:30:19,2025-07-04 21:08:24,TH→HQ,2025-07-04,,20332,20332
27,180297,Lomas Coloradas,Costa Mar,20072,L2,V1,2025-07-04 18:48:12,2025-07-04 18:55:40,CW→CC,2025-07-04,,20072,20072
28,180619,Hualqui,Concepcion,20301,L1,V1,2025-07-04 06:56:03,2025-07-04 08:15:51,HQ→TH,2025-07-04,combo_relajado_pase2,20301,20007
29,180619,Coronel,Concepcion,20068,L2,V1,2025-07-04 17:07:18,2025-07-04 18:59:08,CW→CC,2025-07-04,combo_por_entrada,20068,20064
30,180623,Lomas Coloradas,Coronel,20007,L2,V1,2025-07-04 07:48:59,2025-07-04 08:18:19,CC→CW,2025-07-04,,20007,20007
31,180623,Coronel,Lomas Coloradas,20050,L2,V1,2025-07-04 14:40:48,2025-07-04 15:07:56,CW→CC,2025-07-04,,20050,20050
32,180776,Concepcion,Costa Mar,20069,L2,V1,2025-07-04 18:15:55,2025-07-04 18:52:25,CC→CW,2025-07-04,,20069,20067
33,180776,Costa Mar,Concepcion,20090,L2,V1,2025-07-04 20:49:34,2025-07-04 21:24:27,CW→CC,2025-07-04,combo_por_entrada,20090,20086
