viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,174637,UTF Santa Maria,Lzo. Arenas,20304,L1,V1,2025-08-12 07:40:37,2025-08-12 07:56:04,TH→HQ,2025-08-12,,20304,20304
1,175390,Concepcion,Costa Mar,20075,L2,V1,2025-08-12 18:58:08,2025-08-12 19:38:41,CC→CW,2025-08-12,,20075,20073
2,175470,Lomas Coloradas,Diagonal Bio Bio,20190,L2,V1,2025-08-12 06:35:54,2025-08-12 07:04:52,CW→CC,2025-08-12,,20190,20190
3,176240,Manquimavida,Higueras,20301,L1,V1,2025-08-12 06:30:59,2025-08-12 07:23:06,HQ→TH,2025-08-12,,20301,20301
4,176411,Cdal. Raul Silva Henriquez,Huinca,20063,L2,V1,2025-08-12 18:02:51,2025-08-12 18:36:41,CC→CW,2025-08-12,,20063,20063
5,176753,Lomas Coloradas,Los Canelos,20047,L2,V1,2025-08-12 14:52:55,2025-08-12 15:24:23,CC→CW,2025-08-12,,20047,20047
6,177254,Los Condores,Concepcion,20304,L1,V1,2025-08-12 07:40:47,2025-08-12 08:06:20,TH→HQ,2025-08-12,,20304,20304
7,177642,Juan Pablo II,Costa Mar,20059,L2,V1,2025-08-12 17:24:17,2025-08-12 17:41:07,CC→CW,2025-08-12,,20059,20059
8,177655,Los Canelos,Juan Pablo II,20192,L2,V1,2025-08-12 13:26:50,2025-08-12 13:56:33,CW→CC,2025-08-12,,20192,20192
9,177655,Juan Pablo II,Los Canelos,20057,L2,V1,2025-08-12 16:54:40,2025-08-12 17:26:15,CC→CW,2025-08-12,,20057,20057
10,177655,Los Canelos,Laguna Quinenco,20069,L2,V1,2025-08-12 19:01:10,2025-08-12 19:27:29,CC→CW,2025-08-12,,20069,20069
11,177883,Concepcion,Cdal. Raul Silva Henriquez,20079,L2,V1,2025-08-12 19:44:10,2025-08-12 20:28:18,CC→CW,2025-08-12,,20079,20079
12,177936,La Leonera,Chiguayante,20305,L1,V1,2025-08-12 07:38:57,2025-08-12 07:54:12,HQ→TH,2025-08-12,,20305,20305
13,177998,Alborada,Coronel,20011,L2,V1,2025-08-12 08:19:07,2025-08-12 09:04:52,CC→CW,2025-08-12,,20011,20011
14,178022,UTF Santa Maria,Los Condores,20333,L1,V1,2025-08-12 20:39:01,2025-08-12 20:53:46,HQ→TH,2025-08-12,,20333,20333
