viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,166839,Coronel,Cristo Redentor,20064,L2,V1,2025-08-26 17:10:41,2025-08-26 17:19:26,CW→CC,2025-08-26,,20064,20064
1,175470,Lomas Coloradas,Diagonal Bio Bio,20190,L2,V1,2025-08-26 06:41:50,2025-08-26 07:03:16,CW→CC,2025-08-26,,20190,20190
2,175973,Concepcion,Cdal. Raul Silva Henriquez,20059,L2,V1,2025-08-26 16:56:34,2025-08-26 17:49:02,CC→CW,2025-08-26,,20059,20057
3,176240,Higueras,Manquimavida,20322,L1,V1,2025-08-26 17:08:36,2025-08-26 17:46:30,TH→HQ,2025-08-26,,20322,20322
4,176411,Huinca,Costa Mar,20006,L2,V1,2025-08-26 06:42:04,2025-08-26 07:06:58,CW→CC,2025-08-26,,20006,
5,176483,Concepcion,Los Condores,20333,L1,V1,2025-08-26 20:25:57,2025-08-26 20:53:57,HQ→TH,2025-08-26,,20333,20333
6,176753,Los Canelos,Hito Galvarino,20010,L2,V1,2025-08-26 07:17:02,2025-08-26 07:30:59,CW→CC,2025-08-26,,20010,20010
7,177335,Concepcion,Laguna Quinenco,20071,L2,V1,2025-08-26 18:45:16,2025-08-26 19:39:39,CC→CW,2025-08-26,,20071,20071
8,177738,Concepcion,Lomas Coloradas,20081,L2,V1,2025-08-26 20:04:45,2025-08-26 20:55:57,CC→CW,2025-08-26,,20081,20081
9,177748,Concepcion,Cdal. Raul Silva Henriquez,20059,L2,V1,2025-08-26 17:12:54,2025-08-26 17:55:16,CC→CW,2025-08-26,,20059,20059
10,177928,Huinca,Hito Galvarino,20060,L2,V1,2025-08-26 16:34:02,2025-08-26 16:50:20,CW→CC,2025-08-26,,20060,20060
11,177928,Hito Galvarino,Laguna Quinenco,20063,L2,V1,2025-08-26 18:20:21,2025-08-26 18:50:11,CC→CW,2025-08-26,,20063,20063
12,178071,Manquimavida,El Arenal,20311,L1,V1,2025-08-26 09:13:04,2025-08-26 10:15:27,HQ→TH,2025-08-26,,20311,20311
13,178071,El Arenal,Manquimavida,20328,L1,V1,2025-08-26 18:51:28,2025-08-26 19:51:06,TH→HQ,2025-08-26,,20328,20328
14,178096,Los Condores,Concepcion,20304,L1,V1,2025-08-26 07:41:48,2025-08-26 07:57:44,TH→HQ,2025-08-26,,20304,20304
