viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,176113,Mercado,Concepcion,20316,L1,V1,2026-03-04 14:38:59,2026-03-04 16:03:11,TH→HQ,2026-03-04,match_por_salida_fallback,20316,20316,880,Monedero
1,176121,Hito Galvarino,Concepcion,20042,L2,V1,2026-03-04 10:02:19,2026-03-04 10:41:54,CW→CC,2026-03-04,,20042,20042,850,Monedero
2,176255,Higueras,Concepcion,20332,L1,V1,2026-03-04 20:06:39,2026-03-04 21:11:33,TH→HQ,2026-03-04,combo_por_entrada,20332,20332,880,Monedero
3,176541,Diagonal Bio Bio,Concepcion,20012,L2,V1,2026-03-04 07:46:34,2026-03-04 08:03:14,CW→CC,2026-03-04,,20012,20012,570,Monedero
4,176541,Concepcion,Diagonal Bio Bio,20073,L2,V1,2026-03-04 17:05:07,2026-03-04 17:25:02,CC→CW,2026-03-04,,20073,20071,570,Monedero
5,177354,Concepcion,Los Canelos,20089,L2,V1,2026-03-04 18:25:38,2026-03-04 19:08:08,CC→CW,2026-03-04,,20089,20089,850,Monedero
6,177730,Cdal. Raul Silva Henriquez,El Parque,20076,L2,V1,2026-03-04 16:54:56,2026-03-04 17:11:49,CW→CC,2026-03-04,,20076,20076,430,Monedero
7,177730,El Parque,Cdal. Raul Silva Henriquez,20073,L2,V1,2026-03-04 17:34:25,2026-03-04 17:54:33,CC→CW,2026-03-04,,20073,20073,430,Monedero
8,177922,Concepcion,Concepcion,,,,2026-03-04 09:03:13,2026-03-04 09:03:47,,2026-03-04,no viajo,,,420,Monedero
9,178022,Los Condores,Concepcion,20312,L1,V1,2026-03-04 10:11:26,2026-03-04 10:26:38,TH→HQ,2026-03-04,,20312,20312,500,Monedero
10,178022,Los Condores,Concepcion,20326,L1,V1,2026-03-04 18:08:55,2026-03-04 18:27:04,TH→HQ,2026-03-04,,20326,20326,500,Monedero
11,178022,Concepcion,Los Condores,20329,L1,V1,2026-03-04 18:58:49,2026-03-04 19:16:38,HQ→TH,2026-03-04,,20329,,500,Monedero
