viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,176240,Higueras,La Leonera,20322,L1,V1,2025-10-22 17:05:50,2025-10-22 17:53:00,TH→HQ,2025-10-22,,20322,20322
1,176255,Cristo Redentor,Costa Mar,20072,L2,V1,2025-10-22 18:32:35,2025-10-22 19:01:12,CW→CC,2025-10-22,,20072,20072
2,177512,Los Condores,Concepcion,20304,L1,V1,2025-10-22 07:30:39,2025-10-22 07:58:40,TH→HQ,2025-10-22,,20304,20304
3,177558,Pedro Medina,Concepcion,20329,L1,V1,2025-10-22 18:43:17,2025-10-22 19:01:30,HQ→TH,2025-10-22,,20329,20329
4,177558,Concepcion,Pedro Medina,20328,L1,V1,2025-10-22 19:27:29,2025-10-22 19:49:23,TH→HQ,2025-10-22,,20328,20328
5,177765,Chiguayante,Concepcion,20309,L1,V1,2025-10-22 08:49:04,2025-10-22 09:28:02,HQ→TH,2025-10-22,combo_por_entrada,20309,20309
6,177864,Coronel,Concepcion,20012,L2,V1,2025-10-22 07:12:12,2025-10-22 08:11:02,CW→CC,2025-10-22,,20012,20010
7,177936,La Leonera,Chiguayante,20305,L1,V1,2025-10-22 07:38:29,2025-10-22 07:54:16,HQ→TH,2025-10-22,,20305,20305
8,178095,Cdal. Raul Silva Henriquez,Coronel,20005,L2,V1,2025-10-22 07:07:41,2025-10-22 07:46:55,CC→CW,2025-10-22,,20005,20005
9,178095,Coronel,Cdal. Raul Silva Henriquez,20090,L2,V1,2025-10-22 20:23:52,2025-10-22 20:43:24,CW→CC,2025-10-22,,20090,20090
10,178208,Manquimavida,Concepcion,20842,L1,V1,2025-10-22 08:06:49,2025-10-22 08:38:13,HQ→TH,2025-10-22,,20842,20842
11,178208,Concepcion,Manquimavida,20324,L1,V1,2025-10-22 17:58:22,2025-10-22 18:18:33,TH→HQ,2025-10-22,,20324,20324
12,179009,Laguna Quinenco,Hito Galvarino,20034,L2,V1,2025-10-22 10:26:27,2025-10-22 10:39:22,CW→CC,2025-10-22,,20034,20034
13,179042,Costa Mar,Concepcion,20034,L2,V1,2025-10-22 10:52:14,2025-10-22 11:10:31,CW→CC,2025-10-22,,20034,20034
14,179042,Concepcion,Costa Mar,20041,L2,V1,2025-10-22 12:49:32,2025-10-22 13:19:10,CC→CW,2025-10-22,,20041,20041
15,179102,Cristo Redentor,Huinca,20054,L2,V1,2025-10-22 15:45:00,2025-10-22 15:50:25,CW→CC,2025-10-22,,20054,20054
16,179223,Cdal. Raul Silva Henriquez,Concepcion,20030,L2,V1,2025-10-22 10:01:13,2025-10-22 10:43:26,CW→CC,2025-10-22,,20030,20030
17,179505,Concepcion,Huinca,20041,L2,V1,2025-10-22 12:32:18,2025-10-22 13:40:50,CC→CW,2025-10-22,,20041,20041
18,180175,Cristo Redentor,Concepcion,20002,L2,V1,2025-10-22 05:45:46,2025-10-22 06:45:32,CW→CC,2025-10-22,,20002,20002
19,180175,Concepcion,Cristo Redentor,20085,L2,V1,2025-10-22 20:24:16,2025-10-22 21:10:05,CC→CW,2025-10-22,,20085,20085
20,180222,Juan Pablo II,Coronel,20031,L2,V1,2025-10-22 10:43:48,2025-10-22 11:25:03,CC→CW,2025-10-22,,20031,20031
21,180222,Coronel,Juan Pablo II,20088,L2,V1,2025-10-22 20:15:01,2025-10-22 21:01:09,CW→CC,2025-10-22,,20088,20088
22,180224,Hito Galvarino,Los Canelos,20075,L2,V1,2025-10-22 19:42:22,2025-10-22 19:53:57,CC→CW,2025-10-22,,20075,20075
23,180279,Hito Galvarino,Diagonal Bio Bio,20006,L2,V1,2025-10-22 06:44:22,2025-10-22 07:13:56,CW→CC,2025-10-22,,20006,20006
24,180297,Costa Mar,Lomas Coloradas,20021,L2,V1,2025-10-22 09:33:09,2025-10-22 09:39:56,CC→CW,2025-10-22,,20021,20021
25,180297,Lomas Coloradas,Costa Mar,20036,L2,V1,2025-10-22 11:20:40,2025-10-22 11:30:22,CW→CC,2025-10-22,,20036,20036
26,180302,Laguna Quinenco,Concepcion,20024,L2,V1,2025-10-22 09:03:11,2025-10-22 09:52:06,CW→CC,2025-10-22,,20024,20024
27,180302,Concepcion,Laguna Quinenco,20055,L2,V1,2025-10-22 16:37:07,2025-10-22 17:23:20,CC→CW,2025-10-22,,20055,20055
28,180387,Cdal. Raul Silva Henriquez,Concepcion,20014,L2,V1,2025-10-22 07:48:50,2025-10-22 08:33:53,CW→CC,2025-10-22,combo_por_entrada,20014,20198
29,180387,Los Condores,Concepcion,20326,L1,V1,2025-10-22 18:07:05,2025-10-22 19:01:30,TH→HQ,2025-10-22,combo_por_entrada,20326,20324
30,180623,Lomas Coloradas,Coronel,20011,L2,V1,2025-10-22 08:11:38,2025-10-22 09:02:16,CC→CW,2025-10-22,,20011,20011
31,180623,Coronel,Lomas Coloradas,20068,L2,V1,2025-10-22 17:30:47,2025-10-22 18:14:07,CW→CC,2025-10-22,,20068,20068
32,181229,Concepcion,Chiguayante,20322,L1,V1,2025-10-22 17:23:55,2025-10-22 17:43:22,TH→HQ,2025-10-22,,20322,20322
33,181262,Concepcion,Lomas Coloradas,20075,L2,V1,2025-10-22 19:09:00,2025-10-22 19:40:57,CC→CW,2025-10-22,,20075,20075
34,181274,Huinca,Juan Pablo II,20010,L2,V1,2025-10-22 07:13:10,2025-10-22 07:47:56,CW→CC,2025-10-22,,20010,20010
35,181445,La Leonera,Concepcion,20327,L1,V2,2025-10-22 18:05:46,2025-10-22 18:31:43,,2025-10-22,sin_combo_factible_en_hub|sin_s1_factible_retro,,20327
36,182349,Los Canelos,Diagonal Bio Bio,20002,L2,V1,2025-10-22 05:58:49,2025-10-22 06:31:59,CW→CC,2025-10-22,,20002,20002
37,182383,Concepcion,Lomas Coloradas,20063,L2,V1,2025-10-22 17:53:15,2025-10-22 18:23:10,CC→CW,2025-10-22,,20063,20063
38,182399,Concepcion,Costa Mar,20077,L2,V1,2025-10-22 19:25:00,2025-10-22 19:41:05,CC→CW,2025-10-22,,20077,20077
39,183301,Hito Galvarino,El Parque,20012,L2,V1,2025-10-22 07:34:10,2025-10-22 07:49:45,CW→CC,2025-10-22,,20012,20198
40,183301,Costa Mar,Huinca,20063,L2,V1,2025-10-22 18:08:52,2025-10-22 18:39:00,CC→CW,2025-10-22,,20063,20063
41,183372,Los Condores,Hualqui,20300,L1,V1,2025-10-22 06:33:39,2025-10-22 07:34:14,TH→HQ,2025-10-22,,20300,20300
42,183449,Concepcion,Cdal. Raul Silva Henriquez,20035,L2,V1,2025-10-22 11:05:11,2025-10-22 11:35:51,CC→CW,2025-10-22,,20035,20035
43,183449,Cdal. Raul Silva Henriquez,Concepcion,20050,L2,V1,2025-10-22 14:57:31,2025-10-22 15:54:39,CW→CC,2025-10-22,match_por_salida_fallback,20050,
44,184184,UTF Santa Maria,El Arenal,20305,L1,V1,2025-10-22 08:10:09,2025-10-22 08:26:16,HQ→TH,2025-10-22,,20305,20305
45,184194,Huinca,Concepcion,20036,L2,V1,2025-10-22 11:02:59,2025-10-22 11:47:57,CW→CC,2025-10-22,,20036,20036
46,184194,Concepcion,Huinca,20093,L2,V1,2025-10-22 21:22:38,2025-10-22 22:15:53,CC→CW,2025-10-22,,20093,20093
47,185138,Laguna Quinenco,El Parque,20194,L2,V1,2025-10-22 17:57:45,2025-10-22 18:23:11,CW→CC,2025-10-22,,20194,20194
48,185382,Concepcion,Coronel,20085,L2,V1,2025-10-22 20:06:58,2025-10-22 21:16:22,CC→CW,2025-10-22,,20085,20081
49,186009,Cristo Redentor,El Parque,20002,L2,V1,2025-10-22 06:01:22,2025-10-22 06:23:51,CW→CC,2025-10-22,,20002,20002
50,186009,El Parque,Coronel,20055,L2,V1,2025-10-22 16:50:40,2025-10-22 17:26:33,CC→CW,2025-10-22,,20055,20055
51,186106,Concepcion,Alborada,20079,L2,V1,2025-10-22 19:57:13,2025-10-22 20:16:52,CC→CW,2025-10-22,,20079,20079
52,186176,Concepcion,Laguna Quinenco,20049,L2,V1,2025-10-22 14:54:26,2025-10-22 15:55:32,CC→CW,2025-10-22,,20049,20049
53,186774,Coronel,Cdal. Raul Silva Henriquez,20096,L2,V1,2025-10-22 21:55:16,2025-10-22 22:18:50,CW→CC,2025-10-22,,20096,20096
54,186834,Juan Pablo II,Concepcion,20072,L2,V1,2025-10-22 18:40:21,2025-10-22 19:10:51,CW→CC,2025-10-22,,20072,20072
55,186860,La Leonera,Concepcion,20301,L1,V1,2025-10-22 07:04:36,2025-10-22 07:42:53,HQ→TH,2025-10-22,combo_relajado_pase2,20301,20301
56,186860,UTF Santa Maria,La Leonera,20318,L1,V1,2025-10-22 15:13:22,2025-10-22 15:55:21,TH→HQ,2025-10-22,,20318,
57,186881,Concepcion,Huinca,20063,L2,V1,2025-10-22 17:44:30,2025-10-22 18:39:24,CC→CW,2025-10-22,,20063,20063
58,187439,El Parque,Juan Pablo II,20084,L2,V1,2025-10-22 19:40:36,2025-10-22 20:17:36,CW→CC,2025-10-22,,20084,20080
59,188505,La Leonera,Hualqui,20304,L1,V1,2025-10-22 08:15:47,2025-10-22 08:28:42,TH→HQ,2025-10-22,,20304,20304
60,188544,Concepcion,Higueras,20862,L1,V1,2025-10-22 21:32:06,2025-10-22 22:53:26,HQ→TH,2025-10-22,,20862,20862
61,189802,Higueras,Concepcion,20320,L1,V1,2025-10-22 16:04:12,2025-10-22 17:05:07,TH→HQ,2025-10-22,combo_por_entrada,20320,20055
62,189842,Costa Mar,Lomas Coloradas,20049,L2,V1,2025-10-22 15:10:10,2025-10-22 15:32:41,CC→CW,2025-10-22,,20049,20049
63,189874,Concepcion,Manquimavida,20322,L1,V1,2025-10-22 17:26:47,2025-10-22 17:48:51,TH→HQ,2025-10-22,,20322,20322
64,189880,Concepcion,Los Canelos,20005,L2,V1,2025-10-22 06:45:42,2025-10-22 07:36:39,CC→CW,2025-10-22,,20005,20005
