viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,173639,Mercado,Concepcion,20322,L1,V1,2026-04-28 16:54:29,2026-04-28 17:56:04,TH→HQ,2026-04-28,combo_por_entrada,20322,20322,590,Monedero
1,173639,Lomas Coloradas,Costa Mar,20100,L2,V1,2026-04-28 18:57:57,2026-04-28 19:13:14,CW→CC,2026-04-28,,20100,20100,430,Monedero
2,173639,Costa Mar,Concepcion,20116,L2,V1,2026-04-28 20:50:09,2026-04-28 21:57:18,CW→CC,2026-04-28,combo_por_entrada,20116,20116,590,Monedero
3,174637,UTF Santa Maria,Lzo. Arenas,20304,L1,V1,2026-04-28 07:43:45,2026-04-28 07:51:45,TH→HQ,2026-04-28,,20304,20304,500,Monedero
4,175965,Laguna Quinenco,Costa Mar,20088,L2,V1,2026-04-28 17:39:19,2026-04-28 18:07:03,CW→CC,2026-04-28,,20088,20088,650,Monedero
5,176541,Diagonal Bio Bio,Concepcion,20020,L2,V1,2026-04-28 08:02:23,2026-04-28 08:17:26,CW→CC,2026-04-28,,20020,20018,570,Monedero
6,176541,Concepcion,Diagonal Bio Bio,20097,L2,V1,2026-04-28 19:06:13,2026-04-28 19:27:33,CC→CW,2026-04-28,,20097,20097,570,Monedero
7,177271,Cdal. Raul Silva Henriquez,Concepcion,20002,L2,V1,2026-04-28 06:28:45,2026-04-28 07:30:07,CW→CC,2026-04-28,combo_por_entrada,20002,20002,590,Monedero
8,177271,Concepcion,Cdal. Raul Silva Henriquez,20065,L2,V1,2026-04-28 14:43:37,2026-04-28 15:38:04,CC→CW,2026-04-28,,20065,20065,570,Monedero
9,177512,Los Condores,Concepcion,20865,L1,V1,2026-04-28 07:48:53,2026-04-28 08:28:09,TH→HQ,2026-04-28,,20865,20304,500,Monedero
10,177748,Concepcion,Cdal. Raul Silva Henriquez,20073,L2,V1,2026-04-28 16:45:23,2026-04-28 17:48:10,CC→CW,2026-04-28,,20073,20071,570,Monedero
11,177792,Concepcion,Huinca,20011,L2,V1,2026-04-28 07:32:23,2026-04-28 08:16:49,CC→CW,2026-04-28,,20011,20009,850,Monedero
12,177792,Huinca,Cdal. Raul Silva Henriquez,20090,L2,V1,2026-04-28 17:52:06,2026-04-28 18:12:08,CW→CC,2026-04-28,,20090,20090,630,Monedero
13,178096,Los Condores,Concepcion,20865,L1,V1,2026-04-28 08:09:11,2026-04-28 08:27:54,TH→HQ,2026-04-28,,20865,20865,500,Monedero
14,178096,Concepcion,Los Condores,20311,L1,V1,2026-04-28 09:32:01,2026-04-28 10:00:52,HQ→TH,2026-04-28,,20311,20311,500,Monedero
15,179169,Concepcion,UTF Santa Maria,20333,L1,V1,2026-04-28 20:22:28,2026-04-28 20:53:02,HQ→TH,2026-04-28,match_por_salida_fallback,20333,20333,560,Monedero
16,179376,Concepcion,La Leonera,20330,L1,V1,2026-04-28 19:53:41,2026-04-28 20:47:59,TH→HQ,2026-04-28,,20330,20330,510,Monedero
17,180120,Cdal. Raul Silva Henriquez,Cristo Redentor,20005,L2,V1,2026-04-28 07:25:54,2026-04-28 07:50:15,CC→CW,2026-04-28,,20005,20003,630,Monedero
