viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,175943,Laguna Quinenco,Concepcion,20154,L2,V1,2026-03-28 08:52:08,2026-03-28 09:45:33,CW→CC,2026-03-28,,20154,20154,880,Monedero
1,175943,Concepcion,Laguna Quinenco,20049,L2,V1,2026-03-28 11:15:07,2026-03-28 12:10:50,CC→CW,2026-03-28,,20049,20049,880,Monedero
2,175943,Laguna Quinenco,Huinca,20166,L2,V1,2026-03-28 19:01:26,2026-03-28 19:24:03,CW→CC,2026-03-28,,20166,20166,450,Monedero
3,175943,Huinca,Laguna Quinenco,20165,L2,V1,2026-03-28 20:00:15,2026-03-28 20:10:15,CC→CW,2026-03-28,,20165,20165,450,Monedero
4,176411,Huinca,Costa Mar,20040,L2,V1,2026-03-28 09:40:38,2026-03-28 10:08:30,CW→CC,2026-03-28,,20040,20040,630,Monedero
5,176411,Costa Mar,Huinca,20171,L2,V1,2026-03-28 20:57:46,2026-03-28 21:48:51,CC→CW,2026-03-28,,20171,20171,630,Monedero
6,176457,Chiguayante,Higueras,20844,L1,V1,2026-03-28 12:31:30,2026-03-28 13:10:42,HQ→TH,2026-03-28,,20844,20844,540,Monedero
7,177512,Higueras,Concepcion,20857,L1,V1,2026-03-28 08:34:36,2026-03-28 08:55:42,TH→HQ,2026-03-28,,20857,20857,500,Monedero
8,177714,Cdal. Raul Silva Henriquez,Diagonal Bio Bio,20058,L2,V1,2026-03-28 12:48:00,2026-03-28 13:04:22,CW→CC,2026-03-28,,20058,20058,510,Monedero
9,177714,Diagonal Bio Bio,Cdal. Raul Silva Henriquez,20173,L2,V1,2026-03-28 21:35:14,2026-03-28 21:57:23,CC→CW,2026-03-28,,20173,20173,510,Monedero
10,178119,Costa Mar,Concepcion,20066,L2,V1,2026-03-28 14:54:45,2026-03-28 15:38:01,CW→CC,2026-03-28,,20066,20066,570,Monedero
11,179115,Concepcion,Costa Mar,20063,L2,V1,2026-03-28 13:59:02,2026-03-28 14:50:59,CC→CW,2026-03-28,,20063,20063,570,Monedero
12,180474,Cristo Redentor,Huinca,20168,L2,V1,2026-03-28 19:44:50,2026-03-28 19:56:30,CW→CC,2026-03-28,,20168,20168,440,Monedero
