viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,174600,El Arenal,Concepcion,20308,L1,V1,2026-03-26 08:32:46,2026-03-26 08:55:13,TH→HQ,2026-03-26,,20308,,540,Monedero
1,174600,Concepcion,El Arenal,20329,L1,V1,2026-03-26 18:54:32,2026-03-26 19:23:53,HQ→TH,2026-03-26,,20329,20329,540,Monedero
2,175326,Cristo Redentor,Juan Pablo II,20068,L2,V1,2026-03-26 15:33:38,2026-03-26 16:11:38,CW→CC,2026-03-26,,20068,20068,680,Monedero
3,175326,Costa Mar,Cristo Redentor,20109,L2,V1,2026-03-26 20:26:05,2026-03-26 20:52:34,CC→CW,2026-03-26,,20109,20109,630,Monedero
4,176095,Costa Mar,Los Canelos,20003,L2,V1,2026-03-26 07:07:10,2026-03-26 07:30:47,CC→CW,2026-03-26,,20003,20003,610,Monedero
5,176095,Los Canelos,Costa Mar,20072,L2,V1,2026-03-26 16:07:53,2026-03-26 16:34:50,CW→CC,2026-03-26,,20072,20072,610,Monedero
6,176113,Los Canelos,Concepcion,20022,L2,V1,2026-03-26 07:41:39,2026-03-26 09:02:44,CW→CC,2026-03-26,combo_por_entrada,20022,20022,880,Monedero
7,176113,Mercado,Concepcion,20330,L1,V1,2026-03-26 19:19:40,2026-03-26 20:33:43,TH→HQ,2026-03-26,match_por_salida_fallback,20330,20330,880,Monedero
8,176197,Lomas Coloradas,Concepcion,20094,L2,V1,2026-03-26 18:33:19,2026-03-26 18:58:13,CW→CC,2026-03-26,,20094,20094,570,Monedero
9,176290,Lzo. Arenas,Higueras,20353,L1,V1,2026-03-26 08:13:48,2026-03-26 08:36:42,HQ→TH,2026-03-26,,20353,20353,500,Monedero
10,176290,Higueras,Lzo. Arenas,20326,L1,V1,2026-03-26 18:01:11,2026-03-26 18:19:51,TH→HQ,2026-03-26,,20326,20326,500,Monedero
11,177512,Los Condores,Concepcion,20304,L1,V1,2026-03-26 07:40:24,2026-03-26 07:59:38,TH→HQ,2026-03-26,,20304,20304,500,Monedero
12,177950,Costa Mar,Juan Pablo II,20002,L2,V1,2026-03-26 06:35:23,2026-03-26 06:47:50,CW→CC,2026-03-26,,20002,20002,510,Monedero
13,177992,Cdal. Raul Silva Henriquez,Coronel,20015,L2,V1,2026-03-26 08:14:47,2026-03-26 08:39:32,CC→CW,2026-03-26,,20015,20015,650,Monedero
14,178022,Concepcion,Los Condores,20331,L1,V1,2026-03-26 19:28:57,2026-03-26 19:47:11,HQ→TH,2026-03-26,,20331,20331,500,Monedero
15,178071,El Arenal,Manquimavida,20330,L1,V1,2026-03-26 19:18:42,2026-03-26 20:15:38,TH→HQ,2026-03-26,,20330,20330,550,Monedero
16,178095,Cdal. Raul Silva Henriquez,Concepcion,20040,L2,V1,2026-03-26 09:53:14,2026-03-26 10:23:59,CW→CC,2026-03-26,,20040,20040,570,Monedero
17,178213,Lomas Coloradas,Costa Mar,20198,L2,V1,2026-03-26 07:18:24,2026-03-26 07:27:18,CW→CC,2026-03-26,,20198,20198,430,Monedero
18,178819,Los Condores,Concepcion,20841,L1,V1,2026-03-26 06:59:50,2026-03-26 07:38:30,TH→HQ,2026-03-26,combo_relajado_pase2,20841,,560,Monedero
19,178982,Concepcion,Coronel,20091,L2,V1,2026-03-26 18:38:02,2026-03-26 19:34:56,CC→CW,2026-03-26,,20091,20091,880,Monedero
