viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,176101,Hualqui,Manquimavida,20321,L1,V1,2025-07-18 15:57:08,2025-07-18 16:20:28,HQ→TH,2025-07-18,,20321,20321
1,176101,Manquimavida,Hualqui,20320,L1,V1,2025-07-18 16:40:08,2025-07-18 17:04:36,TH→HQ,2025-07-18,,20320,20320
2,176240,Higueras,Manquimavida,20322,L1,V1,2025-07-18 17:07:14,2025-07-18 17:46:14,TH→HQ,2025-07-18,,20322,20322
3,176452,Hualqui,Higueras,20315,L1,V1,2025-07-18 11:27:26,2025-07-18 12:22:22,HQ→TH,2025-07-18,,20315,20315
4,177558,Concepcion,Pedro Medina,20320,L1,V1,2025-07-18 16:28:30,2025-07-18 16:43:22,TH→HQ,2025-07-18,,20320,20320
5,177738,Concepcion,Lomas Coloradas,,,N/A,2025-07-18 20:04:42,2025-07-18 20:56:30,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
6,177968,Manquimavida,Concepcion,20323,L1,V1,2025-07-18 16:42:25,2025-07-18 17:03:33,HQ→TH,2025-07-18,,20323,20323
7,177971,Manquimavida,Concepcion,20329,L1,V1,2025-07-18 18:44:15,2025-07-18 19:03:59,HQ→TH,2025-07-18,,20329,20329
8,178022,Concepcion,Los Condores,20327,L1,V1,2025-07-18 18:30:19,2025-07-18 18:49:12,HQ→TH,2025-07-18,,20327,20327
9,178095,Coronel,Cdal. Raul Silva Henriquez,20088,L2,V1,2025-07-18 20:16:32,2025-07-18 20:41:30,CW→CC,2025-07-18,,20088,20088
10,178096,Los Condores,Concepcion,20304,L1,V1,2025-07-18 07:41:03,2025-07-18 08:00:23,TH→HQ,2025-07-18,,20304,20304
11,178096,Concepcion,Los Condores,20313,L1,V1,2025-07-18 10:27:12,2025-07-18 10:46:40,HQ→TH,2025-07-18,,20313,20313
12,178805,Huinca,Juan Pablo II,20016,L2,V1,2025-07-18 08:08:18,2025-07-18 08:48:39,CW→CC,2025-07-18,,20016,20016
13,178805,Concepcion,Huinca,,,N/A,2025-07-18 15:23:25,2025-07-18 16:10:18,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
14,178944,Los Condores,Concepcion,20865,L1,V1,2025-07-18 08:11:55,2025-07-18 08:26:47,TH→HQ,2025-07-18,,20865,20865
15,178944,Concepcion,Los Condores,20325,L1,V1,2025-07-18 17:29:37,2025-07-18 17:46:51,HQ→TH,2025-07-18,,20325,20325
16,179115,El Parque,Costa Mar,20086,L2,V1,2025-07-18 20:21:28,2025-07-18 20:31:41,CW→CC,2025-07-18,,20086,20086
17,180293,Lomas Coloradas,Coronel,20031,L2,V1,2025-07-18 10:56:09,2025-07-18 11:18:06,CC→CW,2025-07-18,,20031,20031
18,180293,Coronel,Lomas Coloradas,20094,L2,V1,2025-07-18 20:52:30,2025-07-18 21:23:28,CW→CC,2025-07-18,,20094,20094
19,180297,Lomas Coloradas,Costa Mar,20076,L2,V1,2025-07-18 18:58:02,2025-07-18 19:08:45,CW→CC,2025-07-18,,20076,
20,180387,Costa Mar,Huinca,20009,L2,V1,2025-07-18 07:49:33,2025-07-18 08:12:59,CC→CW,2025-07-18,,20009,20009
21,180387,Huinca,Concepcion,,,N/A,2025-07-18 08:37:14,2025-07-18 09:36:45,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
22,180387,Los Condores,Costa Mar,,,N/A,2025-07-18 18:06:40,2025-07-18 19:33:00,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
23,180505,Cristo Redentor,Alborada,20078,L2,V1,2025-07-18 19:05:22,2025-07-18 19:34:06,CW→CC,2025-07-18,,20078,20078
24,180586,Laguna Quinenco,Concepcion,,,N/A,2025-07-18 06:27:22,2025-07-18 07:32:35,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
25,180623,Lomas Coloradas,Concepcion,,,N/A,2025-07-18 07:24:37,2025-07-18 08:01:54,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
26,181341,Laguna Quinenco,Costa Mar,20000,L2,V1,2025-07-18 05:56:15,2025-07-18 06:27:37,CW→CC,2025-07-18,,20000,20000
27,181378,Coronel,Juan Pablo II,20024,L2,V1,2025-07-18 09:05:52,2025-07-18 09:44:54,CW→CC,2025-07-18,,20024,20024
28,181378,Concepcion,Los Canelos,,,N/A,2025-07-18 19:24:32,2025-07-18 20:27:17,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
29,182265,Concepcion,Los Canelos,,,N/A,2025-07-18 16:48:15,2025-07-18 18:07:54,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
30,182383,Lomas Coloradas,Concepcion,,,N/A,2025-07-18 08:09:42,2025-07-18 08:58:24,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
31,183330,Cristo Redentor,Coronel,20027,L2,V1,2025-07-18 10:16:47,2025-07-18 10:41:08,CC→CW,2025-07-18,,20027,20025
32,183330,Coronel,Cristo Redentor,20080,L2,V1,2025-07-18 19:20:26,2025-07-18 19:28:26,CW→CC,2025-07-18,,20080,20080
33,184180,Cdal. Raul Silva Henriquez,Los Canelos,20049,L2,V1,2025-07-18 15:19:28,2025-07-18 15:53:34,CC→CW,2025-07-18,,20049,20049
34,184213,Lzo. Arenas,Hualqui,20843,L1,V1,2025-07-18 12:08:08,2025-07-18 12:56:53,TH→HQ,2025-07-18,,20843,20843
35,184309,UTF Santa Maria,Pedro Medina,20865,L1,V1,2025-07-18 08:09:07,2025-07-18 08:45:06,TH→HQ,2025-07-18,,20865,20304
36,184372,Los Canelos,El Parque,20046,L2,V1,2025-07-18 13:58:17,2025-07-18 14:19:48,CW→CC,2025-07-18,,20046,20046
37,184372,El Parque,Los Canelos,20083,L2,V1,2025-07-18 20:19:00,2025-07-18 20:49:51,CC→CW,2025-07-18,,20083,20083
38,185063,Coronel,Concepcion,,,N/A,2025-07-18 06:23:32,2025-07-18 07:36:52,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
39,185184,Concepcion,Manquimavida,20855,L1,V1,2025-07-18 20:54:02,2025-07-18 21:24:07,TH→HQ,2025-07-18,combo_relajado_pase1,20855,20332
40,185304,Concepcion,Hito Galvarino,,,N/A,2025-07-18 19:08:32,2025-07-18 20:24:31,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
41,185308,UTF Santa Maria,Juan Pablo II,,,N/A,2025-07-18 17:46:39,2025-07-18 19:11:20,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
42,185320,Concepcion,El Arenal,20333,L1,V1,2025-07-18 20:35:47,2025-07-18 21:01:14,HQ→TH,2025-07-18,,20333,20333
43,185382,Concepcion,Coronel,,,N/A,2025-07-18 17:16:44,2025-07-18 18:37:32,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
44,185905,Mercado,Concepcion,20841,L1,V1,2025-07-18 06:53:16,2025-07-18 07:26:16,TH→HQ,2025-07-18,,20841,20841
45,185921,Lzo. Arenas,Concepcion,20841,L1,V1,2025-07-18 07:13:01,2025-07-18 07:25:22,TH→HQ,2025-07-18,,20841,20841
46,186104,El Parque,Cdal. Raul Silva Henriquez,20063,L2,V1,2025-07-18 17:47:48,2025-07-18 17:57:23,CC→CW,2025-07-18,,20063,20063
47,186165,Cdal. Raul Silva Henriquez,Concepcion,,,N/A,2025-07-18 07:57:11,2025-07-18 08:40:33,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
48,186165,Lomas Coloradas,Cdal. Raul Silva Henriquez,20087,L2,V1,2025-07-18 20:49:58,2025-07-18 21:00:03,CC→CW,2025-07-18,,20087,20087
49,187592,Concepcion,El Arenal,20329,L1,V1,2025-07-18 18:53:44,2025-07-18 19:25:09,HQ→TH,2025-07-18,,20329,20329
50,188505,Concepcion,Costa Mar,,,N/A,2025-07-18 18:03:08,2025-07-18 19:11:46,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
51,189782,Cristo Redentor,Coronel,20069,L2,V1,2025-07-18 18:44:41,2025-07-18 18:59:47,CC→CW,2025-07-18,,20069,20069
52,189802,Higueras,Cdal. Raul Silva Henriquez,,,N/A,2025-07-18 16:04:48,2025-07-18 17:38:59,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
53,189889,UTF Santa Maria,Higueras,20371,L1,V1,2025-07-18 08:01:48,2025-07-18 08:10:00,HQ→TH,2025-07-18,,20371,20371
54,190034,Cdal. Raul Silva Henriquez,Concepcion,,,N/A,2025-07-18 18:18:39,2025-07-18 18:51:41,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
55,190056,Cristo Redentor,Laguna Quinenco,20021,L2,V1,2025-07-18 09:47:56,2025-07-18 09:56:58,CC→CW,2025-07-18,,20021,20021
56,190586,Lzo. Arenas,Concepcion,20300,L1,V1,2025-07-18 06:42:19,2025-07-18 06:51:12,TH→HQ,2025-07-18,,20300,20300
57,190586,Concepcion,Lzo. Arenas,20321,L1,V1,2025-07-18 16:36:07,2025-07-18 16:42:03,HQ→TH,2025-07-18,,20321,20321
58,190594,Coronel,Lomas Coloradas,20050,L2,V1,2025-07-18 14:58:49,2025-07-18 15:24:32,CW→CC,2025-07-18,,20050,
59,190759,La Leonera,El Parque,,,N/A,2025-07-18 07:04:31,2025-07-18 07:55:36,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
60,190759,El Parque,Juan Pablo II,20046,L2,V1,2025-07-18 14:06:41,2025-07-18 14:32:23,CW→CC,2025-07-18,,20046,20046
61,191262,Lomas Coloradas,Concepcion,,,N/A,2025-07-18 07:41:05,2025-07-18 08:18:23,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
62,191262,Concepcion,Lomas Coloradas,,,N/A,2025-07-18 15:09:14,2025-07-18 15:56:24,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
63,191304,Concepcion,La Leonera,20326,L1,V1,2025-07-18 18:20:08,2025-07-18 18:54:04,TH→HQ,2025-07-18,,20326,20326
64,191322,La Leonera,Concepcion,20309,L1,V1,2025-07-18 08:32:52,2025-07-18 09:01:02,HQ→TH,2025-07-18,,20309,20309
65,191373,Mercado,Diagonal Bio Bio,,,N/A,2025-07-18 17:55:55,2025-07-18 19:06:14,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
66,191826,La Leonera,UTF Santa Maria,20331,L1,V1,2025-07-18 19:03:19,2025-07-18 19:45:20,HQ→TH,2025-07-18,,20331,20331
67,192285,Concepcion,Costa Mar,,,N/A,2025-07-18 06:30:48,2025-07-18 07:10:23,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
68,192327,UTF Santa Maria,Concepcion,20843,L1,V1,2025-07-18 11:58:24,2025-07-18 12:21:45,TH→HQ,2025-07-18,,20843,20843
69,192531,Concepcion,Lomas Coloradas,,,N/A,2025-07-18 09:26:18,2025-07-18 09:59:32,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
70,193149,Costa Mar,Concepcion,,,N/A,2025-07-18 07:02:50,2025-07-18 07:32:00,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
71,193987,Laguna Quinenco,Juan Pablo II,20004,L2,V1,2025-07-18 06:34:29,2025-07-18 07:21:47,CW→CC,2025-07-18,,20004,20004
72,193987,Juan Pablo II,Laguna Quinenco,20061,L2,V1,2025-07-18 17:19:31,2025-07-18 17:53:57,CC→CW,2025-07-18,,20061,20061
73,194076,Cdal. Raul Silva Henriquez,Los Canelos,20079,L2,V1,2025-07-18 19:51:47,2025-07-18 20:10:29,CC→CW,2025-07-18,,20079,20079
74,194589,Huinca,Concepcion,,,N/A,2025-07-18 08:40:03,2025-07-18 09:40:29,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
75,194592,Hito Galvarino,Concepcion,,,N/A,2025-07-18 16:26:13,2025-07-18 17:17:32,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
76,195392,Concepcion,Laguna Quinenco,,,N/A,2025-07-18 07:51:06,2025-07-18 09:04:01,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
77,195392,Laguna Quinenco,Concepcion,,,N/A,2025-07-18 12:22:06,2025-07-18 13:24:35,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
78,195469,Coronel,Juan Pablo II,20060,L2,V1,2025-07-18 16:35:03,2025-07-18 17:20:58,CW→CC,2025-07-18,,20060,20060
79,195497,Manquimavida,Hualqui,20322,L1,V1,2025-07-18 17:34:24,2025-07-18 18:00:39,TH→HQ,2025-07-18,,20322,20322
80,195524,Laguna Quinenco,Cristo Redentor,20054,L2,V1,2025-07-18 15:36:41,2025-07-18 15:47:02,CW→CC,2025-07-18,,20054,20054
81,195619,Manquimavida,Higueras,20313,L1,V1,2025-07-18 10:09:54,2025-07-18 10:48:51,HQ→TH,2025-07-18,,20313,20313
82,195619,Higueras,Concepcion,20326,L1,V1,2025-07-18 18:03:11,2025-07-18 18:29:33,TH→HQ,2025-07-18,,20326,20326
83,197676,Cristo Redentor,Concepcion,,,N/A,2025-07-18 14:38:28,2025-07-18 15:40:09,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
84,199329,Cristo Redentor,Concepcion,,,N/A,2025-07-18 06:22:56,2025-07-18 07:17:46,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
85,199412,Cristo Redentor,Diagonal Bio Bio,20010,L2,V1,2025-07-18 07:20:07,2025-07-18 07:59:55,CW→CC,2025-07-18,,20010,20010
86,199412,Juan Pablo II,Huinca,20041,L2,V1,2025-07-18 13:00:18,2025-07-18 13:41:30,CC→CW,2025-07-18,,20041,20041
87,200315,Pedro Medina,Lomas Coloradas,,,N/A,2025-07-18 07:04:07,2025-07-18 07:58:46,,2025-07-18,sin_combo_factible_en_hub|sin_s2_por_salida,,
88,200315,Lomas Coloradas,Pedro Medina,,,N/A,2025-07-18 17:19:40,2025-07-18 18:14:24,,2025-07-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
