viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Cristo Redentor,Concepcion,20062,L2,V1,2025-11-18 13:45:53,2025-11-18 14:33:51,CW→CC,2025-11-18,,20062,20062
1,158264,Concepcion,Cristo Redentor,20099,L2,V1,2025-11-18 19:35:00,2025-11-18 20:25:11,CC→CW,2025-11-18,,20099,20099
2,166839,Coronel,Cristo Redentor,20082,L2,V1,2025-11-18 17:06:57,2025-11-18 17:16:11,CW→CC,2025-11-18,,20082,20082
3,176095,Los Canelos,Costa Mar,20082,L2,V1,2025-11-18 17:17:29,2025-11-18 17:39:35,CW→CC,2025-11-18,,20082,20082
4,176411,Concepcion,Costa Mar,20041,L2,V1,2025-11-18 10:45:41,2025-11-18 11:08:06,CC→CW,2025-11-18,combo_relajado_pase3,20041,20041
5,176415,Los Condores,Concepcion,20855,L1,V1,2025-11-18 20:55:42,2025-11-18 21:20:17,TH→HQ,2025-11-18,,20855,20855
6,176682,Concepcion,Laguna Quinenco,20099,L2,V1,2025-11-18 19:29:05,2025-11-18 20:13:38,CC→CW,2025-11-18,,20099,20099
7,177512,Los Condores,Concepcion,20304,L1,V1,2025-11-18 07:38:26,2025-11-18 08:04:00,TH→HQ,2025-11-18,,20304,20304
8,177558,Pedro Medina,Concepcion,20331,L1,V1,2025-11-18 19:12:08,2025-11-18 19:29:55,HQ→TH,2025-11-18,,20331,20331
9,177558,Concepcion,Manquimavida,20330,L1,V1,2025-11-18 19:55:54,2025-11-18 20:16:34,TH→HQ,2025-11-18,,20330,20330
10,177864,Concepcion,Coronel,20107,L2,V1,2025-11-18 20:18:05,2025-11-18 21:17:40,CC→CW,2025-11-18,,20107,20107
11,177936,La Leonera,Chiguayante,20305,L1,V1,2025-11-18 07:36:31,2025-11-18 07:54:39,HQ→TH,2025-11-18,,20305,20305
12,178022,Los Condores,Concepcion,20312,L1,V1,2025-11-18 10:10:48,2025-11-18 10:27:19,TH→HQ,2025-11-18,,20312,20312
13,178096,Los Condores,Concepcion,20304,L1,V1,2025-11-18 07:39:11,2025-11-18 08:03:24,TH→HQ,2025-11-18,,20304,20304
14,178819,Los Condores,Concepcion,20841,L1,V1,2025-11-18 07:01:19,2025-11-18 07:35:14,TH→HQ,2025-11-18,,20841,20841
15,179098,Concepcion,Manquimavida,20316,L1,V1,2025-11-18 14:48:26,2025-11-18 15:48:09,TH→HQ,2025-11-18,combo_por_entrada,20316,20316
16,179098,Concepcion,Los Canelos,20095,L2,V1,2025-11-18 19:13:10,2025-11-18 20:06:52,CC→CW,2025-11-18,combo_relajado_pase1,20095,20095
17,179295,Concepcion,Cdal. Raul Silva Henriquez,20105,L2,V1,2025-11-18 19:56:17,2025-11-18 20:25:56,CC→CW,2025-11-18,,20105,20105
18,179485,Concepcion,Costa Mar,20117,L2,V1,2025-11-18 21:09:53,2025-11-18 21:30:44,CC→CW,2025-11-18,,20117,20115
19,180222,Juan Pablo II,Coronel,20019,L2,V1,2025-11-18 08:34:01,2025-11-18 09:23:16,CC→CW,2025-11-18,,20019,20019
20,181184,Diagonal Bio Bio,Costa Mar,20063,L2,V1,2025-11-18 14:40:52,2025-11-18 14:49:51,CC→CW,2025-11-18,,20063,20063
21,181341,Costa Mar,Coronel,20071,L2,V1,2025-11-18 17:12:26,2025-11-18 17:46:00,CC→CW,2025-11-18,,20071,20071
22,182383,Lomas Coloradas,Concepcion,20034,L2,V1,2025-11-18 09:01:36,2025-11-18 09:58:29,CW→CC,2025-11-18,,20034,20028
23,182383,Concepcion,Concepcion,,,N/A,2025-11-18 16:48:08,2025-11-18 16:50:11,,2025-11-18,no viajo,,
24,182383,Concepcion,Concepcion,,,N/A,2025-11-18 17:45:25,2025-11-18 17:48:13,,2025-11-18,no viajo,,
25,182383,Concepcion,Lomas Coloradas,20091,L2,V1,2025-11-18 18:37:18,2025-11-18 19:08:02,CC→CW,2025-11-18,,20091,20089
26,182422,Lomas Coloradas,Diagonal Bio Bio,20068,L2,V1,2025-11-18 15:34:06,2025-11-18 16:13:10,CW→CC,2025-11-18,,20068,20068
27,182432,Cdal. Raul Silva Henriquez,Cristo Redentor,20013,L2,V1,2025-11-18 08:29:31,2025-11-18 08:53:31,CC→CW,2025-11-18,,20013,20013
28,182432,Cristo Redentor,Cdal. Raul Silva Henriquez,20040,L2,V1,2025-11-18 09:44:14,2025-11-18 10:04:48,CW→CC,2025-11-18,,20040,20040
29,182432,Cdal. Raul Silva Henriquez,Cristo Redentor,20063,L2,V1,2025-11-18 14:55:16,2025-11-18 15:15:03,CC→CW,2025-11-18,,20063,20063
30,182432,Cristo Redentor,Cdal. Raul Silva Henriquez,20068,L2,V1,2025-11-18 15:46:51,2025-11-18 16:22:22,CW→CC,2025-11-18,,20068,20068
31,183372,Los Condores,Hualqui,20300,L1,V1,2025-11-18 06:39:56,2025-11-18 07:33:16,TH→HQ,2025-11-18,,20300,20300
32,184314,Costa Mar,El Parque,20077,L2,V1,2025-11-18 17:43:01,2025-11-18 17:50:20,CC→CW,2025-11-18,,20077,20077
33,184314,El Parque,Costa Mar,20092,L2,V1,2025-11-18 18:38:36,2025-11-18 18:55:45,CW→CC,2025-11-18,,20092,20092
34,184398,Los Canelos,Hito Galvarino,20108,L2,V1,2025-11-18 19:49:52,2025-11-18 19:55:46,CW→CC,2025-11-18,,20108,20108
35,184442,Lomas Coloradas,Coronel,20049,L2,V1,2025-11-18 11:42:21,2025-11-18 12:18:53,CC→CW,2025-11-18,,20049,20049
36,184442,Hito Galvarino,Lomas Coloradas,20120,L2,V1,2025-11-18 20:47:45,2025-11-18 21:05:24,CW→CC,2025-11-18,,20120,20120
37,184478,Concepcion,Huinca,20079,L2,V1,2025-11-18 17:41:24,2025-11-18 18:21:18,CC→CW,2025-11-18,,20079,
38,185104,Cristo Redentor,Lomas Coloradas,20104,L2,V1,2025-11-18 19:11:34,2025-11-18 19:35:52,CW→CC,2025-11-18,,20104,20104
39,185164,Concepcion,Lomas Coloradas,20129,L2,V1,2025-11-18 22:37:48,2025-11-18 23:11:46,CC→CW,2025-11-18,,20129,20129
40,185921,UTF Santa Maria,Concepcion,20841,L1,V1,2025-11-18 07:12:05,2025-11-18 07:25:21,TH→HQ,2025-11-18,,20841,20841
41,185921,Concepcion,UTF Santa Maria,,,N/A,2025-11-18 17:23:53,2025-11-18 17:42:19,,2025-11-18,sin_combo_factible_en_hub|sin_s1_factible_retro,,
