viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,139057,Los Canelos,Juan Pablo II,20036,L2,V1,2025-07-10 11:19:21,2025-07-10 11:56:23,CW→CC,2025-07-10,,20036,20036
1,139057,Juan Pablo II,Hito Galvarino,20041,L2,V1,2025-07-10 12:55:41,2025-07-10 13:39:32,CC→CW,2025-07-10,,20041,20041
2,158264,Cristo Redentor,Juan Pablo II,20050,L2,V1,2025-07-10 15:00:49,2025-07-10 15:39:22,CW→CC,2025-07-10,,20050,20050
3,174583,Huinca,Costa Mar,20058,L2,V1,2025-07-10 16:22:29,2025-07-10 16:50:09,CW→CC,2025-07-10,,20058,
4,175535,Cristo Redentor,Los Canelos,20018,L2,V1,2025-07-10 08:29:41,2025-07-10 08:39:23,CW→CC,2025-07-10,,20018,
5,176240,Higueras,Manquimavida,20322,L1,V1,2025-07-10 17:00:19,2025-07-10 18:06:38,TH→HQ,2025-07-10,,20322,20322
6,177254,Los Condores,Concepcion,20304,L1,V1,2025-07-10 07:40:32,2025-07-10 07:59:02,TH→HQ,2025-07-10,,20304,20304
7,177327,Cristo Redentor,Coronel,20069,L2,V1,2025-07-10 18:59:06,2025-07-10 19:20:36,CC→CW,2025-07-10,,20069,20069
8,177516,Chiguayante,Concepcion,20305,L1,V1,2025-07-10 07:47:56,2025-07-10 08:06:16,HQ→TH,2025-07-10,,20305,20305
9,177516,Concepcion,Chiguayante,20312,L1,V1,2025-07-10 10:22:44,2025-07-10 10:42:43,TH→HQ,2025-07-10,,20312,20312
10,177655,Los Canelos,Concepcion,,,N/A,2025-07-10 14:03:03,2025-07-10 14:51:09,,2025-07-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,
11,177655,Concepcion,Los Canelos,,,N/A,2025-07-10 19:34:29,2025-07-10 20:34:16,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
12,177748,Concepcion,Alborada,,,N/A,2025-07-10 16:15:41,2025-07-10 17:17:53,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
13,177847,Concepcion,Hualqui,20326,L1,V1,2025-07-10 18:27:03,2025-07-10 19:21:10,TH→HQ,2025-07-10,,20326,20326
14,177891,Concepcion,Los Canelos,,,N/A,2025-07-10 19:44:27,2025-07-10 20:53:05,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
15,177936,La Leonera,Chiguayante,20305,L1,V1,2025-07-10 07:38:55,2025-07-10 07:53:49,HQ→TH,2025-07-10,,20305,20305
16,178071,Manquimavida,El Arenal,20311,L1,V1,2025-07-10 09:22:18,2025-07-10 10:14:35,HQ→TH,2025-07-10,,20311,20311
17,178071,El Arenal,Manquimavida,20328,L1,V1,2025-07-10 19:12:49,2025-07-10 20:01:53,TH→HQ,2025-07-10,,20328,20326
18,178096,Los Condores,Concepcion,20304,L1,V1,2025-07-10 07:38:59,2025-07-10 07:58:14,TH→HQ,2025-07-10,,20304,20304
19,178160,Los Canelos,Manquimavida,,,N/A,2025-07-10 06:18:14,2025-07-10 07:47:28,,2025-07-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,
20,178826,Los Canelos,Concepcion,,,N/A,2025-07-10 19:38:38,2025-07-10 20:39:43,,2025-07-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,
21,178944,Los Condores,Concepcion,20865,L1,V1,2025-07-10 08:11:34,2025-07-10 08:25:19,TH→HQ,2025-07-10,,20865,20865
22,178944,Concepcion,Los Condores,20325,L1,V1,2025-07-10 17:30:01,2025-07-10 18:11:54,HQ→TH,2025-07-10,,20325,20325
23,179068,Juan Pablo II,Cdal. Raul Silva Henriquez,20065,L2,V1,2025-07-10 18:10:30,2025-07-10 18:57:04,CC→CW,2025-07-10,,20065,20065
24,179098,Los Canelos,Concepcion,,,N/A,2025-07-10 14:49:18,2025-07-10 15:33:57,,2025-07-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,
25,179098,Manquimavida,Los Canelos,,,N/A,2025-07-10 21:50:26,2025-07-10 23:03:38,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
26,180120,Cristo Redentor,Cdal. Raul Silva Henriquez,20014,L2,V2,2025-07-10 08:00:23,2025-07-10 08:31:41,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,20014
27,180120,Cdal. Raul Silva Henriquez,Cristo Redentor,20047,L2,V1,2025-07-10 14:59:21,2025-07-10 15:26:55,CC→CW,2025-07-10,,20047,20047
28,180293,Lomas Coloradas,Coronel,20009,L2,V1,2025-07-10 07:59:19,2025-07-10 08:28:03,CC→CW,2025-07-10,,20009,20009
29,180297,Lomas Coloradas,Costa Mar,,,N/A,2025-07-10 18:46:19,2025-07-10 18:53:06,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
30,180300,Cristo Redentor,Coronel,20017,L2,V1,2025-07-10 09:23:41,2025-07-10 09:37:32,CC→CW,2025-07-10,,20017,20017
31,180304,Juan Pablo II,Lomas Coloradas,20083,L2,V1,2025-07-10 20:45:32,2025-07-10 21:35:39,CC→CW,2025-07-10,,20083,20083
32,180387,Costa Mar,Los Condores,,,N/A,2025-07-10 07:42:19,2025-07-10 08:48:23,,2025-07-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,
33,180387,Los Condores,Costa Mar,,,N/A,2025-07-10 18:09:08,2025-07-10 19:29:37,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
34,180395,Lzo. Arenas,Chiguayante,20332,L1,V1,2025-07-10 20:13:37,2025-07-10 20:45:12,TH→HQ,2025-07-10,,20332,20332
35,180611,Alborada,Coronel,20009,L2,V1,2025-07-10 07:55:23,2025-07-10 08:28:38,CC→CW,2025-07-10,,20009,20009
36,180611,Coronel,Alborada,20068,L2,V1,2025-07-10 17:38:35,2025-07-10 18:21:02,CW→CC,2025-07-10,,20068,
37,180619,Coronel,Cristo Redentor,20064,L2,V1,2025-07-10 17:13:00,2025-07-10 17:34:16,CW→CC,2025-07-10,,20064,20064
38,180623,Lomas Coloradas,Coronel,20009,L2,V1,2025-07-10 07:56:55,2025-07-10 08:29:59,CC→CW,2025-07-10,,20009,20009
39,180623,Coronel,Lomas Coloradas,20068,L2,V1,2025-07-10 17:36:28,2025-07-10 18:12:19,CW→CC,2025-07-10,,20068,
40,181195,La Leonera,El Arenal,20301,L1,V1,2025-07-10 06:28:17,2025-07-10 07:23:33,HQ→TH,2025-07-10,,20301,20301
41,181228,Costa Mar,Laguna Quinenco,20069,L2,V1,2025-07-10 18:24:02,2025-07-10 19:17:43,CC→CW,2025-07-10,,20069,20065
42,181341,Laguna Quinenco,Costa Mar,,,N/A,2025-07-10 06:30:21,2025-07-10 07:08:51,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
43,181341,Lomas Coloradas,Coronel,20059,L2,V1,2025-07-10 17:15:22,2025-07-10 17:45:27,CC→CW,2025-07-10,,20059,20059
44,182265,Los Canelos,Concepcion,,,N/A,2025-07-10 07:49:02,2025-07-10 08:58:33,,2025-07-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,
45,182321,Mercado,Concepcion,20322,L1,V1,2025-07-10 17:20:47,2025-07-10 17:50:37,TH→HQ,2025-07-10,,20322,20322
46,182383,Concepcion,Lomas Coloradas,,,N/A,2025-07-10 20:04:19,2025-07-10 20:39:12,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
47,183301,El Parque,Hito Galvarino,20063,L2,V1,2025-07-10 17:49:57,2025-07-10 18:34:36,CC→CW,2025-07-10,,20063,20063
48,183330,Cristo Redentor,Coronel,20025,L2,V1,2025-07-10 10:19:42,2025-07-10 10:31:32,CC→CW,2025-07-10,,20025,20025
49,183330,Coronel,Cristo Redentor,20078,L2,V1,2025-07-10 19:08:33,2025-07-10 19:30:07,CW→CC,2025-07-10,,20078,20078
50,184180,Los Canelos,Cdal. Raul Silva Henriquez,20040,L2,V1,2025-07-10 12:29:48,2025-07-10 12:55:27,CW→CC,2025-07-10,,20040,20040
51,184180,Cdal. Raul Silva Henriquez,Los Canelos,20091,L2,V1,2025-07-10 21:49:44,2025-07-10 22:12:57,CC→CW,2025-07-10,,20091,20091
52,184184,UTF Santa Maria,El Arenal,20373,L1,V1,2025-07-10 08:23:55,2025-07-10 08:45:02,HQ→TH,2025-07-10,,20373,20373
53,184194,Concepcion,Huinca,,,N/A,2025-07-10 21:53:08,2025-07-10 23:04:40,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
54,184309,UTF Santa Maria,Pedro Medina,20304,L1,V1,2025-07-10 07:39:20,2025-07-10 08:12:11,TH→HQ,2025-07-10,,20304,20841
55,184318,Concepcion,Hito Galvarino,,,N/A,2025-07-10 16:29:06,2025-07-10 17:31:13,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
56,184318,Hito Galvarino,Concepcion,,,N/A,2025-07-10 17:33:00,2025-07-10 18:25:52,,2025-07-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,
57,185063,Juan Pablo II,Coronel,20061,L2,V1,2025-07-10 17:11:55,2025-07-10 18:26:02,CC→CW,2025-07-10,,20061,20059
58,185083,Costa Mar,Lomas Coloradas,20051,L2,V1,2025-07-10 15:49:31,2025-07-10 15:55:26,CC→CW,2025-07-10,,20051,20051
59,185104,Huinca,Lomas Coloradas,20076,L2,V1,2025-07-10 18:45:53,2025-07-10 19:15:42,CW→CC,2025-07-10,,20076,
60,185382,Concepcion,Laguna Quinenco,,,N/A,2025-07-10 18:24:53,2025-07-10 19:55:07,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
61,185921,UTF Santa Maria,Concepcion,20841,L1,V1,2025-07-10 07:05:16,2025-07-10 07:26:26,TH→HQ,2025-07-10,,20841,20370
62,186052,UTF Santa Maria,Hualqui,20843,L1,V1,2025-07-10 12:04:12,2025-07-10 13:00:16,TH→HQ,2025-07-10,,20843,20843
63,186774,Coronel,Cdal. Raul Silva Henriquez,20096,L2,V1,2025-07-10 21:47:46,2025-07-10 22:18:32,CW→CC,2025-07-10,,20096,20096
64,186834,Concepcion,Los Condores,20309,L1,V1,2025-07-10 09:02:03,2025-07-10 09:18:15,HQ→TH,2025-07-10,,20309,20309
65,186881,Concepcion,Hito Galvarino,,,N/A,2025-07-10 17:39:33,2025-07-10 18:34:37,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
66,187522,Chiguayante,Concepcion,20321,L1,V1,2025-07-10 16:18:31,2025-07-10 16:45:35,HQ→TH,2025-07-10,,20321,20321
67,187565,Concepcion,Concepcion,,,N/A,2025-07-10 18:39:52,2025-07-10 18:41:42,,2025-07-10,no viajo,,
68,187592,El Arenal,Concepcion,20304,L1,V1,2025-07-10 07:31:07,2025-07-10 07:58:15,TH→HQ,2025-07-10,,20304,20304
69,187592,Concepcion,El Arenal,20325,L1,V1,2025-07-10 17:31:59,2025-07-10 18:20:31,HQ→TH,2025-07-10,,20325,20325
70,187616,Lomas Coloradas,Concepcion,,,N/A,2025-07-10 06:40:05,2025-07-10 07:23:43,,2025-07-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,
71,187616,Concepcion,Lomas Coloradas,,,N/A,2025-07-10 20:01:32,2025-07-10 20:39:48,,2025-07-10,sin_combo_factible_en_hub|sin_s2_por_salida,,
72,188413,Diagonal Bio Bio,Lomas Coloradas,20055,L2,V1,2025-07-10 16:27:57,2025-07-10 16:59:30,CC→CW,2025-07-10,,20055,20055
73,188413,Lomas Coloradas,Diagonal Bio Bio,20076,L2,V1,2025-07-10 19:11:33,2025-07-10 19:33:49,CW→CC,2025-07-10,,20076,20076
74,189802,Costa Mar,Cdal. Raul Silva Henriquez,20051,L2,V1,2025-07-10 15:37:02,2025-07-10 15:58:44,CC→CW,2025-07-10,,20051,20051
75,189889,UTF Santa Maria,Higueras,20305,L1,V1,2025-07-10 08:08:58,2025-07-10 08:22:21,HQ→TH,2025-07-10,,20305,20371
76,189889,Higueras,UTF Santa Maria,20324,L1,V1,2025-07-10 17:35:57,2025-07-10 17:49:09,TH→HQ,2025-07-10,,20324,20322
77,190056,Laguna Quinenco,Cristo Redentor,20088,L2,V1,2025-07-10 20:43:59,2025-07-10 20:50:32,CW→CC,2025-07-10,,20088,20088
