viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,174637,UTF Santa Maria,Lzo. Arenas,20304,L1,V1,2025-07-28 07:44:15,2025-07-28 07:51:37,TH→HQ,2025-07-28,,20304,20304
1,176047,Huinca,Concepcion,20038,L2,V1,2025-07-28 11:33:06,2025-07-28 12:22:03,CW→CC,2025-07-28,,20038,20038
2,176240,Higueras,Manquimavida,20320,L1,V1,2025-07-28 16:08:16,2025-07-28 16:48:15,TH→HQ,2025-07-28,,20320,20320
3,176411,Concepcion,Huinca,20071,L2,V1,2025-07-28 18:01:39,2025-07-28 19:18:09,CC→CW,2025-07-28,combo_por_entrada,20071,20071
4,176440,Concepcion,Hualqui,20324,L1,V1,2025-07-28 18:02:45,2025-07-28 19:09:41,TH→HQ,2025-07-28,,20324,20324
5,177525,Concepcion,Lzo. Arenas,20305,L1,V1,2025-07-28 07:40:08,2025-07-28 08:07:14,HQ→TH,2025-07-28,combo_por_entrada,20305,20353
6,177525,Concepcion,Costa Mar,20065,L2,V1,2025-07-28 18:07:56,2025-07-28 18:27:37,CC→CW,2025-07-28,,20065,20065
7,177730,Lomas Coloradas,Cdal. Raul Silva Henriquez,20059,L2,V1,2025-07-28 17:41:30,2025-07-28 17:52:41,CC→CW,2025-07-28,,20059,20059
8,177864,Coronel,Concepcion,20010,L2,V1,2025-07-28 07:12:40,2025-07-28 08:06:01,CW→CC,2025-07-28,,20010,20010
9,177864,Concepcion,Coronel,20073,L2,V1,2025-07-28 18:49:50,2025-07-28 20:04:17,CC→CW,2025-07-28,,20073,20073
10,177883,Concepcion,Cdal. Raul Silva Henriquez,20075,L2,V1,2025-07-28 19:08:24,2025-07-28 19:49:07,CC→CW,2025-07-28,,20075,20075
11,177936,La Leonera,Chiguayante,20305,L1,V1,2025-07-28 07:37:40,2025-07-28 07:50:47,HQ→TH,2025-07-28,,20305,20305
12,177998,Concepcion,Coronel,20025,L2,V1,2025-07-28 09:33:13,2025-07-28 10:31:34,CC→CW,2025-07-28,,20025,20025
13,177998,Coronel,Concepcion,20046,L2,V1,2025-07-28 13:42:49,2025-07-28 14:53:22,CW→CC,2025-07-28,,20046,20046
14,178071,Manquimavida,El Arenal,20311,L1,V1,2025-07-28 09:13:38,2025-07-28 10:13:54,HQ→TH,2025-07-28,,20311,20311
15,178071,El Arenal,Manquimavida,20330,L1,V1,2025-07-28 19:30:16,2025-07-28 20:15:57,TH→HQ,2025-07-28,,20330,20328
16,178095,Coronel,Cdal. Raul Silva Henriquez,20018,L2,V1,2025-07-28 08:16:09,2025-07-28 08:42:32,CW→CC,2025-07-28,,20018,20018
17,178096,Los Condores,Concepcion,20304,L1,V1,2025-07-28 07:40:34,2025-07-28 07:57:03,TH→HQ,2025-07-28,,20304,20304
18,178096,Concepcion,Los Condores,20311,L1,V1,2025-07-28 09:39:38,2025-07-28 10:04:20,HQ→TH,2025-07-28,,20311,
19,178158,Costa Mar,Concepcion,20018,L2,V1,2025-07-28 08:48:05,2025-07-28 09:10:52,CW→CC,2025-07-28,,20018,20018
20,178897,Los Canelos,Concepcion,20000,L2,V1,2025-07-28 06:11:26,2025-07-28 06:53:28,CW→CC,2025-07-28,,20000,20000
21,178902,Manquimavida,La Leonera,20304,L1,V1,2025-07-28 08:12:55,2025-07-28 08:19:17,TH→HQ,2025-07-28,,20304,20304
22,180097,Concepcion,Juan Pablo II,20017,L2,V1,2025-07-28 08:17:57,2025-07-28 08:47:57,CC→CW,2025-07-28,combo_relajado_pase1,20017,20015
23,180097,Concepcion,Los Condores,20331,L1,V1,2025-07-28 19:02:03,2025-07-28 19:58:00,HQ→TH,2025-07-28,combo_por_entrada,20331,20331
24,180175,Cristo Redentor,Concepcion,20018,L2,V1,2025-07-28 08:22:10,2025-07-28 09:14:11,CW→CC,2025-07-28,,20018,20018
25,180175,Concepcion,Cristo Redentor,20041,L2,V1,2025-07-28 12:46:40,2025-07-28 13:45:27,CC→CW,2025-07-28,,20041,20041
26,180288,Coronel,Los Canelos,20062,L2,V1,2025-07-28 17:02:37,2025-07-28 17:15:57,CW→CC,2025-07-28,,20062,20062
27,180293,Concepcion,Lomas Coloradas,20085,L2,V1,2025-07-28 20:16:52,2025-07-28 20:53:31,CC→CW,2025-07-28,,20085,20085
28,180297,Lomas Coloradas,Costa Mar,20078,L2,V1,2025-07-28 19:09:22,2025-07-28 19:33:14,CW→CC,2025-07-28,,20078,20078
29,180387,Costa Mar,Concepcion,20014,L2,V1,2025-07-28 08:01:46,2025-07-28 08:46:25,CW→CC,2025-07-28,match_por_salida_fallback,20014,20012
30,180387,Concepcion,Costa Mar,20071,L2,V1,2025-07-28 18:07:09,2025-07-28 18:51:30,CC→CW,2025-07-28,combo_relajado_pase1,20071,20063
31,180395,Chiguayante,Lzo. Arenas,20844,L1,V1,2025-07-28 12:24:26,2025-07-28 12:56:41,HQ→TH,2025-07-28,,20844,20844
32,180491,Cdal. Raul Silva Henriquez,Concepcion,20006,L2,V1,2025-07-28 06:59:49,2025-07-28 07:29:22,CW→CC,2025-07-28,,20006,20006
33,180623,Lomas Coloradas,Coronel,20007,L2,V1,2025-07-28 07:49:48,2025-07-28 08:19:17,CC→CW,2025-07-28,,20007,20007
34,180623,Coronel,Concepcion,20068,L2,V1,2025-07-28 17:38:17,2025-07-28 18:36:44,CW→CC,2025-07-28,,20068,20068
35,180623,Concepcion,Lomas Coloradas,20085,L2,V1,2025-07-28 20:16:42,2025-07-28 20:53:45,CC→CW,2025-07-28,,20085,20085
36,181341,Costa Mar,Coronel,20059,L2,V1,2025-07-28 17:26:56,2025-07-28 18:14:20,CC→CW,2025-07-28,,20059,20059
37,181343,La Leonera,Lzo. Arenas,20305,L1,V1,2025-07-28 07:39:31,2025-07-28 08:08:09,HQ→TH,2025-07-28,,20305,20305
38,181378,Los Canelos,Concepcion,20024,L2,V1,2025-07-28 08:38:01,2025-07-28 09:44:42,CW→CC,2025-07-28,,20024,20018
39,181378,Los Canelos,Concepcion,20084,L2,V1,2025-07-28 19:35:54,2025-07-28 20:25:13,CW→CC,2025-07-28,,20084,20084
40,181443,Concepcion,Costa Mar,20065,L2,V1,2025-07-28 18:06:19,2025-07-28 18:28:19,CC→CW,2025-07-28,,20065,20065
41,182390,Cristo Redentor,Coronel,20051,L2,V1,2025-07-28 16:09:45,2025-07-28 16:25:01,CC→CW,2025-07-28,,20051,20051
42,182390,Coronel,Concepcion,20064,L2,V1,2025-07-28 17:11:04,2025-07-28 18:04:56,CW→CC,2025-07-28,,20064,20064
43,183301,Hito Galvarino,El Parque,20010,L2,V1,2025-07-28 07:36:16,2025-07-28 07:52:39,CW→CC,2025-07-28,,20010,20010
44,183301,El Parque,Hito Galvarino,20061,L2,V1,2025-07-28 17:48:53,2025-07-28 18:34:42,CC→CW,2025-07-28,,20061,20061
45,183330,Cristo Redentor,Coronel,20025,L2,V1,2025-07-28 10:21:43,2025-07-28 10:31:11,CC→CW,2025-07-28,,20025,20025
46,183330,Coronel,Cristo Redentor,20078,L2,V1,2025-07-28 18:46:06,2025-07-28 19:12:12,CW→CC,2025-07-28,,20078,20078
47,183449,Concepcion,Cdal. Raul Silva Henriquez,20015,L2,V1,2025-07-28 08:07:20,2025-07-28 09:03:02,CC→CW,2025-07-28,combo_por_entrada,20015,20015
48,183449,Cdal. Raul Silva Henriquez,Concepcion,20054,L2,V1,2025-07-28 15:52:30,2025-07-28 16:29:53,CW→CC,2025-07-28,,20054,20054
49,184184,UTF Santa Maria,El Arenal,20353,L1,V1,2025-07-28 07:59:40,2025-07-28 08:14:43,HQ→TH,2025-07-28,,20353,20353
50,184219,Concepcion,Costa Mar,20063,L2,V1,2025-07-28 17:39:57,2025-07-28 18:18:34,CC→CW,2025-07-28,,20063,20063
51,185091,Concepcion,Huinca,20019,L2,V1,2025-07-28 09:10:58,2025-07-28 09:52:42,CC→CW,2025-07-28,,20019,20019
52,185091,Concepcion,Higueras,20331,L1,V1,2025-07-28 18:30:28,2025-07-28 20:01:47,HQ→TH,2025-07-28,combo_por_entrada,20331,20331
53,185104,Huinca,Lomas Coloradas,20074,L2,V1,2025-07-28 18:38:29,2025-07-28 18:56:14,CW→CC,2025-07-28,,20074,20074
54,185115,La Leonera,Higueras,20313,L1,V1,2025-07-28 10:04:03,2025-07-28 10:50:05,HQ→TH,2025-07-28,,20313,20313
55,185164,Concepcion,Lomas Coloradas,20075,L2,V1,2025-07-28 19:20:08,2025-07-28 19:45:41,CC→CW,2025-07-28,,20075,20075
56,185308,Diagonal Bio Bio,Concepcion,20016,L2,V1,2025-07-28 08:21:46,2025-07-28 08:59:36,CW→CC,2025-07-28,combo_por_entrada,20016,20842
57,185308,Concepcion,Juan Pablo II,20071,L2,V1,2025-07-28 18:04:54,2025-07-28 18:42:55,CC→CW,2025-07-28,combo_relajado_pase1,20071,20063
58,185905,Mercado,Concepcion,20841,L1,V1,2025-07-28 06:58:56,2025-07-28 07:28:56,TH→HQ,2025-07-28,,20841,20841
59,185923,Lzo. Arenas,Higueras,20327,L1,V1,2025-07-28 18:34:38,2025-07-28 18:53:23,HQ→TH,2025-07-28,,20327,20327
60,186834,Concepcion,Los Condores,20355,L1,V1,2025-07-28 08:06:21,2025-07-28 08:34:51,HQ→TH,2025-07-28,,20355,20305
61,186834,Los Condores,Concepcion,20328,L1,V1,2025-07-28 18:56:17,2025-07-28 19:27:25,TH→HQ,2025-07-28,,20328,20328
62,186860,Mercado,La Leonera,20326,L1,V1,2025-07-28 17:47:32,2025-07-28 18:58:53,TH→HQ,2025-07-28,,20326,20326
63,186881,Concepcion,Hito Galvarino,20063,L2,V1,2025-07-28 17:45:54,2025-07-28 18:34:46,CC→CW,2025-07-28,,20063,20063
64,187439,El Parque,Juan Pablo II,20092,L2,V1,2025-07-28 20:57:19,2025-07-28 21:24:58,CW→CC,2025-07-28,,20092,20090
65,187592,Concepcion,El Arenal,20327,L1,V1,2025-07-28 18:30:22,2025-07-28 18:56:55,HQ→TH,2025-07-28,,20327,20327
66,187616,Lomas Coloradas,Concepcion,20196,L2,V1,2025-07-28 06:48:15,2025-07-28 07:14:19,CW→CC,2025-07-28,,20196,20196
67,187616,Concepcion,Lomas Coloradas,20085,L2,V1,2025-07-28 20:18:32,2025-07-28 20:58:39,CC→CW,2025-07-28,,20085,20085
68,187625,Concepcion,Hito Galvarino,20007,L2,V1,2025-07-28 07:08:15,2025-07-28 08:04:06,CC→CW,2025-07-28,match_por_salida_fallback,20007,20007
69,188505,Hualqui,La Leonera,20305,L1,V1,2025-07-28 07:26:11,2025-07-28 07:42:20,HQ→TH,2025-07-28,,20305,20305
70,189287,Lzo. Arenas,Pedro Medina,20330,L1,V1,2025-07-28 19:47:20,2025-07-28 20:12:56,TH→HQ,2025-07-28,,20330,20328
