viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,176197,Lomas Coloradas,Diagonal Bio Bio,20146,L2,V1,2025-07-20 14:06:08,2025-07-20 14:24:05,CW→CC,2025-07-20,,20146,20146
1,176438,Concepcion,Los Canelos,,,N/A,2025-07-20 17:18:03,2025-07-20 18:05:27,,2025-07-20,sin_combo_factible_en_hub|sin_s2_por_salida,,
2,176750,El Parque,Laguna Quinenco,20161,L2,V1,2025-07-20 17:45:12,2025-07-20 18:13:22,CC→CW,2025-07-20,,20161,20161
3,177505,Diagonal Bio Bio,Coronel,20147,L2,V1,2025-07-20 14:31:18,2025-07-20 15:25:24,CC→CW,2025-07-20,,20147,20147
4,177968,Manquimavida,Concepcion,20850,L1,V1,2025-07-20 09:35:03,2025-07-20 09:57:16,HQ→TH,2025-07-20,,20850,20850
5,179060,Diagonal Bio Bio,Cristo Redentor,20181,L2,V1,2025-07-20 19:47:21,2025-07-20 20:37:57,CC→CW,2025-07-20,,20181,20181
6,180387,Costa Mar,Los Canelos,20155,L2,V1,2025-07-20 16:43:57,2025-07-20 17:15:01,CC→CW,2025-07-20,,20155,20155
7,180387,Los Canelos,Costa Mar,20172,L2,V1,2025-07-20 18:03:35,2025-07-20 18:49:17,CW→CC,2025-07-20,,20172,20168
8,180619,Cristo Redentor,Concepcion,,,N/A,2025-07-20 19:22:58,2025-07-20 20:11:51,,2025-07-20,sin_combo_factible_en_hub|sin_s1_factible_retro,,
9,181228,Costa Mar,Cristo Redentor,20123,L2,V1,2025-07-20 09:37:45,2025-07-20 10:05:08,CC→CW,2025-07-20,,20123,20123
10,184309,UTF Santa Maria,Pedro Medina,20847,L1,V1,2025-07-20 19:56:47,2025-07-20 20:43:19,TH→HQ,2025-07-20,,20847,20847
11,185184,Manquimavida,Lzo. Arenas,20844,L1,V1,2025-07-20 12:27:16,2025-07-20 12:54:52,HQ→TH,2025-07-20,,20844,20844
12,186165,Cdal. Raul Silva Henriquez,Diagonal Bio Bio,20150,L2,V1,2025-07-20 15:03:05,2025-07-20 15:20:05,CW→CC,2025-07-20,,20150,20150
13,189171,Concepcion,Huinca,,,N/A,2025-07-20 11:21:14,2025-07-20 12:05:57,,2025-07-20,sin_combo_factible_en_hub|sin_s2_por_salida,,
14,189284,Lomas Coloradas,Laguna Quinenco,20161,L2,V1,2025-07-20 17:48:40,2025-07-20 18:11:34,CC→CW,2025-07-20,,20161,20161
