viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,174634,Huinca,Concepcion,20076,L2,V1,2025-11-14 16:52:17,2025-11-14 17:29:50,CW→CC,2025-11-14,,20076,20076
1,175943,Laguna Quinenco,Concepcion,20040,L2,V1,2025-11-14 09:33:06,2025-11-14 11:12:38,CW→CC,2025-11-14,combo_por_entrada,20040,20040
2,175982,Concepcion,Coronel,20057,L2,V1,2025-11-14 13:01:29,2025-11-14 13:51:21,CC→CW,2025-11-14,,20057,20057
3,176121,Concepcion,Hito Galvarino,20089,L2,V1,2025-11-14 18:22:45,2025-11-14 19:40:42,CC→CW,2025-11-14,,20089,20087
4,176255,Costa Mar,Concepcion,20002,L2,V1,2025-11-14 06:39:05,2025-11-14 07:18:56,CW→CC,2025-11-14,combo_por_entrada,20002,20002
5,176388,El Arenal,La Leonera,20322,L1,V1,2025-11-14 17:03:08,2025-11-14 17:48:47,TH→HQ,2025-11-14,,20322,20322
6,176415,Chiguayante,Mercado,20842,L1,V1,2025-11-14 08:07:15,2025-11-14 09:01:20,HQ→TH,2025-11-14,,20842,20842
7,177516,Chiguayante,Concepcion,20305,L1,V1,2025-11-14 07:45:38,2025-11-14 08:04:22,HQ→TH,2025-11-14,,20305,20305
8,177582,Concepcion,Coronel,20007,L2,V1,2025-11-14 07:31:21,2025-11-14 08:26:37,CC→CW,2025-11-14,,20007,20007
9,177582,Coronel,Concepcion,20086,L2,V1,2025-11-14 17:17:45,2025-11-14 18:18:53,CW→CC,2025-11-14,,20086,20086
10,177928,Laguna Quinenco,Coronel,20079,L2,V1,2025-11-14 18:28:12,2025-11-14 18:45:36,CC→CW,2025-11-14,,20079,20079
11,177928,Coronel,Laguna Quinenco,20104,L2,V1,2025-11-14 19:10:26,2025-11-14 19:16:36,CW→CC,2025-11-14,,20104,20104
12,178022,Concepcion,Los Condores,20333,L1,V1,2025-11-14 20:23:32,2025-11-14 20:57:59,HQ→TH,2025-11-14,,20333,20333
13,178071,Manquimavida,El Arenal,20373,L1,V1,2025-11-14 09:15:54,2025-11-14 10:13:09,HQ→TH,2025-11-14,,20373,20373
14,178071,El Arenal,Manquimavida,20330,L1,V1,2025-11-14 19:16:28,2025-11-14 20:15:04,TH→HQ,2025-11-14,,20330,20330
15,178819,Concepcion,Alborada,20007,L2,V1,2025-11-14 07:00:48,2025-11-14 07:43:11,CC→CW,2025-11-14,match_por_salida_fallback,20007,20007
16,179082,Mercado,La Leonera,20320,L1,V1,2025-11-14 15:53:27,2025-11-14 16:47:39,TH→HQ,2025-11-14,,20320,20320
17,179115,El Parque,Los Canelos,20107,L2,V1,2025-11-14 20:26:12,2025-11-14 20:51:57,CC→CW,2025-11-14,,20107,20105
18,179183,Costa Mar,Coronel,20005,L2,V1,2025-11-14 07:21:16,2025-11-14 07:56:44,CC→CW,2025-11-14,,20005,20005
19,179183,Coronel,Costa Mar,20056,L2,V1,2025-11-14 12:09:22,2025-11-14 12:47:47,CW→CC,2025-11-14,,20056,20056
20,179212,Alborada,Lomas Coloradas,20029,L2,V1,2025-11-14 09:38:03,2025-11-14 09:55:30,CC→CW,2025-11-14,,20029,20029
21,179485,Concepcion,Costa Mar,20113,L2,V1,2025-11-14 20:44:28,2025-11-14 21:02:06,CC→CW,2025-11-14,,20113,20113
22,180279,El Arenal,Concepcion,20326,L1,V1,2025-11-14 17:49:41,2025-11-14 19:02:53,TH→HQ,2025-11-14,combo_por_entrada,20326,20326
23,180307,Cristo Redentor,Concepcion,20008,L2,V1,2025-11-14 06:48:22,2025-11-14 07:29:11,CW→CC,2025-11-14,,20008,20008
24,181262,Concepcion,Lomas Coloradas,20065,L2,V1,2025-11-14 15:05:34,2025-11-14 15:36:32,CC→CW,2025-11-14,,20065,20065
25,181315,Los Condores,Concepcion,20330,L1,V1,2025-11-14 19:31:19,2025-11-14 19:58:14,TH→HQ,2025-11-14,,20330,20330
26,181341,Coronel,Concepcion,20008,L2,V1,2025-11-14 06:42:40,2025-11-14 07:30:13,CW→CC,2025-11-14,,20008,20008
