viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Cristo Redentor,Juan Pablo II,20088,L2,V1,2025-08-01 20:16:14,2025-08-01 20:54:14,CW→CC,2025-08-01,,20088,20088
1,176411,Huinca,Concepcion,20002,L2,V1,2025-08-01 06:06:19,2025-08-01 07:07:27,CW→CC,2025-08-01,combo_por_entrada,20002,
2,176411,Concepcion,Huinca,20063,L2,V1,2025-08-01 17:04:46,2025-08-01 18:33:33,CC→CW,2025-08-01,combo_por_entrada,20063,20063
3,176608,Concepcion,Los Canelos,20047,L2,V1,2025-08-01 14:43:04,2025-08-01 15:20:01,CC→CW,2025-08-01,,20047,20047
4,177083,Concepcion,Juan Pablo II,20075,L2,V1,2025-08-01 19:17:24,2025-08-01 19:26:47,CC→CW,2025-08-01,,20075,20075
5,177558,Pedro Medina,Concepcion,20325,L1,V1,2025-08-01 17:13:29,2025-08-01 17:32:51,HQ→TH,2025-08-01,,20325,20325
6,177558,Concepcion,Pedro Medina,20328,L1,V1,2025-08-01 19:48:18,2025-08-01 20:05:27,TH→HQ,2025-08-01,,20328,
7,177678,El Parque,Concepcion,20028,L2,V1,2025-08-01 09:36:33,2025-08-01 10:15:53,CW→CC,2025-08-01,,20028,20028
8,177735,Cristo Redentor,Concepcion,20008,L2,V1,2025-08-01 07:03:05,2025-08-01 07:52:15,CW→CC,2025-08-01,,20008,20008
9,177735,Concepcion,Coronel,20035,L2,V1,2025-08-01 10:49:24,2025-08-01 11:59:47,CC→CW,2025-08-01,,20035,20035
10,177738,Lomas Coloradas,Laguna Quinenco,20001,L2,V1,2025-08-01 07:12:51,2025-08-01 07:33:53,CC→CW,2025-08-01,,20001,20001
11,177748,Concepcion,Hualqui,20328,L1,V1,2025-08-01 19:18:22,2025-08-01 20:22:54,TH→HQ,2025-08-01,,20328,20328
12,177883,Concepcion,Cdal. Raul Silva Henriquez,20075,L2,V1,2025-08-01 19:06:05,2025-08-01 19:45:30,CC→CW,2025-08-01,,20075,20075
13,177936,Chiguayante,La Leonera,20320,L1,V1,2025-08-01 16:23:32,2025-08-01 16:48:10,TH→HQ,2025-08-01,,20320,
14,177998,Concepcion,Coronel,20031,L2,V1,2025-08-01 10:26:01,2025-08-01 11:22:09,CC→CW,2025-08-01,,20031,20031
15,177998,Coronel,Concepcion,20054,L2,V1,2025-08-01 15:33:43,2025-08-01 16:29:28,CW→CC,2025-08-01,,20054,20054
16,178022,Los Condores,Concepcion,20310,L1,V1,2025-08-01 09:10:42,2025-08-01 09:24:47,TH→HQ,2025-08-01,,20310,20310
17,178071,Manquimavida,El Arenal,20309,L1,V1,2025-08-01 09:16:56,2025-08-01 10:11:40,HQ→TH,2025-08-01,,20309,20309
18,178071,Concepcion,Manquimavida,20330,L1,V1,2025-08-01 19:38:34,2025-08-01 20:19:44,TH→HQ,2025-08-01,combo_relajado_pase1,20330,20328
19,178188,Huinca,Concepcion,20036,L2,V1,2025-08-01 11:01:06,2025-08-01 11:51:10,CW→CC,2025-08-01,,20036,20036
20,178871,Huinca,Concepcion,20018,L2,V1,2025-08-01 08:17:24,2025-08-01 09:13:12,CW→CC,2025-08-01,,20018,20018
