viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,176411,Huinca,Costa Mar,20040,L2,V1,2026-03-14 09:35:08,2026-03-14 10:08:57,CW→CC,2026-03-14,,20040,20040,630,Monedero
1,176411,Costa Mar,Huinca,20171,L2,V1,2026-03-14 20:55:01,2026-03-14 21:35:51,CC→CW,2026-03-14,,20171,20171,630,Monedero
2,176457,Higueras,Chiguayante,20847,L1,V1,2026-03-14 20:06:03,2026-03-14 20:42:12,TH→HQ,2026-03-14,,20847,20847,540,Monedero
3,177882,Costa Mar,El Parque,20041,L2,V1,2026-03-14 10:38:53,2026-03-14 10:47:02,CC→CW,2026-03-14,,20041,20041,430,Monedero
4,177882,El Parque,Costa Mar,20166,L2,V1,2026-03-14 19:28:01,2026-03-14 19:45:17,CW→CC,2026-03-14,,20166,20166,430,Monedero
5,177964,Diagonal Bio Bio,Concepcion,20062,L2,V1,2026-03-14 14:18:56,2026-03-14 14:40:25,CW→CC,2026-03-14,,20062,20062,570,Monedero
6,178070,Costa Mar,Concepcion,20066,L2,V1,2026-03-14 15:09:16,2026-03-14 15:31:00,CW→CC,2026-03-14,,20066,20066,570,Monedero
7,178070,Concepcion,Costa Mar,20157,L2,V1,2026-03-14 17:25:29,2026-03-14 17:46:14,CC→CW,2026-03-14,,20157,20157,570,Monedero
8,179011,Lomas Coloradas,Cristo Redentor,20165,L2,V1,2026-03-14 19:43:49,2026-03-14 20:06:56,CC→CW,2026-03-14,,20165,20165,630,Monedero
9,180377,Huinca,Juan Pablo II,20066,L2,V1,2026-03-14 14:49:55,2026-03-14 15:22:45,CW→CC,2026-03-14,,20066,20066,680,Monedero
10,181158,Diagonal Bio Bio,Coronel,20053,L2,V1,2026-03-14 12:00:59,2026-03-14 12:54:06,CC→CW,2026-03-14,,20053,20051,790,Monedero
11,181158,Coronel,Diagonal Bio Bio,20068,L2,V1,2026-03-14 15:05:22,2026-03-14 16:08:38,CW→CC,2026-03-14,,20068,20066,790,Monedero
12,182415,La Leonera,Concepcion,20327,L1,V1,2026-03-14 18:02:19,2026-03-14 18:31:41,HQ→TH,2026-03-14,,20327,20327,510,Monedero
13,182470,Laguna Quinenco,Los Canelos,20146,L2,V1,2026-03-14 07:27:40,2026-03-14 07:42:03,CW→CC,2026-03-14,,20146,20146,530,Monedero
14,182470,Los Canelos,Laguna Quinenco,20067,L2,V1,2026-03-14 15:51:37,2026-03-14 16:13:32,CC→CW,2026-03-14,,20067,20067,530,Monedero
15,184194,Huinca,Concepcion,20170,L2,V1,2026-03-14 20:18:51,2026-03-14 20:58:09,CW→CC,2026-03-14,,20170,20170,850,Monedero
16,185164,Lomas Coloradas,Concepcion,20150,L2,V1,2026-03-14 08:21:29,2026-03-14 08:42:52,CW→CC,2026-03-14,,20150,20150,570,Monedero
17,187616,Concepcion,Lomas Coloradas,20067,L2,V1,2026-03-14 15:12:14,2026-03-14 15:53:23,CC→CW,2026-03-14,,20067,20067,570,Monedero
18,189227,Concepcion,Lomas Coloradas,20059,L2,V1,2026-03-14 13:06:17,2026-03-14 13:35:23,CC→CW,2026-03-14,,20059,20057,570,Monedero
19,189291,Concepcion,El Parque,20157,L2,V1,2026-03-14 17:06:34,2026-03-14 17:54:33,CC→CW,2026-03-14,,20157,20157,570,Monedero
20,189802,Concepcion,Cdal. Raul Silva Henriquez,20063,L2,V1,2026-03-14 14:37:16,2026-03-14 15:01:53,CC→CW,2026-03-14,,20063,20063,570,Monedero
21,189842,Lomas Coloradas,Costa Mar,20056,L2,V1,2026-03-14 12:21:38,2026-03-14 12:44:44,CW→CC,2026-03-14,,20056,20056,430,Monedero
22,190731,Diagonal Bio Bio,Concepcion,20164,L2,V1,2026-03-14 19:16:40,2026-03-14 19:27:54,CW→CC,2026-03-14,,20164,20164,570,Monedero
23,190819,La Leonera,Los Condores,20846,L1,V1,2026-03-14 17:03:56,2026-03-14 17:46:09,HQ→TH,2026-03-14,,20846,20846,540,Monedero
24,191171,Laguna Quinenco,Huinca,20044,L2,V1,2026-03-14 09:55:13,2026-03-14 10:13:46,CW→CC,2026-03-14,,20044,20044,450,Monedero
25,191395,Huinca,Concepcion,20160,L2,V1,2026-03-14 17:50:55,2026-03-14 18:27:06,CW→CC,2026-03-14,,20160,20160,850,Monedero
26,191772,Concepcion,Lomas Coloradas,20173,L2,V1,2026-03-14 21:25:58,2026-03-14 21:50:01,CC→CW,2026-03-14,,20173,20173,570,Monedero
27,193987,Laguna Quinenco,Juan Pablo II,20142,L2,V1,2026-03-14 06:31:17,2026-03-14 07:10:21,CW→CC,2026-03-14,,20142,20142,790,Monedero
28,193987,Juan Pablo II,Laguna Quinenco,20053,L2,V1,2026-03-14 12:11:55,2026-03-14 12:50:08,CC→CW,2026-03-14,,20053,20053,790,Monedero
29,195552,Concepcion,Costa Mar,20143,L2,V1,2026-03-14 06:56:22,2026-03-14 07:33:08,CC→CW,2026-03-14,,20143,20143,570,Monedero
30,198513,Concepcion,Cristo Redentor,20053,L2,V1,2026-03-14 11:58:27,2026-03-14 12:47:08,CC→CW,2026-03-14,,20053,20053,850,Monedero
31,198513,Cristo Redentor,Concepcion,20160,L2,V1,2026-03-14 17:39:56,2026-03-14 18:39:48,CW→CC,2026-03-14,combo_por_entrada,20160,20160,850,Monedero
