viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,165256,Cdal. Raul Silva Henriquez,Concepcion,20032.0,L2,V1,2026-05-05 08:57:10,2026-05-05 09:28:09,CW→CC,2026-05-05,,20032.0,20030.0,570.0,Monedero
1,165256,Concepcion,Cdal. Raul Silva Henriquez,20087.0,L2,V1,2026-05-05 18:06:31,2026-05-05 18:35:27,CC→CW,2026-05-05,,20087.0,20087.0,570.0,Monedero
2,175943,Laguna Quinenco,Concepcion,20068.0,L2,V1,2026-05-05 16:01:08,2026-05-05 18:03:58,CW→CC,2026-05-05,combo_relajado_pase1,20068.0,20072.0,970.0,Monedero
3,175965,Laguna Quinenco,Costa Mar,20088.0,L2,V1,2026-05-05 17:37:01,2026-05-05 18:08:09,CW→CC,2026-05-05,,20088.0,20088.0,650.0,Monedero
4,176113,Huinca,Concepcion,20026.0,L2,V1,2026-05-05 08:05:48,2026-05-05 09:04:02,CW→CC,2026-05-05,match_por_salida_fallback,20026.0,20026.0,880.0,Monedero
5,176113,Mercado,Concepcion,20330.0,L1,V1,2026-05-05 19:11:17,2026-05-05 20:32:50,TH→HQ,2026-05-05,match_por_salida_fallback,20330.0,20330.0,880.0,Monedero
6,176411,Huinca,Concepcion,20016.0,L2,V1,2026-05-05 07:26:19,2026-05-05 08:11:46,CW→CC,2026-05-05,,20016.0,20016.0,850.0,Monedero
7,176541,Diagonal Bio Bio,Concepcion,20022.0,L2,V1,2026-05-05 08:13:43,2026-05-05 08:27:20,CW→CC,2026-05-05,,20022.0,20022.0,570.0,Monedero
8,176541,Concepcion,Diagonal Bio Bio,20093.0,L2,V1,2026-05-05 18:43:38,2026-05-05 18:57:46,CC→CW,2026-05-05,,20093.0,20093.0,570.0,Monedero
9,176643,Concepcion,Costa Mar,20109.0,L2,V1,2026-05-05 20:09:14,2026-05-05 20:29:35,CC→CW,2026-05-05,,20109.0,20109.0,570.0,Monedero
10,176675,Laguna Quinenco,Hito Galvarino,20052.0,L2,V1,2026-05-05 11:10:52,2026-05-05 11:34:13,CW→CC,2026-05-05,,20052.0,20052.0,530.0,Monedero
11,176675,Hito Galvarino,Cristo Redentor,20113.0,L2,V1,2026-05-05 21:09:44,2026-05-05 21:21:45,CC→CW,2026-05-05,,20113.0,20113.0,460.0,Monedero
12,177271,Cdal. Raul Silva Henriquez,Concepcion,20014.0,L2,V1,2026-05-05 07:24:02,2026-05-05 08:28:35,CW→CC,2026-05-05,combo_por_entrada,20014.0,20014.0,590.0,Monedero
13,177271,Concepcion,Cdal. Raul Silva Henriquez,20065.0,L2,V1,2026-05-05 14:58:03,2026-05-05 15:39:41,CC→CW,2026-05-05,,20065.0,20065.0,570.0,Monedero
14,177354,Los Canelos,Concepcion,20010.0,L2,V1,2026-05-05 07:00:40,2026-05-05 07:44:02,CW→CC,2026-05-05,,20010.0,20010.0,850.0,Monedero
15,177382,Concepcion,Hito Galvarino,20065.0,L2,V1,2026-05-05 14:45:31,2026-05-05 15:45:05,CC→CW,2026-05-05,,20065.0,20065.0,850.0,Monedero
16,177382,Hito Galvarino,Concepcion,20078.0,L2,V1,2026-05-05 16:29:28,2026-05-05 17:35:07,CW→CC,2026-05-05,,20078.0,20078.0,850.0,Monedero
17,177491,Alborada,Coronel,20065.0,L2,V1,2026-05-05 14:59:00,2026-05-05 16:03:39,CC→CW,2026-05-05,,20065.0,20065.0,790.0,Monedero
18,177512,Los Condores,Concepcion,20865.0,L1,V1,2026-05-05 07:50:59,2026-05-05 08:26:45,TH→HQ,2026-05-05,,20865.0,20865.0,500.0,Monedero
19,178037,Concepcion,Los Condores,20329.0,L1,V1,2026-05-05 18:56:26,2026-05-05 19:18:44,HQ→TH,2026-05-05,,20329.0,20329.0,500.0,Monedero
20,179169,Juan Pablo II,Concepcion,20110.0,L2,V1,2026-05-05 20:10:30,2026-05-05 20:53:19,CW→CC,2026-05-05,combo_por_entrada,20110.0,20110.0,560.0,Monedero
21,179295,Concepcion,Cdal. Raul Silva Henriquez,20109.0,L2,V1,2026-05-05 20:06:28,2026-05-05 20:38:12,CC→CW,2026-05-05,,20109.0,20107.0,570.0,Monedero
22,179490,Hito Galvarino,Concepcion,20004.0,L2,V1,2026-05-05 06:34:09,2026-05-05 07:14:34,CW→CC,2026-05-05,,20004.0,20004.0,850.0,Monedero
23,179490,Concepcion,Lomas Coloradas,20033.0,L2,V1,2026-05-05 09:27:35,2026-05-05 09:48:43,CC→CW,2026-05-05,,20033.0,20033.0,570.0,Monedero
24,180131,Alborada,Lomas Coloradas,20017.0,L2,V1,2026-05-05 08:23:53,2026-05-05 08:38:50,CC→CW,2026-05-05,,20017.0,20017.0,510.0,Monedero
25,180131,Lomas Coloradas,Costa Mar,20056.0,L2,V1,2026-05-05 12:25:24,2026-05-05 12:44:11,CW→CC,2026-05-05,,20056.0,20056.0,430.0,Monedero
26,180387,Cdal. Raul Silva Henriquez,Concepcion,20022.0,L2,V1,2026-05-05 07:55:58,2026-05-05 08:46:03,CW→CC,2026-05-05,combo_por_entrada,20022.0,20020.0,590.0,Monedero
27,180387,Los Condores,Concepcion,20326.0,L1,V1,2026-05-05 18:06:38,2026-05-05 18:50:37,TH→HQ,2026-05-05,combo_relajado_pase1,20326.0,20324.0,590.0,Monedero
28,180558,Higueras,Concepcion,20312.0,L1,V1,2026-05-05 10:06:38,2026-05-05 11:51:19,TH→HQ,2026-05-05,match_por_salida_fallback,20312.0,20312.0,560.0,Monedero
29,180590,Concepcion,Cristo Redentor,20087.0,L2,V1,2026-05-05 18:09:39,2026-05-05 18:54:01,CC→CW,2026-05-05,,20087.0,20087.0,850.0,Monedero
30,180619,Costa Mar,Coronel,20011.0,L2,V1,2026-05-05 07:54:01,2026-05-05 08:26:42,CC→CW,2026-05-05,,20011.0,20011.0,650.0,Monedero
31,180619,Coronel,Costa Mar,20084.0,L2,V1,2026-05-05 17:11:01,2026-05-05 17:43:04,CW→CC,2026-05-05,,20084.0,20084.0,650.0,Monedero
32,181334,Coronel,Concepcion,20092.0,L2,V1,2026-05-05 17:56:41,2026-05-05 18:49:06,CW→CC,2026-05-05,,20092.0,20092.0,880.0,Monedero
33,181334,Concepcion,Costa Mar,20113.0,L2,V1,2026-05-05 20:40:04,2026-05-05 20:59:05,CC→CW,2026-05-05,,20113.0,20113.0,570.0,Monedero
34,182265,Los Canelos,Concepcion,20022.0,L2,V1,2026-05-05 07:44:45,2026-05-05 08:39:17,CW→CC,2026-05-05,combo_por_entrada,20022.0,20020.0,850.0,Monedero
35,184256,Juan Pablo II,Cristo Redentor,20011.0,L2,V1,2026-05-05 07:45:32,2026-05-05 08:19:02,CC→CW,2026-05-05,,20011.0,20011.0,680.0,Monedero
36,184256,Cristo Redentor,Juan Pablo II,20090.0,L2,V1,2026-05-05 17:50:01,2026-05-05 18:25:02,CW→CC,2026-05-05,,20090.0,20090.0,680.0,Monedero
37,184294,Lomas Coloradas,Diagonal Bio Bio,20024.0,L2,V1,2026-05-05 08:11:17,2026-05-05 08:27:15,CW→CC,2026-05-05,,20024.0,20024.0,510.0,Monedero
38,184294,Diagonal Bio Bio,Lomas Coloradas,20085.0,L2,V1,2026-05-05 18:10:31,2026-05-05 18:32:41,CC→CW,2026-05-05,,20085.0,20085.0,510.0,Monedero
39,184323,Concepcion,Costa Mar,20079.0,L2,V1,2026-05-05 17:31:12,2026-05-05 17:50:45,CC→CW,2026-05-05,,20079.0,20079.0,570.0,Monedero
40,184323,Costa Mar,Concepcion,20100.0,L2,V1,2026-05-05 19:02:45,2026-05-05 19:58:19,CW→CC,2026-05-05,combo_por_entrada,20100.0,20100.0,590.0,Monedero
41,185104,Cristo Redentor,Lomas Coloradas,20092.0,L2,V1,2026-05-05 18:07:58,2026-05-05 18:27:27,CW→CC,2026-05-05,,20092.0,20092.0,630.0,Monedero
42,185184,Manquimavida,Higueras,20856.0,L1,V1,2026-05-05 15:46:05,2026-05-05 16:27:56,HQ→TH,2026-05-05,,20856.0,20856.0,540.0,Monedero
43,185308,UTF Santa Maria,Concepcion,20326.0,L1,V1,2026-05-05 17:49:11,2026-05-05 18:43:04,TH→HQ,2026-05-05,combo_por_entrada,20326.0,20324.0,560.0,Monedero
