viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,176240,Manquimavida,Concepcion,20301,L1,V1,2025-10-24 07:06:03,2025-10-24 07:51:32,HQ→TH,2025-10-24,combo_relajado_pase2,20301,20301
1,176240,Higueras,Manquimavida,20320,L1,V1,2025-10-24 16:08:47,2025-10-24 16:57:37,TH→HQ,2025-10-24,,20320,20320
2,176255,Costa Mar,Cristo Redentor,20025,L2,V1,2025-10-24 09:52:40,2025-10-24 10:31:47,CC→CW,2025-10-24,,20025,20025
3,176255,Cristo Redentor,Costa Mar,20192,L2,V1,2025-10-24 13:21:50,2025-10-24 13:48:46,CW→CC,2025-10-24,,20192,20192
4,176483,Los Condores,Lzo. Arenas,20304,L1,V1,2025-10-24 07:38:37,2025-10-24 07:51:23,TH→HQ,2025-10-24,,20304,20304
5,176571,Hualqui,Concepcion,,,N/A,2025-10-24 06:52:30,2025-10-24 07:28:26,,2025-10-24,sin_combo_factible_en_hub|sin_s1_factible_retro,,
6,176608,Huinca,Lomas Coloradas,20192,L2,V1,2025-10-24 13:13:31,2025-10-24 13:42:45,CW→CC,2025-10-24,,20192,20192
7,176608,Lomas Coloradas,Los Canelos,20085,L2,V1,2025-10-24 20:48:14,2025-10-24 21:07:26,CC→CW,2025-10-24,,20085,20085
8,176753,Lomas Coloradas,Diagonal Bio Bio,20042,L2,V1,2025-10-24 12:56:36,2025-10-24 13:09:53,CW→CC,2025-10-24,,20042,20038
9,177335,Concepcion,Laguna Quinenco,20077,L2,V1,2025-10-24 19:24:04,2025-10-24 20:08:10,CC→CW,2025-10-24,,20077,20077
10,177512,Los Condores,Concepcion,20304,L1,V1,2025-10-24 07:36:38,2025-10-24 07:56:12,TH→HQ,2025-10-24,,20304,20304
11,177558,Pedro Medina,Concepcion,20325,L1,V1,2025-10-24 17:12:49,2025-10-24 17:37:17,HQ→TH,2025-10-24,,20325,20325
12,177558,Concepcion,Pedro Medina,20330,L1,V1,2025-10-24 19:49:47,2025-10-24 20:13:15,TH→HQ,2025-10-24,,20330,20330
13,177715,Lomas Coloradas,Concepcion,20024,L2,V1,2025-10-24 09:25:30,2025-10-24 09:50:59,CW→CC,2025-10-24,,20024,20024
14,177715,Concepcion,Lomas Coloradas,20075,L2,V1,2025-10-24 19:10:31,2025-10-24 19:40:55,CC→CW,2025-10-24,,20075,20075
15,178022,Los Condores,Cdal. Raul Silva Henriquez,,,N/A,2025-10-24 12:06:24,2025-10-24 12:57:54,,2025-10-24,sin_combo_factible_en_hub|sin_s1_factible_retro,,
16,178022,Cdal. Raul Silva Henriquez,Concepcion,20072,L2,V1,2025-10-24 18:28:43,2025-10-24 19:12:31,CW→CC,2025-10-24,,20072,20072
17,178880,Coronel,Costa Mar,20072,L2,V1,2025-10-24 18:12:30,2025-10-24 18:54:48,CW→CC,2025-10-24,,20072,20072
18,178897,Los Canelos,Concepcion,20080,L2,V1,2025-10-24 19:16:59,2025-10-24 19:56:04,CW→CC,2025-10-24,,20080,20080
19,179485,Concepcion,Costa Mar,20089,L2,V1,2025-10-24 21:04:14,2025-10-24 21:24:43,CC→CW,2025-10-24,,20089,20089
20,180175,Cristo Redentor,Concepcion,20036,L2,V1,2025-10-24 10:52:03,2025-10-24 11:56:35,CW→CC,2025-10-24,,20036,20036
21,180200,Concepcion,Coronel,20057,L2,V1,2025-10-24 16:49:01,2025-10-24 17:48:02,CC→CW,2025-10-24,,20057,20057
22,180224,Laguna Quinenco,Los Canelos,20084,L2,V1,2025-10-24 19:34:56,2025-10-24 19:51:05,CW→CC,2025-10-24,,20084,20084
23,180279,El Arenal,Hito Galvarino,,,N/A,2025-10-24 11:34:54,2025-10-24 13:03:28,,2025-10-24,sin_combo_factible_en_hub|sin_s1_factible_retro,,
24,180293,Coronel,Concepcion,20062,L2,V1,2025-10-24 16:59:54,2025-10-24 17:50:31,CW→CC,2025-10-24,,20062,20062
25,180387,Cdal. Raul Silva Henriquez,Concepcion,20012,L2,V1,2025-10-24 07:41:47,2025-10-24 08:34:16,CW→CC,2025-10-24,combo_por_entrada,20012,20012
26,180387,Concepcion,Cdal. Raul Silva Henriquez,20041,L2,V1,2025-10-24 12:43:17,2025-10-24 13:26:59,CC→CW,2025-10-24,,20041,20041
27,180395,Chiguayante,Concepcion,20301,L1,V1,2025-10-24 07:11:02,2025-10-24 07:39:14,HQ→TH,2025-10-24,combo_relajado_pase2,20301,20301
28,181195,La Leonera,El Arenal,20301,L1,V1,2025-10-24 06:29:12,2025-10-24 07:22:16,HQ→TH,2025-10-24,,20301,20301
