viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,165256,Cdal. Raul Silva Henriquez,Concepcion,20032,L2,V1,2026-03-13 08:56:33,2026-03-13 09:27:41,CW→CC,2026-03-13,,20032,20030,570,Monedero
1,165256,Concepcion,Cdal. Raul Silva Henriquez,20057,L2,V1,2026-03-13 12:57:46,2026-03-13 13:25:05,CC→CW,2026-03-13,,20057,20057,570,Monedero
2,171855,Mercado,Concepcion,20312,L1,V1,2026-03-13 09:50:32,2026-03-13 10:26:21,TH→HQ,2026-03-13,,20312,20312,540,Monedero
3,175470,Concepcion,Lomas Coloradas,20077,L2,V1,2026-03-13 17:17:54,2026-03-13 17:44:11,CC→CW,2026-03-13,,20077,20075,570,Monedero
4,176411,Concepcion,Huinca,20073,L2,V1,2026-03-13 16:48:22,2026-03-13 17:49:28,CC→CW,2026-03-13,,20073,20073,850,Monedero
5,176483,Los Condores,Lzo. Arenas,20304,L1,V1,2026-03-13 07:31:44,2026-03-13 07:52:00,TH→HQ,2026-03-13,,20304,20304,500,Monedero
6,177253,Costa Mar,Concepcion,20196,L2,V1,2026-03-13 06:56:26,2026-03-13 07:13:44,CW→CC,2026-03-13,,20196,20196,570,Monedero
7,177289,Lomas Coloradas,Concepcion,20022,L2,V1,2026-03-13 07:58:43,2026-03-13 08:26:19,CW→CC,2026-03-13,,20022,20020,570,Monedero
8,177469,Concepcion,Laguna Quinenco,20129,L2,V1,2026-03-13 22:35:33,2026-03-13 23:30:38,CC→CW,2026-03-13,,20129,20129,880,Monedero
9,177516,Chiguayante,Concepcion,20305,L1,V1,2026-03-13 07:47:38,2026-03-13 08:03:04,HQ→TH,2026-03-13,,20305,20305,510,Monedero
10,177655,Coronel,Laguna Quinenco,20072,L2,V1,2026-03-13 15:55:07,2026-03-13 16:08:32,CW→CC,2026-03-13,,20072,20072,440,Monedero
11,177655,Laguna Quinenco,Los Canelos,20078,L2,V1,2026-03-13 16:47:19,2026-03-13 17:02:05,CW→CC,2026-03-13,,20078,20078,530,Monedero
