viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,176608,Concepcion,Los Canelos,20177,L2,V1,2025-12-07 18:29:16,2025-12-07 19:03:36,CC→CW,2025-12-07,,20177,20177
1,176716,Los Canelos,Concepcion,20186,L2,V1,2025-12-07 20:10:23,2025-12-07 20:58:58,CW→CC,2025-12-07,,20186,20186
2,177634,Costa Mar,Cristo Redentor,20165,L2,V1,2025-12-07 13:23:02,2025-12-07 13:54:20,CC→CW,2025-12-07,,20165,20165
3,177634,Cristo Redentor,Costa Mar,20182,L2,V1,2025-12-07 18:59:17,2025-12-07 19:45:21,CW→CC,2025-12-07,,20182,20182
4,178095,Laguna Quinenco,Cdal. Raul Silva Henriquez,20168,L2,V1,2025-12-07 14:19:09,2025-12-07 15:05:07,CW→CC,2025-12-07,,20168,20168
5,178196,Concepcion,Chiguayante,20859,L1,V1,2025-12-07 12:47:47,2025-12-07 13:10:39,TH→HQ,2025-12-07,,20859,20859
6,178897,Los Canelos,Alborada,20166,L2,V1,2025-12-07 13:46:24,2025-12-07 14:21:04,CW→CC,2025-12-07,,20166,20166
7,180254,Laguna Quinenco,Concepcion,20156,L2,V1,2025-12-07 10:02:50,2025-12-07 11:17:10,CW→CC,2025-12-07,,20156,20156
8,180586,Laguna Quinenco,Hito Galvarino,20186,L2,V1,2025-12-07 19:59:46,2025-12-07 20:29:23,CW→CC,2025-12-07,,20186,20186
9,182321,Concepcion,Coronel,20157,L2,V1,2025-12-07 11:20:14,2025-12-07 12:14:08,CC→CW,2025-12-07,,20157,20157
10,182321,Coronel,Concepcion,20168,L2,V1,2025-12-07 14:19:53,2025-12-07 15:30:56,CW→CC,2025-12-07,,20168,20168
11,182470,Laguna Quinenco,Concepcion,,,N/A,2025-12-07 08:33:29,2025-12-07 09:29:18,,2025-12-07,sin_combo_factible_en_hub|sin_s1_factible_retro,,
12,182470,Concepcion,Laguna Quinenco,20183,L2,V1,2025-12-07 19:45:44,2025-12-07 20:42:46,CC→CW,2025-12-07,,20183,20183
13,184194,Huinca,Concepcion,,,N/A,2025-12-07 08:50:04,2025-12-07 09:28:43,,2025-12-07,sin_combo_factible_en_hub|sin_s1_factible_retro,,
