viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,165256,Cdal. Raul Silva Henriquez,Juan Pablo II,20044.0,L2,V1,2026-01-20 10:18:20,2026-01-20 10:40:34,CW→CC,2026-01-20,,20044.0,20042.0,510.0,Monedero
1,165256,Juan Pablo II,Cdal. Raul Silva Henriquez,20101.0,L2,V1,2026-01-20 19:52:16,2026-01-20 20:10:19,CC→CW,2026-01-20,,20101.0,20101.0,510.0,Monedero
2,175445,Hito Galvarino,Coronel,20057.0,L2,V1,2026-01-20 13:31:27,2026-01-20 13:48:30,CC→CW,2026-01-20,,20057.0,20057.0,530.0,Monedero
3,175445,Coronel,Huinca,20194.0,L2,V1,2026-01-20 15:54:22,2026-01-20 16:11:49,CW→CC,2026-01-20,,20194.0,20194.0,450.0,Monedero
4,177267,Costa Mar,Hito Galvarino,20079.0,L2,V1,2026-01-20 17:59:37,2026-01-20 18:14:42,CC→CW,2026-01-20,,20079.0,20079.0,610.0,Monedero
5,177334,Concepcion,El Parque,20007.0,L2,V1,2026-01-20 07:20:45,2026-01-20 07:48:12,CC→CW,2026-01-20,,20007.0,20007.0,570.0,Monedero
6,177334,El Parque,Concepcion,20076.0,L2,V1,2026-01-20 17:09:05,2026-01-20 17:28:31,CW→CC,2026-01-20,,20076.0,20076.0,570.0,Monedero
7,177512,Los Condores,Concepcion,20304.0,L1,V1,2026-01-20 07:39:01,2026-01-20 07:57:40,TH→HQ,2026-01-20,,20304.0,20304.0,500.0,Monedero
8,177646,Concepcion,Hito Galvarino,20063.0,L2,V1,2026-01-20 14:17:29,2026-01-20 15:06:21,CC→CW,2026-01-20,,20063.0,20063.0,850.0,Monedero
9,177751,Concepcion,Costa Mar,20093.0,L2,V1,2026-01-20 19:01:48,2026-01-20 19:18:34,CC→CW,2026-01-20,,20093.0,20093.0,570.0,Monedero
10,178071,Manquimavida,El Arenal,20311.0,L1,V1,2026-01-20 09:25:51,2026-01-20 10:14:22,HQ→TH,2026-01-20,,20311.0,20311.0,550.0,Monedero
11,178071,El Arenal,Manquimavida,20330.0,L1,V1,2026-01-20 19:27:38,2026-01-20 20:15:35,TH→HQ,2026-01-20,,20330.0,20330.0,550.0,Monedero
12,179376,Concepcion,La Leonera,20332.0,L1,V1,2026-01-20 20:04:49,2026-01-20 20:48:49,TH→HQ,2026-01-20,,20332.0,20330.0,510.0,Monedero
13,181440,Costa Mar,Coronel,20001.0,L2,V1,2026-01-20 06:56:21,2026-01-20 07:28:42,CC→CW,2026-01-20,,20001.0,20001.0,650.0,Monedero
14,181440,Coronel,Costa Mar,20094.0,L2,V1,2026-01-20 18:18:08,2026-01-20 18:55:14,CW→CC,2026-01-20,,20094.0,20094.0,650.0,Monedero
15,182265,Concepcion,Lzo. Arenas,20351.0,L1,V1,2026-01-20 07:03:00,2026-01-20 07:56:24,HQ→TH,2026-01-20,combo_por_entrada,20351.0,20370.0,850.0,Monedero
16,182265,Concepcion,Los Canelos,20087.0,L2,V1,2026-01-20 18:15:56,2026-01-20 18:51:39,CC→CW,2026-01-20,,20087.0,20087.0,850.0,Monedero
17,182349,Cristo Redentor,Concepcion,20040.0,L2,V1,2026-01-20 09:39:54,2026-01-20 10:24:11,CW→CC,2026-01-20,,20040.0,20040.0,850.0,Monedero
18,182349,Cristo Redentor,Concepcion,20040.0,L2,V1,2026-01-20 09:40:09,2026-01-20 10:23:51,CW→CC,2026-01-20,,20040.0,20040.0,850.0,Monedero
