viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Cristo Redentor,Concepcion,20034,L2,V1,2025-10-27 10:27:39,2025-10-27 11:17:53,CW→CC,2025-10-27,,20034,20034
1,174655,Huinca,Juan Pablo II,20018,L2,V1,2025-10-27 08:05:45,2025-10-27 08:37:03,CW→CC,2025-10-27,,20018,20018
2,175464,Concepcion,Hito Galvarino,20069,L2,V1,2025-10-27 18:19:37,2025-10-27 19:12:25,CC→CW,2025-10-27,,20069,20069
3,176452,Hualqui,Concepcion,20862,L1,V1,2025-10-27 21:30:35,2025-10-27 22:45:29,HQ→TH,2025-10-27,,20862,20862
4,177715,Lomas Coloradas,Concepcion,20028,L2,V1,2025-10-27 09:48:54,2025-10-27 10:17:48,CW→CC,2025-10-27,,20028,20028
5,177715,Concepcion,Lomas Coloradas,20075,L2,V1,2025-10-27 19:10:26,2025-10-27 19:41:11,CC→CW,2025-10-27,,20075,20075
6,177723,Concepcion,Pedro Medina,20332,L1,V1,2025-10-27 20:28:43,2025-10-27 20:43:55,TH→HQ,2025-10-27,,20332,20332
7,177738,Coronel,Lomas Coloradas,20088,L2,V1,2025-10-27 20:02:57,2025-10-27 20:39:49,CW→CC,2025-10-27,,20088,20088
8,177766,Concepcion,Chiguayante,20855,L1,V1,2025-10-27 20:59:50,2025-10-27 21:26:42,TH→HQ,2025-10-27,,20855,20855
9,177968,Manquimavida,Concepcion,20371,L1,V2,2025-10-27 07:24:30,2025-10-27 07:44:46,,2025-10-27,sin_combo_factible_en_hub|sin_s1_factible_retro,,20371
10,177968,Concepcion,Manquimavida,20310,L1,V1,2025-10-27 09:24:09,2025-10-27 09:43:50,TH→HQ,2025-10-27,,20310,
11,177998,Coronel,Concepcion,20046,L2,V1,2025-10-27 13:47:32,2025-10-27 14:46:08,CW→CC,2025-10-27,,20046,20046
12,178070,Costa Mar,Lomas Coloradas,20051,L2,V1,2025-10-27 15:42:07,2025-10-27 15:55:46,CC→CW,2025-10-27,,20051,20051
13,178071,Manquimavida,El Arenal,20311,L1,V1,2025-10-27 09:16:41,2025-10-27 10:12:48,HQ→TH,2025-10-27,,20311,20311
14,178095,Cdal. Raul Silva Henriquez,Concepcion,20068,L2,V1,2025-10-27 19:08:15,2025-10-27 19:31:59,CW→CC,2025-10-27,combo_relajado_pase3,20068,20071
15,178811,Coronel,Juan Pablo II,20020,L2,V1,2025-10-27 08:22:01,2025-10-27 09:04:57,CW→CC,2025-10-27,,20020,20020
16,178811,Concepcion,Coronel,20035,L2,V1,2025-10-27 11:03:26,2025-10-27 12:01:28,CC→CW,2025-10-27,,20035,20035
17,178880,Hito Galvarino,Coronel,20063,L2,V1,2025-10-27 18:24:15,2025-10-27 18:51:18,CC→CW,2025-10-27,,20063,20063
18,179098,Concepcion,Manquimavida,20318,L1,V1,2025-10-27 14:52:36,2025-10-27 15:58:21,TH→HQ,2025-10-27,combo_por_entrada,20318,20318
19,179485,Diagonal Bio Bio,Costa Mar,20093,L2,V1,2025-10-27 21:47:30,2025-10-27 21:55:50,CC→CW,2025-10-27,,20093,20093
20,180305,Costa Mar,Cristo Redentor,20031,L2,V1,2025-10-27 10:49:59,2025-10-27 11:22:39,CC→CW,2025-10-27,,20031,20031
21,180305,Cristo Redentor,Costa Mar,20092,L2,V1,2025-10-27 20:38:40,2025-10-27 21:15:10,CW→CC,2025-10-27,,20092,20092
