viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,142142,Concepcion,Lomas Coloradas,20165,L2,V1,2026-05-16 19:13:34,2026-05-16 19:50:33,CC→CW,2026-05-16,,20165,20165,570,Monedero
1,177208,Concepcion,Coronel,20163,L2,V1,2026-05-16 18:50:24,2026-05-16 19:43:31,CC→CW,2026-05-16,,20163,20163,880,Monedero
2,177227,Concepcion,Hito Galvarino,20163,L2,V1,2026-05-16 18:40:54,2026-05-16 19:30:11,CC→CW,2026-05-16,,20163,20163,850,Monedero
3,177354,Los Canelos,Concepcion,20066,L2,V1,2026-05-16 14:50:31,2026-05-16 15:32:14,CW→CC,2026-05-16,,20066,20066,850,Monedero
4,177634,Costa Mar,Cristo Redentor,20053,L2,V1,2026-05-16 12:13:25,2026-05-16 12:46:56,CC→CW,2026-05-16,,20053,20053,630,Monedero
5,177825,Laguna Quinenco,Concepcion,20052,L2,V1,2026-05-16 11:16:19,2026-05-16 12:05:33,CW→CC,2026-05-16,,20052,20052,880,Monedero
6,179098,Los Canelos,Coronel,20035,L2,V1,2026-05-16 10:34:12,2026-05-16 10:50:49,CC→CW,2026-05-16,,20035,20035,530,Monedero
7,179118,Concepcion,Lomas Coloradas,20167,L2,V1,2026-05-16 20:02:08,2026-05-16 20:50:56,CC→CW,2026-05-16,,20167,20167,570,Monedero
8,179514,Concepcion,Lomas Coloradas,20057,L2,V1,2026-05-16 12:38:24,2026-05-16 13:19:49,CC→CW,2026-05-16,,20057,20057,570,Monedero
9,180279,El Arenal,Concepcion,20859,L1,V1,2026-05-16 12:25:49,2026-05-16 13:29:43,TH→HQ,2026-05-16,match_por_salida_fallback,20859,20859,880,Monedero
10,180474,Cristo Redentor,Los Canelos,20162,L2,V1,2026-05-16 18:18:43,2026-05-16 18:25:50,CW→CC,2026-05-16,,20162,20162,460,Monedero
11,181334,Costa Mar,Coronel,20149,L2,V1,2026-05-16 08:43:04,2026-05-16 09:12:31,CC→CW,2026-05-16,,20149,20149,650,Monedero
12,184194,Concepcion,Huinca,20157,L2,V1,2026-05-16 17:25:59,2026-05-16 18:06:03,CC→CW,2026-05-16,,20157,20157,850,Monedero
13,184405,Laguna Quinenco,Concepcion,20052,L2,V1,2026-05-16 11:14:49,2026-05-16 12:05:21,CW→CC,2026-05-16,,20052,20052,880,Monedero
14,185164,Concepcion,Lomas Coloradas,20157,L2,V1,2026-05-16 17:23:49,2026-05-16 17:50:01,CC→CW,2026-05-16,,20157,20157,570,Monedero
15,186052,El Arenal,Hualqui,20322,L1,V1,2026-05-16 17:00:41,2026-05-16 17:59:02,TH→HQ,2026-05-16,,20322,20322,580,Monedero
16,187616,Lomas Coloradas,Concepcion,20040,L2,V1,2026-05-16 09:55:44,2026-05-16 10:23:59,CW→CC,2026-05-16,,20040,20040,570,Monedero
17,189248,Alborada,Diagonal Bio Bio,20068,L2,V1,2026-05-16 15:53:39,2026-05-16 16:10:22,CW→CC,2026-05-16,,20068,20068,440,Monedero
18,189248,Juan Pablo II,Alborada,20165,L2,V1,2026-05-16 19:28:51,2026-05-16 19:42:57,CC→CW,2026-05-16,,20165,20165,440,Monedero
19,189953,Lomas Coloradas,Laguna Quinenco,20069,L2,V1,2026-05-16 16:55:18,2026-05-16 17:20:45,CC→CW,2026-05-16,,20069,20069,650,Monedero
20,189953,Laguna Quinenco,Lomas Coloradas,20162,L2,V1,2026-05-16 18:12:14,2026-05-16 18:38:00,CW→CC,2026-05-16,,20162,20162,650,Monedero
21,190809,Huinca,Concepcion,20152,L2,V1,2026-05-16 08:36:29,2026-05-16 09:13:10,CW→CC,2026-05-16,,20152,20152,850,Monedero
22,190831,Cdal. Raul Silva Henriquez,Juan Pablo II,20040,L2,V1,2026-05-16 09:58:52,2026-05-16 10:16:35,CW→CC,2026-05-16,,20040,20040,510,Monedero
23,190831,Juan Pablo II,Cdal. Raul Silva Henriquez,20169,L2,V1,2026-05-16 20:21:18,2026-05-16 20:53:29,CC→CW,2026-05-16,,20169,20169,510,Monedero
24,191364,Cdal. Raul Silva Henriquez,Coronel,20165,L2,V1,2026-05-16 19:47:26,2026-05-16 20:14:09,CC→CW,2026-05-16,,20165,20165,650,Monedero
25,191395,Huinca,Concepcion,20180,L2,V1,2026-05-16 16:50:23,2026-05-16 17:27:06,CW→CC,2026-05-16,,20180,20180,850,Monedero
26,191677,Los Condores,Mercado,20844,L1,V1,2026-05-16 12:45:32,2026-05-16 13:17:59,HQ→TH,2026-05-16,,20844,20844,490,Monedero
27,192430,Concepcion,Hito Galvarino,20163,L2,V1,2026-05-16 18:53:22,2026-05-16 19:30:03,CC→CW,2026-05-16,,20163,20163,850,Monedero
28,193317,Cdal. Raul Silva Henriquez,Juan Pablo II,20066,L2,V1,2026-05-16 14:56:57,2026-05-16 15:21:42,CW→CC,2026-05-16,,20066,20066,510,Monedero
29,193987,Laguna Quinenco,Juan Pablo II,20144,L2,V1,2026-05-16 06:39:21,2026-05-16 07:37:19,CW→CC,2026-05-16,,20144,20142,790,Monedero
30,193987,Juan Pablo II,Laguna Quinenco,20053,L2,V1,2026-05-16 12:11:04,2026-05-16 12:50:32,CC→CW,2026-05-16,,20053,20053,790,Monedero
31,194694,Concepcion,Costa Mar,20173,L2,V1,2026-05-16 21:09:35,2026-05-16 21:45:05,CC→CW,2026-05-16,,20173,20173,570,Monedero
32,194772,Cristo Redentor,Concepcion,20062,L2,V1,2026-05-16 13:47:51,2026-05-16 14:34:52,CW→CC,2026-05-16,,20062,20062,850,Monedero
33,194772,Concepcion,Cristo Redentor,20069,L2,V1,2026-05-16 16:22:20,2026-05-16 17:17:10,CC→CW,2026-05-16,,20069,20069,850,Monedero
34,199341,Coronel,Concepcion,20166,L2,V1,2026-05-16 19:15:02,2026-05-16 19:59:12,CW→CC,2026-05-16,,20166,20166,880,Monedero
35,199468,Costa Mar,Lomas Coloradas,20169,L2,V1,2026-05-16 20:38:03,2026-05-16 20:50:25,CC→CW,2026-05-16,,20169,20169,430,Monedero
36,201326,Concepcion,La Leonera,20322,L1,V1,2026-05-16 17:06:43,2026-05-16 17:47:51,TH→HQ,2026-05-16,match_por_salida_fallback,20322,20322,590,Monedero
37,219484,Concepcion,Costa Mar,20157,L2,V1,2026-05-16 16:52:42,2026-05-16 17:44:27,CC→CW,2026-05-16,,20157,20157,570,Monedero
