viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,165256,Cdal. Raul Silva Henriquez,Juan Pablo II,20044.0,L2,V1,2026-01-29 10:19:07,2026-01-29 10:42:00,CW→CC,2026-01-29,,20044.0,20042.0,510.0,Monedero
1,175900,Los Canelos,Diagonal Bio Bio,20066.0,L2,V1,2026-01-29 14:48:06,2026-01-29 15:14:12,CW→CC,2026-01-29,,20066.0,20062.0,650.0,Monedero
2,176675,Cristo Redentor,Hito Galvarino,20002.0,L2,V1,2026-01-29 06:13:21,2026-01-29 06:24:12,CW→CC,2026-01-29,,20002.0,20002.0,460.0,Monedero
3,177512,Los Condores,Concepcion,20304.0,L1,V1,2026-01-29 07:40:50,2026-01-29 07:56:14,TH→HQ,2026-01-29,,20304.0,20304.0,500.0,Monedero
4,177521,Concepcion,Concepcion,,,,2026-01-29 09:48:50,2026-01-29 09:49:56,,2026-01-29,no viajo,,,420.0,Monedero
5,177521,Concepcion,Concepcion,,,,2026-01-29 20:01:53,2026-01-29 20:05:05,,2026-01-29,no viajo,,,420.0,Monedero
6,177763,Diagonal Bio Bio,Coronel,20049.0,L2,V1,2026-01-29 11:37:00,2026-01-29 12:15:39,CC→CW,2026-01-29,,20049.0,20049.0,790.0,Monedero
7,177922,Concepcion,Hualqui,20328.0,L1,V1,2026-01-29 19:08:26,2026-01-29 19:59:22,TH→HQ,2026-01-29,,20328.0,20328.0,550.0,Monedero
8,177928,Laguna Quinenco,Coronel,20051.0,L2,V1,2026-01-29 12:18:29,2026-01-29 12:29:38,CC→CW,2026-01-29,,20051.0,20051.0,440.0,Monedero
9,177928,Laguna Quinenco,Coronel,20051.0,L2,V1,2026-01-29 12:18:38,2026-01-29 12:29:17,CC→CW,2026-01-29,,20051.0,20051.0,440.0,Monedero
10,177928,Coronel,Laguna Quinenco,20062.0,L2,V1,2026-01-29 13:41:59,2026-01-29 13:54:34,CW→CC,2026-01-29,,20062.0,20062.0,440.0,Monedero
11,177928,Coronel,Laguna Quinenco,20062.0,L2,V1,2026-01-29 13:42:25,2026-01-29 13:54:25,CW→CC,2026-01-29,,20062.0,20062.0,440.0,Monedero
12,177968,Manquimavida,Concepcion,20305.0,L1,V1,2026-01-29 07:39:48,2026-01-29 08:05:17,HQ→TH,2026-01-29,,20305.0,20305.0,510.0,Monedero
13,177968,Concepcion,Manquimavida,,,,2026-01-29 09:18:11,2026-01-29 09:44:58,,2026-01-29,sin_combo_factible_en_hub|sin_s1_factible_retro,,,510.0,Monedero
14,178022,Concepcion,Los Condores,20333.0,L1,V1,2026-01-29 19:51:42,2026-01-29 20:59:03,HQ→TH,2026-01-29,combo_por_entrada,20333.0,20333.0,590.0,Monedero
15,178071,Manquimavida,El Arenal,20311.0,L1,V1,2026-01-29 09:23:32,2026-01-29 10:16:03,HQ→TH,2026-01-29,,20311.0,20311.0,550.0,Monedero
16,178071,El Arenal,Manquimavida,20330.0,L1,V1,2026-01-29 19:19:13,2026-01-29 20:14:45,TH→HQ,2026-01-29,,20330.0,20328.0,550.0,Monedero
17,178880,Huinca,Costa Mar,20090.0,L2,V1,2026-01-29 18:03:23,2026-01-29 18:54:44,CW→CC,2026-01-29,,20090.0,20090.0,630.0,Monedero
18,179098,Laguna Quinenco,Los Canelos,20092.0,L2,V1,2026-01-29 18:11:38,2026-01-29 18:21:42,CW→CC,2026-01-29,,20092.0,20092.0,530.0,Monedero
19,179295,Concepcion,Cdal. Raul Silva Henriquez,20107.0,L2,V1,2026-01-29 20:09:31,2026-01-29 20:41:29,CC→CW,2026-01-29,,20107.0,20107.0,570.0,Monedero
20,179376,Los Condores,La Leonera,20332.0,L1,V1,2026-01-29 20:03:02,2026-01-29 20:47:34,TH→HQ,2026-01-29,,20332.0,20332.0,540.0,Monedero
21,179458,Concepcion,Coronel,20093.0,L2,V1,2026-01-29 19:00:21,2026-01-29 19:49:31,CC→CW,2026-01-29,,20093.0,20093.0,880.0,Monedero
22,180377,Huinca,Juan Pablo II,20066.0,L2,V1,2026-01-29 14:42:10,2026-01-29 15:16:54,CW→CC,2026-01-29,,20066.0,20064.0,680.0,Monedero
23,180377,Concepcion,Huinca,20117.0,L2,V1,2026-01-29 21:09:20,2026-01-29 21:54:54,CC→CW,2026-01-29,,20117.0,20115.0,850.0,Monedero
24,180387,Concepcion,Los Condores,20842.0,L1,V1,2026-01-29 08:05:03,2026-01-29 08:47:26,HQ→TH,2026-01-29,match_por_salida_fallback,20842.0,20842.0,590.0,Monedero
25,180562,Cristo Redentor,Costa Mar,20194.0,L2,V1,2026-01-29 15:54:42,2026-01-29 16:29:32,CW→CC,2026-01-29,,20194.0,20194.0,630.0,Monedero
26,180562,Costa Mar,Huinca,20093.0,L2,V1,2026-01-29 19:05:07,2026-01-29 19:39:34,CC→CW,2026-01-29,,20093.0,20091.0,630.0,Monedero
27,181162,Los Canelos,Coronel,20065.0,L2,V1,2026-01-29 15:45:17,2026-01-29 16:00:50,CC→CW,2026-01-29,,20065.0,20065.0,530.0,Monedero
28,181162,Coronel,Los Canelos,20082.0,L2,V1,2026-01-29 17:08:16,2026-01-29 17:21:03,CW→CC,2026-01-29,,20082.0,20082.0,530.0,Monedero
29,181343,La Leonera,Chiguayante,20305.0,L1,V1,2026-01-29 07:40:59,2026-01-29 07:54:05,HQ→TH,2026-01-29,,20305.0,20305.0,420.0,Monedero
