viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,153193,Concepcion,Huinca,20107,L2,V1,2026-05-27 19:48:26,2026-05-27 20:44:26,CC→CW,2026-05-27,,20107,20107,850,Monedero
1,175965,Laguna Quinenco,Concepcion,20090,L2,V1,2026-05-27 17:48:55,2026-05-27 18:37:41,CW→CC,2026-05-27,,20090,20090,880,Monedero
2,176095,El Parque,Los Canelos,20005,L2,V1,2026-05-27 07:28:43,2026-05-27 07:45:07,CC→CW,2026-05-27,,20005,20005,610,Monedero
3,176113,Huinca,Concepcion,20014,L2,V1,2026-05-27 07:00:57,2026-05-27 08:26:40,CW→CC,2026-05-27,combo_por_entrada,20014,20014,900,Monedero
4,176113,Mercado,Concepcion,20326,L1,V1,2026-05-27 17:57:20,2026-05-27 19:12:54,TH→HQ,2026-05-27,combo_por_entrada,20326,20326,900,Monedero
5,176541,Concepcion,Diagonal Bio Bio,20035,L2,V1,2026-05-27 09:36:04,2026-05-27 09:59:02,CC→CW,2026-05-27,,20035,20033,570,Monedero
6,176541,Concepcion,Diagonal Bio Bio,20095,L2,V1,2026-05-27 18:54:10,2026-05-27 19:11:07,CC→CW,2026-05-27,,20095,20093,570,Monedero
7,176675,Cristo Redentor,Hito Galvarino,20036,L2,V1,2026-05-27 09:13:13,2026-05-27 09:29:28,CW→CC,2026-05-27,,20036,20034,460,Monedero
8,177354,Concepcion,Los Canelos,20089,L2,V1,2026-05-27 18:24:38,2026-05-27 19:13:08,CC→CW,2026-05-27,,20089,20089,850,Monedero
9,177748,Concepcion,Cdal. Raul Silva Henriquez,20071,L2,V1,2026-05-27 16:26:01,2026-05-27 17:02:09,CC→CW,2026-05-27,,20071,20069,570,Monedero
10,177936,La Leonera,Chiguayante,20305,L1,V1,2026-05-27 07:36:21,2026-05-27 07:51:49,HQ→TH,2026-05-27,,20305,20305,420,Monedero
11,179169,UTF Santa Maria,Mercado,20397,L1,V1,2026-05-27 07:38:22,2026-05-27 08:04:18,HQ→TH,2026-05-27,,20397,20397,490,Monedero
12,179376,Concepcion,La Leonera,20332,L1,V1,2026-05-27 20:19:39,2026-05-27 20:49:04,TH→HQ,2026-05-27,,20332,20332,510,Monedero
13,180077,Los Condores,Chiguayante,20300,L1,V1,2026-05-27 06:45:33,2026-05-27 07:41:15,TH→HQ,2026-05-27,,20300,20300,540,Monedero
14,180297,Costa Mar,Lomas Coloradas,20023,L2,V1,2026-05-27 08:39:35,2026-05-27 08:46:49,CC→CW,2026-05-27,,20023,20023,430,Monedero
15,180297,Lomas Coloradas,Costa Mar,20042,L2,V1,2026-05-27 10:11:16,2026-05-27 10:23:48,CW→CC,2026-05-27,,20042,20042,430,Monedero
16,180619,Costa Mar,Coronel,20015,L2,V1,2026-05-27 08:06:24,2026-05-27 08:36:44,CC→CW,2026-05-27,,20015,20015,650,Monedero
17,180619,Coronel,Concepcion,20084,L2,V1,2026-05-27 17:15:14,2026-05-27 18:11:54,CW→CC,2026-05-27,,20084,20084,880,Monedero
18,181228,Costa Mar,Cristo Redentor,20075,L2,V1,2026-05-27 17:14:00,2026-05-27 17:51:40,CC→CW,2026-05-27,,20075,20073,630,Monedero
19,181334,Costa Mar,Concepcion,20092,L2,V1,2026-05-27 18:24:05,2026-05-27 18:47:03,CW→CC,2026-05-27,,20092,20090,570,Monedero
20,181334,Concepcion,Costa Mar,20113,L2,V1,2026-05-27 20:54:10,2026-05-27 21:20:41,CC→CW,2026-05-27,,20113,20113,570,Monedero
21,182321,Mercado,Concepcion,20318,L1,V1,2026-05-27 15:27:18,2026-05-27 15:56:40,TH→HQ,2026-05-27,,20318,20318,540,Monedero
22,182383,Lomas Coloradas,Concepcion,20196,L2,V1,2026-05-27 06:49:56,2026-05-27 07:15:00,CW→CC,2026-05-27,,20196,20196,570,Monedero
23,182383,Concepcion,Lomas Coloradas,20071,L2,V1,2026-05-27 16:35:59,2026-05-27 16:59:40,CC→CW,2026-05-27,,20071,20071,570,Monedero
24,183372,Los Condores,Hualqui,20300,L1,V1,2026-05-27 06:38:32,2026-05-27 07:31:31,TH→HQ,2026-05-27,,20300,20300,560,Monedero
