viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,176113,Lomas Coloradas,Huinca,20091.0,L2,V1,2026-06-02 18:52:45,2026-06-02 19:16:40,CC→CW,2026-06-02,,20091.0,20091.0,630,Monedero
1,176255,Costa Mar,Cristo Redentor,20053.0,L2,V1,2026-06-02 12:16:46,2026-06-02 12:50:31,CC→CW,2026-06-02,,20053.0,20053.0,630,Monedero
2,176255,Cristo Redentor,Costa Mar,20104.0,L2,V1,2026-06-02 18:56:53,2026-06-02 19:30:53,CW→CC,2026-06-02,,20104.0,20104.0,630,Monedero
3,176675,Cristo Redentor,Hito Galvarino,20052.0,L2,V1,2026-06-02 11:27:41,2026-06-02 11:50:22,CW→CC,2026-06-02,,20052.0,20052.0,460,Monedero
4,177271,Cdal. Raul Silva Henriquez,Concepcion,20196.0,L2,V1,2026-06-02 06:33:59,2026-06-02 08:01:15,CW→CC,2026-06-02,combo_por_entrada,20196.0,20002.0,590,Monedero
5,177469,Hito Galvarino,Laguna Quinenco,20111.0,L2,V1,2026-06-02 20:50:58,2026-06-02 21:19:35,CC→CW,2026-06-02,,20111.0,20109.0,530,Monedero
6,177512,UTF Santa Maria,Concepcion,20865.0,L1,V1,2026-06-02 08:03:30,2026-06-02 08:25:23,TH→HQ,2026-06-02,,20865.0,20865.0,500,Monedero
7,177723,Concepcion,Pedro Medina,20376.0,L1,V1,2026-06-02 16:49:55,2026-06-02 17:14:29,TH→HQ,2026-06-02,,20376.0,20376.0,510,Monedero
8,177899,Concepcion,Manquimavida,20332.0,L1,V1,2026-06-02 20:19:30,2026-06-02 20:47:03,TH→HQ,2026-06-02,,20332.0,20332.0,510,Monedero
9,177936,La Leonera,Chiguayante,20305.0,L1,V1,2026-06-02 07:37:19,2026-06-02 07:54:29,HQ→TH,2026-06-02,,20305.0,20305.0,420,Monedero
10,178208,Lzo. Arenas,Manquimavida,20324.0,L1,V1,2026-06-02 17:36:50,2026-06-02 18:20:07,TH→HQ,2026-06-02,,20324.0,20324.0,510,Monedero
11,179096,Los Canelos,Hito Galvarino,20024.0,L2,V1,2026-06-02 07:54:07,2026-06-02 08:05:53,CW→CC,2026-06-02,,20024.0,20022.0,440,Monedero
12,179098,Los Canelos,Concepcion,20066.0,L2,V1,2026-06-02 14:53:48,2026-06-02 20:10:55,CW→CC,2026-06-02,combo_por_entrada,20066.0,20066.0,900,Monedero
13,179115,El Parque,Cdal. Raul Silva Henriquez,20069.0,L2,V1,2026-06-02 16:25:24,2026-06-02 16:47:16,CC→CW,2026-06-02,,20069.0,20069.0,430,Monedero
14,179169,Juan Pablo II,Concepcion,20100.0,L2,V1,2026-06-02 19:14:38,2026-06-02 19:42:04,CW→CC,2026-06-02,combo_por_entrada,20100.0,20090.0,560,Monedero
15,179212,El Parque,Lomas Coloradas,20053.0,L2,V1,2026-06-02 12:11:27,2026-06-02 12:33:22,CC→CW,2026-06-02,,20053.0,20053.0,430,Monedero
16,179212,Diagonal Bio Bio,Lomas Coloradas,20097.0,L2,V1,2026-06-02 19:19:30,2026-06-02 19:57:47,CC→CW,2026-06-02,,20097.0,20097.0,510,Monedero
17,179295,Concepcion,Cdal. Raul Silva Henriquez,20109.0,L2,V1,2026-06-02 20:08:47,2026-06-02 21:00:21,CC→CW,2026-06-02,,20109.0,20109.0,570,Monedero
18,180077,Chiguayante,Los Condores,20327.0,L1,V1,2026-06-02 17:52:10,2026-06-02 18:50:15,HQ→TH,2026-06-02,,20327.0,20327.0,540,Monedero
19,180619,Costa Mar,Coronel,20011.0,L2,V1,2026-06-02 07:51:50,2026-06-02 08:25:33,CC→CW,2026-06-02,,20011.0,20011.0,650,Monedero
20,180619,Coronel,Costa Mar,20084.0,L2,V1,2026-06-02 17:15:05,2026-06-02 18:14:23,CW→CC,2026-06-02,,20084.0,20084.0,650,Monedero
21,181233,Higueras,La Leonera,20318.0,L1,V1,2026-06-02 15:37:45,2026-06-02 16:20:23,TH→HQ,2026-06-02,,20318.0,20318.0,540,Monedero
22,181238,La Leonera,Concepcion,20313.0,L1,V1,2026-06-02 09:55:40,2026-06-02 10:38:40,HQ→TH,2026-06-02,,20313.0,20313.0,510,Monedero
23,181343,La Leonera,Lzo. Arenas,20309.0,L1,V1,2026-06-02 08:40:02,2026-06-02 09:09:19,HQ→TH,2026-06-02,,20309.0,20371.0,510,Monedero
24,181422,Concepcion,El Arenal,20331.0,L1,V1,2026-06-02 19:23:34,2026-06-02 19:53:57,HQ→TH,2026-06-02,,20331.0,20331.0,540,Monedero
25,183372,Hualqui,Concepcion,20856.0,L1,V1,2026-06-02 15:33:37,2026-06-02 16:32:54,HQ→TH,2026-06-02,combo_relajado_pase1,20856.0,,560,Monedero
26,184180,Los Canelos,Cdal. Raul Silva Henriquez,20058.0,L2,V1,2026-06-02 12:34:16,2026-06-02 12:50:05,CW→CC,2026-06-02,,20058.0,20054.0,610,Monedero
27,184323,Costa Mar,Concepcion,20068.0,L2,V1,2026-06-02 15:38:36,2026-06-02 16:50:42,CW→CC,2026-06-02,combo_por_entrada,20068.0,20068.0,590,Monedero
28,185083,Lomas Coloradas,Concepcion,20030.0,L2,V1,2026-06-02 08:47:31,2026-06-02 09:34:14,CW→CC,2026-06-02,combo_por_entrada,20030.0,20028.0,590,Monedero
29,185091,Concepcion,Los Condores,20321.0,L1,V1,2026-06-02 16:35:02,2026-06-02 20:59:14,HQ→TH,2026-06-02,,20321.0,20321.0,500,Monedero
30,185104,Los Canelos,Lomas Coloradas,20098.0,L2,V1,2026-06-02 18:32:14,2026-06-02 19:13:14,CW→CC,2026-06-02,,20098.0,20098.0,610,Monedero
31,185164,Concepcion,Lomas Coloradas,20099.0,L2,V1,2026-06-02 19:15:58,2026-06-02 19:58:54,CC→CW,2026-06-02,,20099.0,20099.0,570,Monedero
32,185918,Cristo Redentor,Diagonal Bio Bio,20014.0,L2,V1,2026-06-02 07:14:44,2026-06-02 07:53:20,CW→CC,2026-06-02,,20014.0,20014.0,680,Monedero
33,185918,Diagonal Bio Bio,Cristo Redentor,20073.0,L2,V1,2026-06-02 17:06:58,2026-06-02 18:00:45,CC→CW,2026-06-02,,20073.0,20073.0,680,Monedero
34,185921,UTF Santa Maria,Concepcion,20841.0,L1,V1,2026-06-02 07:04:39,2026-06-02 07:26:53,TH→HQ,2026-06-02,,20841.0,20841.0,500,Monedero
35,186093,Concepcion,Los Condores,20351.0,L1,V1,2026-06-02 07:20:41,2026-06-02 07:35:38,HQ→TH,2026-06-02,,20351.0,,500,Monedero
36,189710,Costa Mar,Coronel,20023.0,L2,V1,2026-06-02 08:39:20,2026-06-02 09:10:36,CC→CW,2026-06-02,,20023.0,20023.0,650,Monedero
37,190135,Concepcion,Diagonal Bio Bio,20063.0,L2,V1,2026-06-02 13:32:38,2026-06-02 14:44:42,CC→CW,2026-06-02,,20063.0,20063.0,570,Monedero
38,190819,Concepcion,Lomas Coloradas,20063.0,L2,V1,2026-06-02 14:31:29,2026-06-02 14:55:10,CC→CW,2026-06-02,,20063.0,20063.0,570,Monedero
39,190819,Lomas Coloradas,Concepcion,20082.0,L2,V1,2026-06-02 17:14:55,2026-06-02 18:22:25,CW→CC,2026-06-02,combo_por_entrada,20082.0,20082.0,590,Monedero
40,190831,Cdal. Raul Silva Henriquez,Juan Pablo II,20022.0,L2,V1,2026-06-02 07:58:19,2026-06-02 08:17:49,CW→CC,2026-06-02,,20022.0,20022.0,510,Monedero
41,190831,Juan Pablo II,Cdal. Raul Silva Henriquez,20075.0,L2,V1,2026-06-02 17:15:43,2026-06-02 17:44:00,CC→CW,2026-06-02,,20075.0,20075.0,510,Monedero
42,191185,Costa Mar,Cristo Redentor,20035.0,L2,V1,2026-06-02 09:58:15,2026-06-02 10:26:57,CC→CW,2026-06-02,,20035.0,20035.0,630,Monedero
43,191185,Cristo Redentor,Alborada,20050.0,L2,V1,2026-06-02 11:01:44,2026-06-02 11:30:57,CW→CC,2026-06-02,,20050.0,20050.0,680,Monedero
44,191304,Concepcion,La Leonera,20326.0,L1,V1,2026-06-02 18:23:04,2026-06-02 18:52:57,TH→HQ,2026-06-02,,20326.0,20326.0,510,Monedero
