fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-02-06,L1,HQ→TH,20301.0,Hualqui,,2026-02-06 06:13:00,780.0,20,0,20.0,780.0,20.0,0.0,0.0,0.0,20.0
2026-02-06,L1,HQ→TH,20301.0,Concepcion,2026-02-06 06:51:00,2026-02-06 06:17:00,780.0,107,25,107.0,780.0,107.0,0.0,0.0,20.0,102.0
2026-02-06,L1,HQ→TH,20301.0,La Leonera,2026-02-06 06:33:00,2026-02-06 06:27:30,780.0,14,1,14.0,679.0,14.0,0.0,0.0,102.0,115.0
2026-02-06,L1,HQ→TH,20301.0,Manquimavida,,2026-02-06 06:28:30,780.0,14,0,14.0,665.0,14.0,0.0,0.0,115.0,129.0
2026-02-06,L1,HQ→TH,20301.0,Pedro Medina,,2026-02-06 06:33:00,780.0,7,0,7.0,651.0,7.0,0.0,0.0,129.0,136.0
2026-02-06,L1,HQ→TH,20301.0,Chiguayante,2026-02-06 06:40:00,2026-02-06 06:35:00,780.0,8,1,8.0,645.0,8.0,0.0,0.0,136.0,143.0
2026-02-06,L1,HQ→TH,20301.0,Lzo. Arenas,2026-02-06 07:05:00,2026-02-06 06:59:00,780.0,3,7,3.0,644.0,3.0,0.0,0.0,143.0,139.0
2026-02-06,L1,HQ→TH,20301.0,UTF Santa Maria,2026-02-06 07:10:00,2026-02-06 07:08:00,780.0,5,12,5.0,653.0,5.0,0.0,0.0,139.0,132.0
2026-02-06,L1,HQ→TH,20301.0,Higueras,2026-02-06 07:18:00,2026-02-06 07:13:00,780.0,1,61,1.0,709.0,1.0,0.0,0.0,132.0,72.0
2026-02-06,L1,HQ→TH,20301.0,Los Condores,2026-02-06 07:14:00,,780.0,0,12,0.0,720.0,0.0,0.0,0.0,72.0,60.0
2026-02-06,L1,HQ→TH,20301.0,El Arenal,2026-02-06 07:21:00,,780.0,0,16,0.0,736.0,0.0,0.0,0.0,60.0,44.0
2026-02-06,L1,HQ→TH,20301.0,Mercado,2026-02-06 07:25:00,,780.0,0,44,0.0,780.0,0.0,0.0,0.0,44.0,0.0
2026-02-06,L1,HQ→TH,20305.0,Hualqui,,2026-02-06 07:24:30,780.0,40,0,40.0,780.0,40.0,0.0,0.0,0.0,40.0
2026-02-06,L1,HQ→TH,20305.0,Concepcion,2026-02-06 08:02:00,2026-02-06 07:26:00,780.0,38,62,38.0,780.0,38.0,0.0,0.0,40.0,16.0
2026-02-06,L1,HQ→TH,20305.0,La Leonera,2026-02-06 07:42:00,2026-02-06 07:37:30,780.0,20,1,20.0,765.0,20.0,0.0,0.0,16.0,35.0
2026-02-06,L1,HQ→TH,20305.0,Manquimavida,,2026-02-06 07:40:30,780.0,24,0,24.0,745.0,24.0,0.0,0.0,35.0,59.0
2026-02-06,L1,HQ→TH,20305.0,Pedro Medina,,2026-02-06 07:41:30,780.0,14,0,14.0,721.0,14.0,0.0,0.0,59.0,73.0
2026-02-06,L1,HQ→TH,20305.0,Chiguayante,2026-02-06 07:50:30,2026-02-06 07:46:00,780.0,21,4,21.0,711.0,21.0,0.0,0.0,73.0,90.0
2026-02-06,L1,HQ→TH,20305.0,Lzo. Arenas,2026-02-06 08:08:00,2026-02-06 08:01:30,780.0,6,25,6.0,715.0,6.0,0.0,0.0,90.0,71.0
2026-02-06,L1,HQ→TH,20305.0,UTF Santa Maria,2026-02-06 08:12:00,2026-02-06 08:08:00,780.0,1,10,1.0,719.0,1.0,0.0,0.0,71.0,62.0
2026-02-06,L1,HQ→TH,20305.0,Los Condores,2026-02-06 08:16:00,,780.0,0,12,0.0,730.0,0.0,0.0,0.0,62.0,50.0
2026-02-06,L1,HQ→TH,20305.0,Higueras,2026-02-06 08:20:00,2026-02-06 08:17:30,780.0,2,11,2.0,741.0,2.0,0.0,0.0,50.0,41.0
2026-02-06,L1,HQ→TH,20305.0,El Arenal,2026-02-06 08:23:00,,780.0,0,13,0.0,752.0,0.0,0.0,0.0,41.0,28.0
2026-02-06,L1,HQ→TH,20305.0,Mercado,2026-02-06 08:27:00,,780.0,0,28,0.0,780.0,0.0,0.0,0.0,28.0,0.0
2026-02-06,L1,HQ→TH,20309.0,Hualqui,,2026-02-06 08:26:00,780.0,32,0,32.0,780.0,32.0,0.0,0.0,0.0,32.0
2026-02-06,L1,HQ→TH,20309.0,Concepcion,2026-02-06 09:00:00,2026-02-06 08:33:00,780.0,13,56,13.0,780.0,13.0,0.0,0.0,32.0,0.0
2026-02-06,L1,HQ→TH,20309.0,La Leonera,,2026-02-06 08:35:00,780.0,9,0,9.0,780.0,9.0,0.0,0.0,0.0,9.0
2026-02-06,L1,HQ→TH,20309.0,Pedro Medina,2026-02-06 08:46:00,2026-02-06 08:39:00,780.0,7,1,7.0,772.0,7.0,0.0,0.0,9.0,15.0
2026-02-06,L1,HQ→TH,20309.0,Manquimavida,,2026-02-06 08:39:00,780.0,16,0,16.0,765.0,16.0,0.0,0.0,15.0,31.0
2026-02-06,L1,HQ→TH,20309.0,Chiguayante,2026-02-06 08:50:00,2026-02-06 08:45:00,780.0,10,1,10.0,750.0,10.0,0.0,0.0,31.0,40.0
2026-02-06,L1,HQ→TH,20309.0,Higueras,,2026-02-06 09:02:00,780.0,1,0,1.0,740.0,1.0,0.0,0.0,40.0,41.0
2026-02-06,L1,HQ→TH,20309.0,Los Condores,2026-02-06 09:16:00,2026-02-06 09:06:00,780.0,1,4,1.0,743.0,1.0,0.0,0.0,41.0,38.0
2026-02-06,L1,HQ→TH,20309.0,Lzo. Arenas,2026-02-06 09:08:00,,780.0,0,2,0.0,744.0,0.0,0.0,0.0,38.0,36.0
2026-02-06,L1,HQ→TH,20309.0,UTF Santa Maria,2026-02-06 09:12:00,2026-02-06 09:09:00,780.0,1,4,1.0,748.0,1.0,0.0,0.0,36.0,33.0
2026-02-06,L1,HQ→TH,20309.0,El Arenal,2026-02-06 09:22:00,,780.0,0,4,0.0,751.0,0.0,0.0,0.0,33.0,29.0
2026-02-06,L1,HQ→TH,20309.0,Mercado,2026-02-06 09:27:00,,780.0,0,18,0.0,769.0,0.0,0.0,0.0,29.0,11.0
2026-02-06,L1,HQ→TH,20311.0,Hualqui,,2026-02-06 09:09:00,780.0,32,0,32.0,780.0,32.0,0.0,0.0,0.0,32.0
2026-02-06,L1,HQ→TH,20311.0,Concepcion,2026-02-06 09:45:00,2026-02-06 09:19:30,780.0,8,39,8.0,780.0,8.0,0.0,0.0,32.0,1.0
2026-02-06,L1,HQ→TH,20311.0,La Leonera,,2026-02-06 09:21:00,780.0,12,0,12.0,779.0,12.0,0.0,0.0,1.0,13.0
2026-02-06,L1,HQ→TH,20311.0,Manquimavida,,2026-02-06 09:23:30,780.0,6,0,6.0,767.0,6.0,0.0,0.0,13.0,19.0
2026-02-06,L1,HQ→TH,20311.0,Pedro Medina,2026-02-06 09:30:00,2026-02-06 09:27:00,780.0,3,1,3.0,762.0,3.0,0.0,0.0,19.0,21.0
2026-02-06,L1,HQ→TH,20311.0,Chiguayante,,2026-02-06 09:31:30,780.0,4,0,4.0,759.0,4.0,0.0,0.0,21.0,25.0
2026-02-06,L1,HQ→TH,20311.0,Los Condores,2026-02-06 10:01:00,2026-02-06 09:49:00,780.0,1,3,1.0,758.0,1.0,0.0,0.0,25.0,23.0
2026-02-06,L1,HQ→TH,20311.0,Lzo. Arenas,2026-02-06 09:52:00,2026-02-06 09:50:00,780.0,3,4,3.0,761.0,3.0,0.0,0.0,23.0,22.0
2026-02-06,L1,HQ→TH,20311.0,UTF Santa Maria,2026-02-06 09:56:30,2026-02-06 09:53:00,780.0,1,4,1.0,762.0,1.0,0.0,0.0,22.0,19.0
2026-02-06,L1,HQ→TH,20311.0,Higueras,2026-02-06 10:04:30,2026-02-06 09:54:30,780.0,2,2,2.0,763.0,2.0,0.0,0.0,19.0,19.0
2026-02-06,L1,HQ→TH,20311.0,El Arenal,2026-02-06 10:11:00,,780.0,0,2,0.0,763.0,0.0,0.0,0.0,19.0,17.0
2026-02-06,L1,HQ→TH,20311.0,Mercado,2026-02-06 10:15:00,,780.0,0,17,0.0,780.0,0.0,0.0,0.0,17.0,0.0
2026-02-06,L1,HQ→TH,20313.0,Concepcion,2026-02-06 10:36:00,2026-02-06 09:55:00,780.0,21,32,21.0,780.0,21.0,0.0,0.0,0.0,0.0
2026-02-06,L1,HQ→TH,20313.0,Hualqui,,2026-02-06 09:55:00,780.0,19,0,19.0,780.0,19.0,0.0,0.0,0.0,19.0
2026-02-06,L1,HQ→TH,20313.0,Pedro Medina,2026-02-06 10:21:00,2026-02-06 09:57:00,780.0,2,1,2.0,762.0,2.0,0.0,0.0,19.0,20.0
2026-02-06,L1,HQ→TH,20313.0,La Leonera,,2026-02-06 10:02:00,780.0,8,0,8.0,760.0,8.0,0.0,0.0,20.0,28.0
2026-02-06,L1,HQ→TH,20313.0,Manquimavida,2026-02-06 10:19:00,2026-02-06 10:08:30,780.0,12,2,12.0,754.0,12.0,0.0,0.0,28.0,38.0
2026-02-06,L1,HQ→TH,20313.0,Chiguayante,2026-02-06 10:24:00,2026-02-06 10:12:00,780.0,12,1,12.0,743.0,12.0,0.0,0.0,38.0,49.0
2026-02-06,L1,HQ→TH,20313.0,Lzo. Arenas,2026-02-06 10:41:00,2026-02-06 10:22:00,780.0,3,4,3.0,735.0,3.0,0.0,0.0,49.0,48.0
2026-02-06,L1,HQ→TH,20313.0,UTF Santa Maria,2026-02-06 10:44:00,,780.0,0,8,0.0,740.0,0.0,0.0,0.0,48.0,40.0
2026-02-06,L1,HQ→TH,20313.0,Los Condores,2026-02-06 10:48:00,,780.0,0,6,0.0,746.0,0.0,0.0,0.0,40.0,34.0
2026-02-06,L1,HQ→TH,20313.0,Higueras,2026-02-06 10:50:00,,780.0,0,8,0.0,754.0,0.0,0.0,0.0,34.0,26.0
2026-02-06,L1,HQ→TH,20313.0,El Arenal,2026-02-06 10:54:00,,780.0,0,2,0.0,756.0,0.0,0.0,0.0,26.0,24.0
2026-02-06,L1,HQ→TH,20313.0,Mercado,2026-02-06 10:57:00,,780.0,0,13,0.0,769.0,0.0,0.0,0.0,24.0,11.0
2026-02-06,L1,HQ→TH,20315.0,Hualqui,,2026-02-06 11:32:00,780.0,15,0,15.0,780.0,15.0,0.0,0.0,0.0,15.0
2026-02-06,L1,HQ→TH,20315.0,Concepcion,2026-02-06 12:11:00,2026-02-06 11:38:00,780.0,44,18,44.0,780.0,44.0,0.0,0.0,15.0,41.0
2026-02-06,L1,HQ→TH,20315.0,Manquimavida,,2026-02-06 11:41:00,780.0,2,0,2.0,739.0,2.0,0.0,0.0,41.0,43.0
2026-02-06,L1,HQ→TH,20315.0,La Leonera,,2026-02-06 11:45:00,780.0,7,0,7.0,737.0,7.0,0.0,0.0,43.0,50.0
2026-02-06,L1,HQ→TH,20315.0,Pedro Medina,,2026-02-06 11:46:00,780.0,2,0,2.0,730.0,2.0,0.0,0.0,50.0,52.0
2026-02-06,L1,HQ→TH,20315.0,Lzo. Arenas,2026-02-06 12:21:00,2026-02-06 11:47:00,780.0,7,6,7.0,734.0,7.0,0.0,0.0,52.0,53.0
2026-02-06,L1,HQ→TH,20315.0,Chiguayante,,2026-02-06 11:50:00,780.0,7,0,7.0,727.0,7.0,0.0,0.0,53.0,60.0
2026-02-06,L1,HQ→TH,20315.0,UTF Santa Maria,2026-02-06 12:22:30,2026-02-06 12:18:30,780.0,2,2,2.0,722.0,2.0,0.0,0.0,60.0,60.0
2026-02-06,L1,HQ→TH,20315.0,Los Condores,2026-02-06 12:27:00,,780.0,0,10,0.0,730.0,0.0,0.0,0.0,60.0,50.0
