viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,142399,Lzo. Arenas,Mercado,20856,L1,V1,2026-03-20 16:00:08,2026-03-20 16:33:52,HQ→TH,2026-03-20,,20856,20856
1,142399,Mercado,Concepcion,20324,L1,V1,2026-03-20 17:24:41,2026-03-20 18:21:38,TH→HQ,2026-03-20,,20324,20324
2,153193,El Parque,Huinca,20065,L2,V1,2026-03-20 15:27:09,2026-03-20 15:50:10,CC→CW,2026-03-20,,20065,20065
3,165256,Cdal. Raul Silva Henriquez,Concepcion,20032,L2,V1,2026-03-20 08:57:13,2026-03-20 09:28:41,CW→CC,2026-03-20,,20032,20030
4,165256,Concepcion,Cdal. Raul Silva Henriquez,20057,L2,V1,2026-03-20 12:53:44,2026-03-20 13:34:38,CC→CW,2026-03-20,,20057,20057
5,174600,El Arenal,Los Condores,20310,L1,V1,2026-03-20 09:02:41,2026-03-20 09:13:39,TH→HQ,2026-03-20,,20310,20310
6,176113,Huinca,Concepcion,20198,L2,V1,2026-03-20 06:59:03,2026-03-20 08:27:35,CW→CC,2026-03-20,combo_por_entrada,20198,20198
7,176113,Mercado,Concepcion,20322,L1,V1,2026-03-20 16:54:54,2026-03-20 17:57:48,TH→HQ,2026-03-20,combo_por_entrada,20322,20322
8,177253,Costa Mar,Concepcion,20004,L2,V1,2026-03-20 06:53:17,2026-03-20 07:21:21,CW→CC,2026-03-20,,20004,20004
9,177730,Cdal. Raul Silva Henriquez,Concepcion,20036,L2,V1,2026-03-20 09:28:25,2026-03-20 09:58:49,CW→CC,2026-03-20,,20036,20034
10,177765,Pedro Medina,Concepcion,20311,L1,V1,2026-03-20 09:17:35,2026-03-20 09:56:57,HQ→TH,2026-03-20,match_por_salida_fallback,20311,20311
11,177920,Cristo Redentor,Concepcion,20048,L2,V1,2026-03-20 10:40:42,2026-03-20 11:23:10,CW→CC,2026-03-20,,20048,20048
12,177920,Concepcion,Cristo Redentor,20079,L2,V1,2026-03-20 17:36:27,2026-03-20 18:32:30,CC→CW,2026-03-20,,20079,20079
13,177992,Cdal. Raul Silva Henriquez,Coronel,20015,L2,V1,2026-03-20 08:15:36,2026-03-20 08:37:41,CC→CW,2026-03-20,,20015,20015
14,178819,Los Condores,Concepcion,20841,L1,V1,2026-03-20 06:59:40,2026-03-20 07:48:47,TH→HQ,2026-03-20,combo_relajado_pase1,20841,20300
15,178902,Manquimavida,La Leonera,20841,L1,V1,2026-03-20 07:45:25,2026-03-20 07:52:50,TH→HQ,2026-03-20,,20841,20841
16,179011,Lomas Coloradas,Cristo Redentor,20123,L2,V1,2026-03-20 21:58:04,2026-03-20 22:22:47,CC→CW,2026-03-20,,20123,20123
17,179115,Concepcion,Costa Mar,20107,L2,V1,2026-03-20 19:58:29,2026-03-20 20:14:33,CC→CW,2026-03-20,,20107,20107
18,179164,Concepcion,Diagonal Bio Bio,20041,L2,V1,2026-03-20 10:26:00,2026-03-20 10:39:19,CC→CW,2026-03-20,,20041,20041
19,179458,Concepcion,Coronel,20057,L2,V1,2026-03-20 12:32:20,2026-03-20 13:56:07,CC→CW,2026-03-20,,20057,20057
20,179474,Concepcion,Concepcion,,,N/A,2026-03-20 06:43:03,2026-03-20 06:43:28,,2026-03-20,no viajo,,
21,180089,Los Canelos,Concepcion,20026,L2,V1,2026-03-20 08:04:09,2026-03-20 08:49:03,CW→CC,2026-03-20,,20026,20024
22,180089,Diagonal Bio Bio,Los Canelos,20073,L2,V1,2026-03-20 17:03:17,2026-03-20 17:27:23,CC→CW,2026-03-20,,20073,20073
23,180297,Costa Mar,Lomas Coloradas,20049,L2,V1,2026-03-20 11:39:59,2026-03-20 11:48:44,CC→CW,2026-03-20,,20049,20049
24,180562,Huinca,Concepcion,20036,L2,V1,2026-03-20 09:15:05,2026-03-20 09:58:46,CW→CC,2026-03-20,,20036,20034
25,180619,Costa Mar,Coronel,20011,L2,V1,2026-03-20 07:51:42,2026-03-20 08:24:46,CC→CW,2026-03-20,,20011,20009
26,180619,Coronel,Costa Mar,20088,L2,V1,2026-03-20 17:31:10,2026-03-20 18:07:33,CW→CC,2026-03-20,,20088,20086
27,181197,Concepcion,Los Condores,20329,L1,V1,2026-03-20 18:57:04,2026-03-20 19:16:08,HQ→TH,2026-03-20,,20329,20329
28,181262,Concepcion,Lomas Coloradas,20065,L2,V1,2026-03-20 14:47:30,2026-03-20 15:37:19,CC→CW,2026-03-20,,20065,20065
29,181436,Coronel,Lomas Coloradas,20112,L2,V1,2026-03-20 19:56:25,2026-03-20 20:23:09,CW→CC,2026-03-20,,20112,20112
30,181436,Lomas Coloradas,Laguna Quinenco,20121,L2,V1,2026-03-20 21:47:22,2026-03-20 22:10:15,CC→CW,2026-03-20,,20121,20121
31,182265,Los Canelos,Concepcion,20004,L2,V1,2026-03-20 06:46:01,2026-03-20 07:39:16,CW→CC,2026-03-20,combo_relajado_pase1,20004,20004
32,182265,Concepcion,Los Canelos,20077,L2,V1,2026-03-20 17:26:45,2026-03-20 18:10:23,CC→CW,2026-03-20,,20077,20077
