viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,150389,Los Canelos,Concepcion,20036,L2,V1,2025-11-11 10:55:06,2025-11-11 12:24:50,CW→CC,2025-11-11,combo_por_entrada,20036,20036
1,158264,Cristo Redentor,Juan Pablo II,20050,L2,V1,2025-11-11 14:44:14,2025-11-11 15:22:58,CW→CC,2025-11-11,,20050,20050
2,158264,Concepcion,Cristo Redentor,20075,L2,V1,2025-11-11 18:58:14,2025-11-11 20:00:13,CC→CW,2025-11-11,,20075,20075
3,176255,Higueras,Concepcion,20312,L1,V1,2025-11-11 09:46:58,2025-11-11 11:16:59,TH→HQ,2025-11-11,combo_por_entrada,20312,20312
4,176411,Huinca,Costa Mar,20006,L2,V1,2025-11-11 06:39:15,2025-11-11 07:04:17,CW→CC,2025-11-11,,20006,20006
5,176483,Lzo. Arenas,Concepcion,20328,L1,V1,2025-11-11 19:06:35,2025-11-11 19:30:06,TH→HQ,2025-11-11,,20328,20328
6,176682,Concepcion,Laguna Quinenco,20075,L2,V1,2025-11-11 19:15:12,2025-11-11 20:10:32,CC→CW,2025-11-11,,20075,20075
7,177512,Higueras,Concepcion,20304,L1,V1,2025-11-11 07:31:53,2025-11-11 07:56:48,TH→HQ,2025-11-11,,20304,20304
8,177558,Pedro Medina,Concepcion,20856,L1,V1,2025-11-11 15:55:20,2025-11-11 16:16:07,HQ→TH,2025-11-11,,20856,20856
9,177558,Concepcion,Pedro Medina,20326,L1,V1,2025-11-11 18:27:18,2025-11-11 18:48:12,TH→HQ,2025-11-11,,20326,20326
10,177634,Costa Mar,Cristo Redentor,20047,L2,V1,2025-11-11 14:37:34,2025-11-11 15:23:36,CC→CW,2025-11-11,,20047,20047
11,177864,Concepcion,Coronel,20075,L2,V1,2025-11-11 19:11:09,2025-11-11 20:07:30,CC→CW,2025-11-11,,20075,20075
12,177882,Diagonal Bio Bio,Costa Mar,20039,L2,V1,2025-11-11 12:26:56,2025-11-11 12:35:43,CC→CW,2025-11-11,,20039,
13,177936,La Leonera,Chiguayante,20305,L1,V1,2025-11-11 07:38:08,2025-11-11 07:50:04,HQ→TH,2025-11-11,,20305,20305
14,177971,Manquimavida,Lzo. Arenas,20844,L1,V1,2025-11-11 12:28:18,2025-11-11 13:08:14,HQ→TH,2025-11-11,,20844,20844
15,178071,Manquimavida,El Arenal,20311,L1,V1,2025-11-11 09:17:17,2025-11-11 10:14:08,HQ→TH,2025-11-11,,20311,20311
16,178071,El Arenal,Manquimavida,20330,L1,V1,2025-11-11 19:12:53,2025-11-11 20:15:52,TH→HQ,2025-11-11,,20330,20328
17,178095,Coronel,Cdal. Raul Silva Henriquez,20078,L2,V1,2025-11-11 18:51:14,2025-11-11 19:23:20,CW→CC,2025-11-11,,20078,20078
18,178096,Los Condores,Concepcion,20841,L1,V1,2025-11-11 07:10:27,2025-11-11 07:26:24,TH→HQ,2025-11-11,,20841,20841
19,178819,Los Condores,Concepcion,20841,L1,V1,2025-11-11 06:59:42,2025-11-11 07:41:11,TH→HQ,2025-11-11,combo_relajado_pase1,20841,20007
20,178978,Los Canelos,Concepcion,20064,L2,V1,2025-11-11 17:20:54,2025-11-11 18:00:37,CW→CC,2025-11-11,,20064,20064
21,179082,Mercado,La Leonera,20322,L1,V1,2025-11-11 16:48:55,2025-11-11 17:49:35,TH→HQ,2025-11-11,,20322,20322
22,179433,Costa Mar,Concepcion,20086,L2,V1,2025-11-11 20:12:15,2025-11-11 20:36:25,CW→CC,2025-11-11,,20086,20086
23,179485,Concepcion,Costa Mar,20057,L2,V1,2025-11-11 16:45:44,2025-11-11 17:08:19,CC→CW,2025-11-11,,20057,20057
24,180254,Coronel,Concepcion,20072,L2,V1,2025-11-11 18:01:32,2025-11-11 19:09:59,CW→CC,2025-11-11,,20072,20072
25,180254,Concepcion,Laguna Quinenco,20079,L2,V1,2025-11-11 19:38:56,2025-11-11 20:36:34,CC→CW,2025-11-11,,20079,20079
26,180293,Concepcion,Lomas Coloradas,20049,L2,V1,2025-11-11 15:09:01,2025-11-11 15:57:05,CC→CW,2025-11-11,,20049,20049
27,180311,Concepcion,Hualqui,20326,L1,V1,2025-11-11 18:27:49,2025-11-11 19:06:54,TH→HQ,2025-11-11,,20326,20326
28,180387,Cdal. Raul Silva Henriquez,Concepcion,20014,L2,V1,2025-11-11 07:45:52,2025-11-11 08:33:30,CW→CC,2025-11-11,combo_por_entrada,20014,20010
29,180387,Juan Pablo II,Laguna Quinenco,20049,L2,V1,2025-11-11 15:05:55,2025-11-11 15:51:31,CC→CW,2025-11-11,,20049,20049
30,180387,Laguna Quinenco,Cdal. Raul Silva Henriquez,20062,L2,V1,2025-11-11 16:49:07,2025-11-11 17:25:40,CW→CC,2025-11-11,,20062,20062
31,180483,Laguna Quinenco,Los Canelos,20080,L2,V1,2025-11-11 19:10:43,2025-11-11 19:19:37,CW→CC,2025-11-11,,20080,20080
32,180623,Concepcion,Lomas Coloradas,20055,L2,V1,2025-11-11 16:41:07,2025-11-11 17:13:51,CC→CW,2025-11-11,,20055,20055
33,181195,La Leonera,El Arenal,20301,L1,V1,2025-11-11 06:29:58,2025-11-11 07:22:28,HQ→TH,2025-11-11,,20301,20301
34,181229,UTF Santa Maria,Concepcion,20320,L1,V1,2025-11-11 16:59:30,2025-11-11 17:51:54,TH→HQ,2025-11-11,combo_relajado_pase2,20320,20055
35,181341,Coronel,Costa Mar,20190,L2,V1,2025-11-11 06:11:12,2025-11-11 06:44:24,CW→CC,2025-11-11,,20190,20190
36,181341,Costa Mar,Coronel,20059,L2,V1,2025-11-11 17:26:56,2025-11-11 18:21:07,CC→CW,2025-11-11,,20059,20059
37,182349,Los Canelos,Diagonal Bio Bio,20002,L2,V1,2025-11-11 06:01:42,2025-11-11 06:32:38,CW→CC,2025-11-11,,20002,20002
38,182383,Concepcion,Lomas Coloradas,20055,L2,V1,2025-11-11 16:37:27,2025-11-11 17:01:43,CC→CW,2025-11-11,,20055,20055
39,182399,Concepcion,Costa Mar,20071,L2,V1,2025-11-11 18:38:22,2025-11-11 18:56:52,CC→CW,2025-11-11,,20071,20071
40,182470,Laguna Quinenco,Los Canelos,20012,L2,V1,2025-11-11 07:19:56,2025-11-11 07:33:52,CW→CC,2025-11-11,,20012,20012
41,183437,Mercado,Los Condores,20326,L1,V1,2025-11-11 17:54:36,2025-11-11 18:13:00,TH→HQ,2025-11-11,,20326,20326
42,184188,Cdal. Raul Silva Henriquez,Concepcion,20064,L2,V1,2025-11-11 17:30:21,2025-11-11 18:00:04,CW→CC,2025-11-11,,20064,20064
43,184188,Concepcion,Cdal. Raul Silva Henriquez,20085,L2,V1,2025-11-11 20:12:28,2025-11-11 20:56:01,CC→CW,2025-11-11,,20085,20085
44,184206,Laguna Quinenco,Concepcion,20002,L2,V1,2025-11-11 05:47:12,2025-11-11 07:23:17,CW→CC,2025-11-11,combo_por_entrada,20002,20002
45,184442,Lomas Coloradas,Coronel,20037,L2,V1,2025-11-11 11:49:43,2025-11-11 12:34:45,CC→CW,2025-11-11,,20037,20037
46,185215,Los Canelos,Concepcion,20010,L2,V1,2025-11-11 07:15:19,2025-11-11 08:20:05,CW→CC,2025-11-11,combo_por_entrada,20010,20010
47,185215,Higueras,Concepcion,20320,L1,V1,2025-11-11 16:26:29,2025-11-11 18:05:41,TH→HQ,2025-11-11,combo_relajado_pase1,20320,20320
48,185247,Laguna Quinenco,Concepcion,20078,L2,V1,2025-11-11 19:04:59,2025-11-11 19:48:03,CW→CC,2025-11-11,,20078,20078
49,185947,Laguna Quinenco,Concepcion,20072,L2,V1,2025-11-11 18:17:37,2025-11-11 19:10:20,CW→CC,2025-11-11,,20072,20072
50,186106,Concepcion,Diagonal Bio Bio,20063,L2,V1,2025-11-11 17:53:02,2025-11-11 18:07:28,CC→CW,2025-11-11,,20063,20063
51,186860,Concepcion,UTF Santa Maria,20301,L1,V1,2025-11-11 07:04:25,2025-11-11 07:41:55,HQ→TH,2025-11-11,combo_relajado_pase2,20301,20301
52,186860,UTF Santa Maria,La Leonera,20320,L1,V1,2025-11-11 16:12:33,2025-11-11 16:49:29,TH→HQ,2025-11-11,,20320,20320
53,186881,Hito Galvarino,Concepcion,20012,L2,V1,2025-11-11 07:35:36,2025-11-11 08:09:42,CW→CC,2025-11-11,,20012,20012
54,186881,Concepcion,Cristo Redentor,20055,L2,V1,2025-11-11 16:36:34,2025-11-11 17:18:24,CC→CW,2025-11-11,,20055,20055
55,186881,Cristo Redentor,Concepcion,20074,L2,V1,2025-11-11 18:34:54,2025-11-11 19:20:18,CW→CC,2025-11-11,,20074,20072
56,187592,Concepcion,El Arenal,20327,L1,V1,2025-11-11 18:31:32,2025-11-11 18:55:12,HQ→TH,2025-11-11,,20327,20327
57,188505,Hualqui,La Leonera,20305,L1,V1,2025-11-11 07:27:08,2025-11-11 07:41:37,HQ→TH,2025-11-11,,20305,20305
58,189171,Huinca,Concepcion,20038,L2,V1,2025-11-11 11:16:28,2025-11-11 12:22:32,CW→CC,2025-11-11,,20038,20036
59,189710,Coronel,Costa Mar,20054,L2,V1,2025-11-11 15:31:11,2025-11-11 16:10:11,CW→CC,2025-11-11,,20054,20050
60,189765,El Arenal,Concepcion,20310,L1,V1,2025-11-11 08:56:00,2025-11-11 09:25:55,TH→HQ,2025-11-11,,20310,20310
61,189765,Concepcion,Higueras,20329,L1,V1,2025-11-11 18:54:41,2025-11-11 19:19:47,HQ→TH,2025-11-11,,20329,20329
62,189802,Costa Mar,Cdal. Raul Silva Henriquez,20049,L2,V1,2025-11-11 15:21:54,2025-11-11 15:34:24,CC→CW,2025-11-11,,20049,20049
63,189880,Concepcion,Coronel,20005,L2,V1,2025-11-11 06:42:49,2025-11-11 07:39:34,CC→CW,2025-11-11,,20005,20005
64,189880,Los Canelos,Concepcion,20072,L2,V1,2025-11-11 18:13:03,2025-11-11 19:11:39,CW→CC,2025-11-11,,20072,20072
65,190571,Los Canelos,Costa Mar,20012,L2,V1,2025-11-11 07:31:47,2025-11-11 07:53:09,CW→CC,2025-11-11,,20012,20012
66,190571,Alborada,Los Canelos,20063,L2,V1,2025-11-11 18:09:03,2025-11-11 18:32:11,CC→CW,2025-11-11,,20063,20063
67,190772,Concepcion,Chiguayante,20328,L1,V1,2025-11-11 19:28:06,2025-11-11 19:44:56,TH→HQ,2025-11-11,,20328,20328
68,190797,Juan Pablo II,Lomas Coloradas,20069,L2,V1,2025-11-11 18:28:59,2025-11-11 18:54:53,CC→CW,2025-11-11,,20069,20069
69,191194,El Parque,Laguna Quinenco,20069,L2,V1,2025-11-11 18:47:34,2025-11-11 19:14:47,CC→CW,2025-11-11,,20069,20069
70,191304,Concepcion,La Leonera,20326,L1,V1,2025-11-11 18:27:34,2025-11-11 18:54:53,TH→HQ,2025-11-11,,20326,20326
71,191719,Cristo Redentor,Concepcion,20062,L2,V1,2025-11-11 16:51:05,2025-11-11 17:54:42,CW→CC,2025-11-11,,20062,20062
72,191849,Concepcion,Higueras,20331,L1,V1,2025-11-11 19:32:03,2025-11-11 19:53:16,HQ→TH,2025-11-11,,20331,20331
73,191872,Cristo Redentor,Concepcion,20038,L2,V1,2025-11-11 11:38:57,2025-11-11 12:21:21,CW→CC,2025-11-11,,20038,20038
74,192430,Concepcion,Hito Galvarino,20007,L2,V1,2025-11-11 07:29:58,2025-11-11 08:05:16,CC→CW,2025-11-11,,20007,20007
75,192490,Concepcion,Coronel,20047,L2,V1,2025-11-11 14:26:46,2025-11-11 15:29:06,CC→CW,2025-11-11,,20047,20047
76,193228,Lomas Coloradas,Los Canelos,20079,L2,V1,2025-11-11 20:11:12,2025-11-11 20:28:56,CC→CW,2025-11-11,,20079,20079
77,193987,Laguna Quinenco,Juan Pablo II,20006,L2,V1,2025-11-11 06:29:09,2025-11-11 07:15:30,CW→CC,2025-11-11,,20006,20006
