viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,165256,Cdal. Raul Silva Henriquez,Juan Pablo II,20042,L2,V1,2026-01-06 10:18:25,2026-01-06 10:41:02,CW→CC,2026-01-06,,20042,20042,510,Monedero
1,165256,Juan Pablo II,Cdal. Raul Silva Henriquez,20101,L2,V1,2026-01-06 19:52:25,2026-01-06 20:10:21,CC→CW,2026-01-06,,20101,20101,510,Monedero
2,176047,Huinca,Concepcion,20054,L2,V1,2026-01-06 11:37:04,2026-01-06 12:19:39,CW→CC,2026-01-06,,20054,20054,850,Monedero
3,176095,El Parque,Los Canelos,20067,L2,V1,2026-01-06 15:37:55,2026-01-06 16:03:35,CC→CW,2026-01-06,,20067,20065,610,Monedero
4,176411,Huinca,Costa Mar,20056,L2,V1,2026-01-06 12:20:31,2026-01-06 12:46:55,CW→CC,2026-01-06,,20056,20056,630,Monedero
5,176411,Costa Mar,Huinca,20071,L2,V1,2026-01-06 17:09:47,2026-01-06 17:37:01,CC→CW,2026-01-06,,20071,20071,630,Monedero
6,176462,Huinca,Coronel,20001,L2,V1,2026-01-06 07:18:17,2026-01-06 07:30:09,CC→CW,2026-01-06,,20001,20001,450,Monedero
7,177262,Mercado,La Leonera,20328,L1,V1,2026-01-06 18:56:14,2026-01-06 19:48:50,TH→HQ,2026-01-06,,20328,20328,550,Monedero
8,177262,Mercado,La Leonera,20328,L1,V1,2026-01-06 18:56:33,2026-01-06 19:48:33,TH→HQ,2026-01-06,,20328,20328,550,Monedero
9,177512,Los Condores,Concepcion,20370,L1,V1,2026-01-06 07:24:22,2026-01-06 07:43:50,TH→HQ,2026-01-06,,20370,20370,500,Monedero
10,177883,Cdal. Raul Silva Henriquez,Laguna Quinenco,20059,L2,V1,2026-01-06 13:35:58,2026-01-06 14:02:31,CC→CW,2026-01-06,,20059,20059,650,Monedero
11,177883,Laguna Quinenco,Cdal. Raul Silva Henriquez,20068,L2,V1,2026-01-06 15:23:36,2026-01-06 16:00:54,CW→CC,2026-01-06,,20068,20068,650,Monedero
