viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,153193,Huinca,Concepcion,20000,L2,V1,2026-05-25 06:02:25,2026-05-25 07:28:04,CW→CC,2026-05-25,combo_por_entrada,20000,20000,900,Monedero
1,175467,Concepcion,El Parque,20077,L2,V1,2026-05-25 17:17:55,2026-05-25 17:43:18,CC→CW,2026-05-25,,20077,20075,570,Monedero
2,175467,El Parque,Cristo Redentor,20083,L2,V1,2026-05-25 18:06:46,2026-05-25 18:39:37,CC→CW,2026-05-25,,20083,20083,630,Monedero
3,176113,Huinca,Concepcion,20014,L2,V1,2026-05-25 07:00:04,2026-05-25 08:27:46,CW→CC,2026-05-25,combo_por_entrada,20014,20014,900,Monedero
4,176113,Lomas Coloradas,Los Canelos,20087,L2,V1,2026-05-25 18:27:46,2026-05-25 18:46:10,CC→CW,2026-05-25,,20087,20087,610,Monedero
5,176255,Alborada,Concepcion,20094,L2,V1,2026-05-25 18:53:36,2026-05-25 19:49:33,CW→CC,2026-05-25,combo_relajado_pase1,20094,20094,560,Monedero
6,176452,Hualqui,Concepcion,20321,L1,V1,2026-05-25 15:55:27,2026-05-25 17:04:26,HQ→TH,2026-05-25,combo_por_entrada,20321,20321,600,Monedero
7,177271,Cdal. Raul Silva Henriquez,Concepcion,20014,L2,V1,2026-05-25 07:22:10,2026-05-25 08:28:45,CW→CC,2026-05-25,combo_por_entrada,20014,20014,590,Monedero
8,177271,Mercado,Concepcion,20324,L1,V1,2026-05-25 17:22:31,2026-05-25 18:24:47,TH→HQ,2026-05-25,match_por_salida_fallback,20324,20324,590,Monedero
9,177327,Juan Pablo II,Coronel,20093,L2,V1,2026-05-25 18:49:37,2026-05-25 19:34:25,CC→CW,2026-05-25,,20093,20093,790,Monedero
10,177354,Concepcion,Laguna Quinenco,20079,L2,V1,2026-05-25 17:31:20,2026-05-25 18:20:29,CC→CW,2026-05-25,,20079,20079,880,Monedero
11,177383,El Parque,Lomas Coloradas,20107,L2,V1,2026-05-25 20:15:00,2026-05-25 20:19:42,CC→CW,2026-05-25,,20107,20107,430,Monedero
12,177655,Los Canelos,Diagonal Bio Bio,20064,L2,V1,2026-05-25 14:31:24,2026-05-25 15:03:32,CW→CC,2026-05-25,,20064,20064,650,Monedero
13,177655,Diagonal Bio Bio,Los Canelos,20093,L2,V1,2026-05-25 18:50:08,2026-05-25 19:22:58,CC→CW,2026-05-25,,20093,20091,650,Monedero
14,177936,La Leonera,Chiguayante,20305,L1,V1,2026-05-25 07:37:54,2026-05-25 07:52:25,HQ→TH,2026-05-25,,20305,20305,420,Monedero
15,177936,Chiguayante,La Leonera,20376,L1,V1,2026-05-25 17:04:14,2026-05-25 17:18:03,TH→HQ,2026-05-25,,20376,20376,420,Monedero
16,178154,Cristo Redentor,Concepcion,20050,L2,V1,2026-05-25 10:57:54,2026-05-25 11:44:50,CW→CC,2026-05-25,,20050,20050,850,Monedero
17,178154,Cristo Redentor,Concepcion,20050,L2,V1,2026-05-25 10:58:45,2026-05-25 11:44:38,CW→CC,2026-05-25,,20050,20050,850,Monedero
18,178154,Concepcion,Cristo Redentor,20059,L2,V1,2026-05-25 13:09:25,2026-05-25 13:53:00,CC→CW,2026-05-25,,20059,20059,850,Monedero
19,178158,Costa Mar,Juan Pablo II,20104,L2,V1,2026-05-25 19:24:05,2026-05-25 19:34:29,CW→CC,2026-05-25,,20104,20104,510,Monedero
20,179098,Concepcion,Manquimavida,20316,L1,V1,2026-05-25 14:52:19,2026-05-25 15:46:10,TH→HQ,2026-05-25,match_por_salida_fallback,20316,20066,900,Monedero
21,179118,Concepcion,Juan Pablo II,20083,L2,V1,2026-05-25 17:43:00,2026-05-25 17:55:36,CC→CW,2026-05-25,,20083,20083,570,Monedero
22,179169,Juan Pablo II,Concepcion,20112,L2,V1,2026-05-25 20:26:24,2026-05-25 20:53:47,CW→CC,2026-05-25,combo_por_entrada,20112,,560,Monedero
23,179295,Concepcion,Cdal. Raul Silva Henriquez,20109,L2,V1,2026-05-25 20:11:12,2026-05-25 20:37:28,CC→CW,2026-05-25,,20109,20109,570,Monedero
24,179356,Los Canelos,Concepcion,20050,L2,V1,2026-05-25 11:00:46,2026-05-25 11:43:23,CW→CC,2026-05-25,,20050,20050,850,Monedero
25,179376,Concepcion,La Leonera,20332,L1,V1,2026-05-25 20:21:03,2026-05-25 20:49:02,TH→HQ,2026-05-25,,20332,20332,510,Monedero
26,180116,Diagonal Bio Bio,Costa Mar,20091,L2,V1,2026-05-25 18:41:06,2026-05-25 18:53:56,CC→CW,2026-05-25,,20091,20091,510,Monedero
27,180387,Cdal. Raul Silva Henriquez,Concepcion,20022,L2,V1,2026-05-25 07:56:13,2026-05-25 08:50:53,CW→CC,2026-05-25,combo_por_entrada,20022,20020,590,Monedero
28,180387,Los Condores,Concepcion,20326,L1,V1,2026-05-25 18:10:42,2026-05-25 19:01:31,TH→HQ,2026-05-25,combo_por_entrada,20326,20326,590,Monedero
29,180580,Huinca,Concepcion,20034,L2,V1,2026-05-25 09:05:54,2026-05-25 09:47:41,CW→CC,2026-05-25,,20034,20034,850,Monedero
30,180580,Concepcion,Huinca,20053,L2,V1,2026-05-25 11:55:59,2026-05-25 12:48:28,CC→CW,2026-05-25,,20053,20053,850,Monedero
31,181262,Juan Pablo II,Lomas Coloradas,20059,L2,V1,2026-05-25 13:09:40,2026-05-25 13:35:20,CC→CW,2026-05-25,,20059,20057,510,Monedero
32,183446,Cdal. Raul Silva Henriquez,Concepcion,20114,L2,V1,2026-05-25 20:28:23,2026-05-25 20:56:59,CW→CC,2026-05-25,,20114,20114,570,Monedero
33,184180,Cdal. Raul Silva Henriquez,Los Canelos,20107,L2,V1,2026-05-25 20:18:47,2026-05-25 20:33:32,CC→CW,2026-05-25,,20107,20107,610,Monedero
34,184194,Huinca,Concepcion,20054,L2,V1,2026-05-25 11:42:05,2026-05-25 12:19:09,CW→CC,2026-05-25,,20054,20054,850,Monedero
35,184323,El Arenal,Concepcion,20312,L1,V1,2026-05-25 10:04:02,2026-05-25 10:43:54,TH→HQ,2026-05-25,match_por_salida_fallback,20312,20312,590,Monedero
36,184323,Concepcion,Costa Mar,20091,L2,V1,2026-05-25 18:35:29,2026-05-25 19:05:58,CC→CW,2026-05-25,,20091,20091,570,Monedero
37,184420,Lomas Coloradas,Concepcion,20036,L2,V1,2026-05-25 09:34:12,2026-05-25 10:02:27,CW→CC,2026-05-25,,20036,20036,570,Monedero
38,185104,Huinca,Lomas Coloradas,20104,L2,V1,2026-05-25 19:00:19,2026-05-25 19:21:47,CW→CC,2026-05-25,,20104,20104,630,Monedero
39,185221,Cristo Redentor,Laguna Quinenco,20049,L2,V1,2026-05-25 12:03:59,2026-05-25 12:11:24,CC→CW,2026-05-25,,20049,20049,450,Monedero
40,185221,Cristo Redentor,Laguna Quinenco,20049,L2,V1,2026-05-25 12:04:16,2026-05-25 12:11:05,CC→CW,2026-05-25,,20049,20049,450,Monedero
41,185918,Cristo Redentor,El Parque,20054,L2,V1,2026-05-25 11:35:29,2026-05-25 12:03:43,CW→CC,2026-05-25,,20054,20054,630,Monedero
42,185918,El Parque,Cristo Redentor,20057,L2,V1,2026-05-25 12:58:54,2026-05-25 13:39:25,CC→CW,2026-05-25,,20057,20057,630,Monedero
43,186052,Hualqui,UTF Santa Maria,20397,L1,V1,2026-05-25 06:54:08,2026-05-25 07:42:21,HQ→TH,2026-05-25,,20397,20397,560,Monedero
44,187613,Los Canelos,Concepcion,20088,L2,V1,2026-05-25 17:47:31,2026-05-25 18:21:10,CW→CC,2026-05-25,,20088,20088,850,Monedero
45,187613,Concepcion,Los Canelos,20109,L2,V1,2026-05-25 20:03:25,2026-05-25 20:46:45,CC→CW,2026-05-25,,20109,20107,850,Monedero
46,187616,Lomas Coloradas,Concepcion,20032,L2,V1,2026-05-25 09:01:33,2026-05-25 09:29:08,CW→CC,2026-05-25,,20032,20032,570,Monedero
47,187616,Concepcion,Lomas Coloradas,20113,L2,V1,2026-05-25 20:43:07,2026-05-25 21:19:33,CC→CW,2026-05-25,,20113,20113,570,Monedero
48,188490,Concepcion,Cdal. Raul Silva Henriquez,20095,L2,V1,2026-05-25 18:58:17,2026-05-25 19:24:14,CC→CW,2026-05-25,,20095,20095,570,Monedero
49,189984,Los Canelos,Hito Galvarino,20016,L2,V1,2026-05-25 07:24:02,2026-05-25 07:34:51,CW→CC,2026-05-25,,20016,20016,440,Monedero
50,190705,Laguna Quinenco,Concepcion,20048,L2,V1,2026-05-25 10:37:06,2026-05-25 11:23:46,CW→CC,2026-05-25,,20048,20048,880,Monedero
51,190705,Concepcion,Laguna Quinenco,20063,L2,V1,2026-05-25 14:26:39,2026-05-25 15:27:40,CC→CW,2026-05-25,,20063,20063,880,Monedero
52,190831,Cdal. Raul Silva Henriquez,Juan Pablo II,20022,L2,V1,2026-05-25 07:59:44,2026-05-25 08:18:03,CW→CC,2026-05-25,,20022,20022,510,Monedero
53,190831,Juan Pablo II,Cdal. Raul Silva Henriquez,20083,L2,V1,2026-05-25 17:56:49,2026-05-25 18:23:43,CC→CW,2026-05-25,,20083,20083,510,Monedero
54,191144,El Parque,Diagonal Bio Bio,20084,L2,V1,2026-05-25 17:36:06,2026-05-25 17:47:50,CW→CC,2026-05-25,,20084,20084,510,Monedero
55,191185,Costa Mar,Cdal. Raul Silva Henriquez,20075,L2,V1,2026-05-25 17:21:11,2026-05-25 17:36:43,CC→CW,2026-05-25,,20075,20075,430,Monedero
56,191304,Concepcion,La Leonera,20326,L1,V1,2026-05-25 18:13:39,2026-05-25 18:54:43,TH→HQ,2026-05-25,,20326,20326,510,Monedero
57,191322,Manquimavida,Concepcion,20371,L1,V1,2026-05-25 08:26:59,2026-05-25 08:45:16,HQ→TH,2026-05-25,,20371,20371,510,Monedero
58,191364,Los Canelos,Diagonal Bio Bio,20066,L2,V1,2026-05-25 14:54:27,2026-05-25 15:19:07,CW→CC,2026-05-25,,20066,20066,650,Monedero
59,191364,Concepcion,Coronel,20089,L2,V1,2026-05-25 18:18:37,2026-05-25 19:35:00,CC→CW,2026-05-25,,20089,20089,880,Monedero
60,191808,Manquimavida,UTF Santa Maria,20325,L1,V1,2026-05-25 17:08:53,2026-05-25 17:42:05,HQ→TH,2026-05-25,,20325,20323,540,Monedero
61,191813,Cristo Redentor,Cdal. Raul Silva Henriquez,20088,L2,V1,2026-05-25 17:41:28,2026-05-25 17:58:48,CW→CC,2026-05-25,,20088,20088,630,Monedero
62,193228,Los Canelos,Lomas Coloradas,20094,L2,V1,2026-05-25 18:22:32,2026-05-25 18:37:37,CW→CC,2026-05-25,,20094,20094,610,Monedero
63,193228,Lomas Coloradas,Los Canelos,20113,L2,V1,2026-05-25 21:03:33,2026-05-25 21:17:04,CC→CW,2026-05-25,,20113,20113,610,Monedero
64,193987,Laguna Quinenco,Juan Pablo II,20010,L2,V1,2026-05-25 06:46:47,2026-05-25 07:29:53,CW→CC,2026-05-25,,20010,20010,790,Monedero
65,193987,Juan Pablo II,Laguna Quinenco,20071,L2,V1,2026-05-25 16:36:00,2026-05-25 17:21:25,CC→CW,2026-05-25,,20071,20071,790,Monedero
66,194561,Pedro Medina,Concepcion,20331,L1,V1,2026-05-25 19:14:57,2026-05-25 20:01:43,HQ→TH,2026-05-25,combo_por_entrada,20331,20331,590,Monedero
67,194616,Costa Mar,Coronel,20041,L2,V1,2026-05-25 10:39:45,2026-05-25 11:13:39,CC→CW,2026-05-25,,20041,20041,650,Monedero
68,194782,Los Canelos,Juan Pablo II,20040,L2,V1,2026-05-25 09:35:34,2026-05-25 10:19:04,CW→CC,2026-05-25,,20040,20040,650,Monedero
