viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,174637,UTF Santa Maria,Lzo. Arenas,20304,L1,V1,2025-08-19 07:44:15,2025-08-19 07:52:06,TH→HQ,2025-08-19,,20304,20304
1,175390,Concepcion,Costa Mar,20071,L2,V1,2025-08-19 18:42:38,2025-08-19 19:04:19,CC→CW,2025-08-19,,20071,20071
2,175470,Lomas Coloradas,Diagonal Bio Bio,20190,L2,V1,2025-08-19 06:39:58,2025-08-19 07:07:40,CW→CC,2025-08-19,,20190,20190
3,175535,Cristo Redentor,Los Canelos,20020,L2,V1,2025-08-19 08:26:30,2025-08-19 08:37:03,CW→CC,2025-08-19,,20020,20020
4,175535,Los Canelos,Cristo Redentor,20069,L2,V1,2025-08-19 19:02:19,2025-08-19 19:11:43,CC→CW,2025-08-19,,20069,20069
5,175537,Concepcion,El Parque,20017,L2,V1,2025-08-19 08:27:16,2025-08-19 09:02:41,CC→CW,2025-08-19,,20017,20017
6,175537,El Parque,Concepcion,20088,L2,V1,2025-08-19 20:39:22,2025-08-19 21:02:10,CW→CC,2025-08-19,,20088,20088
7,176095,Los Canelos,Costa Mar,20064,L2,V1,2025-08-19 17:18:00,2025-08-19 17:40:41,CW→CC,2025-08-19,,20064,20062
8,176240,Higueras,Manquimavida,20322,L1,V1,2025-08-19 17:04:23,2025-08-19 17:53:47,TH→HQ,2025-08-19,,20322,20322
9,176411,Cdal. Raul Silva Henriquez,Huinca,20063,L2,V1,2025-08-19 18:10:32,2025-08-19 18:38:35,CC→CW,2025-08-19,,20063,20063
10,176483,Los Condores,Lzo. Arenas,20304,L1,V1,2025-08-19 07:36:44,2025-08-19 07:52:23,TH→HQ,2025-08-19,,20304,20304
11,176483,Lzo. Arenas,Concepcion,20328,L1,V2,2025-08-19 18:48:53,2025-08-19 19:30:20,,2025-08-19,sin_combo_factible_en_hub|sin_s1_factible_retro,,20328
12,176483,Concepcion,Los Condores,20333,L1,V1,2025-08-19 20:14:48,2025-08-19 20:54:06,HQ→TH,2025-08-19,,20333,20333
