viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,142142,Concepcion,Lomas Coloradas,20165,L2,V1,2025-11-23 12:58:45,2025-11-23 13:37:13,CC→CW,2025-11-23,,20165,20165
1,142142,Lomas Coloradas,Concepcion,20176,L2,V1,2025-11-23 17:58:57,2025-11-23 18:28:17,CW→CC,2025-11-23,,20176,20176
2,174583,Cristo Redentor,Concepcion,20166,L2,V1,2025-11-23 13:47:22,2025-11-23 14:36:12,CW→CC,2025-11-23,,20166,20166
3,174583,Concepcion,Los Canelos,20177,L2,V1,2025-11-23 17:57:39,2025-11-23 19:04:02,CC→CW,2025-11-23,,20177,20177
4,176682,Concepcion,Laguna Quinenco,20183,L2,V1,2025-11-23 19:56:08,2025-11-23 20:45:00,CC→CW,2025-11-23,,20183,20183
5,177968,Manquimavida,Concepcion,20850,L1,V1,2025-11-23 09:27:12,2025-11-23 10:06:40,HQ→TH,2025-11-23,,20850,20850
6,179355,Manquimavida,Los Condores,20850,L1,V1,2025-11-23 09:37:00,2025-11-23 10:21:24,HQ→TH,2025-11-23,,20850,20850
7,180387,Cdal. Raul Silva Henriquez,Costa Mar,20162,L2,V1,2025-11-23 12:23:06,2025-11-23 12:43:48,CW→CC,2025-11-23,,20162,20162
8,180387,Costa Mar,Cdal. Raul Silva Henriquez,20167,L2,V1,2025-11-23 13:55:48,2025-11-23 14:59:10,CC→CW,2025-11-23,,20167,20167
9,180406,Concepcion,Lzo. Arenas,20848,L1,V1,2025-11-23 20:41:11,2025-11-23 21:19:15,HQ→TH,2025-11-23,combo_relajado_pase1,20848,20848
10,180629,Cristo Redentor,Hito Galvarino,20186,L2,V1,2025-11-23 20:06:18,2025-11-23 20:30:51,CW→CC,2025-11-23,,20186,20186
11,182470,Laguna Quinenco,Concepcion,20150,L2,V1,2025-11-23 08:30:45,2025-11-23 09:30:10,CW→CC,2025-11-23,,20150,20150
12,182470,Concepcion,Laguna Quinenco,20167,L2,V1,2025-11-23 14:02:29,2025-11-23 15:17:36,CC→CW,2025-11-23,,20167,20167
13,184194,Huinca,Concepcion,20150,L2,V1,2025-11-23 08:47:46,2025-11-23 09:28:42,CW→CC,2025-11-23,,20150,20150
14,184194,Concepcion,Huinca,20183,L2,V1,2025-11-23 19:48:30,2025-11-23 20:39:06,CC→CW,2025-11-23,,20183,20183
15,184426,Concepcion,Huinca,20183,L2,V1,2025-11-23 19:57:43,2025-11-23 20:39:49,CC→CW,2025-11-23,,20183,20183
16,185382,Costa Mar,Coronel,20183,L2,V1,2025-11-23 19:53:33,2025-11-23 20:50:53,CC→CW,2025-11-23,,20183,20183
17,189842,Lomas Coloradas,Concepcion,20172,L2,V1,2025-11-23 16:15:37,2025-11-23 17:28:33,CW→CC,2025-11-23,,20172,20172
18,190586,Manquimavida,Lzo. Arenas,20848,L1,V1,2025-11-23 20:40:46,2025-11-23 21:18:31,HQ→TH,2025-11-23,,20848,20848
19,190693,Lomas Coloradas,Laguna Quinenco,20167,L2,V1,2025-11-23 14:51:16,2025-11-23 15:18:40,CC→CW,2025-11-23,,20167,20167
20,190693,Laguna Quinenco,Lomas Coloradas,20176,L2,V1,2025-11-23 17:24:05,2025-11-23 18:07:11,CW→CC,2025-11-23,,20176,20176
21,193992,Concepcion,Lomas Coloradas,20155,L2,V1,2025-11-23 09:39:32,2025-11-23 10:56:15,CC→CW,2025-11-23,,20155,20151
22,193992,Lomas Coloradas,Concepcion,20172,L2,V1,2025-11-23 16:52:21,2025-11-23 17:27:16,CW→CC,2025-11-23,,20172,20172
23,195590,Concepcion,Higueras,20848,L1,V1,2025-11-23 20:34:58,2025-11-23 21:28:15,HQ→TH,2025-11-23,,20848,20848
24,195643,Lzo. Arenas,Mercado,20844,L1,V1,2025-11-23 12:54:26,2025-11-23 13:23:09,HQ→TH,2025-11-23,,20844,20844
25,195643,Mercado,Lzo. Arenas,20845,L1,V1,2025-11-23 15:41:30,2025-11-23 16:20:41,TH→HQ,2025-11-23,,20845,20845
26,199341,Concepcion,Cristo Redentor,20183,L2,V1,2025-11-23 19:49:28,2025-11-23 20:41:55,CC→CW,2025-11-23,,20183,20183
27,200289,Concepcion,Coronel,20157,L2,V1,2025-11-23 11:22:19,2025-11-23 12:14:56,CC→CW,2025-11-23,,20157,20157
28,203745,Hualqui,Concepcion,20850,L1,V1,2025-11-23 09:13:10,2025-11-23 10:07:56,HQ→TH,2025-11-23,,20850,20850
29,212599,Cdal. Raul Silva Henriquez,Concepcion,20178,L2,V1,2025-11-23 18:24:33,2025-11-23 18:58:41,CW→CC,2025-11-23,,20178,20178
30,215187,Concepcion,Coronel,20167,L2,V1,2025-11-23 13:59:39,2025-11-23 15:21:55,CC→CW,2025-11-23,,20167,20167
31,221716,Concepcion,Lomas Coloradas,20177,L2,V1,2025-11-23 17:57:24,2025-11-23 18:50:52,CC→CW,2025-11-23,,20177,20177
32,248956,Concepcion,Cdal. Raul Silva Henriquez,20183,L2,V1,2025-11-23 19:35:34,2025-11-23 20:26:43,CC→CW,2025-11-23,,20183,20183
