viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Cristo Redentor,Concepcion,20036,L2,V1,2025-11-07 10:58:05,2025-11-07 11:46:36,CW→CC,2025-11-07,,20036,20036
1,158264,Concepcion,Los Canelos,20097,L2,V1,2025-11-07 22:20:02,2025-11-07 22:55:23,CC→CW,2025-11-07,,20097,20097
2,175519,Concepcion,Coronel,20021,L2,V1,2025-11-07 09:17:13,2025-11-07 10:04:53,CC→CW,2025-11-07,,20021,20021
3,176335,Concepcion,Alborada,20035,L2,V1,2025-11-07 11:12:58,2025-11-07 11:28:06,CC→CW,2025-11-07,,20035,20035
4,176335,Alborada,Concepcion,20036,L2,V1,2025-11-07 11:41:24,2025-11-07 12:11:46,CW→CC,2025-11-07,combo_relajado_pase1,20036,20036
5,176682,Laguna Quinenco,Concepcion,20008,L2,V1,2025-11-07 06:42:00,2025-11-07 07:30:36,CW→CC,2025-11-07,,20008,20008
6,176682,Concepcion,Laguna Quinenco,20093,L2,V1,2025-11-07 21:12:23,2025-11-07 22:21:13,CC→CW,2025-11-07,,20093,20089
7,176690,Concepcion,Lomas Coloradas,20097,L2,V1,2025-11-07 22:03:22,2025-11-07 22:41:14,CC→CW,2025-11-07,,20097,20097
8,177215,Concepcion,Alborada,20067,L2,V1,2025-11-07 18:08:18,2025-11-07 18:25:37,CC→CW,2025-11-07,,20067,20067
9,177227,Concepcion,Hito Galvarino,20079,L2,V1,2025-11-07 19:28:05,2025-11-07 20:27:23,CC→CW,2025-11-07,,20079,20077
10,177558,Pedro Medina,Concepcion,20331,L1,V1,2025-11-07 19:19:58,2025-11-07 19:38:14,HQ→TH,2025-11-07,,20331,20331
11,177558,Concepcion,Pedro Medina,20330,L1,V1,2025-11-07 19:54:31,2025-11-07 20:12:55,TH→HQ,2025-11-07,,20330,20330
12,177738,Concepcion,Concepcion,,,N/A,2025-11-07 12:06:36,2025-11-07 12:07:57,,2025-11-07,no viajo,,
13,177738,Laguna Quinenco,Lomas Coloradas,20088,L2,V1,2025-11-07 20:10:45,2025-11-07 20:39:57,CW→CC,2025-11-07,,20088,20088
14,177748,Concepcion,Cdal. Raul Silva Henriquez,20075,L2,V1,2025-11-07 19:04:27,2025-11-07 19:49:59,CC→CW,2025-11-07,,20075,20075
15,178022,Concepcion,Los Condores,20325,L1,V1,2025-11-07 17:07:13,2025-11-07 17:50:51,HQ→TH,2025-11-07,,20325,20323
16,178096,Los Condores,Concepcion,20865,L1,V1,2025-11-07 08:09:48,2025-11-07 08:25:25,TH→HQ,2025-11-07,,20865,20865
17,178158,Diagonal Bio Bio,Costa Mar,20079,L2,V1,2025-11-07 20:00:29,2025-11-07 20:10:59,CC→CW,2025-11-07,,20079,20079
18,178161,Juan Pablo II,Huinca,20047,L2,V1,2025-11-07 14:42:55,2025-11-07 15:24:31,CC→CW,2025-11-07,,20047,20047
19,179011,Lomas Coloradas,Concepcion,20016,L2,V1,2025-11-07 08:09:01,2025-11-07 08:42:27,CW→CC,2025-11-07,,20016,20016
20,179096,Concepcion,Hito Galvarino,20051,L2,V1,2025-11-07 15:41:08,2025-11-07 15:57:34,CC→CW,2025-11-07,combo_relajado_pase3,20051,
21,179183,Concepcion,Costa Mar,20057,L2,V1,2025-11-07 16:43:31,2025-11-07 17:06:46,CC→CW,2025-11-07,,20057,20055
22,179485,Concepcion,Costa Mar,20079,L2,V1,2025-11-07 19:57:01,2025-11-07 20:17:05,CC→CW,2025-11-07,,20079,20079
23,180222,Coronel,Juan Pablo II,20092,L2,V1,2025-11-07 20:39:49,2025-11-07 21:31:05,CW→CC,2025-11-07,,20092,20092
24,180387,Cdal. Raul Silva Henriquez,Concepcion,20014,L2,V1,2025-11-07 07:48:24,2025-11-07 08:34:48,CW→CC,2025-11-07,combo_por_entrada,20014,20198
25,180387,Diagonal Bio Bio,Huinca,20047,L2,V1,2025-11-07 14:37:17,2025-11-07 15:23:53,CC→CW,2025-11-07,,20047,20047
26,180623,Lomas Coloradas,Coronel,20009,L2,V1,2025-11-07 07:53:35,2025-11-07 08:19:44,CC→CW,2025-11-07,,20009,20009
27,181195,La Leonera,El Arenal,20301,L1,V1,2025-11-07 06:30:02,2025-11-07 07:23:05,HQ→TH,2025-11-07,,20301,20301
28,181342,Concepcion,Laguna Quinenco,20055,L2,V1,2025-11-07 16:27:16,2025-11-07 17:32:56,CC→CW,2025-11-07,,20055,20055
29,182432,Cdal. Raul Silva Henriquez,Coronel,20021,L2,V1,2025-11-07 09:42:04,2025-11-07 10:04:38,CC→CW,2025-11-07,,20021,20021
30,182432,Coronel,Cdal. Raul Silva Henriquez,20040,L2,V1,2025-11-07 11:54:52,2025-11-07 12:36:30,CW→CC,2025-11-07,,20040,20040
31,184241,Concepcion,Coronel,20031,L2,V1,2025-11-07 10:19:13,2025-11-07 11:21:57,CC→CW,2025-11-07,,20031,20031
32,184241,Coronel,Concepcion,20042,L2,V1,2025-11-07 12:29:11,2025-11-07 13:27:08,CW→CC,2025-11-07,,20042,20042
33,184442,Lomas Coloradas,Coronel,20035,L2,V1,2025-11-07 11:30:23,2025-11-07 11:57:01,CC→CW,2025-11-07,,20035,20035
