viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,176048,Concepcion,Costa Mar,20173.0,L2,V1,2026-06-13 21:27:47,2026-06-13 21:44:59,CC→CW,2026-06-13,,20173.0,20173.0,570,Monedero
1,176340,Laguna Quinenco,Concepcion,20142.0,L2,V1,2026-06-13 06:31:39,2026-06-13 07:13:12,CW→CC,2026-06-13,,20142.0,20142.0,880,Monedero
2,176675,Cristo Redentor,Hito Galvarino,20146.0,L2,V1,2026-06-13 07:27:01,2026-06-13 07:46:31,CW→CC,2026-06-13,,20146.0,20146.0,460,Monedero
3,177208,Concepcion,Coronel,20165.0,L2,V1,2026-06-13 19:04:04,2026-06-13 20:12:33,CC→CW,2026-06-13,,20165.0,20163.0,880,Monedero
4,177327,Juan Pablo II,Coronel,20171.0,L2,V1,2026-06-13 21:00:10,2026-06-13 21:43:23,CC→CW,2026-06-13,,20171.0,20171.0,790,Monedero
5,177437,Lomas Coloradas,Concepcion,20052.0,L2,V1,2026-06-13 11:37:03,2026-06-13 12:05:46,CW→CC,2026-06-13,,20052.0,20052.0,570,Monedero
6,177437,UTF Santa Maria,Concepcion,20326.0,L1,V1,2026-06-13 18:04:07,2026-06-13 18:50:06,TH→HQ,2026-06-13,match_por_salida_fallback,20326.0,20326.0,590,Monedero
7,177691,La Leonera,Hualqui,20322.0,L1,V1,2026-06-13 17:42:28,2026-06-13 18:01:50,TH→HQ,2026-06-13,,20322.0,20322.0,500,Monedero
8,177714,Cdal. Raul Silva Henriquez,Laguna Quinenco,20053.0,L2,V1,2026-06-13 12:28:00,2026-06-13 12:49:35,CC→CW,2026-06-13,,20053.0,20053.0,650,Monedero
9,179011,Lomas Coloradas,Cristo Redentor,20063.0,L2,V1,2026-06-13 14:46:00,2026-06-13 15:11:58,CC→CW,2026-06-13,,20063.0,20063.0,630,Monedero
10,179096,Los Canelos,Hito Galvarino,20068.0,L2,V1,2026-06-13 15:27:45,2026-06-13 15:49:21,CW→CC,2026-06-13,,20068.0,20068.0,440,Monedero
11,179376,Concepcion,La Leonera,20326.0,L1,V1,2026-06-13 17:55:00,2026-06-13 18:54:13,TH→HQ,2026-06-13,,20326.0,20326.0,510,Monedero
12,179514,Concepcion,Lomas Coloradas,20063.0,L2,V1,2026-06-13 14:24:03,2026-06-13 14:55:12,CC→CW,2026-06-13,,20063.0,20063.0,570,Monedero
13,180279,Juan Pablo II,Hito Galvarino,20149.0,L2,V1,2026-06-13 08:30:44,2026-06-13 09:06:45,CC→CW,2026-06-13,,20149.0,20149.0,650,Monedero
14,180561,El Parque,Diagonal Bio Bio,20168.0,L2,V1,2026-06-13 20:08:26,2026-06-13 20:18:55,CW→CC,2026-06-13,,20168.0,20168.0,510,Monedero
15,180561,El Parque,Diagonal Bio Bio,20168.0,L2,V1,2026-06-13 20:08:39,2026-06-13 20:17:55,CW→CC,2026-06-13,,20168.0,20168.0,510,Monedero
16,181457,Cdal. Raul Silva Henriquez,Concepcion,20068.0,L2,V1,2026-06-13 15:54:13,2026-06-13 16:23:01,CW→CC,2026-06-13,,20068.0,20068.0,570,Monedero
17,185104,Lomas Coloradas,Laguna Quinenco,20157.0,L2,V1,2026-06-13 17:43:12,2026-06-13 18:10:00,CC→CW,2026-06-13,,20157.0,20157.0,650,Monedero
18,185164,Concepcion,Lomas Coloradas,20067.0,L2,V1,2026-06-13 15:10:15,2026-06-13 15:50:14,CC→CW,2026-06-13,,20067.0,20067.0,570,Monedero
19,185164,Lomas Coloradas,Concepcion,20166.0,L2,V1,2026-06-13 19:36:18,2026-06-13 19:57:00,CW→CC,2026-06-13,,20166.0,20166.0,570,Monedero
20,189842,Lomas Coloradas,Costa Mar,20040.0,L2,V1,2026-06-13 09:57:46,2026-06-13 10:09:05,CW→CC,2026-06-13,,20040.0,20040.0,430,Monedero
21,189842,Costa Mar,Lomas Coloradas,20169.0,L2,V1,2026-06-13 20:22:59,2026-06-13 20:50:05,CC→CW,2026-06-13,,20169.0,20169.0,430,Monedero
22,189882,Concepcion,Costa Mar,20159.0,L2,V1,2026-06-13 17:51:15,2026-06-13 18:14:36,CC→CW,2026-06-13,,20159.0,20159.0,570,Monedero
23,189984,Hito Galvarino,Cristo Redentor,20041.0,L2,V1,2026-06-13 10:37:13,2026-06-13 11:09:31,CC→CW,2026-06-13,,20041.0,20037.0,460,Monedero
24,190685,Hito Galvarino,Diagonal Bio Bio,20150.0,L2,V1,2026-06-13 08:07:18,2026-06-13 08:34:22,CW→CC,2026-06-13,,20150.0,20150.0,650,Monedero
25,191185,Costa Mar,Cdal. Raul Silva Henriquez,20157.0,L2,V1,2026-06-13 17:39:33,2026-06-13 17:52:57,CC→CW,2026-06-13,,20157.0,20157.0,430,Monedero
