viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,156859,Concepcion,Coronel,20063,L2,V1,2026-04-23 14:24:12,2026-04-23 15:20:19,CC→CW,2026-04-23,,20063,20063,880,Monedero
1,156859,Coronel,Concepcion,20082,L2,V1,2026-04-23 16:59:07,2026-04-23 17:45:02,CW→CC,2026-04-23,,20082,20082,880,Monedero
2,156859,Concepcion,Concepcion,,,N/A,2026-04-23 19:51:21,2026-04-23 19:52:39,,2026-04-23,no viajo,,,420,Monedero
3,175965,Laguna Quinenco,Costa Mar,20088,L2,V1,2026-04-23 17:37:17,2026-04-23 18:06:38,CW→CC,2026-04-23,,20088,20088,650,Monedero
4,175965,Costa Mar,Coronel,20111,L2,V1,2026-04-23 20:34:55,2026-04-23 21:15:23,CC→CW,2026-04-23,,20111,20109,650,Monedero
5,176113,Huinca,Concepcion,20024,L2,V1,2026-04-23 08:01:36,2026-04-23 09:08:49,CW→CC,2026-04-23,combo_por_entrada,20024,20026,880,Monedero
6,176452,Concepcion,Hualqui,20324,L1,V1,2026-04-23 17:44:29,2026-04-23 18:38:09,TH→HQ,2026-04-23,,20324,20324,550,Monedero
7,177271,Cdal. Raul Silva Henriquez,Concepcion,20024,L2,V1,2026-04-23 08:14:12,2026-04-23 09:13:12,CW→CC,2026-04-23,combo_por_entrada,20024,20026,590,Monedero
8,177271,Concepcion,Cdal. Raul Silva Henriquez,20063,L2,V1,2026-04-23 14:00:56,2026-04-23 14:58:40,CC→CW,2026-04-23,,20063,20063,570,Monedero
9,177512,Los Condores,Concepcion,20304,L1,V1,2026-04-23 07:39:36,2026-04-23 07:59:09,TH→HQ,2026-04-23,,20304,20304,500,Monedero
10,177655,Concepcion,Los Canelos,20063,L2,V1,2026-04-23 14:22:13,2026-04-23 15:07:59,CC→CW,2026-04-23,,20063,20063,850,Monedero
11,177792,Alborada,Huinca,20011,L2,V1,2026-04-23 07:50:12,2026-04-23 08:18:36,CC→CW,2026-04-23,,20011,20011,680,Monedero
