viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Concepcion,Cristo Redentor,20097,L2,V1,2025-10-20 22:10:33,2025-10-20 23:00:38,CC→CW,2025-10-20,,20097,20097
1,174637,UTF Santa Maria,Lzo. Arenas,20304,L1,V1,2025-10-20 07:45:07,2025-10-20 07:51:02,TH→HQ,2025-10-20,,20304,20304
2,176047,Huinca,Concepcion,20028,L2,V1,2025-10-20 09:37:00,2025-10-20 10:16:26,CW→CC,2025-10-20,,20028,20028
3,176240,Higueras,Manquimavida,20322,L1,V1,2025-10-20 17:08:57,2025-10-20 17:46:42,TH→HQ,2025-10-20,,20322,20320
4,176483,Los Condores,Lzo. Arenas,20841,L1,V1,2025-10-20 07:09:00,2025-10-20 07:21:17,TH→HQ,2025-10-20,,20841,20841
5,176483,Lzo. Arenas,Los Condores,20331,L1,V1,2025-10-20 19:25:40,2025-10-20 19:49:26,HQ→TH,2025-10-20,,20331,20331
6,176571,Hualqui,Concepcion,,,N/A,2025-10-20 06:55:39,2025-10-20 07:27:37,,2025-10-20,sin_combo_factible_en_hub|sin_s1_factible_retro,,
7,177327,Coronel,Huinca,20020,L2,V1,2025-10-20 08:17:36,2025-10-20 08:34:26,CW→CC,2025-10-20,,20020,20020
8,177512,Los Condores,Concepcion,20304,L1,V1,2025-10-20 07:39:53,2025-10-20 07:57:34,TH→HQ,2025-10-20,,20304,20304
9,177715,Lomas Coloradas,Concepcion,20028,L2,V1,2025-10-20 09:50:58,2025-10-20 10:15:39,CW→CC,2025-10-20,,20028,20028
10,177715,Concepcion,Lomas Coloradas,20075,L2,V1,2025-10-20 19:14:39,2025-10-20 19:40:53,CC→CW,2025-10-20,,20075,20075
11,177792,Lomas Coloradas,Huinca,20063,L2,V1,2025-10-20 18:13:16,2025-10-20 18:38:57,CC→CW,2025-10-20,,20063,20063
