viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,153193,Huinca,Concepcion,20000,L2,V1,2026-02-26 06:01:45,2026-02-26 07:26:19,CW→CC,2026-02-26,combo_por_entrada,20000,20000,900,Monedero
1,175943,Laguna Quinenco,Concepcion,20032,L2,V1,2026-02-26 08:52:51,2026-02-26 09:49:04,CW→CC,2026-02-26,,20032,20032,880,Monedero
2,175943,Concepcion,Laguna Quinenco,20049,L2,V1,2026-02-26 10:58:42,2026-02-26 12:11:52,CC→CW,2026-02-26,,20049,20049,880,Monedero
3,176255,Costa Mar,Cristo Redentor,20091,L2,V1,2026-02-26 18:55:58,2026-02-26 19:26:43,CC→CW,2026-02-26,,20091,20091,630,Monedero
4,176733,Concepcion,Lomas Coloradas,20009,L2,V1,2026-02-26 07:34:14,2026-02-26 08:02:19,CC→CW,2026-02-26,,20009,20007,570,Monedero
5,177242,Concepcion,Costa Mar,20093,L2,V1,2026-02-26 19:01:20,2026-02-26 19:16:33,CC→CW,2026-02-26,,20093,20093,570,Monedero
6,177253,Costa Mar,Concepcion,20010,L2,V1,2026-02-26 07:15:58,2026-02-26 07:42:01,CW→CC,2026-02-26,,20010,20008,570,Monedero
7,177765,Concepcion,Costa Mar,20029,L2,V1,2026-02-26 08:59:23,2026-02-26 09:50:15,CC→CW,2026-02-26,combo_por_entrada,20029,20029,590,Monedero
8,177834,Los Canelos,Diagonal Bio Bio,20082,L2,V1,2026-02-26 17:07:33,2026-02-26 17:44:35,CW→CC,2026-02-26,,20082,20082,650,Monedero
9,177922,Concepcion,Hualqui,20330,L1,V1,2026-02-26 19:49:06,2026-02-26 20:30:01,TH→HQ,2026-02-26,,20330,20330,550,Monedero
10,178037,Concepcion,Los Condores,20323,L1,V1,2026-02-26 17:00:08,2026-02-26 17:17:40,HQ→TH,2026-02-26,,20323,,500,Monedero
11,178071,Manquimavida,El Arenal,20311,L1,V1,2026-02-26 09:18:51,2026-02-26 10:11:42,HQ→TH,2026-02-26,,20311,20373,550,Monedero
12,178071,El Arenal,Manquimavida,20328,L1,V1,2026-02-26 19:18:48,2026-02-26 19:54:30,TH→HQ,2026-02-26,,20328,20328,550,Monedero
13,178119,Costa Mar,Concepcion,20068,L2,V1,2026-02-26 16:01:04,2026-02-26 16:27:12,CW→CC,2026-02-26,,20068,20068,570,Monedero
14,178119,Diagonal Bio Bio,Costa Mar,20115,L2,V1,2026-02-26 21:02:46,2026-02-26 21:18:31,CC→CW,2026-02-26,,20115,20113,510,Monedero
15,178880,Concepcion,Coronel,20085,L2,V2,2026-02-26 18:13:21,2026-02-26 18:57:38,,2026-02-26,sin_combo_factible_en_hub|sin_s1_factible_retro,,20085,880,Monedero
16,179096,Los Canelos,Hito Galvarino,20018,L2,V1,2026-02-26 07:41:01,2026-02-26 07:49:14,CW→CC,2026-02-26,,20018,20018,440,Monedero
17,179223,Juan Pablo II,Cdal. Raul Silva Henriquez,20093,L2,V1,2026-02-26 19:09:17,2026-02-26 19:41:44,CC→CW,2026-02-26,,20093,20093,510,Monedero
18,179295,Concepcion,Cdal. Raul Silva Henriquez,20095,L2,V1,2026-02-26 19:07:10,2026-02-26 19:41:23,CC→CW,2026-02-26,,20095,20093,570,Monedero
19,179356,Los Canelos,Juan Pablo II,20040,L2,V1,2026-02-26 09:40:38,2026-02-26 10:17:03,CW→CC,2026-02-26,,20040,20040,650,Monedero
20,179376,Concepcion,La Leonera,20332,L1,V1,2026-02-26 20:19:07,2026-02-26 20:49:35,TH→HQ,2026-02-26,,20332,20332,510,Monedero
21,179458,Mercado,Concepcion,20328,L1,V1,2026-02-26 18:51:43,2026-02-26 20:32:32,TH→HQ,2026-02-26,combo_por_entrada,20328,20328,910,Monedero
22,179485,Costa Mar,Concepcion,20088,L2,V1,2026-02-26 18:08:19,2026-02-26 18:33:32,CW→CC,2026-02-26,,20088,20088,570,Monedero
23,179485,Concepcion,Costa Mar,20099,L2,V1,2026-02-26 19:26:32,2026-02-26 19:47:02,CC→CW,2026-02-26,,20099,20099,570,Monedero
24,180297,Costa Mar,Lomas Coloradas,20007,L2,V1,2026-02-26 07:40:42,2026-02-26 07:49:35,CC→CW,2026-02-26,,20007,20007,430,Monedero
25,180297,Lomas Coloradas,Costa Mar,20028,L2,V1,2026-02-26 08:52:28,2026-02-26 09:00:24,CW→CC,2026-02-26,,20028,20028,430,Monedero
