viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,176047,Concepcion,Huinca,20111,L2,V1,2026-03-12 20:21:18,2026-03-12 21:06:09,CC→CW,2026-03-12,,20111,20109
1,176113,Huinca,Concepcion,20026,L2,V1,2026-03-12 08:00:24,2026-03-12 09:03:54,CW→CC,2026-03-12,combo_por_entrada,20026,20022
2,176113,Mercado,Concepcion,20330,L1,V1,2026-03-12 19:13:11,2026-03-12 19:56:57,TH→HQ,2026-03-12,,20330,20330
3,176326,Coronel,Huinca,20040,L2,V1,2026-03-12 09:21:03,2026-03-12 09:48:33,CW→CC,2026-03-12,,20040,20036
4,176411,Concepcion,Costa Mar,20059,L2,V1,2026-03-12 13:08:43,2026-03-12 13:30:06,CC→CW,2026-03-12,,20059,20059
5,176411,Costa Mar,Huinca,20113,L2,V1,2026-03-12 20:58:19,2026-03-12 21:20:45,CC→CW,2026-03-12,,20113,20113
6,177208,Concepcion,Coronel,20099,L2,V1,2026-03-12 19:13:50,2026-03-12 20:16:23,CC→CW,2026-03-12,,20099,20099
7,177253,Costa Mar,Concepcion,20196,L2,V1,2026-03-12 06:56:01,2026-03-12 07:13:19,CW→CC,2026-03-12,,20196,20196
8,177354,Los Canelos,Concepcion,20010,L2,V1,2026-03-12 06:59:29,2026-03-12 07:43:31,CW→CC,2026-03-12,,20010,20010
9,177481,Lomas Coloradas,Diagonal Bio Bio,20078,L2,V1,2026-03-12 16:36:03,2026-03-12 17:23:53,CW→CC,2026-03-12,,20078,20078
10,177656,Lzo. Arenas,Concepcion,20328,L1,V1,2026-03-12 19:02:53,2026-03-12 19:33:02,TH→HQ,2026-03-12,,20328,20328
11,177882,Costa Mar,El Parque,20041,L2,V1,2026-03-12 10:40:12,2026-03-12 10:46:15,CC→CW,2026-03-12,,20041,20041
12,177882,El Parque,Costa Mar,20104,L2,V1,2026-03-12 19:18:47,2026-03-12 19:27:30,CW→CC,2026-03-12,,20104,20104
13,177992,Cdal. Raul Silva Henriquez,Coronel,20011,L2,V1,2026-03-12 08:03:19,2026-03-12 08:25:49,CC→CW,2026-03-12,,20011,20011
14,178071,El Arenal,Manquimavida,20328,L1,V1,2026-03-12 19:03:45,2026-03-12 19:49:34,TH→HQ,2026-03-12,,20328,20328
15,178208,Lzo. Arenas,Manquimavida,20328,L1,V1,2026-03-12 18:38:03,2026-03-12 19:50:58,TH→HQ,2026-03-12,,20328,20328
16,178819,Los Condores,Concepcion,20300,L1,V1,2026-03-12 07:01:05,2026-03-12 07:42:50,TH→HQ,2026-03-12,combo_relajado_pase1,20300,20300
17,178880,Hito Galvarino,Coronel,20083,L2,V1,2026-03-12 18:18:45,2026-03-12 18:47:40,CC→CW,2026-03-12,,20083,20083
18,179011,Lomas Coloradas,Los Canelos,20069,L2,V1,2026-03-12 16:38:15,2026-03-12 16:57:42,CC→CW,2026-03-12,,20069,20069
19,179042,Costa Mar,Concepcion,20072,L2,V1,2026-03-12 16:29:56,2026-03-12 16:50:46,CW→CC,2026-03-12,,20072,20072
20,179098,Concepcion,Manquimavida,20316,L1,V1,2026-03-12 14:38:34,2026-03-12 15:47:17,TH→HQ,2026-03-12,combo_por_entrada,20316,20316
21,179164,Concepcion,Diagonal Bio Bio,20091,L2,V1,2026-03-12 18:32:55,2026-03-12 18:45:18,CC→CW,2026-03-12,,20091,20091
22,179169,UTF Santa Maria,Concepcion,20300,L1,V1,2026-03-12 06:46:54,2026-03-12 07:04:38,TH→HQ,2026-03-12,combo_relajado_pase2,20300,
23,179169,Juan Pablo II,Concepcion,20052,L2,V1,2026-03-12 11:42:29,2026-03-12 12:23:53,CW→CC,2026-03-12,combo_por_entrada,20052,20052
24,179212,Lomas Coloradas,Alborada,20034,L2,V1,2026-03-12 09:20:15,2026-03-12 09:33:16,CW→CC,2026-03-12,,20034,20034
25,179284,Cdal. Raul Silva Henriquez,Diagonal Bio Bio,20198,L2,V1,2026-03-12 07:14:01,2026-03-12 07:33:13,CW→CC,2026-03-12,,20198,20198
26,180089,Los Canelos,Concepcion,20024,L2,V1,2026-03-12 08:01:22,2026-03-12 08:37:03,CW→CC,2026-03-12,,20024,20024
27,180089,Diagonal Bio Bio,Los Canelos,20087,L2,V1,2026-03-12 18:20:47,2026-03-12 18:48:25,CC→CW,2026-03-12,,20087,20087
28,180097,Concepcion,Los Condores,20333,L1,V1,2026-03-12 20:36:43,2026-03-12 20:57:17,HQ→TH,2026-03-12,,20333,
29,180297,Costa Mar,Lomas Coloradas,20033,L2,V1,2026-03-12 09:41:25,2026-03-12 09:48:54,CC→CW,2026-03-12,,20033,20033
30,181195,El Arenal,Concepcion,20318,L1,V1,2026-03-12 15:29:28,2026-03-12 15:57:29,TH→HQ,2026-03-12,,20318,20318
31,181341,Coronel,Alborada,20002,L2,V1,2026-03-12 06:05:52,2026-03-12 06:41:32,CW→CC,2026-03-12,,20002,20002
32,181341,Costa Mar,Coronel,20075,L2,V1,2026-03-12 17:14:53,2026-03-12 17:58:43,CC→CW,2026-03-12,,20075,20073
33,181437,Concepcion,Costa Mar,20087,L2,V1,2026-03-12 18:08:17,2026-03-12 18:30:43,CC→CW,2026-03-12,,20087,20087
34,182265,Los Canelos,Concepcion,20008,L2,V1,2026-03-12 06:45:18,2026-03-12 07:39:35,CW→CC,2026-03-12,combo_por_entrada,20008,20008
35,182265,Concepcion,Los Canelos,20111,L2,V1,2026-03-12 20:28:27,2026-03-12 21:19:04,CC→CW,2026-03-12,,20111,20111
36,182383,Concepcion,Lomas Coloradas,20075,L2,V1,2026-03-12 17:05:19,2026-03-12 17:33:31,CC→CW,2026-03-12,,20075,20075
37,182470,Los Canelos,Laguna Quinenco,20089,L2,V1,2026-03-12 18:54:04,2026-03-12 19:06:56,CC→CW,2026-03-12,,20089,20089
38,183372,Los Condores,Hualqui,20300,L1,V1,2026-03-12 06:39:51,2026-03-12 07:32:37,TH→HQ,2026-03-12,,20300,20300
39,183446,Cdal. Raul Silva Henriquez,Diagonal Bio Bio,20052,L2,V1,2026-03-12 11:34:21,2026-03-12 11:54:01,CW→CC,2026-03-12,,20052,20052
40,184089,Concepcion,Cristo Redentor,20063,L2,V1,2026-03-12 14:30:58,2026-03-12 15:19:43,CC→CW,2026-03-12,,20063,20063
41,184189,Huinca,Concepcion,20084,L2,V1,2026-03-12 17:19:56,2026-03-12 17:56:58,CW→CC,2026-03-12,,20084,20084
42,184189,Concepcion,Huinca,20093,L2,V1,2026-03-12 18:50:30,2026-03-12 19:46:54,CC→CW,2026-03-12,,20093,20093
43,184194,Huinca,Concepcion,20014,L2,V1,2026-03-12 07:08:30,2026-03-12 07:53:09,CW→CC,2026-03-12,,20014,20198
44,184194,Cristo Redentor,Laguna Quinenco,20079,L2,V1,2026-03-12 18:15:35,2026-03-12 18:22:09,CC→CW,2026-03-12,,20079,20079
45,184194,Laguna Quinenco,Huinca,20110,L2,V1,2026-03-12 19:37:56,2026-03-12 19:48:48,CW→CC,2026-03-12,,20110,20110
