viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,174583,Los Canelos,Concepcion,20066.0,L2,V1,2026-07-19 14:34:43,2026-07-19 15:29:24,CW→CC,2026-07-19,,20066.0,20066.0,850,Monedero
1,175390,Concepcion,Costa Mar,20063.0,L2,V1,2026-07-19 14:03:56,2026-07-19 14:49:42,CC→CW,2026-07-19,,20063.0,20063.0,570,Monedero
2,175943,Laguna Quinenco,Concepcion,20152.0,L2,V1,2026-07-19 08:14:24,2026-07-19 09:16:11,CW→CC,2026-07-19,,20152.0,20152.0,880,Monedero
3,175943,Concepcion,Laguna Quinenco,20063.0,L2,V1,2026-07-19 13:33:26,2026-07-19 15:14:17,CC→CW,2026-07-19,,20063.0,20063.0,880,Monedero
4,177227,Concepcion,Hito Galvarino,20163.0,L2,V1,2026-07-19 18:43:23,2026-07-19 19:28:52,CC→CW,2026-07-19,,20163.0,20163.0,850,Monedero
5,177558,Chiguayante,Concepcion,20844.0,L1,V1,2026-07-19 12:24:10,2026-07-19 12:51:22,HQ→TH,2026-07-19,,20844.0,20844.0,510,Monedero
6,177714,Diagonal Bio Bio,Cdal. Raul Silva Henriquez,20059.0,L2,V1,2026-07-19 13:20:30,2026-07-19 13:41:16,CC→CW,2026-07-19,,20059.0,20059.0,510,Monedero
7,177723,Pedro Medina,Concepcion,20848.0,L1,V1,2026-07-19 20:43:35,2026-07-19 21:00:26,HQ→TH,2026-07-19,,20848.0,20848.0,510,Monedero
8,181298,Lomas Coloradas,Costa Mar,20152.0,L2,V1,2026-07-19 08:48:46,2026-07-19 08:58:46,CW→CC,2026-07-19,,20152.0,20152.0,430,Monedero
9,181298,Costa Mar,Lomas Coloradas,20157.0,L2,V1,2026-07-19 17:35:53,2026-07-19 17:49:03,CC→CW,2026-07-19,,20157.0,,430,Monedero
10,187623,Coronel,Concepcion,20056.0,L2,V1,2026-07-19 12:04:50,2026-07-19 12:58:34,CW→CC,2026-07-19,,20056.0,20056.0,880,Monedero
11,190831,Cdal. Raul Silva Henriquez,Juan Pablo II,20152.0,L2,V1,2026-07-19 08:48:23,2026-07-19 09:06:10,CW→CC,2026-07-19,,20152.0,20152.0,510,Monedero
12,191813,Cdal. Raul Silva Henriquez,Concepcion,20180.0,L2,V1,2026-07-19 17:01:29,2026-07-19 17:29:41,CW→CC,2026-07-19,,20180.0,20180.0,570,Monedero
13,191813,Concepcion,Cdal. Raul Silva Henriquez,20163.0,L2,V1,2026-07-19 18:50:10,2026-07-19 19:22:51,CC→CW,2026-07-19,,20163.0,20163.0,570,Monedero
14,192391,Concepcion,Los Canelos,20167.0,L2,V1,2026-07-19 19:23:44,2026-07-19 20:33:28,CC→CW,2026-07-19,,20167.0,20167.0,850,Monedero
15,194631,Laguna Quinenco,Juan Pablo II,20068.0,L2,V1,2026-07-19 15:31:54,2026-07-19 16:11:57,CW→CC,2026-07-19,,20068.0,20068.0,790,Monedero
16,199329,Cristo Redentor,Laguna Quinenco,20049.0,L2,V1,2026-07-19 12:04:29,2026-07-19 12:09:12,CC→CW,2026-07-19,,20049.0,20049.0,450,Monedero
17,210990,Alborada,Concepcion,20152.0,L2,V1,2026-07-19 08:59:20,2026-07-19 09:13:58,CW→CC,2026-07-19,,20152.0,20152.0,570,Monedero
18,230829,Los Canelos,Concepcion,20052.0,L2,V1,2026-07-19 11:25:13,2026-07-19 12:10:06,CW→CC,2026-07-19,,20052.0,20052.0,850,Monedero
19,230829,Concepcion,Cristo Redentor,20071.0,L2,V1,2026-07-19 16:11:26,2026-07-19 17:17:21,CC→CW,2026-07-19,,20071.0,20071.0,850,Monedero
