viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,175955,Concepcion,Concepcion,,,N/A,2025-07-26 17:20:47,2025-07-26 17:22:19,,2025-07-26,no viajo,,
1,175955,Concepcion,Concepcion,,,N/A,2025-07-26 18:38:49,2025-07-26 18:39:24,,2025-07-26,no viajo,,
2,176457,Chiguayante,Higueras,20844,L1,V1,2025-07-26 12:32:17,2025-07-26 13:10:10,HQ→TH,2025-07-26,,20844,20844
3,176457,Higueras,Chiguayante,20847,L1,V1,2025-07-26 20:02:11,2025-07-26 20:40:49,TH→HQ,2025-07-26,,20847,20847
4,177253,Concepcion,Costa Mar,20173,L2,V1,2025-07-26 18:48:47,2025-07-26 19:19:54,CC→CW,2025-07-26,,20173,20173
5,177414,Cristo Redentor,Concepcion,20138,L2,V1,2025-07-26 11:30:51,2025-07-26 12:14:44,CW→CC,2025-07-26,,20138,20138
6,177414,Concepcion,Cristo Redentor,20165,L2,V1,2025-07-26 17:57:28,2025-07-26 18:36:44,CC→CW,2025-07-26,,20165,20165
7,177730,Cdal. Raul Silva Henriquez,Costa Mar,20168,L2,V1,2025-07-26 17:58:34,2025-07-26 18:12:07,CW→CC,2025-07-26,,20168,20168
8,177738,Lomas Coloradas,Concepcion,20126,L2,V1,2025-07-26 09:25:31,2025-07-26 10:01:41,CW→CC,2025-07-26,,20126,20126
9,177738,Concepcion,Lomas Coloradas,20185,L2,V1,2025-07-26 20:07:18,2025-07-26 20:59:00,CC→CW,2025-07-26,,20185,20181
10,177854,Juan Pablo II,Laguna Quinenco,20147,L2,V1,2025-07-26 14:41:41,2025-07-26 15:23:21,CC→CW,2025-07-26,,20147,20147
11,177864,Concepcion,Coronel,20123,L2,V1,2025-07-26 09:22:16,2025-07-26 10:15:17,CC→CW,2025-07-26,,20123,20123
12,177883,Concepcion,Cdal. Raul Silva Henriquez,20165,L2,V1,2025-07-26 17:37:35,2025-07-26 18:22:11,CC→CW,2025-07-26,,20165,20161
