viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Cristo Redentor,Concepcion,20088,L2,V1,2025-11-27 17:44:22,2025-11-27 18:27:32,CW→CC,2025-11-27,,20088,20088
1,176095,Costa Mar,Los Canelos,20003,L2,V1,2025-11-27 07:15:32,2025-11-27 07:45:04,CC→CW,2025-11-27,,20003,20003
2,176095,Los Canelos,Costa Mar,20068,L2,V1,2025-11-27 15:49:06,2025-11-27 16:09:41,CW→CC,2025-11-27,,20068,20068
3,176118,Los Canelos,Concepcion,20018,L2,V1,2025-11-27 07:44:54,2025-11-27 08:34:25,CW→CC,2025-11-27,,20018,20018
4,176682,Laguna Quinenco,Concepcion,20010,L2,V1,2025-11-27 06:55:45,2025-11-27 07:40:21,CW→CC,2025-11-27,,20010,20010
5,176690,Coronel,Lomas Coloradas,20126,L2,V1,2025-11-27 21:31:10,2025-11-27 22:03:15,CW→CC,2025-11-27,,20126,20126
6,177512,Los Condores,Concepcion,20304,L1,V1,2025-11-27 07:37:40,2025-11-27 07:56:16,TH→HQ,2025-11-27,,20304,20304
7,177668,Higueras,Los Condores,20370,L1,V1,2025-11-27 07:20:43,2025-11-27 07:29:55,TH→HQ,2025-11-27,,20370,20370
8,177670,Concepcion,Lomas Coloradas,20105,L2,V1,2025-11-27 19:57:24,2025-11-27 20:24:22,CC→CW,2025-11-27,,20105,20105
9,177694,Cristo Redentor,Concepcion,20056,L2,V1,2025-11-27 12:21:31,2025-11-27 13:04:31,CW→CC,2025-11-27,,20056,20056
10,177730,Cdal. Raul Silva Henriquez,Juan Pablo II,20020,L2,V1,2025-11-27 08:04:39,2025-11-27 08:23:12,CW→CC,2025-11-27,,20020,20020
11,177730,Juan Pablo II,El Parque,20027,L2,V1,2025-11-27 09:21:37,2025-11-27 09:36:07,CC→CW,2025-11-27,,20027,20027
12,177936,La Leonera,Chiguayante,20305,L1,V1,2025-11-27 07:38:56,2025-11-27 07:55:17,HQ→TH,2025-11-27,,20305,20305
13,177936,Chiguayante,La Leonera,20322,L1,V1,2025-11-27 17:32:32,2025-11-27 17:47:21,TH→HQ,2025-11-27,,20322,
14,178064,La Leonera,Concepcion,20315,L1,V1,2025-11-27 11:50:20,2025-11-27 12:09:30,HQ→TH,2025-11-27,,20315,20315
15,178064,Concepcion,La Leonera,,,N/A,2025-11-27 15:02:41,2025-11-27 15:47:40,,2025-11-27,sin_combo_factible_en_hub|sin_s1_factible_retro,,
16,178071,Manquimavida,El Arenal,20311,L1,V1,2025-11-27 09:22:01,2025-11-27 10:13:08,HQ→TH,2025-11-27,,20311,20311
17,178071,El Arenal,Manquimavida,20330,L1,V1,2025-11-27 19:13:30,2025-11-27 20:18:44,TH→HQ,2025-11-27,,20330,20330
18,178096,Los Condores,Concepcion,20865,L1,V1,2025-11-27 08:08:23,2025-11-27 08:28:01,TH→HQ,2025-11-27,,20865,20865
19,178096,Concepcion,Los Condores,20311,L1,V1,2025-11-27 09:45:07,2025-11-27 10:03:27,HQ→TH,2025-11-27,,20311,20311
20,179030,Huinca,Concepcion,20066,L2,V1,2025-11-27 14:44:03,2025-11-27 15:24:11,CW→CC,2025-11-27,,20066,20066
21,179030,Concepcion,Huinca,20079,L2,V1,2025-11-27 17:34:07,2025-11-27 18:21:54,CC→CW,2025-11-27,,20079,20077
22,179098,Concepcion,Manquimavida,20316,L1,V1,2025-11-27 14:48:18,2025-11-27 15:45:07,TH→HQ,2025-11-27,combo_relajado_pase1,20316,
23,179098,Concepcion,Los Canelos,20127,L2,V1,2025-11-27 22:21:46,2025-11-27 23:00:04,CC→CW,2025-11-27,,20127,20127
24,179325,Concepcion,Coronel,20113,L2,V1,2025-11-27 20:40:48,2025-11-27 21:34:05,CC→CW,2025-11-27,,20113,20113
