viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,158264,Cristo Redentor,Juan Pablo II,20050,L2,V1,2025-08-29 14:47:41,2025-08-29 15:25:01,CW→CC,2025-08-29,,20050,20050
1,175490,Lomas Coloradas,Concepcion,20050,L2,V1,2025-08-29 14:59:46,2025-08-29 15:34:21,CW→CC,2025-08-29,,20050,20050
2,175490,Concepcion,Lomas Coloradas,20097,L2,V1,2025-08-29 22:01:13,2025-08-29 22:42:59,CC→CW,2025-08-29,,20097,20097
3,176240,Higueras,Manquimavida,20320,L1,V1,2025-08-29 16:00:56,2025-08-29 16:54:12,TH→HQ,2025-08-29,,20320,20320
4,176608,Huinca,Concepcion,20034,L2,V1,2025-08-29 10:18:20,2025-08-29 11:15:52,CW→CC,2025-08-29,,20034,20034
5,176643,Costa Mar,Concepcion,20008,L2,V1,2025-08-29 07:14:34,2025-08-29 08:15:13,CW→CC,2025-08-29,,20008,20008
6,176753,Lomas Coloradas,Hito Galvarino,20005,L2,V1,2025-08-29 07:18:15,2025-08-29 07:33:44,CC→CW,2025-08-29,,20005,20005
7,177227,Hito Galvarino,Concepcion,20198,L2,V1,2025-08-29 07:28:32,2025-08-29 08:32:10,CW→CC,2025-08-29,combo_por_entrada,20198,20198
8,177227,Concepcion,Hito Galvarino,20069,L2,V1,2025-08-29 18:18:55,2025-08-29 19:08:24,CC→CW,2025-08-29,,20069,20067
9,177516,Chiguayante,Concepcion,20305,L1,V1,2025-08-29 07:40:55,2025-08-29 08:00:02,HQ→TH,2025-08-29,,20305,20305
10,177516,Concepcion,Chiguayante,20312,L1,V1,2025-08-29 10:24:47,2025-08-29 10:43:48,TH→HQ,2025-08-29,,20312,20312
11,177558,Concepcion,Pedro Medina,20855,L1,V1,2025-08-29 20:58:37,2025-08-29 21:51:14,TH→HQ,2025-08-29,,20855,20855
12,177656,Lzo. Arenas,Pedro Medina,20841,L1,V1,2025-08-29 06:47:55,2025-08-29 07:50:38,TH→HQ,2025-08-29,,20841,20300
13,177864,Coronel,Concepcion,20010,L2,V1,2025-08-29 07:11:58,2025-08-29 08:19:11,CW→CC,2025-08-29,,20010,20010
14,177871,La Leonera,Mercado,20844,L1,V1,2025-08-29 12:12:09,2025-08-29 13:26:08,HQ→TH,2025-08-29,,20844,20844
15,177936,La Leonera,Chiguayante,20305,L1,V1,2025-08-29 07:37:06,2025-08-29 07:48:58,HQ→TH,2025-08-29,,20305,20305
16,178071,Manquimavida,El Arenal,20311,L1,V1,2025-08-29 09:21:01,2025-08-29 10:26:17,HQ→TH,2025-08-29,,20311,20311
17,178071,El Arenal,Manquimavida,20328,L1,V1,2025-08-29 19:01:30,2025-08-29 19:50:25,TH→HQ,2025-08-29,,20328,20328
18,178095,Coronel,Cdal. Raul Silva Henriquez,20020,L2,V1,2025-08-29 08:13:58,2025-08-29 08:47:05,CW→CC,2025-08-29,,20020,20020
19,178095,Cdal. Raul Silva Henriquez,Concepcion,20028,L2,V1,2025-08-29 09:52:16,2025-08-29 10:34:56,CW→CC,2025-08-29,,20028,20028
20,178095,Concepcion,Cdal. Raul Silva Henriquez,20059,L2,V1,2025-08-29 17:21:09,2025-08-29 17:57:34,CC→CW,2025-08-29,,20059,20059
21,178096,Los Condores,Concepcion,20304,L1,V1,2025-08-29 07:40:18,2025-08-29 07:56:56,TH→HQ,2025-08-29,,20304,20304
