viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,165256,Cdal. Raul Silva Henriquez,Concepcion,20030,L2,V1,2026-03-10 08:41:12,2026-03-10 09:12:16,CW→CC,2026-03-10,,20030,20028,570,Monedero
1,165256,Concepcion,Lomas Coloradas,20065,L2,V1,2026-03-10 15:05:54,2026-03-10 15:36:08,CC→CW,2026-03-10,,20065,20065,570,Monedero
2,174600,El Arenal,Los Condores,20308,L1,V1,2026-03-10 08:29:39,2026-03-10 08:43:11,TH→HQ,2026-03-10,,20308,20308,490,Monedero
3,176113,Huinca,Concepcion,20026,L2,V1,2026-03-10 08:02:32,2026-03-10 09:28:12,CW→CC,2026-03-10,combo_por_entrada,20026,20026,900,Monedero
4,176113,Mercado,Concepcion,20330,L1,V1,2026-03-10 19:09:48,2026-03-10 20:34:49,TH→HQ,2026-03-10,match_por_salida_fallback,20330,20330,880,Monedero
5,176541,Diagonal Bio Bio,Concepcion,20018,L2,V1,2026-03-10 08:00:59,2026-03-10 08:17:59,CW→CC,2026-03-10,,20018,20018,570,Monedero
6,177354,Los Canelos,Concepcion,20010,L2,V1,2026-03-10 07:01:10,2026-03-10 07:44:30,CW→CC,2026-03-10,,20010,20010,850,Monedero
7,177459,Concepcion,Coronel,20097,L2,V1,2026-03-10 19:03:40,2026-03-10 19:54:45,CC→CW,2026-03-10,,20097,20095,880,Monedero
8,177516,Chiguayante,Concepcion,20305,L1,V1,2026-03-10 07:45:30,2026-03-10 08:05:25,HQ→TH,2026-03-10,,20305,20305,510,Monedero
9,177838,Los Canelos,Concepcion,20078,L2,V1,2026-03-10 16:37:04,2026-03-10 17:38:30,CW→CC,2026-03-10,,20078,20078,850,Monedero
10,178071,Manquimavida,Concepcion,20311,L1,V1,2026-03-10 09:25:08,2026-03-10 09:46:12,HQ→TH,2026-03-10,,20311,20311,510,Monedero
11,178071,El Arenal,Manquimavida,20332,L1,V1,2026-03-10 19:48:46,2026-03-10 20:45:00,TH→HQ,2026-03-10,,20332,20332,550,Monedero
12,178208,Lzo. Arenas,Manquimavida,20376,L1,V1,2026-03-10 16:42:16,2026-03-10 17:15:13,TH→HQ,2026-03-10,,20376,20376,510,Monedero
13,178819,Los Condores,Concepcion,20300,L1,V1,2026-03-10 07:01:01,2026-03-10 07:38:05,TH→HQ,2026-03-10,combo_relajado_pase1,20300,20300,560,Monedero
14,178902,Manquimavida,La Leonera,20841,L1,V1,2026-03-10 07:42:43,2026-03-10 07:50:10,TH→HQ,2026-03-10,,20841,20841,420,Monedero
15,179002,UTF Santa Maria,La Leonera,20326,L1,V1,2026-03-10 18:02:52,2026-03-10 18:52:08,TH→HQ,2026-03-10,,20326,20326,540,Monedero
16,179356,Los Canelos,Concepcion,20024,L2,V1,2026-03-10 07:54:59,2026-03-10 08:39:23,CW→CC,2026-03-10,,20024,20022,850,Monedero
17,179458,Concepcion,Coronel,20101,L2,V1,2026-03-10 18:51:41,2026-03-10 20:16:54,CC→CW,2026-03-10,match_por_salida_fallback,20101,20101,910,Monedero
