viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,153193,Huinca,Concepcion,20002,L2,V1,2026-03-25 06:02:11,2026-03-25 07:26:04,CW→CC,2026-03-25,combo_por_entrada,20002,20002
1,174600,El Arenal,Concepcion,20390,L1,V1,2026-03-25 08:10:26,2026-03-25 08:36:39,TH→HQ,2026-03-25,,20390,20390
2,174600,Concepcion,El Arenal,20329,L1,V1,2026-03-25 18:38:33,2026-03-25 19:24:47,HQ→TH,2026-03-25,,20329,20327
3,175470,Lomas Coloradas,Diagonal Bio Bio,20196,L2,V1,2026-03-25 06:48:10,2026-03-25 07:08:56,CW→CC,2026-03-25,,20196,20196
4,176095,Costa Mar,Los Canelos,20003,L2,V1,2026-03-25 07:10:29,2026-03-25 07:33:53,CC→CW,2026-03-25,,20003,20003
5,176095,Los Canelos,Lomas Coloradas,20082,L2,V1,2026-03-25 17:07:20,2026-03-25 17:26:48,CW→CC,2026-03-25,,20082,20082
6,176113,Huinca,Concepcion,20014,L2,V1,2026-03-25 06:58:31,2026-03-25 08:34:50,CW→CC,2026-03-25,combo_por_entrada,20014,20014
7,176113,Lomas Coloradas,Los Canelos,20091,L2,V1,2026-03-25 18:50:08,2026-03-25 19:16:51,CC→CW,2026-03-25,,20091,20089
8,176197,Lomas Coloradas,Diagonal Bio Bio,20040,L2,V1,2026-03-25 09:57:49,2026-03-25 10:13:24,CW→CC,2026-03-25,,20040,20040
9,176290,Lzo. Arenas,Higueras,20305,L1,V1,2026-03-25 07:58:55,2026-03-25 08:28:01,HQ→TH,2026-03-25,,20305,20305
10,176290,Higueras,Lzo. Arenas,20326,L1,V1,2026-03-25 17:59:20,2026-03-25 18:21:16,TH→HQ,2026-03-25,,20326,20326
11,176541,Diagonal Bio Bio,Concepcion,20016,L2,V1,2026-03-25 07:53:33,2026-03-25 08:09:45,CW→CC,2026-03-25,,20016,20016
12,177244,Costa Mar,El Parque,20041,L2,V1,2026-03-25 10:36:24,2026-03-25 10:46:20,CC→CW,2026-03-25,,20041,20041
13,177512,Los Condores,Concepcion,20304,L1,V1,2026-03-25 07:38:32,2026-03-25 07:58:38,TH→HQ,2026-03-25,,20304,20304
14,177723,Concepcion,Pedro Medina,20332,L1,V1,2026-03-25 20:22:54,2026-03-25 20:44:00,TH→HQ,2026-03-25,,20332,20332
15,177992,Cdal. Raul Silva Henriquez,Coronel,20015,L2,V1,2026-03-25 08:14:38,2026-03-25 08:38:36,CC→CW,2026-03-25,,20015,20015
16,178057,Cristo Redentor,Laguna Quinenco,20033,L2,V1,2026-03-25 10:00:42,2026-03-25 10:10:53,CC→CW,2026-03-25,,20033,20033
17,178057,Laguna Quinenco,Cristo Redentor,20048,L2,V1,2026-03-25 10:36:19,2026-03-25 10:46:47,CW→CC,2026-03-25,,20048,20048
18,178071,Manquimavida,El Arenal,20311,L1,V1,2026-03-25 09:24:21,2026-03-25 10:14:02,HQ→TH,2026-03-25,,20311,20311
19,178071,El Arenal,Manquimavida,20330,L1,V1,2026-03-25 19:22:05,2026-03-25 20:16:10,TH→HQ,2026-03-25,,20330,20330
20,178096,Los Condores,Concepcion,20300,L1,V1,2026-03-25 06:39:04,2026-03-25 06:58:02,TH→HQ,2026-03-25,,20300,20300
21,178208,Lzo. Arenas,Manquimavida,20328,L1,V1,2026-03-25 18:55:12,2026-03-25 19:52:07,TH→HQ,2026-03-25,,20328,20328
22,178213,Coronel,Costa Mar,20014,L2,V1,2026-03-25 06:58:45,2026-03-25 07:39:14,CW→CC,2026-03-25,,20014,20014
23,179042,Lomas Coloradas,Costa Mar,20042,L2,V1,2026-03-25 10:14:00,2026-03-25 10:24:05,CW→CC,2026-03-25,,20042,20042
24,179096,Los Canelos,Hito Galvarino,20022,L2,V1,2026-03-25 07:45:37,2026-03-25 07:57:36,CW→CC,2026-03-25,,20022,20020
25,179115,Concepcion,Concepcion,,,N/A,2026-03-25 18:33:59,2026-03-25 18:37:29,,2026-03-25,no viajo,,
26,179169,UTF Santa Maria,Concepcion,20312,L1,V1,2026-03-25 10:12:19,2026-03-25 10:26:41,TH→HQ,2026-03-25,,20312,20312
27,180175,Cristo Redentor,Concepcion,20056,L2,V1,2026-03-25 12:05:18,2026-03-25 13:02:31,CW→CC,2026-03-25,,20056,20056
28,180175,Concepcion,Cristo Redentor,20063,L2,V1,2026-03-25 14:25:11,2026-03-25 15:17:03,CC→CW,2026-03-25,,20063,20063
29,180297,Costa Mar,Lomas Coloradas,20017,L2,V1,2026-03-25 08:28:53,2026-03-25 08:35:19,CC→CW,2026-03-25,,20017,20017
30,180297,Lomas Coloradas,Costa Mar,20036,L2,V1,2026-03-25 09:37:18,2026-03-25 09:43:40,CW→CC,2026-03-25,,20036,20036
31,180387,Cdal. Raul Silva Henriquez,Concepcion,20022,L2,V1,2026-03-25 08:06:44,2026-03-25 08:48:27,CW→CC,2026-03-25,combo_relajado_pase1,20022,20022
32,180387,Concepcion,Cdal. Raul Silva Henriquez,20091,L2,V1,2026-03-25 18:05:50,2026-03-25 20:25:11,CC→CW,2026-03-25,combo_por_entrada,20091,20091
33,180434,Concepcion,Coronel,20105,L2,V1,2026-03-25 19:43:53,2026-03-25 20:47:01,CC→CW,2026-03-25,,20105,20105
34,180619,Costa Mar,Coronel,20011,L2,V1,2026-03-25 07:52:22,2026-03-25 08:26:01,CC→CW,2026-03-25,,20011,20011
35,180619,Coronel,Lomas Coloradas,20062,L2,V1,2026-03-25 13:42:09,2026-03-25 14:13:30,CW→CC,2026-03-25,,20062,20062
36,180619,Lomas Coloradas,Concepcion,20082,L2,V1,2026-03-25 17:18:45,2026-03-25 17:45:39,CW→CC,2026-03-25,,20082,20078
37,181241,Diagonal Bio Bio,Coronel,20111,L2,V1,2026-03-25 20:45:03,2026-03-25 21:50:59,CC→CW,2026-03-25,,20111,20111
