viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,177208,Concepcion,Coronel,20071.0,L2,V1,2026-07-25 16:37:38,2026-07-25 17:22:17,CC→CW,2026-07-25,,20071.0,20071.0,880,Monedero
1,177437,Costa Mar,Lomas Coloradas,20057.0,L2,V1,2026-07-25 12:56:35,2026-07-25 13:19:36,CC→CW,2026-07-25,,20057.0,20057.0,430,Monedero
2,181298,Costa Mar,Lomas Coloradas,20071.0,L2,V1,2026-07-25 16:11:45,2026-07-25 16:58:26,CC→CW,2026-07-25,,20071.0,20071.0,430,Monedero
3,184194,Huinca,Concepcion,20044.0,L2,V1,2026-07-25 10:05:45,2026-07-25 10:50:49,CW→CC,2026-07-25,,20044.0,20130.0,850,Monedero
4,184194,Concepcion,Huinca,20169.0,L2,V1,2026-07-25 20:23:58,2026-07-25 21:05:11,CC→CW,2026-07-25,,20169.0,20169.0,850,Monedero
5,184283,Costa Mar,Concepcion,20048.0,L2,V1,2026-07-25 11:07:17,2026-07-25 11:23:36,CW→CC,2026-07-25,,20048.0,20048.0,570,Monedero
6,184283,Concepcion,Costa Mar,20173.0,L2,V1,2026-07-25 21:26:28,2026-07-25 21:44:13,CC→CW,2026-07-25,,20173.0,,570,Monedero
7,186114,Mercado,Lzo. Arenas,20845.0,L1,V1,2026-07-25 15:48:05,2026-07-25 16:23:13,TH→HQ,2026-07-25,,20845.0,20845.0,540,Monedero
8,189830,Cdal. Raul Silva Henriquez,Concepcion,20172.0,L2,V1,2026-07-25 20:57:35,2026-07-25 21:28:09,CW→CC,2026-07-25,,20172.0,20172.0,570,Monedero
9,190831,Cdal. Raul Silva Henriquez,Juan Pablo II,20152.0,L2,V1,2026-07-25 08:48:54,2026-07-25 09:07:34,CW→CC,2026-07-25,,20152.0,20152.0,510,Monedero
10,190831,Juan Pablo II,Cdal. Raul Silva Henriquez,20169.0,L2,V1,2026-07-25 20:12:35,2026-07-25 20:53:07,CC→CW,2026-07-25,,20169.0,20181.0,510,Monedero
11,191872,Cristo Redentor,Concepcion,20150.0,L2,V1,2026-07-25 07:58:48,2026-07-25 08:45:12,CW→CC,2026-07-25,,20150.0,20150.0,850,Monedero
12,191872,Concepcion,Cristo Redentor,20123.0,L2,V1,2026-07-25 09:26:32,2026-07-25 10:27:56,CC→CW,2026-07-25,,20123.0,20123.0,850,Monedero
13,193987,Laguna Quinenco,Juan Pablo II,20144.0,L2,V1,2026-07-25 06:48:16,2026-07-25 07:36:51,CW→CC,2026-07-25,,20144.0,20106.0,790,Monedero
14,193987,Juan Pablo II,Laguna Quinenco,20053.0,L2,V1,2026-07-25 12:13:47,2026-07-25 12:49:49,CC→CW,2026-07-25,,20053.0,20053.0,790,Monedero
15,194722,Concepcion,Cdal. Raul Silva Henriquez,20071.0,L2,V1,2026-07-25 16:32:57,2026-07-25 17:03:51,CC→CW,2026-07-25,,20071.0,20071.0,570,Monedero
16,195590,Concepcion,Higueras,20848.0,L1,V1,2026-07-25 20:52:57,2026-07-25 21:22:14,HQ→TH,2026-07-25,,20848.0,20848.0,500,Monedero
17,200471,El Parque,Diagonal Bio Bio,20176.0,L2,V1,2026-07-25 18:51:50,2026-07-25 19:18:47,CW→CC,2026-07-25,,20176.0,20176.0,510,Monedero
18,201305,Concepcion,Lomas Coloradas,20049.0,L2,V1,2026-07-25 11:27:03,2026-07-25 11:50:03,CC→CW,2026-07-25,,20049.0,20049.0,570,Monedero
19,202126,Costa Mar,Concepcion,20056.0,L2,V1,2026-07-25 12:39:32,2026-07-25 12:58:27,CW→CC,2026-07-25,,20056.0,20056.0,570,Monedero
20,202126,Concepcion,Costa Mar,20063.0,L2,V1,2026-07-25 13:49:43,2026-07-25 14:50:42,CC→CW,2026-07-25,,20063.0,20063.0,570,Monedero
21,211869,Concepcion,Cdal. Raul Silva Henriquez,20171.0,L2,V1,2026-07-25 20:38:51,2026-07-25 21:22:29,CC→CW,2026-07-25,,20171.0,20185.0,570,Monedero
