viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,175983,Concepcion,Coronel,20091.0,L2,V1,2026-07-15 18:34:44,2026-07-15 19:20:16,CC→CW,2026-07-15,,20091.0,20091.0,880,Monedero
1,176266,Concepcion,Coronel,20111.0,L2,V1,2026-07-15 20:26:02,2026-07-15 21:13:24,CC→CW,2026-07-15,,20111.0,20111.0,880,Monedero
2,176638,Los Canelos,Concepcion,20078.0,L2,V1,2026-07-15 16:40:02,2026-07-15 17:37:01,CW→CC,2026-07-15,,20078.0,20078.0,850,Monedero
3,176675,Cristo Redentor,Hito Galvarino,20052.0,L2,V1,2026-07-15 11:17:50,2026-07-15 11:33:40,CW→CC,2026-07-15,,20052.0,20052.0,460,Monedero
4,176716,Los Canelos,Concepcion,20068.0,L2,V1,2026-07-15 15:34:18,2026-07-15 16:20:44,CW→CC,2026-07-15,,20068.0,20068.0,850,Monedero
5,176716,Diagonal Bio Bio,Los Canelos,20075.0,L2,V1,2026-07-15 17:12:16,2026-07-15 17:48:25,CC→CW,2026-07-15,,20075.0,20075.0,650,Monedero
6,177227,Concepcion,Hito Galvarino,20089.0,L2,V1,2026-07-15 18:21:21,2026-07-15 18:54:12,CC→CW,2026-07-15,,20089.0,20089.0,850,Monedero
7,177504,Diagonal Bio Bio,Concepcion,20042.0,L2,V1,2026-07-15 10:23:40,2026-07-15 10:38:56,CW→CC,2026-07-15,,20042.0,20042.0,570,Monedero
8,177512,Los Condores,Concepcion,20865.0,L1,V1,2026-07-15 07:54:41,2026-07-15 08:25:39,TH→HQ,2026-07-15,,20865.0,20865.0,500,Monedero
9,177801,Concepcion,Lomas Coloradas,20029.0,L2,V1,2026-07-15 09:02:52,2026-07-15 09:24:28,CC→CW,2026-07-15,,20029.0,20029.0,570,Monedero
