viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,153193,Concepcion,Huinca,20099.0,L2,V1,2026-06-08 19:18:26,2026-06-08 20:06:37,CC→CW,2026-06-08,,20099.0,20099.0,850,Monedero
1,174600,El Arenal,Lzo. Arenas,20304.0,L1,V1,2026-06-08 07:32:44,2026-06-08 07:50:41,TH→HQ,2026-06-08,,20304.0,20304.0,540,Monedero
2,174600,Lzo. Arenas,El Arenal,20379.0,L1,V1,2026-06-08 17:54:51,2026-06-08 18:22:09,HQ→TH,2026-06-08,,20379.0,20379.0,540,Monedero
3,175445,Huinca,Concepcion,20098.0,L2,V1,2026-06-08 18:28:56,2026-06-08 19:13:41,CW→CC,2026-06-08,,20098.0,20098.0,850,Monedero
4,175866,Huinca,Concepcion,20058.0,L2,V1,2026-06-08 12:37:04,2026-06-08 13:14:25,CW→CC,2026-06-08,,20058.0,20058.0,850,Monedero
5,176047,Huinca,Concepcion,20042.0,L2,V1,2026-06-08 10:04:13,2026-06-08 10:52:20,CW→CC,2026-06-08,,20042.0,20042.0,850,Monedero
6,176047,Concepcion,Huinca,20059.0,L2,V1,2026-06-08 13:07:43,2026-06-08 13:49:59,CC→CW,2026-06-08,,20059.0,20059.0,850,Monedero
7,176113,Huinca,Concepcion,20014.0,L2,V1,2026-06-08 07:00:02,2026-06-08 08:26:36,CW→CC,2026-06-08,combo_por_entrada,20014.0,20014.0,900,Monedero
8,176255,El Parque,Cristo Redentor,20057.0,L2,V1,2026-06-08 13:08:55,2026-06-08 13:40:18,CC→CW,2026-06-08,,20057.0,20057.0,630,Monedero
9,176255,Cristo Redentor,Costa Mar,20108.0,L2,V1,2026-06-08 19:32:00,2026-06-08 19:58:32,CW→CC,2026-06-08,,20108.0,20108.0,630,Monedero
10,177271,Cdal. Raul Silva Henriquez,Concepcion,20196.0,L2,V1,2026-06-08 06:35:36,2026-06-08 08:02:22,CW→CC,2026-06-08,combo_por_entrada,20196.0,20002.0,590,Monedero
11,177271,Juan Pablo II,Cdal. Raul Silva Henriquez,20079.0,L2,V1,2026-06-08 17:38:29,2026-06-08 18:00:43,CC→CW,2026-06-08,,20079.0,20079.0,510,Monedero
12,177357,Laguna Quinenco,Costa Mar,20050.0,L2,V1,2026-06-08 10:57:43,2026-06-08 11:29:05,CW→CC,2026-06-08,,20050.0,20050.0,650,Monedero
13,177357,Costa Mar,Laguna Quinenco,20063.0,L2,V1,2026-06-08 14:48:18,2026-06-08 15:17:49,CC→CW,2026-06-08,,20063.0,20063.0,650,Monedero
14,177450,La Leonera,Higueras,20301.0,L1,V1,2026-06-08 06:29:10,2026-06-08 07:20:30,HQ→TH,2026-06-08,,20301.0,20301.0,540,Monedero
15,177450,Higueras,La Leonera,20324.0,L1,V1,2026-06-08 17:33:25,2026-06-08 18:19:36,TH→HQ,2026-06-08,,20324.0,20324.0,540,Monedero
16,177655,Los Canelos,Laguna Quinenco,20087.0,L2,V1,2026-06-08 18:40:06,2026-06-08 18:55:16,CC→CW,2026-06-08,,20087.0,20085.0,530,Monedero
17,177723,Concepcion,Pedro Medina,20326.0,L1,V1,2026-06-08 18:28:51,2026-06-08 18:46:21,TH→HQ,2026-06-08,,20326.0,20326.0,510,Monedero
18,177748,Concepcion,Cdal. Raul Silva Henriquez,20077.0,L2,V1,2026-06-08 17:18:27,2026-06-08 17:48:50,CC→CW,2026-06-08,,20077.0,20077.0,570,Monedero
19,177936,La Leonera,Chiguayante,20305.0,L1,V1,2026-06-08 07:37:29,2026-06-08 07:52:06,HQ→TH,2026-06-08,,20305.0,20305.0,420,Monedero
20,177936,Chiguayante,La Leonera,20376.0,L1,V1,2026-06-08 17:06:19,2026-06-08 17:19:02,TH→HQ,2026-06-08,,20376.0,20376.0,420,Monedero
21,178035,La Leonera,Manquimavida,20305.0,L1,V1,2026-06-08 07:38:09,2026-06-08 07:46:37,HQ→TH,2026-06-08,,20305.0,20305.0,420,Monedero
22,178796,Lomas Coloradas,Concepcion,20028.0,L2,V1,2026-06-08 08:38:22,2026-06-08 09:03:00,CW→CC,2026-06-08,,20028.0,20028.0,570,Monedero
23,178796,Concepcion,Lomas Coloradas,20075.0,L2,V1,2026-06-08 17:09:08,2026-06-08 17:33:45,CC→CW,2026-06-08,,20075.0,20075.0,570,Monedero
24,179015,Concepcion,Los Canelos,20027.0,L2,V1,2026-06-08 08:52:04,2026-06-08 09:35:25,CC→CW,2026-06-08,,20027.0,20027.0,850,Monedero
25,179015,Los Canelos,Concepcion,20094.0,L2,V1,2026-06-08 18:19:19,2026-06-08 18:57:18,CW→CC,2026-06-08,,20094.0,20094.0,850,Monedero
26,179042,Costa Mar,Concepcion,20048.0,L2,V1,2026-06-08 11:01:47,2026-06-08 11:23:59,CW→CC,2026-06-08,,20048.0,20048.0,570,Monedero
27,179096,Los Canelos,Hito Galvarino,20068.0,L2,V1,2026-06-08 15:38:20,2026-06-08 15:48:58,CW→CC,2026-06-08,,20068.0,20068.0,440,Monedero
28,179169,Juan Pablo II,Concepcion,20110.0,L2,V1,2026-06-08 20:18:39,2026-06-08 20:53:33,CW→CC,2026-06-08,combo_por_entrada,20110.0,20100.0,560,Monedero
