viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,153193,Huinca,Concepcion,20000,L2,V1,2026-04-10 06:00:12,2026-04-10 07:26:48,CW→CC,2026-04-10,combo_por_entrada,20000,20000
1,165256,Cdal. Raul Silva Henriquez,Concepcion,20032,L2,V1,2026-04-10 08:56:37,2026-04-10 09:28:04,CW→CC,2026-04-10,,20032,20030
2,165256,Concepcion,Cdal. Raul Silva Henriquez,20057,L2,V1,2026-04-10 12:47:15,2026-04-10 13:26:31,CC→CW,2026-04-10,,20057,20057
3,174634,Huinca,Concepcion,20048,L2,V1,2026-04-10 10:47:27,2026-04-10 11:26:57,CW→CC,2026-04-10,,20048,20048
4,175783,Mercado,Concepcion,20324,L1,V1,2026-04-10 17:30:16,2026-04-10 17:58:47,TH→HQ,2026-04-10,,20324,20324
5,176095,Concepcion,Costa Mar,20127,L2,V1,2026-04-10 22:14:15,2026-04-10 22:39:17,CC→CW,2026-04-10,,20127,20127
6,176113,Los Canelos,Concepcion,20026,L2,V1,2026-04-10 08:07:56,2026-04-10 09:26:49,CW→CC,2026-04-10,combo_por_entrada,20026,20026
7,176113,Diagonal Bio Bio,Los Canelos,20077,L2,V1,2026-04-10 17:30:07,2026-04-10 17:59:41,CC→CW,2026-04-10,,20077,20077
8,177354,Concepcion,Los Canelos,20073,L2,V1,2026-04-10 16:45:18,2026-04-10 18:00:31,CC→CW,2026-04-10,,20073,20071
9,177426,El Parque,Concepcion,20032,L2,V1,2026-04-10 09:07:53,2026-04-10 09:27:44,CW→CC,2026-04-10,,20032,20032
10,177426,Concepcion,El Parque,20069,L2,V1,2026-04-10 16:02:54,2026-04-10 16:39:38,CC→CW,2026-04-10,,20069,20069
11,177437,Concepcion,Lomas Coloradas,20101,L2,V1,2026-04-10 19:24:16,2026-04-10 19:52:19,CC→CW,2026-04-10,,20101,20101
12,177512,Los Condores,Concepcion,20304,L1,V1,2026-04-10 07:40:05,2026-04-10 07:55:33,TH→HQ,2026-04-10,,20304,20304
13,177668,Higueras,Lzo. Arenas,20304,L1,V1,2026-04-10 07:36:13,2026-04-10 07:51:13,TH→HQ,2026-04-10,,20304,20304
14,177668,Lzo. Arenas,Higueras,20325,L1,V1,2026-04-10 17:29:02,2026-04-10 17:50:43,HQ→TH,2026-04-10,,20325,20325
15,177748,Concepcion,Cdal. Raul Silva Henriquez,20087,L2,V1,2026-04-10 18:07:12,2026-04-10 18:59:59,CC→CW,2026-04-10,,20087,20087
16,177882,El Parque,Costa Mar,20120,L2,V1,2026-04-10 21:08:04,2026-04-10 21:14:14,CW→CC,2026-04-10,,20120,20120
17,178071,Manquimavida,El Arenal,20311,L1,V1,2026-04-10 09:22:06,2026-04-10 10:12:55,HQ→TH,2026-04-10,,20311,20311
18,178071,El Arenal,Manquimavida,20328,L1,V1,2026-04-10 18:55:55,2026-04-10 19:44:48,TH→HQ,2026-04-10,,20328,20328
19,178874,Manquimavida,Concepcion,20301,L1,V1,2026-04-10 06:25:43,2026-04-10 06:51:13,HQ→TH,2026-04-10,,20301,20301
20,178895,Juan Pablo II,Los Canelos,20097,L2,V1,2026-04-10 19:17:53,2026-04-10 19:50:29,CC→CW,2026-04-10,,20097,20097
21,179011,Lomas Coloradas,Concepcion,20018,L2,V1,2026-04-10 07:46:32,2026-04-10 08:26:00,CW→CC,2026-04-10,combo_por_entrada,20018,20018
22,179011,Lzo. Arenas,Concepcion,20326,L1,V1,2026-04-10 18:09:57,2026-04-10 19:06:28,TH→HQ,2026-04-10,combo_relajado_pase1,20326,20324
23,179096,Hito Galvarino,Los Canelos,20009,L2,V1,2026-04-10 07:53:20,2026-04-10 07:58:11,CC→CW,2026-04-10,,20009,20009
24,179098,Coronel,Concepcion,20056,L2,V2,2026-04-10 12:11:20,2026-04-10 13:04:58,,2026-04-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,20056
25,179098,Concepcion,Los Canelos,20067,L2,V1,2026-04-10 15:20:50,2026-04-10 16:06:30,CC→CW,2026-04-10,,20067,20065
26,179118,Juan Pablo II,Lomas Coloradas,20015,L2,V1,2026-04-10 07:56:31,2026-04-10 08:13:06,CC→CW,2026-04-10,,20015,20015
27,179376,Concepcion,La Leonera,20332,L1,V1,2026-04-10 20:08:37,2026-04-10 20:49:23,TH→HQ,2026-04-10,,20332,
28,179458,Coronel,Concepcion,20024,L2,V1,2026-04-10 07:44:49,2026-04-10 08:36:47,CW→CC,2026-04-10,,20024,20022
29,179458,Concepcion,Coronel,20041,L2,V1,2026-04-10 10:20:08,2026-04-10 11:13:08,CC→CW,2026-04-10,,20041,20041
30,179474,Concepcion,Concepcion,,,N/A,2026-04-10 06:39:48,2026-04-10 06:40:17,,2026-04-10,no viajo,,
31,180387,Cdal. Raul Silva Henriquez,Concepcion,20022,L2,V1,2026-04-10 07:56:21,2026-04-10 08:47:51,CW→CC,2026-04-10,combo_por_entrada,20022,20020
32,180387,Mercado,Concepcion,20326,L1,V1,2026-04-10 17:45:14,2026-04-10 18:49:52,TH→HQ,2026-04-10,combo_relajado_pase1,20326,20324
33,180619,Costa Mar,Coronel,20011,L2,V1,2026-04-10 07:52:41,2026-04-10 08:26:04,CC→CW,2026-04-10,,20011,20011
34,180619,Coronel,Costa Mar,20082,L2,V1,2026-04-10 16:59:39,2026-04-10 17:30:37,CW→CC,2026-04-10,,20082,20082
35,182321,Mercado,Concepcion,20324,L1,V1,2026-04-10 17:23:18,2026-04-10 17:56:19,TH→HQ,2026-04-10,,20324,20324
36,182383,Lomas Coloradas,Concepcion,20196,L2,V1,2026-04-10 06:47:50,2026-04-10 07:12:10,CW→CC,2026-04-10,,20196,20196
37,182383,Concepcion,Lomas Coloradas,20067,L2,V1,2026-04-10 15:25:12,2026-04-10 15:53:47,CC→CW,2026-04-10,,20067,20067
38,183301,Hito Galvarino,El Parque,20018,L2,V1,2026-04-10 07:34:20,2026-04-10 07:50:46,CW→CC,2026-04-10,,20018,20016
39,183301,El Parque,Huinca,20077,L2,V1,2026-04-10 17:32:11,2026-04-10 18:01:31,CC→CW,2026-04-10,,20077,20075
40,184253,Costa Mar,Diagonal Bio Bio,20026,L2,V1,2026-04-10 08:30:37,2026-04-10 08:38:20,CW→CC,2026-04-10,,20026,20026
41,184405,Laguna Quinenco,Costa Mar,20000,L2,V1,2026-04-10 05:51:07,2026-04-10 06:25:51,CW→CC,2026-04-10,,20000,20000
42,184422,Coronel,Concepcion,20066,L2,V1,2026-04-10 14:16:58,2026-04-10 16:29:42,CW→CC,2026-04-10,combo_por_entrada,20066,20066
43,185104,Lomas Coloradas,Huinca,20015,L2,V1,2026-04-10 08:09:17,2026-04-10 08:27:58,CC→CW,2026-04-10,,20015,20015
44,185921,UTF Santa Maria,Concepcion,20841,L1,V1,2026-04-10 07:07:49,2026-04-10 07:26:16,TH→HQ,2026-04-10,,20841,20841
45,186052,Lzo. Arenas,Hualqui,20855,L1,V1,2026-04-10 21:00:12,2026-04-10 22:04:07,TH→HQ,2026-04-10,,20855,20855
46,186881,Concepcion,Huinca,20077,L2,V1,2026-04-10 17:23:24,2026-04-10 18:01:27,CC→CW,2026-04-10,,20077,20077
47,187578,Concepcion,Costa Mar,20023,L2,V1,2026-04-10 08:30:32,2026-04-10 08:52:25,CC→CW,2026-04-10,,20023,20023
48,187616,Concepcion,Lomas Coloradas,20129,L2,V1,2026-04-10 22:28:20,2026-04-10 23:09:17,CC→CW,2026-04-10,,20129,20127
49,189197,Los Canelos,Concepcion,20084,L2,V1,2026-04-10 17:19:58,2026-04-10 17:58:55,CW→CC,2026-04-10,,20084,20084
50,189197,Concepcion,Los Canelos,20123,L2,V1,2026-04-10 21:43:07,2026-04-10 22:18:44,CC→CW,2026-04-10,,20123,20123
51,189795,Costa Mar,Coronel,20017,L2,V1,2026-04-10 08:28:37,2026-04-10 09:00:26,CC→CW,2026-04-10,,20017,20017
52,189795,Coronel,Costa Mar,20052,L2,V1,2026-04-10 11:08:47,2026-04-10 11:48:45,CW→CC,2026-04-10,,20052,20052
53,189842,Costa Mar,Lomas Coloradas,20063,L2,V1,2026-04-10 14:03:39,2026-04-10 15:00:38,CC→CW,2026-04-10,,20063,20063
54,189842,Lomas Coloradas,Costa Mar,20100,L2,V1,2026-04-10 18:52:52,2026-04-10 19:13:16,CW→CC,2026-04-10,,20100,20098
55,189842,Costa Mar,Lomas Coloradas,20109,L2,V1,2026-04-10 20:28:02,2026-04-10 20:36:23,CC→CW,2026-04-10,,20109,20109
56,190759,Concepcion,La Leonera,20322,L1,V1,2026-04-10 17:21:44,2026-04-10 17:52:01,TH→HQ,2026-04-10,,20322,20322
57,190819,La Leonera,Concepcion,20397,L1,V1,2026-04-10 07:02:45,2026-04-10 08:00:56,HQ→TH,2026-04-10,combo_por_entrada,20397,20397
58,190819,Lomas Coloradas,Concepcion,20054,L2,V1,2026-04-10 11:47:51,2026-04-10 12:17:58,CW→CC,2026-04-10,,20054,20052
59,190831,Cdal. Raul Silva Henriquez,Lomas Coloradas,20056,L2,V1,2026-04-10 12:29:48,2026-04-10 12:42:41,CW→CC,2026-04-10,,20056,20055
60,190831,Lomas Coloradas,Cdal. Raul Silva Henriquez,20063,L2,V1,2026-04-10 14:44:40,2026-04-10 15:04:21,CC→CW,2026-04-10,,20063,20063
61,191185,Costa Mar,Coronel,20053,L2,V1,2026-04-10 12:12:48,2026-04-10 12:52:04,CC→CW,2026-04-10,,20053,20053
62,191185,Coronel,Costa Mar,20064,L2,V1,2026-04-10 14:12:01,2026-04-10 14:58:07,CW→CC,2026-04-10,,20064,20064
63,191304,La Leonera,Concepcion,20842,L1,V1,2026-04-10 08:09:10,2026-04-10 08:34:36,HQ→TH,2026-04-10,,20842,20842
64,191304,Concepcion,La Leonera,20326,L1,V1,2026-04-10 18:13:33,2026-04-10 18:48:18,TH→HQ,2026-04-10,,20326,20326
65,191788,Pedro Medina,Higueras,20321,L1,V1,2026-04-10 16:15:28,2026-04-10 16:50:31,HQ→TH,2026-04-10,,20321,20321
66,191798,Concepcion,Manquimavida,20308,L1,V1,2026-04-10 08:50:21,2026-04-10 09:20:05,TH→HQ,2026-04-10,,20308,20390
67,191903,Manquimavida,Lzo. Arenas,20325,L1,V1,2026-04-10 17:09:27,2026-04-10 17:38:36,HQ→TH,2026-04-10,,20325,20325
68,191903,Lzo. Arenas,Manquimavida,20332,L1,V1,2026-04-10 20:07:41,2026-04-10 20:46:14,TH→HQ,2026-04-10,,20332,20330
69,192346,Concepcion,La Leonera,20841,L1,V1,2026-04-10 07:24:17,2026-04-10 07:50:48,TH→HQ,2026-04-10,,20841,20841
70,192346,La Leonera,Concepcion,,,N/A,2026-04-10 20:08:34,2026-04-10 20:29:43,,2026-04-10,sin_combo_factible_en_hub|sin_s1_factible_retro,,
71,193153,Concepcion,Costa Mar,20101,L2,V1,2026-04-10 19:28:37,2026-04-10 19:47:28,CC→CW,2026-04-10,,20101,20101
72,193211,Concepcion,Hualqui,20322,L1,V1,2026-04-10 17:25:19,2026-04-10 18:04:59,TH→HQ,2026-04-10,,20322,20322
73,193987,Laguna Quinenco,Juan Pablo II,20034,L2,V1,2026-04-10 08:57:11,2026-04-10 09:39:04,CW→CC,2026-04-10,,20034,20034
74,193987,Juan Pablo II,Laguna Quinenco,20083,L2,V1,2026-04-10 17:55:52,2026-04-10 18:42:41,CC→CW,2026-04-10,,20083,20083
75,194695,Laguna Quinenco,Cdal. Raul Silva Henriquez,20094,L2,V1,2026-04-10 18:12:30,2026-04-10 18:33:56,CW→CC,2026-04-10,,20094,20094
76,195552,Concepcion,Costa Mar,20009,L2,V1,2026-04-10 07:25:11,2026-04-10 07:56:01,CC→CW,2026-04-10,,20009,20009
77,195552,Costa Mar,Concepcion,20082,L2,V1,2026-04-10 17:24:16,2026-04-10 17:45:34,CW→CC,2026-04-10,,20082,20078
78,197673,Cristo Redentor,Concepcion,20050,L2,V1,2026-04-10 10:57:27,2026-04-10 11:46:21,CW→CC,2026-04-10,,20050,20050
79,198487,Cdal. Raul Silva Henriquez,Concepcion,20062,L2,V1,2026-04-10 14:06:10,2026-04-10 14:39:15,CW→CC,2026-04-10,,20062,20062
80,199329,Cristo Redentor,El Parque,20198,L2,V1,2026-04-10 06:59:30,2026-04-10 07:23:10,CW→CC,2026-04-10,,20198,20198
81,199329,Costa Mar,Cristo Redentor,20075,L2,V1,2026-04-10 17:26:34,2026-04-10 17:51:18,CC→CW,2026-04-10,,20075,20075
82,199340,Laguna Quinenco,Cristo Redentor,20086,L2,V1,2026-04-10 17:23:29,2026-04-10 17:33:40,CW→CC,2026-04-10,,20086,20086
83,199358,El Arenal,Chiguayante,20328,L1,V1,2026-04-10 19:01:49,2026-04-10 19:40:51,TH→HQ,2026-04-10,,20328,20328
84,199475,Coronel,Concepcion,20066,L2,V1,2026-04-10 14:41:36,2026-04-10 15:36:03,CW→CC,2026-04-10,,20066,20066
85,200324,Concepcion,Lomas Coloradas,20077,L2,V1,2026-04-10 17:19:21,2026-04-10 17:45:54,CC→CW,2026-04-10,,20077,20077
86,200471,Concepcion,Pedro Medina,20320,L1,V1,2026-04-10 16:05:02,2026-04-10 16:43:20,TH→HQ,2026-04-10,combo_por_entrada,20320,20068
87,201305,Concepcion,Lomas Coloradas,20077,L2,V1,2026-04-10 17:15:24,2026-04-10 17:45:31,CC→CW,2026-04-10,,20077,20075
88,201354,Costa Mar,Concepcion,20116,L2,V1,2026-04-10 21:12:26,2026-04-10 21:40:30,CW→CC,2026-04-10,combo_relajado_pase1,20116,20116
89,203212,Hualqui,Lzo. Arenas,20309,L1,V1,2026-04-10 08:29:00,2026-04-10 09:07:57,HQ→TH,2026-04-10,,20309,20309
90,206419,Costa Mar,Lomas Coloradas,20011,L2,V1,2026-04-10 07:55:01,2026-04-10 08:00:32,CC→CW,2026-04-10,,20011,20011
91,209754,Laguna Quinenco,Concepcion,20114,L2,V1,2026-04-10 20:12:10,2026-04-10 21:42:45,CW→CC,2026-04-10,combo_por_entrada,20114,20114
92,210042,Lzo. Arenas,Concepcion,20328,L1,V1,2026-04-10 19:11:07,2026-04-10 19:44:44,TH→HQ,2026-04-10,match_por_salida_fallback,20328,20328
93,210231,Lomas Coloradas,Hito Galvarino,20035,L2,V1,2026-04-10 09:58:04,2026-04-10 10:19:59,CC→CW,2026-04-10,,20035,20035
94,217296,Los Condores,El Arenal,20327,L1,V1,2026-04-10 18:46:23,2026-04-10 18:57:46,HQ→TH,2026-04-10,,20327,20327
95,219484,Costa Mar,Concepcion,20014,L2,V1,2026-04-10 07:35:35,2026-04-10 08:08:43,CW→CC,2026-04-10,combo_por_entrada,20014,20014
96,219484,Lzo. Arenas,Concepcion,20328,L1,V1,2026-04-10 18:36:52,2026-04-10 19:47:00,TH→HQ,2026-04-10,match_por_salida_fallback,20328,20328
97,219595,Coronel,Diagonal Bio Bio,20098,L2,V1,2026-04-10 18:25:07,2026-04-10 18:59:48,CW→CC,2026-04-10,,20098,20098
98,222998,Chiguayante,UTF Santa Maria,20333,L1,V1,2026-04-10 20:17:09,2026-04-10 20:52:43,HQ→TH,2026-04-10,,20333,20331
99,223519,Cdal. Raul Silva Henriquez,Concepcion,20062,L2,V1,2026-04-10 14:09:45,2026-04-10 14:36:26,CW→CC,2026-04-10,,20062,20062
100,223519,Concepcion,Cdal. Raul Silva Henriquez,20105,L2,V1,2026-04-10 19:45:37,2026-04-10 20:23:00,CC→CW,2026-04-10,,20105,20105
101,240916,El Parque,Lomas Coloradas,20075,L2,V1,2026-04-10 17:21:31,2026-04-10 17:33:20,CC→CW,2026-04-10,,20075,20075
102,242869,Coronel,Concepcion,20064,L2,V1,2026-04-10 14:29:19,2026-04-10 15:14:43,CW→CC,2026-04-10,,20064,20064
103,244070,Costa Mar,Concepcion,20198,L2,V1,2026-04-10 07:24:07,2026-04-10 07:42:27,CW→CC,2026-04-10,,20198,20198
104,244228,Hito Galvarino,Cristo Redentor,20099,L2,V1,2026-04-10 19:45:53,2026-04-10 19:55:43,CC→CW,2026-04-10,,20099,20099
105,244228,Cristo Redentor,Hito Galvarino,20126,L2,V1,2026-04-10 21:14:12,2026-04-10 21:48:44,CW→CC,2026-04-10,,20126,20122
106,248862,Concepcion,Cdal. Raul Silva Henriquez,20017,L2,V1,2026-04-10 08:12:06,2026-04-10 08:39:49,CC→CW,2026-04-10,,20017,20017
107,248958,Lomas Coloradas,Concepcion,20028,L2,V1,2026-04-10 08:39:25,2026-04-10 09:03:38,CW→CC,2026-04-10,,20028,20028
108,248958,Concepcion,Cdal. Raul Silva Henriquez,20089,L2,V1,2026-04-10 18:20:51,2026-04-10 18:48:22,CC→CW,2026-04-10,,20089,20089
109,249351,Hualqui,El Arenal,20325,L1,V1,2026-04-10 16:50:15,2026-04-10 17:53:25,HQ→TH,2026-04-10,,20325,20325
110,261384,Coronel,Concepcion,20068,L2,V1,2026-04-10 15:13:34,2026-04-10 16:21:48,CW→CC,2026-04-10,,20068,20068
111,270969,Diagonal Bio Bio,Cdal. Raul Silva Henriquez,20127,L2,V1,2026-04-10 22:19:11,2026-04-10 22:47:31,CC→CW,2026-04-10,,20127,20127
112,271892,Cristo Redentor,Hito Galvarino,20000,L2,V1,2026-04-10 05:58:57,2026-04-10 06:09:53,CW→CC,2026-04-10,,20000,20000
113,272050,UTF Santa Maria,Concepcion,20304,L1,V1,2026-04-10 07:54:31,2026-04-10 09:11:36,TH→HQ,2026-04-10,combo_relajado_pase1,20304,20304
114,272050,Coronel,Concepcion,20088,L2,V1,2026-04-10 17:34:23,2026-04-10 18:44:14,CW→CC,2026-04-10,combo_por_entrada,20088,20088
115,272580,Concepcion,Laguna Quinenco,20053,L2,V1,2026-04-10 11:57:55,2026-04-10 12:50:06,CC→CW,2026-04-10,,20053,20053
116,273758,Cristo Redentor,Lomas Coloradas,20026,L2,V1,2026-04-10 08:06:09,2026-04-10 08:26:56,CW→CC,2026-04-10,,20026,20026
117,275980,Huinca,El Parque,20014,L2,V1,2026-04-10 07:08:19,2026-04-10 07:33:24,CW→CC,2026-04-10,,20014,20198
118,275980,El Parque,Huinca,20075,L2,V1,2026-04-10 17:23:25,2026-04-10 17:48:47,CC→CW,2026-04-10,,20075,20075
119,280710,La Leonera,Mercado,20321,L1,V1,2026-04-10 15:55:27,2026-04-10 16:59:14,HQ→TH,2026-04-10,,20321,20321
120,281983,Costa Mar,Coronel,20009,L2,V1,2026-04-10 07:35:49,2026-04-10 08:08:16,CC→CW,2026-04-10,,20009,20009
121,283923,Los Canelos,Concepcion,20036,L2,V1,2026-04-10 09:16:59,2026-04-10 10:00:05,CW→CC,2026-04-10,,20036,20034
122,283923,Concepcion,Huinca,20053,L2,V1,2026-04-10 11:58:36,2026-04-10 12:44:24,CC→CW,2026-04-10,,20053,20053
123,284022,Concepcion,Hito Galvarino,20107,L2,V1,2026-04-10 19:55:24,2026-04-10 21:00:33,CC→CW,2026-04-10,combo_relajado_pase1,20107,20330
124,286286,Diagonal Bio Bio,Lomas Coloradas,20035,L2,V1,2026-04-10 09:52:36,2026-04-10 10:09:34,CC→CW,2026-04-10,,20035,20035
125,286822,Huinca,Concepcion,20106,L2,V1,2026-04-10 19:14:50,2026-04-10 20:01:34,CW→CC,2026-04-10,,20106,20106
126,288255,El Parque,Lomas Coloradas,20015,L2,V1,2026-04-10 08:06:40,2026-04-10 08:15:42,CC→CW,2026-04-10,,20015,20015
127,291486,Coronel,Huinca,20086,L2,V1,2026-04-10 17:18:24,2026-04-10 17:35:17,CW→CC,2026-04-10,,20086,20084
128,296222,Lomas Coloradas,Diagonal Bio Bio,20110,L2,V1,2026-04-10 20:03:07,2026-04-10 20:15:46,CW→CC,2026-04-10,,20110,20110
129,299590,Coronel,Concepcion,20036,L2,V1,2026-04-10 09:12:47,2026-04-10 10:00:56,CW→CC,2026-04-10,,20036,20036
130,299795,Higueras,Concepcion,20841,L1,V1,2026-04-10 07:06:19,2026-04-10 07:26:31,TH→HQ,2026-04-10,,20841,20841
131,302834,Cristo Redentor,Concepcion,20050,L2,V1,2026-04-10 10:56:17,2026-04-10 11:45:27,CW→CC,2026-04-10,,20050,20050
132,302834,Concepcion,Cristo Redentor,20109,L2,V1,2026-04-10 20:09:13,2026-04-10 20:54:33,CC→CW,2026-04-10,,20109,20109
133,316958,Los Condores,Mercado,20856,L1,V1,2026-04-10 16:20:44,2026-04-10 16:32:48,HQ→TH,2026-04-10,,20856,20856
134,320500,Cdal. Raul Silva Henriquez,Concepcion,20010,L2,V1,2026-04-10 07:05:46,2026-04-10 07:35:21,CW→CC,2026-04-10,,20010,20010
135,322179,Chiguayante,El Arenal,20397,L1,V1,2026-04-10 07:11:47,2026-04-10 07:53:46,HQ→TH,2026-04-10,,20397,20397
136,323879,Alborada,Lomas Coloradas,20089,L2,V1,2026-04-10 18:34:46,2026-04-10 18:45:25,CC→CW,2026-04-10,,20089,20089
137,323879,Lomas Coloradas,Concepcion,20110,L2,V1,2026-04-10 20:02:51,2026-04-10 21:10:33,CW→CC,2026-04-10,combo_por_entrada,20110,20110
138,324931,El Parque,Concepcion,20002,L2,V1,2026-04-10 06:30:50,2026-04-10 06:54:26,CW→CC,2026-04-10,,20002,20002
139,324931,Concepcion,Juan Pablo II,20099,L2,V1,2026-04-10 19:14:16,2026-04-10 19:23:58,CC→CW,2026-04-10,,20099,20099
140,324931,Juan Pablo II,El Parque,20113,L2,V1,2026-04-10 20:51:03,2026-04-10 21:16:50,CC→CW,2026-04-10,,20113,20113
141,326698,Huinca,Costa Mar,20042,L2,V1,2026-04-10 09:57:16,2026-04-10 10:23:37,CW→CC,2026-04-10,,20042,20042
142,326698,Costa Mar,Los Canelos,20113,L2,V1,2026-04-10 20:57:07,2026-04-10 21:16:57,CC→CW,2026-04-10,,20113,20113
143,326891,El Arenal,Concepcion,20332,L1,V1,2026-04-10 19:52:15,2026-04-10 20:27:45,TH→HQ,2026-04-10,,20332,20332
144,326891,Concepcion,Los Condores,20862,L1,V1,2026-04-10 22:22:53,2026-04-10 22:39:05,HQ→TH,2026-04-10,,20862,20862
145,327117,Coronel,Laguna Quinenco,20084,L2,V1,2026-04-10 17:12:38,2026-04-10 17:18:54,CW→CC,2026-04-10,,20084,20084
146,328593,Costa Mar,Concepcion,20016,L2,V1,2026-04-10 07:41:03,2026-04-10 08:03:53,CW→CC,2026-04-10,,20016,20014
147,329912,Lomas Coloradas,Concepcion,20024,L2,V1,2026-04-10 08:11:31,2026-04-10 08:36:06,CW→CC,2026-04-10,,20024,20024
148,330630,Cristo Redentor,Concepcion,20036,L2,V1,2026-04-10 09:20:06,2026-04-10 09:59:22,CW→CC,2026-04-10,,20036,20036
149,330630,Concepcion,Cristo Redentor,20097,L2,V1,2026-04-10 19:08:16,2026-04-10 19:55:47,CC→CW,2026-04-10,,20097,20097
150,331446,Laguna Quinenco,Coronel,20073,L2,V1,2026-04-10 17:22:34,2026-04-10 17:40:18,CC→CW,2026-04-10,,20073,20071
151,332509,Cdal. Raul Silva Henriquez,Concepcion,20036,L2,V1,2026-04-10 09:32:47,2026-04-10 09:59:41,CW→CC,2026-04-10,,20036,20036
152,336072,Lomas Coloradas,Diagonal Bio Bio,20004,L2,V1,2026-04-10 06:43:32,2026-04-10 07:02:23,CW→CC,2026-04-10,,20004,20004
153,336072,Diagonal Bio Bio,El Parque,20041,L2,V1,2026-04-10 10:28:47,2026-04-10 10:47:08,CC→CW,2026-04-10,,20041,20041
154,336072,El Parque,Lomas Coloradas,20049,L2,V1,2026-04-10 11:29:59,2026-04-10 11:50:09,CC→CW,2026-04-10,,20049,20049
155,337182,Cristo Redentor,Diagonal Bio Bio,20024,L2,V1,2026-04-10 07:53:33,2026-04-10 08:51:08,CW→CC,2026-04-10,,20024,20024
156,337182,Diagonal Bio Bio,Cristo Redentor,20067,L2,V1,2026-04-10 15:35:51,2026-04-10 16:10:15,CC→CW,2026-04-10,,20067,20067
157,339596,Laguna Quinenco,Concepcion,20032,L2,V1,2026-04-10 08:35:29,2026-04-10 09:32:21,CW→CC,2026-04-10,,20032,20030
158,339596,Concepcion,Laguna Quinenco,20049,L2,V1,2026-04-10 10:59:38,2026-04-10 12:12:18,CC→CW,2026-04-10,,20049,20049
159,341008,Huinca,Laguna Quinenco,20055,L2,V1,2026-04-10 12:56:01,2026-04-10 13:05:53,CC→CW,2026-04-10,,20055,20055
160,341280,Hualqui,Concepcion,20313,L1,V1,2026-04-10 09:46:16,2026-04-10 10:32:23,HQ→TH,2026-04-10,,20313,20313
161,343450,Los Canelos,Concepcion,20032,L2,V1,2026-04-10 08:55:14,2026-04-10 09:27:56,CW→CC,2026-04-10,,20032,20032
162,343450,Concepcion,Los Canelos,20057,L2,V1,2026-04-10 12:51:52,2026-04-10 13:35:27,CC→CW,2026-04-10,,20057,20057
163,344430,El Arenal,Concepcion,20841,L1,V1,2026-04-10 07:30:48,2026-04-10 08:01:21,TH→HQ,2026-04-10,combo_relajado_pase1,20841,20841
164,344430,Juan Pablo II,Concepcion,20078,L2,V1,2026-04-10 17:15:15,2026-04-10 17:38:06,CW→CC,2026-04-10,,20078,20078
165,344783,Diagonal Bio Bio,Concepcion,20036,L2,V1,2026-04-10 09:43:18,2026-04-10 10:16:44,CW→CC,2026-04-10,combo_por_entrada,20036,20036
166,346198,Costa Mar,Concepcion,20004,L2,V1,2026-04-10 06:44:26,2026-04-10 07:27:08,CW→CC,2026-04-10,combo_por_entrada,20004,20002
167,347667,Huinca,Laguna Quinenco,20115,L2,V1,2026-04-10 21:36:44,2026-04-10 21:55:02,CC→CW,2026-04-10,,20115,20115
168,347741,Lomas Coloradas,Concepcion,20104,L2,V1,2026-04-10 19:15:06,2026-04-10 19:40:58,CW→CC,2026-04-10,,20104,20104
169,347741,Concepcion,Lomas Coloradas,20127,L2,V1,2026-04-10 22:16:12,2026-04-10 22:43:48,CC→CW,2026-04-10,,20127,20127
170,347772,Costa Mar,Coronel,20005,L2,V1,2026-04-10 07:22:24,2026-04-10 07:56:25,CC→CW,2026-04-10,,20005,20005
171,347772,Costa Mar,Lomas Coloradas,20067,L2,V1,2026-04-10 15:39:44,2026-04-10 15:52:58,CC→CW,2026-04-10,,20067,20067
172,347832,Costa Mar,Concepcion,20002,L2,V1,2026-04-10 06:41:36,2026-04-10 07:05:16,CW→CC,2026-04-10,,20002,20002
