viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,153193,Concepcion,Huinca,20065,L2,V1,2026-05-13 14:58:06,2026-05-13 15:51:24,CC→CW,2026-05-13,,20065,20065,850,Monedero
1,175965,Laguna Quinenco,Costa Mar,20088,L2,V1,2026-05-13 17:39:11,2026-05-13 18:08:21,CW→CC,2026-05-13,,20088,20088,650,Monedero
2,175965,Costa Mar,Coronel,20117,L2,V1,2026-05-13 21:20:08,2026-05-13 21:58:55,CC→CW,2026-05-13,,20117,20115,650,Monedero
3,175969,Coronel,Concepcion,20090,L2,V1,2026-05-13 17:47:59,2026-05-13 18:36:43,CW→CC,2026-05-13,,20090,20090,880,Monedero
4,175972,Huinca,Concepcion,20054,L2,V1,2026-05-13 11:43:10,2026-05-13 12:19:12,CW→CC,2026-05-13,,20054,20054,850,Monedero
5,175972,Concepcion,Huinca,20071,L2,V1,2026-05-13 16:42:56,2026-05-13 17:32:09,CC→CW,2026-05-13,,20071,20071,850,Monedero
6,176113,Los Canelos,Concepcion,20198,L2,V1,2026-05-13 07:01:21,2026-05-13 08:28:16,CW→CC,2026-05-13,combo_por_entrada,20198,20198,880,Monedero
7,176113,Lomas Coloradas,Huinca,20097,L2,V1,2026-05-13 19:29:27,2026-05-13 19:46:04,CC→CW,2026-05-13,,20097,20097,630,Monedero
8,176541,Concepcion,Diagonal Bio Bio,20093,L2,V1,2026-05-13 18:49:48,2026-05-13 19:09:59,CC→CW,2026-05-13,,20093,20093,570,Monedero
9,176643,Concepcion,Costa Mar,20109,L2,V1,2026-05-13 20:09:05,2026-05-13 20:29:00,CC→CW,2026-05-13,,20109,20109,570,Monedero
10,177271,Cdal. Raul Silva Henriquez,Concepcion,20020,L2,V1,2026-05-13 07:51:22,2026-05-13 08:59:37,CW→CC,2026-05-13,combo_por_entrada,20020,20020,590,Monedero
11,177271,Concepcion,Cdal. Raul Silva Henriquez,20067,L2,V1,2026-05-13 15:19:49,2026-05-13 15:54:23,CC→CW,2026-05-13,,20067,20065,570,Monedero
12,177354,Concepcion,Los Canelos,20089,L2,V1,2026-05-13 18:22:21,2026-05-13 19:01:29,CC→CW,2026-05-13,,20089,20089,850,Monedero
13,177512,Los Condores,Concepcion,20865,L1,V1,2026-05-13 07:47:57,2026-05-13 08:28:05,TH→HQ,2026-05-13,,20865,20304,500,Monedero
14,177723,Pedro Medina,Concepcion,20327,L1,V1,2026-05-13 18:03:40,2026-05-13 18:48:07,HQ→TH,2026-05-13,,20327,20327,510,Monedero
15,177883,Cdal. Raul Silva Henriquez,Concepcion,20056,L2,V1,2026-05-13 12:34:01,2026-05-13 12:58:03,CW→CC,2026-05-13,,20056,20056,570,Monedero
16,178113,Lomas Coloradas,Concepcion,20198,L2,V1,2026-05-13 07:19:09,2026-05-13 07:46:26,CW→CC,2026-05-13,,20198,20198,570,Monedero
17,178211,Diagonal Bio Bio,Concepcion,20024,L2,V1,2026-05-13 08:20:40,2026-05-13 08:37:49,CW→CC,2026-05-13,,20024,20022,570,Monedero
18,179115,El Parque,Costa Mar,20104,L2,V1,2026-05-13 19:23:02,2026-05-13 19:28:48,CW→CC,2026-05-13,,20104,20104,430,Monedero
19,179118,Concepcion,Lomas Coloradas,20117,L2,V1,2026-05-13 21:06:29,2026-05-13 21:35:30,CC→CW,2026-05-13,,20117,20115,570,Monedero
20,179295,Concepcion,Cdal. Raul Silva Henriquez,20109,L2,V1,2026-05-13 20:08:58,2026-05-13 20:38:46,CC→CW,2026-05-13,,20109,20109,570,Monedero
21,180387,Concepcion,Los Condores,20842,L1,V1,2026-05-13 07:59:18,2026-05-13 08:47:45,HQ→TH,2026-05-13,combo_por_entrada,20842,20842,590,Monedero
22,180387,Los Condores,Concepcion,20324,L1,V1,2026-05-13 18:07:26,2026-05-13 18:59:32,TH→HQ,2026-05-13,combo_relajado_pase1,20324,20324,590,Monedero
23,180491,Cdal. Raul Silva Henriquez,Concepcion,20010,L2,V1,2026-05-13 07:12:24,2026-05-13 07:45:35,CW→CC,2026-05-13,,20010,20010,570,Monedero
24,180491,Concepcion,Cdal. Raul Silva Henriquez,20075,L2,V1,2026-05-13 17:09:26,2026-05-13 17:36:43,CC→CW,2026-05-13,,20075,20075,570,Monedero
25,180561,Concepcion,Costa Mar,20085,L2,V1,2026-05-13 17:58:46,2026-05-13 18:23:45,CC→CW,2026-05-13,,20085,20085,570,Monedero
26,181228,Costa Mar,Huinca,20083,L2,V1,2026-05-13 17:53:23,2026-05-13 18:25:30,CC→CW,2026-05-13,,20083,20079,630,Monedero
27,182382,Cristo Redentor,Concepcion,20056,L2,V1,2026-05-13 12:18:53,2026-05-13 12:57:36,CW→CC,2026-05-13,,20056,20056,850,Monedero
28,182382,Concepcion,Cristo Redentor,20087,L2,V1,2026-05-13 18:14:44,2026-05-13 19:03:59,CC→CW,2026-05-13,,20087,20087,850,Monedero
29,182383,Lomas Coloradas,Concepcion,20022,L2,V1,2026-05-13 08:02:50,2026-05-13 08:27:07,CW→CC,2026-05-13,,20022,20022,570,Monedero
30,182383,Concepcion,Lomas Coloradas,20089,L2,V1,2026-05-13 18:20:29,2026-05-13 18:46:31,CC→CW,2026-05-13,,20089,20089,570,Monedero
31,184180,Los Canelos,Cdal. Raul Silva Henriquez,20024,L2,V1,2026-05-13 07:59:54,2026-05-13 08:12:43,CW→CC,2026-05-13,,20024,20024,610,Monedero
32,184180,Cdal. Raul Silva Henriquez,Huinca,20065,L2,V1,2026-05-13 15:17:40,2026-05-13 15:52:03,CC→CW,2026-05-13,,20065,20065,630,Monedero
33,184194,Huinca,Concepcion,20026,L2,V1,2026-05-13 08:06:10,2026-05-13 08:51:23,CW→CC,2026-05-13,,20026,20026,850,Monedero
34,184194,Concepcion,Huinca,20129,L2,V1,2026-05-13 22:35:49,2026-05-13 23:23:51,CC→CW,2026-05-13,,20129,20129,850,Monedero
35,184420,Lomas Coloradas,Concepcion,20042,L2,V1,2026-05-13 10:14:59,2026-05-13 10:40:11,CW→CC,2026-05-13,,20042,20042,570,Monedero
36,185104,Lomas Coloradas,Huinca,20053,L2,V1,2026-05-13 12:24:32,2026-05-13 12:44:05,CC→CW,2026-05-13,,20053,20053,630,Monedero
37,185104,Cristo Redentor,Lomas Coloradas,20106,L2,V1,2026-05-13 19:11:40,2026-05-13 19:40:17,CW→CC,2026-05-13,,20106,20104,630,Monedero
38,185921,UTF Santa Maria,Concepcion,20841,L1,V1,2026-05-13 07:09:03,2026-05-13 07:27:38,TH→HQ,2026-05-13,,20841,20841,500,Monedero
39,186190,Cdal. Raul Silva Henriquez,Concepcion,20036,L2,V1,2026-05-13 09:32:32,2026-05-13 10:06:49,CW→CC,2026-05-13,,20036,20036,570,Monedero
40,186190,Concepcion,Cdal. Raul Silva Henriquez,20041,L2,V1,2026-05-13 10:25:07,2026-05-13 10:52:32,CC→CW,2026-05-13,,20041,20041,570,Monedero
41,186860,La Leonera,UTF Santa Maria,20842,L1,V1,2026-05-13 07:58:08,2026-05-13 08:44:02,HQ→TH,2026-05-13,,20842,20842,540,Monedero
42,186860,La Leonera,UTF Santa Maria,20842,L1,V1,2026-05-13 07:58:19,2026-05-13 08:43:04,HQ→TH,2026-05-13,,20842,20842,540,Monedero
43,187578,Concepcion,Costa Mar,20023,L2,V1,2026-05-13 08:28:48,2026-05-13 08:53:24,CC→CW,2026-05-13,,20023,20023,570,Monedero
44,187616,Lomas Coloradas,Concepcion,20034,L2,V1,2026-05-13 09:19:58,2026-05-13 09:45:53,CW→CC,2026-05-13,,20034,20034,570,Monedero
45,187616,Concepcion,Lomas Coloradas,20129,L2,V1,2026-05-13 22:40:34,2026-05-13 23:09:29,CC→CW,2026-05-13,,20129,20129,570,Monedero
46,189197,Los Canelos,Concepcion,20064,L2,V1,2026-05-13 14:22:17,2026-05-13 15:16:16,CW→CC,2026-05-13,,20064,20064,850,Monedero
47,189197,Concepcion,Los Canelos,20073,L2,V1,2026-05-13 16:54:44,2026-05-13 17:29:10,CC→CW,2026-05-13,,20073,20073,850,Monedero
48,189227,Lomas Coloradas,Concepcion,20062,L2,V1,2026-05-13 14:08:57,2026-05-13 14:33:33,CW→CC,2026-05-13,,20062,20062,570,Monedero
49,189227,Concepcion,Diagonal Bio Bio,20069,L2,V1,2026-05-13 16:16:24,2026-05-13 16:31:37,CC→CW,2026-05-13,,20069,20069,570,Monedero
50,189227,Diagonal Bio Bio,Lomas Coloradas,20071,L2,V1,2026-05-13 16:47:44,2026-05-13 17:02:05,CC→CW,2026-05-13,,20071,20071,510,Monedero
51,190548,Laguna Quinenco,Concepcion,20116,L2,V1,2026-05-13 20:32:26,2026-05-13 21:12:48,CW→CC,2026-05-13,,20116,20116,880,Monedero
52,190650,Concepcion,Los Canelos,20073,L2,V1,2026-05-13 16:44:32,2026-05-13 17:29:24,CC→CW,2026-05-13,,20073,20071,850,Monedero
53,190650,Los Canelos,Concepcion,20112,L2,V1,2026-05-13 20:04:52,2026-05-13 20:45:00,CW→CC,2026-05-13,,20112,20112,850,Monedero
54,191144,Diagonal Bio Bio,El Parque,20025,L2,V1,2026-05-13 08:39:50,2026-05-13 08:56:24,CC→CW,2026-05-13,,20025,20023,510,Monedero
55,191144,El Parque,Diagonal Bio Bio,20086,L2,V1,2026-05-13 17:51:54,2026-05-13 17:59:55,CW→CC,2026-05-13,,20086,20086,510,Monedero
56,191304,La Leonera,Concepcion,20397,L1,V1,2026-05-13 07:03:58,2026-05-13 07:29:28,HQ→TH,2026-05-13,,20397,20397,510,Monedero
57,191304,Concepcion,La Leonera,20326,L1,V1,2026-05-13 18:14:33,2026-05-13 19:10:31,TH→HQ,2026-05-13,,20326,20326,510,Monedero
58,191395,Huinca,Laguna Quinenco,20073,L2,V1,2026-05-13 17:27:28,2026-05-13 17:37:42,CC→CW,2026-05-13,,20073,20073,450,Monedero
59,191395,Laguna Quinenco,Huinca,20094,L2,V1,2026-05-13 18:11:08,2026-05-13 18:21:51,CW→CC,2026-05-13,,20094,20094,450,Monedero
60,191876,Juan Pablo II,Lomas Coloradas,20069,L2,V1,2026-05-13 16:10:25,2026-05-13 16:43:06,CC→CW,2026-05-13,,20069,20069,510,Monedero
61,193987,Laguna Quinenco,Juan Pablo II,20010,L2,V1,2026-05-13 06:43:21,2026-05-13 07:32:39,CW→CC,2026-05-13,,20010,20008,790,Monedero
62,193987,Juan Pablo II,Laguna Quinenco,20069,L2,V1,2026-05-13 16:20:46,2026-05-13 17:05:55,CC→CW,2026-05-13,,20069,20069,790,Monedero
63,194643,Concepcion,Lomas Coloradas,20085,L2,V1,2026-05-13 17:55:00,2026-05-13 18:32:50,CC→CW,2026-05-13,,20085,20083,570,Monedero
64,195524,Coronel,Cristo Redentor,20014,L2,V1,2026-05-13 07:08:53,2026-05-13 07:25:51,CW→CC,2026-05-13,,20014,20014,450,Monedero
65,195552,Concepcion,Costa Mar,20005,L2,V1,2026-05-13 07:11:13,2026-05-13 07:28:33,CC→CW,2026-05-13,,20005,20005,570,Monedero
66,195552,Costa Mar,Concepcion,20104,L2,V1,2026-05-13 19:25:34,2026-05-13 19:42:29,CW→CC,2026-05-13,,20104,20104,570,Monedero
67,195559,Cristo Redentor,El Parque,20064,L2,V1,2026-05-13 14:18:05,2026-05-13 14:58:20,CW→CC,2026-05-13,,20064,20064,630,Monedero
68,195559,El Parque,Cristo Redentor,20079,L2,V1,2026-05-13 17:53:22,2026-05-13 18:16:56,CC→CW,2026-05-13,,20079,20079,630,Monedero
69,199468,Lomas Coloradas,Concepcion,20066,L2,V1,2026-05-13 14:56:50,2026-05-13 15:29:34,CW→CC,2026-05-13,,20066,20064,570,Monedero
70,199468,Concepcion,Lomas Coloradas,20107,L2,V1,2026-05-13 19:59:15,2026-05-13 20:19:46,CC→CW,2026-05-13,,20107,20107,570,Monedero
71,199475,Cdal. Raul Silva Henriquez,Concepcion,20100,L2,V1,2026-05-13 19:01:07,2026-05-13 20:03:19,CW→CC,2026-05-13,combo_por_entrada,20100,20094,590,Monedero
72,200471,Lzo. Arenas,Pedro Medina,20320,L1,V1,2026-05-13 16:16:26,2026-05-13 16:56:09,TH→HQ,2026-05-13,,20320,20320,510,Monedero
73,201325,Cristo Redentor,Concepcion,20198,L2,V1,2026-05-13 06:59:25,2026-05-13 07:45:10,CW→CC,2026-05-13,,20198,20198,850,Monedero
74,202126,Costa Mar,El Parque,20063,L2,V1,2026-05-13 14:46:10,2026-05-13 14:58:09,CC→CW,2026-05-13,,20063,20063,430,Monedero
75,205057,Los Condores,Higueras,20305,L1,V1,2026-05-13 08:13:25,2026-05-13 08:20:34,HQ→TH,2026-05-13,,20305,20305,420,Monedero
76,205118,El Parque,Coronel,20017,L2,V1,2026-05-13 08:32:28,2026-05-13 09:00:51,CC→CW,2026-05-13,,20017,20017,650,Monedero
77,205118,Coronel,El Parque,20100,L2,V1,2026-05-13 18:32:04,2026-05-13 19:09:55,CW→CC,2026-05-13,,20100,20098,650,Monedero
78,210692,Chiguayante,El Arenal,20397,L1,V1,2026-05-13 07:13:20,2026-05-13 07:54:04,HQ→TH,2026-05-13,,20397,20397,550,Monedero
79,210692,El Arenal,Pedro Medina,20326,L1,V1,2026-05-13 18:15:32,2026-05-13 19:03:39,TH→HQ,2026-05-13,,20326,20326,550,Monedero
