viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,175943,Laguna Quinenco,Costa Mar,20056.0,L2,V1,2026-06-05 11:51:11,2026-06-05 12:55:52,CW→CC,2026-06-05,,20056.0,20056.0,650,Monedero
1,175943,Costa Mar,Laguna Quinenco,20063.0,L2,V1,2026-06-05 14:09:33,2026-06-05 16:10:28,CC→CW,2026-06-05,,20063.0,20063.0,650,Monedero
2,176113,Mercado,Concepcion,20322.0,L1,V1,2026-06-05 16:57:01,2026-06-05 17:58:29,TH→HQ,2026-06-05,combo_relajado_pase2,20322.0,20320.0,880,Monedero
3,176121,Hito Galvarino,Concepcion,20028.0,L2,V1,2026-06-05 08:31:18,2026-06-05 09:01:54,CW→CC,2026-06-05,,20028.0,20028.0,850,Monedero
4,176121,Concepcion,Hito Galvarino,20075.0,L2,V1,2026-06-05 17:19:28,2026-06-05 17:56:19,CC→CW,2026-06-05,,20075.0,20075.0,850,Monedero
5,176255,Costa Mar,Cristo Redentor,20057.0,L2,V1,2026-06-05 13:07:33,2026-06-05 13:45:56,CC→CW,2026-06-05,,20057.0,20057.0,630,Monedero
6,177227,Concepcion,Hito Galvarino,20089.0,L2,V1,2026-06-05 18:21:54,2026-06-05 18:54:50,CC→CW,2026-06-05,,20089.0,20089.0,850,Monedero
7,177271,Cdal. Raul Silva Henriquez,Concepcion,20016.0,L2,V1,2026-06-05 07:31:43,2026-06-05 08:30:57,CW→CC,2026-06-05,combo_por_entrada,20016.0,20016.0,590,Monedero
8,177271,Mercado,Concepcion,20316.0,L1,V1,2026-06-05 14:50:38,2026-06-05 15:54:19,TH→HQ,2026-06-05,match_por_salida_fallback,20316.0,20316.0,590,Monedero
9,177327,Juan Pablo II,Huinca,20075.0,L2,V1,2026-06-05 17:10:36,2026-06-05 18:01:02,CC→CW,2026-06-05,,20075.0,20075.0,680,Monedero
10,177437,Costa Mar,Concepcion,20052.0,L2,V1,2026-06-05 11:46:34,2026-06-05 12:01:59,CW→CC,2026-06-05,,20052.0,20052.0,570,Monedero
11,177437,UTF Santa Maria,Concepcion,20322.0,L1,V1,2026-06-05 17:37:00,2026-06-05 18:15:17,TH→HQ,2026-06-05,combo_relajado_pase1,20322.0,20322.0,590,Monedero
12,177497,Manquimavida,Concepcion,20325.0,L1,V1,2026-06-05 17:11:06,2026-06-05 17:49:38,HQ→TH,2026-06-05,combo_por_entrada,20325.0,20323.0,590,Monedero
13,177512,Los Condores,Concepcion,20865.0,L1,V1,2026-06-05 07:58:07,2026-06-05 08:25:32,TH→HQ,2026-06-05,,20865.0,20865.0,500,Monedero
14,177748,Concepcion,Cdal. Raul Silva Henriquez,20097.0,L2,V1,2026-06-05 19:03:26,2026-06-05 20:01:47,CC→CW,2026-06-05,,20097.0,20095.0,570,Monedero
15,177936,La Leonera,Chiguayante,20305.0,L1,V1,2026-06-05 07:36:41,2026-06-05 07:53:58,HQ→TH,2026-06-05,,20305.0,20305.0,420,Monedero
16,177936,Chiguayante,La Leonera,20318.0,L1,V1,2026-06-05 16:04:56,2026-06-05 16:18:31,TH→HQ,2026-06-05,,20318.0,20318.0,420,Monedero
17,178100,Concepcion,Laguna Quinenco,20097.0,L2,V1,2026-06-05 19:10:13,2026-06-05 20:01:13,CC→CW,2026-06-05,,20097.0,20097.0,880,Monedero
18,178876,Concepcion,Higueras,20351.0,L1,V1,2026-06-05 06:45:05,2026-06-05 07:39:31,HQ→TH,2026-06-05,combo_por_entrada,20351.0,20196.0,590,Monedero
19,178876,Higueras,Concepcion,20320.0,L1,V1,2026-06-05 16:07:49,2026-06-05 17:03:19,TH→HQ,2026-06-05,combo_por_entrada,20320.0,20320.0,590,Monedero
20,179064,Concepcion,Costa Mar,20057.0,L2,V1,2026-06-05 12:59:09,2026-06-05 13:24:11,CC→CW,2026-06-05,,20057.0,20057.0,570,Monedero
21,179096,Los Canelos,Hito Galvarino,20042.0,L2,V1,2026-06-05 09:59:51,2026-06-05 10:09:01,CW→CC,2026-06-05,,20042.0,20042.0,440,Monedero
22,179098,Manquimavida,Concepcion,20379.0,L1,V1,2026-06-05 17:36:28,2026-06-05 18:36:50,HQ→TH,2026-06-05,match_por_salida_fallback,20379.0,20379.0,900,Monedero
23,179169,Juan Pablo II,Concepcion,20100.0,L2,V1,2026-06-05 19:07:46,2026-06-05 19:42:05,CW→CC,2026-06-05,combo_por_entrada,20100.0,20100.0,560,Monedero
24,179376,Concepcion,La Leonera,20330.0,L1,V1,2026-06-05 19:58:41,2026-06-05 20:20:32,TH→HQ,2026-06-05,,20330.0,20330.0,510,Monedero
25,179485,Concepcion,Diagonal Bio Bio,20101.0,L2,V1,2026-06-05 19:20:09,2026-06-05 19:40:21,CC→CW,2026-06-05,,20101.0,20099.0,570,Monedero
26,179485,Diagonal Bio Bio,Costa Mar,20123.0,L2,V1,2026-06-05 21:45:31,2026-06-05 21:58:45,CC→CW,2026-06-05,,20123.0,20121.0,510,Monedero
27,180279,Mercado,Hito Galvarino,,,,2026-06-05 11:54:00,2026-06-05 12:52:05,,2026-06-05,sin_combo_factible_en_hub|sin_s1_factible_retro,,,880,Monedero
28,180457,Huinca,Coronel,20041.0,L2,V1,2026-06-05 10:48:39,2026-06-05 11:12:04,CC→CW,2026-06-05,,20041.0,20041.0,450,Monedero
29,180457,Coronel,Huinca,20056.0,L2,V1,2026-06-05 12:02:07,2026-06-05 12:36:33,CW→CC,2026-06-05,,20056.0,20056.0,450,Monedero
30,180562,Juan Pablo II,Cristo Redentor,20069.0,L2,V1,2026-06-05 16:30:04,2026-06-05 17:33:47,CC→CW,2026-06-05,,20069.0,20069.0,680,Monedero
31,180619,Costa Mar,Coronel,20015.0,L2,V1,2026-06-05 08:03:35,2026-06-05 08:37:22,CC→CW,2026-06-05,,20015.0,20015.0,650,Monedero
32,180619,Coronel,Costa Mar,20082.0,L2,V1,2026-06-05 17:00:07,2026-06-05 17:31:04,CW→CC,2026-06-05,,20082.0,20082.0,650,Monedero
33,181220,La Leonera,Concepcion,20329.0,L1,V1,2026-06-05 18:41:16,2026-06-05 19:06:27,HQ→TH,2026-06-05,,20329.0,20329.0,510,Monedero
34,181255,Mercado,Concepcion,20865.0,L1,V1,2026-06-05 07:48:35,2026-06-05 09:12:22,TH→HQ,2026-06-05,combo_relajado_pase1,20865.0,20304.0,910,Monedero
35,181255,Coronel,Concepcion,20054.0,L2,V1,2026-06-05 11:32:30,2026-06-05 13:09:31,CW→CC,2026-06-05,combo_por_entrada,20054.0,20844.0,900,Monedero
36,181334,Costa Mar,Concepcion,20092.0,L2,V1,2026-06-05 18:25:07,2026-06-05 18:45:07,CW→CC,2026-06-05,,20092.0,20092.0,570,Monedero
37,181343,La Leonera,Lzo. Arenas,20309.0,L1,V1,2026-06-05 08:37:25,2026-06-05 09:07:45,HQ→TH,2026-06-05,,20309.0,20309.0,510,Monedero
38,181343,Lzo. Arenas,La Leonera,20376.0,L1,V1,2026-06-05 16:41:22,2026-06-05 17:17:46,TH→HQ,2026-06-05,,20376.0,20376.0,510,Monedero
39,181422,El Arenal,Concepcion,20865.0,L1,V1,2026-06-05 07:57:51,2026-06-05 08:27:41,TH→HQ,2026-06-05,,20865.0,20865.0,540,Monedero
40,181496,Pedro Medina,Concepcion,20329.0,L1,V1,2026-06-05 18:44:11,2026-06-05 19:07:50,HQ→TH,2026-06-05,,20329.0,20329.0,510,Monedero
41,182402,Huinca,Concepcion,20062.0,L2,V1,2026-06-05 13:44:47,2026-06-05 14:42:43,CW→CC,2026-06-05,,20062.0,20062.0,850,Monedero
42,182402,Concepcion,Huinca,20085.0,L2,V1,2026-06-05 17:57:33,2026-06-05 18:49:53,CC→CW,2026-06-05,,20085.0,20085.0,850,Monedero
43,182432,Cdal. Raul Silva Henriquez,Laguna Quinenco,20079.0,L2,V1,2026-06-05 17:56:08,2026-06-05 18:19:01,CC→CW,2026-06-05,,20079.0,20079.0,650,Monedero
44,182432,Laguna Quinenco,Cdal. Raul Silva Henriquez,20116.0,L2,V1,2026-06-05 20:27:52,2026-06-05 20:50:13,CW→CC,2026-06-05,,20116.0,20116.0,650,Monedero
45,183372,Los Condores,Hualqui,20300.0,L1,V1,2026-06-05 06:39:54,2026-06-05 07:32:46,TH→HQ,2026-06-05,,20300.0,20300.0,560,Monedero
46,184180,Los Canelos,Cdal. Raul Silva Henriquez,20024.0,L2,V1,2026-06-05 08:00:03,2026-06-05 08:11:41,CW→CC,2026-06-05,,20024.0,20024.0,610,Monedero
47,184256,Juan Pablo II,Cristo Redentor,20011.0,L2,V1,2026-06-05 07:41:20,2026-06-05 08:21:23,CC→CW,2026-06-05,,20011.0,20011.0,680,Monedero
48,185118,Coronel,Concepcion,20078.0,L2,V1,2026-06-05 16:48:07,2026-06-05 17:35:33,CW→CC,2026-06-05,,20078.0,20078.0,880,Monedero
49,185305,El Parque,Concepcion,20078.0,L2,V1,2026-06-05 17:02:29,2026-06-05 17:37:24,CW→CC,2026-06-05,,20078.0,20078.0,570,Monedero
50,185918,Cristo Redentor,Diagonal Bio Bio,20016.0,L2,V1,2026-06-05 07:20:52,2026-06-05 07:53:28,CW→CC,2026-06-05,,20016.0,20016.0,680,Monedero
51,185921,Lzo. Arenas,Concepcion,20841.0,L1,V1,2026-06-05 07:17:21,2026-06-05 07:26:21,TH→HQ,2026-06-05,,20841.0,20841.0,420,Monedero
52,186052,Hualqui,Concepcion,20313.0,L1,V1,2026-06-05 09:45:08,2026-06-05 10:29:58,HQ→TH,2026-06-05,,20313.0,20313.0,550,Monedero
53,186052,Concepcion,Hualqui,20843.0,L1,V1,2026-06-05 12:09:14,2026-06-05 12:56:50,TH→HQ,2026-06-05,,20843.0,20843.0,550,Monedero
54,186090,Diagonal Bio Bio,Coronel,20015.0,L2,V1,2026-06-05 07:59:33,2026-06-05 08:37:47,CC→CW,2026-06-05,,20015.0,20015.0,790,Monedero
55,186093,Concepcion,Los Condores,20351.0,L1,V1,2026-06-05 07:08:30,2026-06-05 07:35:28,HQ→TH,2026-06-05,,20351.0,20351.0,500,Monedero
56,187454,Cdal. Raul Silva Henriquez,Juan Pablo II,20196.0,L2,V1,2026-06-05 06:46:57,2026-06-05 07:06:02,CW→CC,2026-06-05,,20196.0,20196.0,510,Monedero
57,187576,Concepcion,Chiguayante,20330.0,L1,V1,2026-06-05 19:53:27,2026-06-05 20:11:28,TH→HQ,2026-06-05,,20330.0,20330.0,510,Monedero
58,189157,Cdal. Raul Silva Henriquez,Juan Pablo II,20010.0,L2,V1,2026-06-05 07:06:14,2026-06-05 07:30:24,CW→CC,2026-06-05,,20010.0,20010.0,510,Monedero
59,189204,El Parque,Lomas Coloradas,20057.0,L2,V1,2026-06-05 13:26:12,2026-06-05 13:37:17,CC→CW,2026-06-05,,20057.0,20057.0,430,Monedero
60,189710,Costa Mar,Coronel,20029.0,L2,V1,2026-06-05 09:08:43,2026-06-05 09:47:03,CC→CW,2026-06-05,,20029.0,20027.0,650,Monedero
61,190782,El Parque,Concepcion,20022.0,L2,V1,2026-06-05 08:02:25,2026-06-05 08:27:00,CW→CC,2026-06-05,,20022.0,20020.0,570,Monedero
62,190797,Laguna Quinenco,Lomas Coloradas,20090.0,L2,V1,2026-06-05 17:51:48,2026-06-05 18:13:53,CW→CC,2026-06-05,,20090.0,20090.0,650,Monedero
63,190831,Cdal. Raul Silva Henriquez,Juan Pablo II,20022.0,L2,V1,2026-06-05 07:59:54,2026-06-05 08:18:37,CW→CC,2026-06-05,,20022.0,20022.0,510,Monedero
64,190831,Concepcion,Cdal. Raul Silva Henriquez,20087.0,L2,V1,2026-06-05 18:13:05,2026-06-05 18:47:34,CC→CW,2026-06-05,,20087.0,20087.0,570,Monedero
