viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,153193,Concepcion,Huinca,20059,L2,V1,2026-02-07 13:19:24,2026-02-07 13:55:41,CC→CW,2026-02-07,,20059,20059,850,Monedero
1,153193,El Parque,Huinca,20171,L2,V1,2026-02-07 21:15:58,2026-02-07 21:41:16,CC→CW,2026-02-07,,20171,20171,630,Monedero
2,174614,Concepcion,Cdal. Raul Silva Henriquez,20157,L2,V1,2026-02-07 17:08:51,2026-02-07 17:54:20,CC→CW,2026-02-07,,20157,20157,570,Monedero
3,177249,Juan Pablo II,Los Canelos,20163,L2,V1,2026-02-07 19:04:19,2026-02-07 19:36:59,CC→CW,2026-02-07,,20163,20163,650,Monedero
4,177521,Concepcion,Concepcion,,,N/A,2026-02-07 09:54:56,2026-02-07 09:56:03,,2026-02-07,no viajo,,,420,Monedero
5,177850,Cristo Redentor,Concepcion,20050,L2,V1,2026-02-07 10:57:31,2026-02-07 11:40:21,CW→CC,2026-02-07,,20050,20050,850,Monedero
6,177928,Laguna Quinenco,Huinca,20066,L2,V1,2026-02-07 14:26:38,2026-02-07 14:50:23,CW→CC,2026-02-07,,20066,20066,450,Monedero
7,177928,Laguna Quinenco,Huinca,20066,L2,V1,2026-02-07 14:27:04,2026-02-07 14:50:09,CW→CC,2026-02-07,,20066,20066,450,Monedero
8,177928,Laguna Quinenco,Huinca,20066,L2,V1,2026-02-07 14:27:24,2026-02-07 14:50:02,CW→CC,2026-02-07,,20066,20066,450,Monedero
9,177928,Huinca,Laguna Quinenco,20169,L2,V1,2026-02-07 20:55:19,2026-02-07 21:17:49,CC→CW,2026-02-07,,20169,20169,450,Monedero
10,177928,Huinca,Laguna Quinenco,20169,L2,V1,2026-02-07 20:55:28,2026-02-07 21:17:39,CC→CW,2026-02-07,,20169,20169,450,Monedero
11,177928,Huinca,Laguna Quinenco,20169,L2,V1,2026-02-07 20:55:31,2026-02-07 21:16:13,CC→CW,2026-02-07,,20169,20169,450,Monedero
12,179009,Hito Galvarino,Juan Pablo II,20158,L2,V1,2026-02-07 17:26:30,2026-02-07 17:51:32,CW→CC,2026-02-07,,20158,20158,650,Monedero
13,179009,Juan Pablo II,Hito Galvarino,20161,L2,V1,2026-02-07 18:17:35,2026-02-07 19:00:38,CC→CW,2026-02-07,,20161,20161,650,Monedero
14,180293,Lomas Coloradas,Coronel,20035,L2,V1,2026-02-07 10:24:16,2026-02-07 10:47:06,CC→CW,2026-02-07,,20035,20035,650,Monedero
15,180377,Huinca,Concepcion,20050,L2,V1,2026-02-07 10:58:26,2026-02-07 11:43:58,CW→CC,2026-02-07,,20050,20050,850,Monedero
16,181228,Costa Mar,Cristo Redentor,20069,L2,V1,2026-02-07 16:57:00,2026-02-07 17:24:49,CC→CW,2026-02-07,,20069,20069,630,Monedero
17,181350,Los Canelos,Concepcion,20068,L2,V1,2026-02-07 15:49:17,2026-02-07 16:30:10,CW→CC,2026-02-07,,20068,20068,850,Monedero
18,184194,Huinca,Concepcion,20040,L2,V1,2026-02-07 09:44:35,2026-02-07 10:22:14,CW→CC,2026-02-07,,20040,20040,850,Monedero
19,184256,Cdal. Raul Silva Henriquez,El Parque,20162,L2,V1,2026-02-07 18:20:14,2026-02-07 18:43:31,CW→CC,2026-02-07,,20162,20162,430,Monedero
20,184262,Hito Galvarino,Concepcion,20048,L2,V1,2026-02-07 10:48:58,2026-02-07 11:23:56,CW→CC,2026-02-07,,20048,20048,850,Monedero
21,184275,Alborada,Concepcion,20056,L2,V1,2026-02-07 12:41:32,2026-02-07 13:04:28,CW→CC,2026-02-07,,20056,20056,570,Monedero
22,184275,Alborada,Concepcion,20056,L2,V1,2026-02-07 12:41:45,2026-02-07 13:03:36,CW→CC,2026-02-07,,20056,20056,570,Monedero
23,186834,Concepcion,Los Condores,20848,L1,V1,2026-02-07 20:38:56,2026-02-07 21:24:25,HQ→TH,2026-02-07,,20848,20848,500,Monedero
24,188507,Coronel,Alborada,20068,L2,V1,2026-02-07 15:34:00,2026-02-07 16:12:07,CW→CC,2026-02-07,,20068,20068,790,Monedero
25,188537,Los Canelos,Concepcion,20066,L2,V1,2026-02-07 14:46:06,2026-02-07 15:23:44,CW→CC,2026-02-07,,20066,20066,850,Monedero
26,188537,Concepcion,Los Canelos,20163,L2,V1,2026-02-07 18:55:50,2026-02-07 19:37:41,CC→CW,2026-02-07,,20163,20163,850,Monedero
27,189219,El Parque,Hito Galvarino,20169,L2,V1,2026-02-07 20:45:04,2026-02-07 21:03:30,CC→CW,2026-02-07,,20169,20169,610,Monedero
28,190586,Manquimavida,Lzo. Arenas,20880,L1,V1,2026-02-07 21:11:19,2026-02-07 21:42:16,HQ→TH,2026-02-07,,20880,20880,510,Monedero
29,190725,Lomas Coloradas,Diagonal Bio Bio,20062,L2,V1,2026-02-07 14:03:13,2026-02-07 14:25:38,CW→CC,2026-02-07,,20062,20062,510,Monedero
30,191233,Laguna Quinenco,Cristo Redentor,20048,L2,V1,2026-02-07 10:35:51,2026-02-07 10:47:09,CW→CC,2026-02-07,,20048,20048,450,Monedero
31,191233,Cristo Redentor,Laguna Quinenco,20057,L2,V1,2026-02-07 13:33:38,2026-02-07 13:46:17,CC→CW,2026-02-07,,20057,20057,450,Monedero
32,191395,Huinca,Concepcion,20068,L2,V1,2026-02-07 15:44:29,2026-02-07 16:25:07,CW→CC,2026-02-07,,20068,20068,850,Monedero
33,191395,Concepcion,Huinca,20173,L2,V1,2026-02-07 21:30:26,2026-02-07 22:10:50,CC→CW,2026-02-07,,20173,,850,Monedero
34,192386,Concepcion,Higueras,20880,L1,V1,2026-02-07 21:28:40,2026-02-07 21:53:25,HQ→TH,2026-02-07,,20880,20880,500,Monedero
35,192469,Manquimavida,Lzo. Arenas,20880,L1,V1,2026-02-07 21:11:24,2026-02-07 21:42:27,HQ→TH,2026-02-07,,20880,20880,510,Monedero
