viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,169518,Lzo. Arenas,Higueras,20856,L1,V1,2025-07-01 16:10:30,2025-07-01 16:26:45,HQ→TH,2025-07-01,,20856,20856
1,169518,Higueras,Concepcion,20328,L1,V1,2025-07-01 19:07:29,2025-07-01 19:33:38,TH→HQ,2025-07-01,,20328,20328
2,174637,UTF Santa Maria,Lzo. Arenas,20304,L1,V1,2025-07-01 07:43:49,2025-07-01 07:51:31,TH→HQ,2025-07-01,,20304,20304
3,176438,Coronel,Juan Pablo II,20190,L2,V1,2025-07-01 13:17:35,2025-07-01 13:56:10,CW→CC,2025-07-01,,20190,20190
4,176438,Concepcion,Cristo Redentor,20069,L2,V1,2025-07-01 18:28:42,2025-07-01 19:31:57,CC→CW,2025-07-01,,20069,20069
5,176753,Los Canelos,Lomas Coloradas,20062,L2,V1,2025-07-01 16:58:57,2025-07-01 17:28:17,CW→CC,2025-07-01,,20062,20062
6,177254,Los Condores,Concepcion,20308,L1,V1,2025-07-01 08:37:01,2025-07-01 08:57:03,TH→HQ,2025-07-01,,20308,20308
7,177502,Cdal. Raul Silva Henriquez,Costa Mar,20084,L2,V1,2025-07-01 20:00:40,2025-07-01 20:13:21,CW→CC,2025-07-01,,20084,20084
8,177502,Costa Mar,Cdal. Raul Silva Henriquez,20089,L2,V1,2025-07-01 21:20:42,2025-07-01 21:34:12,CC→CW,2025-07-01,,20089,20089
9,177558,Pedro Medina,Concepcion,20321,L1,V1,2025-07-01 16:00:57,2025-07-01 16:39:08,HQ→TH,2025-07-01,,20321,20856
10,177558,Concepcion,Pedro Medina,20328,L1,V1,2025-07-01 19:17:36,2025-07-01 19:48:50,TH→HQ,2025-07-01,,20328,20328
11,177655,Los Canelos,Concepcion,20046,L2,V1,2025-07-01 13:52:46,2025-07-01 14:50:11,CW→CC,2025-07-01,,20046,20046
12,177655,Concepcion,Los Canelos,20075,L2,V1,2025-07-01 19:16:13,2025-07-01 19:56:53,CC→CW,2025-07-01,,20075,20075
