viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2,MONTO_TRANSACCION,tipo_pasajero_norm
0,155550,Concepcion,Concepcion,,,N/A,2026-01-03 16:59:29,2026-01-03 17:02:23,,2026-01-03,no viajo,,,420,Monedero
1,155550,Concepcion,Concepcion,,,N/A,2026-01-03 20:29:58,2026-01-03 20:30:43,,2026-01-03,no viajo,,,420,Monedero
2,165256,Cdal. Raul Silva Henriquez,Juan Pablo II,20156,L2,V1,2026-01-03 09:26:05,2026-01-03 09:57:27,CW→CC,2026-01-03,,20156,20156,510,Monedero
3,175445,Concepcion,Huinca,20165,L2,V1,2026-01-03 19:08:04,2026-01-03 20:08:13,CC→CW,2026-01-03,,20165,20163,850,Monedero
4,176319,Huinca,Concepcion,20040,L2,V1,2026-01-03 09:46:22,2026-01-03 10:23:20,CW→CC,2026-01-03,,20040,20040,850,Monedero
5,177242,Concepcion,Costa Mar,20159,L2,V1,2026-01-03 17:27:44,2026-01-03 18:45:09,CC→CW,2026-01-03,combo_relajado_pase1,20159,20846,600,Monedero
6,177670,Lomas Coloradas,Juan Pablo II,20152,L2,V1,2026-01-03 08:51:39,2026-01-03 09:12:08,CW→CC,2026-01-03,,20152,20152,510,Monedero
7,177882,Costa Mar,El Parque,20049,L2,V1,2026-01-03 11:42:21,2026-01-03 11:49:24,CC→CW,2026-01-03,,20049,20049,430,Monedero
8,177968,Manquimavida,Concepcion,20341,L1,V1,2026-01-03 09:02:33,2026-01-03 09:31:41,HQ→TH,2026-01-03,,20341,20341,510,Monedero
9,178057,Cristo Redentor,Laguna Quinenco,20033,L2,V1,2026-01-03 10:03:02,2026-01-03 10:30:33,CC→CW,2026-01-03,,20033,20153,450,Monedero
10,178057,Cristo Redentor,Laguna Quinenco,20033,L2,V1,2026-01-03 10:03:16,2026-01-03 10:30:22,CC→CW,2026-01-03,,20033,20153,450,Monedero
11,180297,Juan Pablo II,Costa Mar,20161,L2,V1,2026-01-03 18:35:54,2026-01-03 18:44:20,CC→CW,2026-01-03,,20161,20161,510,Monedero
12,180387,Cdal. Raul Silva Henriquez,Concepcion,20040,L2,V1,2026-01-03 09:54:22,2026-01-03 10:24:20,CW→CC,2026-01-03,,20040,20040,570,Monedero
13,180387,Concepcion,Cdal. Raul Silva Henriquez,20057,L2,V1,2026-01-03 12:39:39,2026-01-03 13:28:23,CC→CW,2026-01-03,,20057,20057,570,Monedero
14,184426,Concepcion,Chiguayante,20845,L1,V1,2026-01-03 15:45:31,2026-01-03 16:44:17,TH→HQ,2026-01-03,combo_por_entrada,20845,20068,910,Monedero
15,185164,Lomas Coloradas,Concepcion,20150,L2,V1,2026-01-03 08:24:39,2026-01-03 08:48:41,CW→CC,2026-01-03,,20150,20150,570,Monedero
16,185900,Coronel,Concepcion,20166,L2,V1,2026-01-03 19:11:13,2026-01-03 19:59:21,CW→CC,2026-01-03,,20166,20166,880,Monedero
